row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,1.0105985752306879,0.056882312055677176,0.2584528331644833,0.6214266922324896,0.07383673777803779,0.0,1299,1326,0.0,0.0,0.0,0.9367618374526501,1.0105985752306879,0.056882312055677176,0.2584528331644833,0.23580431193113327,0.6214266922324896,0.0,0.0,0.0,0.0,0.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,0.40171363577246666,0.02319445414468646,0.10163313569501042,0.2130512478761375,0.06383479805663228,0.0,1282,1307,0.0,0.0,0.0,0.3378788377158344,0.40171363577246666,0.02319445414468646,0.10163313569501042,0.10089197102934122,0.2130512478761375,0.0,0.0,0.0,0.0,0.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,0.4165279590524733,0.024054710287600756,0.10334659740328789,0.23014891892671585,0.05897773243486881,0.0,1426,1447,0.0,0.0,0.0,0.3575502266176045,0.4165279590524733,0.024054710287600756,0.10334659740328789,0.10255893971771002,0.23014891892671585,0.0,0.0,0.0,0.0,0.0,0.0
3,True,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,0.37949922075495124,0.021975711919367313,0.10147265112027526,0.20192590868100524,0.05412494903430343,0.0,1142,1168,0.0,0.0,0.0,0.3253742717206478,0.37949922075495124,0.021975711919367313,0.10147265112027526,0.10070654284209013,0.20192590868100524,0.0,0.0,0.0,0.0,0.0,0.0
4,True,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,0.3998219599016011,0.02433326793834567,0.1017308016307652,0.2141761020757258,0.05958178825676441,0.0,1339,1366,0.0,0.0,0.0,0.34024017164483666,0.3998219599016011,0.02433326793834567,0.1017308016307652,0.1009736331179738,0.2141761020757258,0.0,0.0,0.0,0.0,0.0,0.0
5,True,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,0.37950222473591566,0.021625811234116554,0.10334215685725212,0.20410395599901676,0.050430300645530224,0.0,1166,1198,0.0,0.0,0.0,0.32907192409038544,0.37950222473591566,0.021625811234116554,0.10334215685725212,0.10247989604249597,0.20410395599901676,0.0,0.0,0.0,0.0,0.0,0.0
6,True,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,0.5275295372121036,0.029763832222670317,0.10544210905209184,0.3069291249848902,0.08539447095245123,0.0,2054,2078,0.0,0.0,0.0,0.4421350662596524,0.5275295372121036,0.029763832222670317,0.10544210905209184,0.10439466079697013,0.3069291249848902,0.0,0.0,0.0,0.0,0.0,0.0
7,True,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,0.41963609494268894,0.026461883913725615,0.10080214077606797,0.23136514192447066,0.06100692832842469,0.0,1475,1496,0.0,0.0,0.0,0.35862916661426425,0.41963609494268894,0.026461883913725615,0.10080214077606797,0.099945779889822,0.23136514192447066,0.0,0.0,0.0,0.0,0.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,0.43803753703832626,0.023489635903388262,0.10187500296160579,0.2551086968742311,0.057564201299101114,0.0,1571,1598,0.0,0.0,0.0,0.38047333573922515,0.43803753703832626,0.023489635903388262,0.10187500296160579,0.10102354502305388,0.2551086968742311,0.0,0.0,0.0,0.0,0.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,0.41500995215028524,0.024822348728775978,0.10214820271357894,0.2309803618118167,0.057059038896113634,0.0,1451,1479,0.0,0.0,0.0,0.3579509132541716,0.41500995215028524,0.024822348728775978,0.10214820271357894,0.10136609617620707,0.2309803618118167,0.0,0.0,0.0,0.0,0.0,0.0
