source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
raw,hidden_layer_input,0,0.0,0.0,1181.599970265248,1181.599970265248,1.0,0.0
raw,hidden_layer_input,1,0.06162221541667284,1081.871062314469,17556.510342887676,17969.23342346992,0.9984149440578394,1.9600556776845537e-07
raw,hidden_layer_input,2,0.08476818496286546,2214.1764497978893,26120.37111291055,26825.87135212538,0.9968568474635869,8.20997535891374e-07
raw,hidden_layer_input,3,0.09282683268848989,2868.138926034446,30897.7355250222,31757.177994214944,0.9961845925558078,1.377582974116351e-06
raw,hidden_layer_input,4,0.1020011314945774,3688.711953921004,36163.44152140218,37106.920935171416,0.9952618392187336,2.2785936639256517e-06
raw,hidden_layer_input,5,0.10165925724253255,4361.954634405723,42907.598901684214,43917.00406057146,0.9952218337303398,3.18624882329956e-06
raw,hidden_layer_input,6,0.10859604984379835,5399.298235689312,49719.103443039756,50629.07966671365,0.9943739182160146,4.881935450074746e-06
raw,hidden_layer_input,7,0.11056282759757526,6081.2449365542625,55002.61768529181,55689.99865795866,0.9940405149546581,6.193018696687765e-06
raw,hidden_layer_input,8,0.11767185433533893,7303.331429645819,62065.23616797037,62476.99262340998,0.9931441645681218,8.932220148789984e-06
raw,hidden_layer_input,9,0.11289190279517308,7825.162419093476,69315.53304838137,69592.81825914222,0.993661067796835,1.0254255166205447e-05
raw,hidden_layer_input,10,0.10819859090742996,8437.630714462832,77982.81515220196,78006.8496133112,0.9941483907789452,1.1922255560875635e-05
raw,hidden_layer_input,11,0.10921485353685582,9042.192379409584,82792.69793973757,82796.33292424928,0.9940363288426284,1.3691936761481947e-05
raw,hidden_layer_input,12,0.11462154451150569,9747.252647717914,85038.57358805253,85037.61007664124,0.9934308866485726,1.591042736629337e-05
raw,hidden_layer_input,13,0.12261400574399164,10802.28836689608,88099.95482449538,88106.20574899577,0.9924834496190568,1.9541096629634746e-05
raw,hidden_layer_input,14,0.1263322519153608,11575.94106513999,91630.92472138909,91617.1020567735,0.9920188901215297,2.2440369994764524e-05
raw,hidden_layer_input,15,0.12864025638073293,12340.323908386466,95928.9436726802,96041.27331615039,0.9917362122956236,2.5501781332186144e-05
raw,hidden_layer_input,16,0.13347580655713223,13377.652398729491,100225.2973313437,100389.70118477667,0.99110804086049,2.9969342393500082e-05
raw,hidden_layer_input,17,0.13751011331086813,14329.071652601382,104203.76587289805,104557.23014992794,0.990583184011446,3.438377117251108e-05
raw,hidden_layer_input,18,0.14566986411841087,15710.46546173937,107849.7982875084,108281.98861508547,0.9894404967110471,4.133286444165277e-05
raw,hidden_layer_input,19,0.15416662723160654,17107.831794938465,110969.74813645722,111294.1240062228,0.9881552277729544,4.901255496377192e-05
raw,hidden_layer_input,20,0.16002305508373826,18207.283084683604,113779.124359024,114311.18542464469,0.9872667904978445,5.551466051895325e-05
raw,hidden_layer_input,21,0.16758406522847644,19409.601191305235,115820.08805457174,116449.0867973532,0.9860483123851349,6.308856123358604e-05
raw,hidden_layer_input,22,0.17652870300046958,21134.92932649469,119725.17198202306,120156.18866864494,0.9844811676515753,7.480299711239518e-05
raw,hidden_layer_input,23,0.1867833865195423,22833.75340075556,122247.2395764522,122415.61224178577,0.9825809315769657,8.731161311792937e-05
raw,hidden_layer_input,24,0.1962246220682444,24241.448521127946,123539.27996200742,123481.00571975634,0.9807389864411639,9.840893532577283e-05
raw,hidden_layer_input,25,0.20191732233400622,25448.184473194153,126032.69585309995,125691.72493545468,0.9795630749627997,0.00010845036243340911
raw,hidden_layer_input,26,0.20713870830507722,26674.323088071946,128775.17343974925,128010.5636080476,0.9784363889700647,0.00011915278933037453
raw,hidden_layer_input,27,0.2098308888440343,28364.35224779963,135177.2010501401,133801.10058508956,0.9778114491683988,0.00013472963689570213
raw,hidden_layer_input,28,0.2099838968838259,29563.388115368718,140788.8345444162,139033.40669399386,0.9777537440757598,0.00014636114859119267
raw,hidden_layer_input,29,0.21155101835992904,30522.55374769324,144279.8715143159,142391.35017224535,0.9774131132297887,0.0001560124056172615
raw,hidden_layer_input,30,0.2117713753538833,31629.551242259873,149357.06579515245,147394.8467910683,0.9773653826184472,0.00016753419359548326
raw,hidden_layer_input,31,0.2125863605947389,31469.98945418509,148033.90662572882,146174.6771349265,0.9771959968839051,0.00016584813566765023
raw,hidden_layer_input,32,0.21389645952719358,31249.648531573323,146097.08174061863,144400.02420684526,0.9769235694752405,0.00016353385458334928
raw,hidden_layer_input,33,0.2096003019014867,30553.71717458965,145771.3414408633,144570.6042959633,0.9778856315207112,0.0001563311445550283
