Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,Mary Bono,0.0,0.0,False,预测答案“Mary Bono”与标准答案“Maria Bello”是两个完全不同的人名，在语义上并不等价，也没有包含标准答案的关键信息，因此未能正确回答问题。
What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,Manhattan Project,1.0,1.0,True,预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的核心关键信息，语义上完全等价，准确无误地回答了提出的问题。
In which borough was Callum McManaman born?,Knowsley,Merseyside,0.0,0.0,False,预测答案“Merseyside”是一个更大的地理范围（都会郡），而标准答案“Knowsley”是一个具体的自治市。虽然Knowsley位于Merseyside内，但问题明确询问出生在哪个borough，预测答案未能提供与标准答案等价的具体关键信息。
Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,1.0,1.0,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。
Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Joy Harmon,0.0,0.0,False,预测答案“Joy Harmon”与标准答案“Sherry Boucher”完全不同，两者在语义上不等价，且预测答案未包含标准答案的任何关键信息，因此未能正确回答问题。
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,2005–06 season,0.0,0.30769230769230765,False,预测答案给出的时间是“2005–06 season”，而标准答案明确指出时间是“1 December 2010”。两者在时间信息上完全不一致，且语义上也不等价，因此预测答案未能正确回答问题。
Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: Stuart Epps,0.0,0.0,False,预测答案“Stuart Epps”与标准答案“Tatum O'Neal”完全不同，两者在语义上没有任何等价或包含关系，未能提供问题所要求的关键信息。
How many times did plague occur in the birthplace of La Silvia's composer?,22,3,0.0,0.0,False,预测答案给出的数字是3，而标准答案明确指出瘟疫发生的次数是22。两者在核心数值信息上完全不一致，且不存在任何语义上的等价关系，因此预测答案未能正确回答问题。
When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,True,预测答案“1912”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于军事教学开始时间的问题。
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,0.0,0.25,True,预测答案“ATS-6”与标准答案“ATS - 6 (Applications Technology Satellite - 6)”在语义上完全等价，包含了标准答案的核心关键信息。预测答案省略了空格和全称，属于措辞上的细微差异，不影响答案的正确性。
