selector,rate,example_id,sub_question_id,context_len,system_len,doc_len,query_len,selected_tokens,query_system,query_system_last_layer,query_selected_doc,query_selected_doc_last_layer,query_unselected_doc,query_unselected_doc_last_layer,query_query_or_current,query_query_or_current_last_layer,query_doc_total,query_doc_total_last_layer,query_system_first16,query_system_first16_last_layer,query_main_sum,decode_system,decode_system_last_layer,decode_selected_doc,decode_selected_doc_last_layer,decode_unselected_doc,decode_unselected_doc_last_layer,decode_query_or_current,decode_query_or_current_last_layer,decode_doc_total,decode_doc_total_last_layer,decode_system_first16,decode_system_first16_last_layer,decode_main_sum
fusionrag_qk,0.5,0,0,2105,792,1313,22,656,0.4346626216272698,0.10692239736581778,0.2134583164455718,0.22622923417524857,0.06041541894645549,0.06292978509680017,0.29146364624292376,0.6039185957475142,0.2738737330144765,0.289159006886668,0.2920905726517729,0.04362214076054561,1.000000003262221,0.35670580912609495,0.12810843331473215,0.2036866545677185,0.3984971727643694,0.05156551240658275,0.1375294498034886,0.3880420181216026,0.3358650207519531,0.25525216971124914,0.5360266140529087,0.26436095392540554,0.06366325276238578,0.9999999942219988
fusionrag_qk,0.5,1,0,2087,792,1295,20,647,0.4458546142188869,0.122914000919887,0.21080839852897484,0.24799177987234933,0.06286129994051798,0.07906912394932337,0.28047568287168234,0.5500250680106027,0.27366969731389257,0.3270609174455915,0.2989195829295382,0.05359048502785819,0.999999995560062,0.3632034847930986,0.21742703233446395,0.19373120002600616,0.19565112250191824,0.0838908053630469,0.16256753035954066,0.3591745112623487,0.4243543488638742,0.27762200120760466,0.3582186358315604,0.28179036761272924,0.1836127213069371,1.0000000014445005
fusionrag_qk,0.5,2,0,2233,792,1441,16,720,0.4655794625987811,0.17586796624319895,0.19988564082554403,0.21612446648733957,0.06053839901424184,0.07516278539385114,0.2739965041377107,0.5328447818756104,0.2604240413222994,0.2912872178213937,0.3066952981206836,0.11301613705498832,1.0000000065762777,0.36055279812034297,0.15558855874197824,0.22475584094621698,0.21860761301858084,0.07457715755670656,0.29759267398289274,0.340114212157775,0.3282111372266497,0.299332995195778,0.5162002699715751,0.287119876664626,0.06808778217860631,1.0000000087810414
fusionrag_qk,0.5,3,0,1946,792,1154,21,577,0.4632053324270295,0.14890400893023226,0.18192431345162047,0.19649907845218165,0.08389737365081314,0.13501063496077143,0.27097298058638647,0.5195862646816539,0.2658216849012904,0.3315097004377923,0.3044200326425573,0.06454354240780785,1.0000000001158496,0.3127961599705171,0.06796743188585554,0.15274320634043947,0.0680529602936336,0.11731253229841894,0.14153612511498587,0.4171481044316777,0.7224434443882534,0.27005573498959445,0.2095891066959926,0.23375631589442494,0.020108676382473538,1.0000000030410532
fusionrag_qk,0.5,3,1,2145,792,1353,22,676,0.4365144926011008,0.12796607574859223,0.21623437347129015,0.2477113302651938,0.0716605693488926,0.0880305798022778,0.275590570605531,0.5362920389546977,0.2878949407743832,0.3357419100674716,0.2961053209783637,0.058122046582110516,1.0000000060268146,0.36167696483281203,0.1894235270363944,0.18660625921828408,0.10825625487736293,0.07667832342641694,0.3496794360024588,0.37503845411904013,0.35264079911368235,0.26328458226456936,0.4579356738499233,0.27882938815889013,0.1161132540021624,1.0000000015965531
fusionrag_qk,0.5,4,0,1970,792,1178,27,589,0.4384655191965024,0.14113372722000042,0.172320133974763,0.1230435850759032,0.09219790036626052,0.1377018923481936,0.29701644186710474,0.5981207953559028,0.2645180371342873,0.2607454572405134,0.2971350500248908,0.06278580963296235,0.9999999954046307,0.32968324088320433,0.12773300068719046,0.169481205849015,0.14229639087404525,0.14267702161201407,0.49883648327418734,0.3581585336704643,0.23113414219447545,0.3121582278791739,0.6411328315734863,0.24841899927990624,0.06400993040629796,1.0000000020146977
fusionrag_qk,0.5,4,1,2867,792,2075,19,1037,0.4214779316546709,0.07900886248825188,0.22857789757684532,0.2436462058160538,0.06183490678908105,0.06863272817511308,0.2881092669244228,0.6087122178615484,0.2904128039817932,0.31227894833213404,0.2899409846855862,0.03963607056696612,1.00000000294502,0.3168424953877622,0.004430717123406274,0.2762285914956307,0.2152805839266096,0.044664126269671374,0.017465793660708835,0.3622647742835842,0.7628228323800224,0.3208927116831955,0.23274639674595424,0.25754000245574477,0.003746695550424712,0.9999999874366485
fusionrag_qk,0.5,6,0,2282,792,1490,16,745,0.4576375417563381,0.15054404735565186,0.21382741690898427,0.24200197628566197,0.05668291742248195,0.05849440608705793,0.27185213474594816,0.548959595816476,0.27051033018803106,0.30049637385777067,0.3040254535343574,0.0959608895438058,1.0000000108337526,0.33583657625986607,0.07857756955283028,0.252363671757737,0.36359780175345285,0.04000888736348373,0.11404897485460554,0.3717908619009719,0.44377565383911133,0.29237255362831815,0.47764679363795687,0.2659234414257261,0.0363945620400565,0.9999999972820587
fusionrag_qk,0.5,7,0,2379,792,1587,22,793,0.44420117969194445,0.1257215722814783,0.17767834574924107,0.19189014682522068,0.07547531991588825,0.1138406109500241,0.30264515757339566,0.5685476327871347,0.2531536651675025,0.3057307701606255,0.2873429505081919,0.05356613382116541,1.0000000029304694,0.3343270034814366,0.1880457741873605,0.14914832142542817,0.14498499461582728,0.08843964319296028,0.18910697528294154,0.42808503824837363,0.4778622218540737,0.2375879646564016,0.3340919698987688,0.24139233919962932,0.17116025515965053,1.0000000063481989
fusionrag_qk,0.5,7,1,2258,792,1466,23,733,0.4231221889539852,0.13976095922245002,0.19827009262822853,0.20336833503675758,0.0661120008554941,0.06787608128897152,0.31249572306263207,0.588994612604935,0.2643820898873465,0.2712444044788432,0.28415592431942766,0.08487861348975519,1.0000000055003397,0.3469273825081027,0.10974424225943429,0.19684091879397023,0.20937720366886683,0.1013159759494723,0.25989418370383127,0.35491571681840073,0.4209843703678676,0.2981568958078112,0.4692713873726981,0.2689456203667333,0.044079371861049106,0.9999999940699459
