selector,rate,example_id,sub_question_id,context_len,system_len,doc_len,query_len,selected_tokens,query_system,query_system_last_layer,query_selected_doc,query_selected_doc_last_layer,query_unselected_doc,query_unselected_doc_last_layer,query_query_or_current,query_query_or_current_last_layer,query_doc_total,query_doc_total_last_layer,query_system_first16,query_system_first16_last_layer,query_main_sum,decode_system,decode_system_last_layer,decode_selected_doc,decode_selected_doc_last_layer,decode_unselected_doc,decode_unselected_doc_last_layer,decode_query_or_current,decode_query_or_current_last_layer,decode_doc_total,decode_doc_total_last_layer,decode_system_first16,decode_system_first16_last_layer,decode_main_sum
fusionrag_qk,0.15,0,0,2105,792,1313,22,196,0.44989210466728136,0.12010424477713448,0.10628280900626105,0.10474509697455864,0.14039605667949387,0.15454720831536628,0.3034290309739687,0.6206034375475599,0.2466788641375823,0.2592923052899249,0.29868793777140035,0.04697952642069234,1.000000001327005,0.3499841954635115,0.14445807252611434,0.08648803301763779,0.06685417890548706,0.1461229948517011,0.4193047455378941,0.4174047763250312,0.36938299451555523,0.23261102699503608,0.48615894998822895,0.2548828785193666,0.07298174926212855,0.9999999996578817
fusionrag_qk,0.15,1,0,2087,792,1295,20,194,0.4499782970973424,0.1228536742074149,0.11970431123461045,0.1524156025477818,0.13911831780355802,0.16674434116908482,0.29119908079809076,0.5579863956996373,0.25882262891652624,0.319159916469029,0.3008219477093341,0.054857635498046876,1.0000000069336017,0.36154982234750477,0.25846261637551443,0.11886954672482548,0.13909876346588135,0.14177516163611897,0.16989772660391672,0.37780547446134133,0.43254092761448454,0.2606447077527338,0.3089964730398996,0.276971654652865,0.2116307190486363,1.0000000051697906
fusionrag_qk,0.15,2,0,2233,792,1441,16,216,0.4649387245275537,0.17697697026388987,0.1301670697878818,0.1353291528565543,0.12952763024641548,0.16949422018868582,0.2753665792394658,0.5181996481759208,0.25969470216303453,0.3048233985900879,0.3041746833988902,0.10876367773328509,1.0000000038013168,0.36647843675954006,0.18517344338553293,0.13828091536249434,0.12218884059361049,0.15953730054351745,0.3699967179979597,0.33570334072015734,0.3226410320826939,0.29781821339714293,0.49218552453177317,0.2910654200621101,0.08752829687935966,0.9999999933857091
fusionrag_qk,0.15,3,0,1946,792,1154,21,173,0.46643407374939017,0.12374055304494845,0.09570226064576351,0.1266576286886825,0.15917463390658035,0.2250506861680219,0.27868903552130425,0.5245511839989903,0.2548768921195012,0.3517082889063829,0.3061621076164024,0.056470708782170094,1.0000000038230383,0.30909748709931667,0.01181544576372419,0.07591591805827859,0.01248620982681002,0.19183209462433445,0.19590142795017787,0.4231545006742281,0.779796940939767,0.2677480134428764,0.2083876303264073,0.2316759934230727,0.007194308297974723,1.0000000004561578
fusionrag_qk,0.15,3,1,2145,792,1353,22,202,0.45186249709969767,0.12109508762111912,0.10605281237547386,0.1484736900825005,0.1609874634220781,0.20293540459174614,0.2810972250016589,0.5274958424753957,0.26704027988915097,0.35140909467424664,0.3070728741102404,0.06074939455304827,0.9999999978989086,0.3867681628587295,0.21119158608572824,0.11974390909759977,0.07865785700934273,0.13744860887527466,0.28477706227983746,0.35603931363748037,0.4253734861101423,0.2571925155970515,0.36343492780412945,0.30329293620829684,0.047438702413014004,0.9999999944690843
fusionrag_qk,0.15,4,0,1970,792,1178,27,176,0.4453058199547315,0.11843692436420097,0.08349339789003472,0.07241167845549407,0.16246163223335802,0.2078932908476976,0.3087391546974557,0.6012581315620866,0.24595503039370858,0.2803049642572958,0.2989723891673085,0.057944918435717384,1.00000000477558,0.33485483332556115,0.10478057180132185,0.10672115838649324,0.11738729476928711,0.1699871142603913,0.45928829056876047,0.38843689341934357,0.3185438428606306,0.2767082671729885,0.5766755512782505,0.25424581206384655,0.07964978899274554,0.9999999993917892
fusionrag_qk,0.15,4,1,2867,792,2075,19,311,0.43964330261427154,0.09478470078088287,0.11869340834120802,0.13017287290185914,0.14059799173336668,0.16172704481540767,0.3010652992318192,0.6133153241379816,0.2592914022513286,0.29189994639920114,0.29844413193544944,0.04614591957034921,1.0000000019206654,0.345810624100838,0.0005271774051444871,0.08918041021240004,0.06151449254580906,0.16462246541466033,0.1766712495258876,0.4003865031563505,0.7612870761326381,0.2538028833817462,0.2381857463291713,0.2671772434162133,1.6386880555988422e-06,1.0000000028842488
fusionrag_qk,0.15,6,0,2282,792,1490,16,223,0.4722086020878383,0.1505371332168579,0.11472250034614483,0.11203055722372872,0.13482927933943517,0.16079713617052352,0.2782396208875033,0.5766351563589913,0.2495517761123423,0.2728277104241507,0.3104422729918544,0.10134618622916085,1.0000000026609217,0.3486230818896877,0.022301031010491506,0.1327386170777739,0.0665227941104344,0.1286150924861431,0.4250181402478899,0.3900231937972866,0.4861580303737095,0.26135370925981166,0.49154090881347656,0.2693239569150824,0.003442848633442606,0.9999999852508914
fusionrag_qk,0.15,7,0,2379,792,1587,22,238,0.4476026590768393,0.1071446282523019,0.10558597397936957,0.11735978064598976,0.1361592147699756,0.21082293522822393,0.31065215560191195,0.5646726930296266,0.24174519018693402,0.32818271587421366,0.2924228174705232,0.057526712293748734,1.0000000034280965,0.3316300915820258,0.10257563420704432,0.10620867001006798,0.137744562966483,0.12977709598383128,0.23775744438171387,0.43238415219345877,0.5219223158700126,0.2359857677805181,0.37550204140799387,0.24899926836773448,0.09617463179997035,1.0000000097693837
fusionrag_qk,0.15,7,1,2258,792,1466,23,219,0.4311779160994603,0.13084577477496603,0.10380690702846225,0.10579805788786514,0.14312249035991814,0.1617383779205891,0.32189268143492245,0.6016178012634656,0.24692939781148346,0.26753642396156835,0.2874506727098996,0.07840676633467586,0.9999999949227633,0.3356972802050261,0.03697364670889718,0.10649296249814179,0.02475938413824354,0.1648933377344997,0.4337073394230434,0.3929164251502679,0.5045596531459263,0.27138630255144475,0.45846673420497347,0.25512291253449354,0.009710560951914107,1.0000000055879354
