selector,rate,example_id,sub_question_id,context_len,system_len,doc_len,query_len,selected_tokens,query_system,query_system_last_layer,query_selected_doc,query_selected_doc_last_layer,query_unselected_doc,query_unselected_doc_last_layer,query_query_or_current,query_query_or_current_last_layer,query_doc_total,query_doc_total_last_layer,query_system_first16,query_system_first16_last_layer,query_main_sum,decode_system,decode_system_last_layer,decode_selected_doc,decode_selected_doc_last_layer,decode_unselected_doc,decode_unselected_doc_last_layer,decode_query_or_current,decode_query_or_current_last_layer,decode_doc_total,decode_doc_total_last_layer,decode_system_first16,decode_system_first16_last_layer,decode_main_sum
random,0.05,0,0,2105,792,1313,22,65,0.44627644754738893,0.12461694494470374,0.03424840770205672,0.05283654819835316,0.21486238380531208,0.2290222861550071,0.30461276329514714,0.5935241897384842,0.24911079203264164,0.28185884054605065,0.29472196424217534,0.03450204799701641,1.000000002349905,0.36186796852520536,0.18916753360203334,0.021182668918021487,0.019003340176173618,0.2041869491946941,0.410177367074149,0.4127624180852149,0.38165174211774555,0.2253696161265276,0.42918072428022114,0.2627692203778698,0.10534622839518956,1.0000000047231359
random,0.05,1,0,2087,792,1295,20,64,0.45289875098637167,0.12676245825631277,0.031685852943634504,0.030741953849792482,0.21462227568334463,0.2618913105555943,0.3007931191094068,0.5806043352399554,0.24630812722809464,0.2926332473754883,0.30422381283525296,0.04686925070626395,0.9999999987227577,0.3570377948332807,0.2615139143807547,0.029096149782441103,0.07651271138872419,0.2132400052279842,0.15591316563742502,0.40062605544012414,0.5060602596827916,0.24233615428817518,0.2324258599962507,0.2674665027012935,0.23121329716273717,1.0000000052838303
random,0.05,2,0,2233,792,1441,16,72,0.471696136557326,0.1717599970953805,0.03104465812140581,0.03760629040854318,0.21253806915210216,0.251943690436227,0.28472112788229575,0.5386900220598493,0.24358272917416632,0.28954996381487164,0.31003967613666034,0.10445451736450195,0.9999999917131297,0.36872662512623533,0.07792622702462333,0.03930093085735429,0.05679041147232056,0.23554442305954132,0.26468539237976074,0.35642802411196184,0.6005979946681431,0.27484535015359224,0.32147581236703054,0.2642257505343581,0.05732123340879168,1.0000000031550926
random,0.05,3,0,1946,792,1154,21,57,0.4601501746590097,0.1307120031240035,0.03004577909428826,0.0365160338732661,0.21983433835592175,0.3074137369791667,0.28996970910720155,0.5253581870980815,0.24988011322169768,0.34392978382759354,0.30100946344862406,0.06028479621523902,1.0000000012164212,0.370865780480054,0.1460378680910383,0.021256049664938177,0.006260676043374198,0.25400636390763887,0.5538238116673061,0.3538718123217019,0.2938776697431292,0.27526241023929754,0.560084479195731,0.27605153337995314,0.1046539034162249,1.0000000063743328
random,0.05,3,1,2145,792,1353,22,67,0.44504737500135894,0.11406450147752638,0.03394187035830433,0.04505818850034243,0.22532636845045495,0.3031131199428013,0.29568438693632215,0.5377642148500913,0.25926823872582144,0.34817130844314376,0.3036857521392972,0.0545196904764547,1.0000000007464402,0.37657022901943754,0.2120076928819929,0.030117322139594022,0.025223225355148315,0.2197080689425371,0.41082729612077984,0.3736043821792213,0.35194178989955355,0.24982538819313055,0.43605051721845356,0.28821596834922625,0.10304491009031023,1.00000000228079
random,0.05,4,0,1970,792,1178,27,58,0.43591260549613053,0.11048920444710544,0.02807700586697412,0.034165011511908636,0.2245199829903139,0.26291593925032036,0.3114904018396333,0.5924298725430928,0.25259699212360454,0.2970809331015935,0.29258246750247724,0.0500435299343533,0.9999999961930518,0.340136461111964,0.2367831298283168,0.019114698064798596,0.011650412210396357,0.22752435961548162,0.3490344796861921,0.4132244799818312,0.4025319984980992,0.24663905647336223,0.360684871673584,0.25323699781557135,0.1957430498940604,0.9999999987740754
random,0.05,4,1,2867,792,2075,19,103,0.42690699056959314,0.08604804734538372,0.03724212763644955,0.0433854375566755,0.22072937742083718,0.2454758264068374,0.3151215085665727,0.6250906349124765,0.25797150265645524,0.2888612675487547,0.2912653815781519,0.03578348805133561,1.0000000041934525,0.34865267570985825,0.004507889705044883,0.034499294162556836,0.0043062275009495875,0.225962648586351,0.30242197854178293,0.39088537924143735,0.6887638909476144,0.26046194470658585,0.3067281586783273,0.26881818586019907,5.626005336775311e-06,0.9999999977002034
random,0.05,6,0,2282,792,1490,16,74,0.46238743072869826,0.12977961982999528,0.028646316189242866,0.04073279244559152,0.2219883609487086,0.25095765931265696,0.2869778860892568,0.5785299028669085,0.2506346787725176,0.29169041769845144,0.30348209949324323,0.08469300610678536,0.9999999939559064,0.35224478159632,0.09027981758117676,0.02378734804651871,0.0017785586948905671,0.22503783052064935,0.37783673831394743,0.39893005149705074,0.5301049096243722,0.2488251763338946,0.37961530685424805,0.2601218006136466,0.05115926265716553,1.0000000116605388
random,0.05,7,0,2379,792,1587,22,79,0.4346357325233643,0.07756702621261795,0.027925128341826966,0.040120298212224785,0.22425177676779445,0.2996270563695338,0.3131873616482198,0.582685594434862,0.2521769051649133,0.3397473669671393,0.28396835717232644,0.04092562972725212,0.9999999992812055,0.35276700586688764,0.1829965455191476,0.024199613716871456,0.0854751638003758,0.21333526029270525,0.24106664316994802,0.4096981177524644,0.4904616560254778,0.23753487318754196,0.32654179845537457,0.2588681726792485,0.1747142587389265,0.9999999976289287
random,0.05,7,1,2258,792,1466,23,73,0.4264799408290697,0.09485873820618813,0.02733876119171928,0.029968741517629682,0.21218284930184336,0.19631766088260627,0.3339984518506407,0.678854853470133,0.23952161007045963,0.22628637278302116,0.2874397561945741,0.05501724622264412,1.0000000031732732,0.37851383415411927,0.06250685879162379,0.029320519341498003,0.003408600709268025,0.2246955616437659,0.2842026778629848,0.36747007953877364,0.6498818397521973,0.25401607551136796,0.2876112801688058,0.2831396496075453,0.035678744316101074,0.9999999946781568
random,0.05,9,0,2790,792,1998,20,99,0.45049482608328045,0.1470182418823242,0.030081035926633953,0.04459441729954311,0.21534044037059866,0.2598616463797433,0.3040836976498974,0.5485257284981864,0.24542147651010623,0.304456056867327,0.3069911382560219,0.0805774280003139,1.0000000000304103,0.32554613722830406,0.22386949402945383,0.023636163711281754,0.020575391394751414,0.2032326958617386,0.09450895445687431,0.44758500919050104,0.6610461643763951,0.22686886240024956,0.11508434159415108,0.24035790496581824,0.15767717361450195,1.0000000059918253
random,0.05,9,1,3514,792,2722,28,136,0.3986670223686507,0.12759581390692262,0.04043427170539388,0.04631059023798728,0.22969717047999966,0.2459686824253627,0.3312015418756113,0.5801249134297274,0.2701314444444617,0.2922792629319794,0.28855600797791175,0.07880057607378278,1.0000000064296555,0.3049342595801061,0.08957837309156146,0.030166488473436667,0.04718661734036037,0.24442599257644343,0.471078838620867,0.4204732666210253,0.39215619223458426,0.27459247334271064,0.5182654176439557,0.24292574604326972,0.08205057041985649,1.0000000072510116
random,0.05,10,0,2297,792,1505,20,75,0.47553595912699803,0.11393698283604213,0.0260683855840138,0.025455331802368163,0.21346239094831504,0.25578357151576453,0.28493326963210597,0.6048241751534599,0.23953077695807629,0.28123891013009206,0.3065520515855478,0.05086498601096017,1.0000000052914326,0.3726048731074042,0.05585863760539463,0.024239514251144564,0.06819104296820504,0.21020880311119308,0.34848778588431223,0.3929468131795222,0.5274625505719867,0.23444832131570695,0.4166788373674665,0.2668040914042871,0.03080058523586818,1.000000003649264
random,0.05,10,1,2530,792,1738,19,86,0.4617406494763432,0.16698335346422696,0.037729250629273445,0.040651647668135796,0.21049662128042843,0.3138677267203654,0.29003348373572885,0.47849726856203006,0.2482258725499237,0.3545193492918086,0.3008268255616361,0.09649468902358435,1.000000005121774,0.3773300434861864,0.17244086946759904,0.04632473048963109,0.07237178087234497,0.2125992206286411,0.41688956533159527,0.36374600687805486,0.33829784393310547,0.25892395328502266,0.4892613206590925,0.27413918220019917,0.09039222342627388,1.0000000014825134
random,0.05,11,0,2022,792,1230,22,61,0.44177025633972955,0.1208394533627993,0.03054950769182039,0.021927421743219547,0.22439670142525864,0.2978201036329393,0.30328352951163046,0.5594130181646967,0.2549462119369648,0.31974752847250404,0.29557800756038227,0.057462884234143544,0.999999994968439,0.36455515148688333,0.26658306803022114,0.02365117823248919,0.03025092397417341,0.23215860919076572,0.28555611201695036,0.3796350682268338,0.4176098619188581,0.2558097891053375,0.3158070019313267,0.25352832296749156,0.2461275373186384,1.000000007136972
random,0.05,11,1,1997,792,1205,21,60,0.45540640398179366,0.14095283041194995,0.034972261380407856,0.025327249449126576,0.21175830959694494,0.27656290482501594,0.2978630211888528,0.5571569844979007,0.24673057228066136,0.3018901591398278,0.2944789473962968,0.06699876071644478,0.9999999961479993,0.4256834679720352,0.29743606703622,0.01883025947787172,0.01530099127973829,0.1845505424604124,0.15502871785845077,0.37093573504564714,0.5322341918945312,0.2033808009356868,0.17032970700945174,0.27984377859654475,0.18530346666063582,1.0000000049559663
random,0.05,12,0,2803,792,2011,27,100,0.41737914571956714,0.11339932396298363,0.027626621367259182,0.04242284966524316,0.23037029952599256,0.2605599701089203,0.3246239323734968,0.5836178411251653,0.257996925691358,0.302982834911851,0.28512603792383734,0.048334565742936715,0.9999999989863158,0.374268969406887,0.17358992780957902,0.028493550064384334,0.04499403067997524,0.20951193327806436,0.38710096904209684,0.387725543002693,0.3943150724683489,0.23800548819863068,0.4320950508117676,0.2688153084861685,0.07122023616518293,0.9999999957520287
random,0.05,12,1,2893,792,2101,25,105,0.42330581665039074,0.1034435054234096,0.029068702483663746,0.04682557242257254,0.22175296763984526,0.24078260149274552,0.3258725162428253,0.6089482770647321,0.2508216713885872,0.2876081848144531,0.29043538936546875,0.039152205330984936,1.000000003016725,0.37237147287446637,0.14458795956202916,0.027100155885540402,0.014718592166900635,0.1956368449087045,0.27187040873936247,0.4048915298617616,0.5688230650765556,0.2227370013691941,0.28658900942121235,0.28282191100701376,0.023972911494118825,1.0000000035304728
random,0.05,13,0,1934,792,1142,16,57,0.49230648850908093,0.17870092391967773,0.022537693970513587,0.034938807998384745,0.20901582709380562,0.2808682237352644,0.27613999390480465,0.5054920741489956,0.23155352260385237,0.31580703599112375,0.3085626262069052,0.08096787759235927,1.0000000034782048,0.3649305488382067,0.13815169675009592,0.01646648143057008,0.03858451332364764,0.2060292448316301,0.4209536143711635,0.4125737170783842,0.4023101329803467,0.22249572769719722,0.45953811917986187,0.2584517023012955,0.027616443378584727,0.9999999921787911
random,0.05,13,1,2875,792,2083,20,104,0.41891593981762326,0.08196277618408203,0.038129406559224026,0.0522339003426688,0.21935129433262102,0.2675274440220424,0.3236033612368058,0.598275865827288,0.2574806957828755,0.31976135798863004,0.2841536181009546,0.033469329561506,1.0000000019462743,0.34433455545008573,0.0009330916218459606,0.026813445389460847,0.0170988067984581,0.22199522779912365,0.12428790330886841,0.4068567710263388,0.857680184500558,0.24880867588276764,0.14138672181538173,0.2630574133575892,2.803836001216301e-05,0.9999999996650091
random,0.05,14,0,1849,792,1057,31,52,0.44046526068209657,0.08852615883822815,0.021378536966774633,0.016378732320899786,0.20306196677363023,0.17803139400921658,0.3350942422089567,0.7170636576990927,0.2244404975798195,0.19441012193530385,0.2920385150630039,0.024329967762468048,1.000000006631458,0.3878551399221225,0.024674398558480398,0.03766358599104748,0.009937837719917297,0.20353377990576688,0.6672507694789341,0.37094749358235574,0.2981369835989816,0.24119736619141643,0.6771886008126395,0.2830718171839811,0.0034270709646599634,0.9999999994012927
random,0.05,14,1,2473,792,1681,19,84,0.45944578281406684,0.09005741606977649,0.046713085615033116,0.08252650813052528,0.19625471281057782,0.28703815775706354,0.2975864307964911,0.5403779682360197,0.24296779612081268,0.36956465871710525,0.3049756622244029,0.04731567999474088,1.000000012036169,0.41214447240440205,0.24539346354348318,0.026003724173167524,0.052373996802738736,0.1869495606848172,0.2498448405947004,0.37490223925940835,0.4523876735142299,0.2129532852951361,0.3022188459123884,0.27821111716615154,0.1147800087928772,0.9999999965217952
random,0.05,15,0,1470,792,678,18,33,0.4770334637354292,0.17277844746907553,0.029499914336637036,0.0373758664206853,0.2038739802075081,0.2745068868001302,0.2895926384428461,0.5153388371543278,0.23337389606467182,0.3118827456519717,0.3013224944877787,0.08942928768339611,0.9999999967224205,0.38448700612905073,0.2157374620437622,0.029763000180982817,0.07652439389910017,0.17016733247710736,0.24059442111424037,0.41558266233424745,0.46714373997279574,0.19993033701059773,0.31711884907313753,0.27494984810069506,0.13416050161634172,1.0000000011213883
random,0.05,15,1,1913,792,1121,23,56,0.44256083311607275,0.11405347741168478,0.031025373602505797,0.0410131519625646,0.1904628061042386,0.21163781681416197,0.3359509887373755,0.6332955686201961,0.2214881851277525,0.25265095396811915,0.2964471409489015,0.05415824629505229,1.0000000015601926,0.3805780228303404,0.17816952296665736,0.027163069695234292,0.011055920805249895,0.20179859564012412,0.36423427718026297,0.39046031236648554,0.446540287562779,0.22896166313059477,0.37529018947056364,0.27942516276498836,0.09133500712258476,1.0000000005321843
random,0.05,16,0,2307,792,1515,23,75,0.4439748723420191,0.082876051434819,0.03652214210649032,0.04870684842885651,0.22024222190335668,0.17926730280337128,0.29926076565787346,0.6891497499454096,0.25676436284631354,0.2279741749259996,0.29110415894686914,0.03207963742084385,1.0000000020097395,0.3829043705244453,0.10231695856366839,0.031165907919710995,0.009923532605171204,0.22422580633844644,0.5121254580361503,0.36170390309119715,0.3756340571812221,0.25539171117909104,0.5220489501953125,0.27910110344920225,0.06811878085136414,0.9999999878738
