selector,rate,example_id,sub_question_id,main_question,sub_question,context_len,system_len,doc_len,query_len,selected_tokens,actual_rate,selection_time_s,selection_score_time_s,recompute_time_s,query_prefill_time_s,decode_first_token_time_s,query_mass_all_layer_mean,query_mass_last_layer,query_mass_first_half_mean,query_mass_second_half_mean,decode_mass_all_layer_mean,decode_mass_last_layer,decode_mass_first_half_mean,decode_mass_second_half_mean,first_token,first_token_text,per_layer_query_mass_json,per_layer_decode_mass_json
fusionrag_qk,0.3,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,2105,792,1313,22,393,0.2993145468392993,0.3549432740546763,0.3549432740546763,0.5066330665722489,0.08572353329509497,0.06305199302732944,0.15840797079295088,0.15494842033881645,0.18910059548485925,0.12771534610104252,0.1469628061262929,0.19480122838701522,0.14811270243051103,0.1458129098220747,5055, National,"[0.37910067570673955, 0.38042147747882, 0.27506568215110083, 0.31290485332538553, 0.08100325101381772, 0.1527928439053622, 0.15180263271579494, 0.1407081059047154, 0.11746738483379414, 0.14369739185680042, 0.09760014422528156, 0.1257393824589717, 0.14512899324491427, 0.14397551796653055, 0.15621371083445362, 0.10112122746257039, 0.14855236202091365, 0.145109833060921, 0.08495090534160664, 0.14734920898041168, 0.11127893026773032, 0.12727415406858766, 0.21951749727323458, 0.10407611301967076, 0.09239995015131963, 0.10031687748896612, 0.09490565510539266, 0.15494842033881645]","[0.2634038584572928, 0.22942038944789342, 0.21257625307355607, 0.1513155017580305, 0.07144723619733538, 0.19824181284223283, 0.09126695564814977, 0.10353490284511022, 0.12494874000549316, 0.16509878635406494, 0.05437515037400382, 0.12090413911002022, 0.17663473742348806, 0.11040937049048287, 0.18123950277056014, 0.11262043033327375, 0.1052568895476205, 0.15702717644827707, 0.07703242983136858, 0.17030339581625803, 0.09217214584350586, 0.1103818246296474, 0.262211663382394, 0.15898922511509486, 0.15134964670453752, 0.14817399638039724, 0.11982118231909615, 0.19480122838701522]"
fusionrag_qk,0.3,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,2087,792,1295,20,388,0.2996138996138996,0.02849450893700123,0.02849450893700123,0.07553566480055451,0.06721216021105647,0.05176820186898112,0.16505468305276366,0.17840676988874163,0.2008741738844891,0.12923519222103821,0.1593362664689823,0.142336939062391,0.16440402609961377,0.1542685068383509,4463, Cor,"[0.40323963165283205, 0.38444508143833706, 0.26602167401994975, 0.2944712775094169, 0.08369906289236886, 0.15640085765293665, 0.15905731746128626, 0.1439387457711356, 0.14138026918683733, 0.17426565715244838, 0.1170504025050572, 0.1353057588849749, 0.16331353868756976, 0.1896491595676967, 0.15722571781703404, 0.10871983936854772, 0.1298421723502023, 0.14071854182652066, 0.08273632866995675, 0.14350643157958984, 0.1177379744393485, 0.13094442912510462, 0.19476724352155414, 0.12184724807739258, 0.07770672525678363, 0.11200951167515345, 0.11312375749860491, 0.17840676988874163]","[0.27024221420288086, 0.23300717558179582, 0.21028101444244385, 0.17002231734139578, 0.07623666524887085, 0.19578024319240026, 0.11064073017665318, 0.11917448043823242, 0.1176019651549203, 0.19769515310014998, 0.08601977143968854, 0.17373742376055037, 0.19993357998984201, 0.14128363132476807, 0.15580931731632777, 0.14130917617252894, 0.10129314661026001, 0.16320412499564035, 0.10121078150612968, 0.18433785438537598, 0.14238225562231882, 0.09728223936898368, 0.32707762718200684, 0.23672757829938615, 0.09984421730041504, 0.14360504490988596, 0.1233387930052621, 0.142336939062391]"
fusionrag_qk,0.3,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,2233,792,1441,16,432,0.2997918112421929,0.030658277682960033,0.030658277682960033,0.07987983385100961,0.06174544198438525,0.05105494474992156,0.16990352285151578,0.1925311940056937,0.20297516182977327,0.13683188387325831,0.19121100707929964,0.16304618971688406,0.18883864976921863,0.19358336438938065,6515, Washington,"[0.38250718797956196, 0.4105970859527588, 0.2728767395019531, 0.3166029793875558, 0.08680823019572667, 0.17374488285609654, 0.17131153174809047, 0.1554349320275443, 0.12904727458953857, 0.15695806912013463, 0.11056901727403913, 0.13932662350790842, 0.15603365216936385, 0.17983405930655344, 0.11778559003557477, 0.10411603110177177, 0.1312596116747175, 0.12636691331863403, 0.084059510912214, 0.14959049224853516, 0.13541586909975326, 0.15211078098842076, 0.22051569393702916, 0.12773513793945312, 0.11789808103016444, 0.12661234821592057, 0.1296491197177342, 0.1925311940056937]","[0.2698158196040562, 0.2378250871385847, 0.20444771221705846, 0.19156926018851145, 0.08554983139038086, 0.2084090198789324, 0.1261976616723197, 0.18531618799482072, 0.16881137234824045, 0.23783530507768905, 0.09766292572021484, 0.17854814870016916, 0.23288212503705705, 0.2188706398010254, 0.20294778687613352, 0.18750670978001185, 0.2074022122791835, 0.21812200546264648, 0.0997481005532401, 0.22945942197527205, 0.22854420116969518, 0.2020760944911412, 0.3400207928248814, 0.18902737753731863, 0.12712759631020681, 0.1460355349949428, 0.1691030774797712, 0.16304618971688406]"
fusionrag_qk,0.3,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1946,792,1154,21,346,0.29982668977469673,0.027423583902418613,0.027423583902418613,0.06605635583400726,0.06169448886066675,0.05208407714962959,0.14774159138589602,0.16667194755709902,0.18482921793115611,0.11065396484063596,0.1446689079914774,0.056089230946132114,0.1491848634822028,0.14015295250075202,26176, Joh,"[0.3512782401779071, 0.3525757043540072, 0.23322488174957484, 0.27976216426512013, 0.0727102448340176, 0.1464421019262197, 0.14184352329799108, 0.13757939241370376, 0.13098122473476695, 0.17206526775749362, 0.09995271072906702, 0.13269458173894558, 0.16347085861932664, 0.17302815443804476, 0.16442925589425222, 0.10015459774302787, 0.14077971581699086, 0.1250468143800489, 0.06892186768200932, 0.1122809429557956, 0.09616092110977692, 0.1147855771642153, 0.131748848220929, 0.09205250512985956, 0.05458672192631936, 0.0932848275113268, 0.08825096467725274, 0.16667194755709902]","[0.24476066657475062, 0.2079359463282994, 0.19479353087288992, 0.16339734622410365, 0.06957157594817025, 0.18309601715632848, 0.09254254613603864, 0.12470379046031407, 0.13765171595982142, 0.20633178097861155, 0.07266296659197126, 0.13839021750858851, 0.14410129615238734, 0.1086486918585641, 0.19327570710863387, 0.1612335273197719, 0.15257740020751953, 0.22621047496795654, 0.10691183805465698, 0.19410599981035506, 0.14142144577843802, 0.07528857673917498, 0.2778638941901071, 0.12445444720132011, 0.048864551952907016, 0.13070879663739884, 0.07313544409615653, 0.056089230946132114]"
fusionrag_qk,0.3,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,2145,792,1353,22,405,0.29933481152993346,0.0278177740983665,0.0278177740983665,0.07411096524447203,0.06194062624126673,0.047703692223876715,0.16042643885002064,0.20079070252257508,0.1935621811861452,0.1272906965138961,0.16152814349957872,0.09932707888739449,0.1719105231518648,0.1511457638472927,23201, Marg,"[0.3640264040463931, 0.37262790234057935, 0.251563480922154, 0.29406309747076653, 0.07329668317522321, 0.1451302317829875, 0.1515258689979454, 0.15272514541427812, 0.14123557449935317, 0.17256969600528865, 0.104583740234375, 0.14228880250608766, 0.16659003418761414, 0.17764387502298726, 0.14727637055632356, 0.1197067607532848, 0.13471815183565214, 0.1464273774778688, 0.08922492683707893, 0.13521419871937146, 0.11440976873620765, 0.12285450526646205, 0.17699474483341365, 0.10044396388066279, 0.06904640445461521, 0.11387826250745105, 0.11108361281357802, 0.20079070252257508]","[0.2371598482131958, 0.22544535568782262, 0.1948484012058803, 0.169979384967259, 0.06500305448259626, 0.23337701388767787, 0.13275243554796493, 0.16351488658360072, 0.13387605122157506, 0.2317983933857509, 0.08720995698656354, 0.16532192911420548, 0.20371467726571219, 0.16274593557630265, 0.1925802571432931, 0.16242330414908274, 0.16407176426478795, 0.27168568543025423, 0.14621974740709578, 0.22030043601989746, 0.16827709334237234, 0.10327569075993129, 0.17242637702396937, 0.15743936811174666, 0.022666322333472117, 0.11582415444510323, 0.11952341454369682, 0.09932707888739449]"
fusionrag_qk,0.3,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1970,792,1178,27,353,0.299660441426146,0.026245902758091688,0.026245902758091688,0.06547253066673875,0.05836080200970173,0.04747438803315163,0.13306281319731397,0.10633771381680927,0.17566275218176464,0.09046287421286332,0.13173810020089152,0.12070708615439278,0.1641173891875209,0.09935881121426213,3757, John,"[0.343861009708788, 0.3419817969912574, 0.22337847916537493, 0.27103537100332753, 0.06710320931893808, 0.14042163021350032, 0.13445972260974703, 0.13293140148990368, 0.1307331468693163, 0.14037615660006408, 0.09520868775705812, 0.13488654484824528, 0.15953069010739604, 0.143370683861788, 0.15547438525648974, 0.10284956674727183, 0.1306253463502914, 0.1504095471094525, 0.061115073148535676, 0.08640507289341517, 0.07912731170654297, 0.08359506899717624, 0.09059272241340112, 0.06469048394097222, 0.029597892963066304, 0.0693112227021071, 0.05634883093455481, 0.10633771381680927]","[0.23175971848624094, 0.1942016056605748, 0.1739020688193185, 0.16564972060067312, 0.06395111765180315, 0.2150264126913888, 0.12323049136570521, 0.15314173698425293, 0.15253947462354386, 0.23061278888157435, 0.09467732054846627, 0.17063706261771067, 0.19316012518746511, 0.13515380450657435, 0.2593613011496408, 0.18458221639905656, 0.13472880635942733, 0.20902224949428014, 0.06779107877186366, 0.08615135295050484, 0.06795597927910942, 0.036762974091938565, 0.05151220730372837, 0.058182758944375176, 0.008881813713482447, 0.045107168810708184, 0.06027636357716152, 0.12070708615439278]"
fusionrag_qk,0.3,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2867,792,2075,19,622,0.29975903614457833,0.02837958000600338,0.02837958000600338,0.08749467693269253,0.057134020142257214,0.04881573375314474,0.1784212317809895,0.20045925800065348,0.20091640962053706,0.15592605394144193,0.14882252319734926,0.12501679999487741,0.16322197841138258,0.1344230679833159,16,1,"[0.42592990846562206, 0.41337780486372183, 0.27691983101063206, 0.31938070999948603, 0.09517661073154077, 0.1797570536907454, 0.1661321596991747, 0.14388037086429453, 0.14047275629258693, 0.14325696902167528, 0.10651444313221407, 0.12254190086422109, 0.1567889622279576, 0.12270025382364604, 0.16033770625752614, 0.1098477069596599, 0.16856324045281662, 0.1624870587112312, 0.06764592622455798, 0.136008800420546, 0.12226463260507225, 0.14947222946281719, 0.25429451734499825, 0.1701237097718662, 0.14746638706752233, 0.18118813880404136, 0.15280544309687794, 0.20045925800065348]","[0.29941320419311523, 0.2513461112976074, 0.19247983183179582, 0.18778576169695174, 0.08578317505972725, 0.19118378843579972, 0.13236512456621444, 0.11345890590122767, 0.11337381601333618, 0.18328421456473215, 0.10061801331383842, 0.134847777230399, 0.17630825723920548, 0.12285971641540527, 0.17800419671194895, 0.18246119362967356, 0.16802469321659633, 0.1288696527481079, 0.11977836915424891, 0.11834446021488734, 0.13675951957702637, 0.12956934315817698, 0.1757181031363351, 0.06780950512204852, 0.12439392294202532, 0.09427555969783238, 0.13289763246263778, 0.12501679999487741]"
fusionrag_qk,0.3,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,2282,792,1490,16,447,0.3,0.027150506153702736,0.027150506153702736,0.07473477581515908,0.05883948691189289,0.05511604808270931,0.16654463081943743,0.17708689825875418,0.19054345877803103,0.1425458028608439,0.20364803501537865,0.2560703584126064,0.17706510667898215,0.2302309633517752,14927, Charles,"[0.3800798143659319, 0.40414152826581684, 0.25634499958583284, 0.31351777485438753, 0.0843900101525443, 0.16860396521432058, 0.16122501237051828, 0.14353023256574357, 0.13380260978426253, 0.1351994276046753, 0.09226242133549281, 0.12146786281040736, 0.1471174955368042, 0.12592526844569615, 0.14063664845057897, 0.102449859891619, 0.1546487467629569, 0.12699188504900252, 0.07694134541920253, 0.13928159645625524, 0.11326015847069877, 0.13610751288277761, 0.22059127262660436, 0.15625102179391043, 0.10169265099934169, 0.15937372616359166, 0.19032791682652064, 0.17708689825875418]","[0.27274656295776367, 0.2441983733858381, 0.19939465182168142, 0.17990568705967494, 0.08798767839159284, 0.24351814814976283, 0.12180694511958531, 0.13374110630580358, 0.1362092580114092, 0.26068168027060373, 0.09497445821762085, 0.16553354263305664, 0.2221521990639823, 0.11606120211737496, 0.30279200417654856, 0.18875023296901158, 0.2348069293158395, 0.2463151557104928, 0.1636934450694493, 0.18527015617915563, 0.17327882562364852, 0.22936887400490896, 0.37520054408482145, 0.26743555068969727, 0.10315243686948504, 0.21796694823673793, 0.27913202558244976, 0.2560703584126064]"
fusionrag_qk,0.3,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,2379,792,1587,22,476,0.2999369880277253,0.028002815321087837,0.028002815321087837,0.07625145185738802,0.05752085521817207,0.04748215293511748,0.1423410721302917,0.1600887372896269,0.16606834735410334,0.11861379690648009,0.13036075629750077,0.1495802743094308,0.1506218143871852,0.11009969820781629,73110, Ernst,"[0.3269778660365513, 0.3276869043127283, 0.2333121361670556, 0.23186522644835633, 0.07932934822974266, 0.1505448477608817, 0.14871218297388647, 0.11792366225998123, 0.1207458446552227, 0.13191418833546825, 0.07729967538412515, 0.11981368374514889, 0.14237582219111455, 0.11645547445718345, 0.1281635111028498, 0.07871663725221312, 0.1306674759109299, 0.11058383793025822, 0.06192430273278967, 0.11431045036811333, 0.0850514436697031, 0.10955910868458933, 0.16828170380035004, 0.14876490753966493, 0.07303628673801174, 0.1377092088971819, 0.15373554477443943, 0.1600887372896269]","[0.21831415380750382, 0.19004699162074498, 0.1732837983540126, 0.13864813532148088, 0.07255437544413976, 0.21022779600960867, 0.09350757939474923, 0.12602194717952184, 0.17992562907082693, 0.21214801924569265, 0.053207601819719584, 0.1505329098020281, 0.19398948124476842, 0.09629698310579572, 0.2099646840776716, 0.1695897238595145, 0.11097521441323417, 0.13971851553235734, 0.07065136092049736, 0.11669588088989258, 0.06022904600415911, 0.06183675357273647, 0.12125447818211146, 0.0646245607307979, 0.03749433159828186, 0.09523303168160575, 0.1335479191371373, 0.1495802743094308]"
fusionrag_qk,0.3,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,2258,792,1466,23,439,0.2994542974079127,0.02878760127350688,0.02878760127350688,0.07448404654860497,0.057223830837756395,0.04860683064907789,0.15379199689748332,0.15456212677570605,0.18106253208475187,0.12652146171021486,0.1497479116125983,0.056455761194229126,0.17198872748686342,0.1275070957383331,14927, Charles,"[0.37483750811274746, 0.37865336637319247, 0.24582359361352388, 0.28850972430306193, 0.08010914014733356, 0.14745565378888054, 0.14917513450480396, 0.12600513718883444, 0.11938208822878252, 0.109364586587278, 0.09146676744733538, 0.12256051294551873, 0.15363928990334458, 0.14789294604188907, 0.14133614486789112, 0.08744788317946914, 0.14627164046956886, 0.11497517698299811, 0.061204720728145624, 0.12523120382557745, 0.10597436324409816, 0.13092070632839795, 0.18233499467743108, 0.12726749396472245, 0.08489349317846831, 0.13723115150972923, 0.17164936421080407, 0.15456212677570605]","[0.2656816414424351, 0.21224175180707658, 0.19716933795383998, 0.17511800357273646, 0.08389604943139213, 0.1979513168334961, 0.10793251650674003, 0.13165533542633057, 0.11477676459721156, 0.2600792646408081, 0.09861336435590472, 0.16532996722630092, 0.2416541576385498, 0.1557427133832659, 0.20495118413652694, 0.15901480402265275, 0.18593267032078334, 0.23985791206359863, 0.16723861013139998, 0.11294380256107875, 0.14864403860909597, 0.141568694795881, 0.13849476405552455, 0.07999188559395927, 0.045046286923544746, 0.03771220786230905, 0.06724671806607928, 0.056455761194229126]"
