selector,rate,example_id,sub_question_id,main_question,sub_question,context_len,system_len,doc_len,query_len,selected_tokens,actual_rate,selection_time_s,selection_score_time_s,recompute_time_s,query_prefill_time_s,decode_first_token_time_s,query_mass_all_layer_mean,query_mass_last_layer,query_mass_first_half_mean,query_mass_second_half_mean,decode_mass_all_layer_mean,decode_mass_last_layer,decode_mass_first_half_mean,decode_mass_second_half_mean,first_token,first_token_text,per_layer_query_mass_json,per_layer_decode_mass_json
random,0.5,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,2105,792,1313,22,656,0.49961919268849964,0.0,0.0,0.6649712538346648,0.10962476208806038,0.05744915222749114,0.17680630613125323,0.1777524081143466,0.21448486943855352,0.13912774282395285,0.144774001623903,0.20299421037946427,0.16319029610984184,0.1263577071379642,5055, National,"[0.44410111068131086, 0.42340474314503856, 0.30129063593876826, 0.32924704118208453, 0.10337294541396104, 0.18186088661094765, 0.17176504258985642, 0.15939612202830128, 0.1469480836546266, 0.17134473230931666, 0.1117974566174792, 0.13940112621753248, 0.1640687422318892, 0.15478950351863713, 0.16459239612926135, 0.11013730779870765, 0.16776453984248174, 0.1641793189110694, 0.08560736148388355, 0.16258368554053368, 0.12051765640060623, 0.139529562615729, 0.2185183438387784, 0.13679620817110136, 0.07150198577286361, 0.12625032895571225, 0.10205729596026532, 0.1777524081143466]","[0.31917715072631836, 0.27528514180864605, 0.23102377142224992, 0.15720057487487793, 0.09357365540095738, 0.20122177260262625, 0.11259152208055768, 0.118642943246024, 0.10000760214669364, 0.18661206109183176, 0.06419135843004499, 0.12744484628949845, 0.19007069723946707, 0.10762104817799159, 0.13374441862106323, 0.10381765025002616, 0.1319371121270316, 0.14645247800009592, 0.07827872889382499, 0.18691902501242502, 0.09923114095415388, 0.09926043237958636, 0.19750775609697616, 0.12832673958369664, 0.057460627385548184, 0.1068707023348127, 0.09620687791279384, 0.20299421037946427]"
random,0.5,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,2087,792,1295,20,647,0.4996138996138996,0.0,0.0,0.09820751007646322,0.05882520694285631,0.04733060114085674,0.17269665173121868,0.17709674835205078,0.21310754990091132,0.13228575356152592,0.139477262083365,0.2205956322806222,0.1593456359542146,0.11960888821251538,16,1,"[0.46200899396623885, 0.44009854452950614, 0.31827190944126676, 0.34686279296875, 0.1194544928414481, 0.18723775318690708, 0.15452408109392438, 0.14569553647722516, 0.12244926180158343, 0.16382334572928292, 0.09521198272705078, 0.13358182907104493, 0.14734630584716796, 0.1469388689313616, 0.15711708068847657, 0.10966446740286691, 0.13716679981776647, 0.1497429438999721, 0.08230433464050294, 0.15466485704694474, 0.12489478247506278, 0.12763331277029855, 0.18957835606166296, 0.11444463729858398, 0.0861034733908517, 0.1239121845790318, 0.11767657143729074, 0.17709674835205078]","[0.32957094056265696, 0.27861268179757254, 0.2349027224949428, 0.23401262078966414, 0.11552056244441442, 0.21667555400303432, 0.12759694031306676, 0.13501005513327463, 0.09922736031668526, 0.14665148939405168, 0.06824940868786403, 0.07971482617514473, 0.09926169259207589, 0.06583204865455627, 0.08441283021654401, 0.11824371985026769, 0.07942962646484375, 0.1439181395939418, 0.08751606941223145, 0.12124281270163399, 0.12484699487686157, 0.10005275692258563, 0.26161221095493864, 0.08787814208439418, 0.06725420270647321, 0.0822850125176566, 0.09523628439222064, 0.2205956322806222]"
random,0.5,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,2233,792,1441,16,720,0.4996530187369882,0.0,0.0,0.10468230582773685,0.06732469890266657,0.047418253030627966,0.18178370260462465,0.18113677842276438,0.23858451721619586,0.1249828879930535,0.1486257621828391,0.21274232864379883,0.18161349697988866,0.11563802738578953,26079, Coffee,"[0.4698598725455148, 0.48092974935259136, 0.3387096949986049, 0.3678252696990967, 0.13265928200313024, 0.21924904414585658, 0.19631375585283553, 0.18072800976889475, 0.14402239663260324, 0.19690687315804617, 0.11967965534755162, 0.14998088564191545, 0.16376478331429617, 0.1795539685658046, 0.13481993334633963, 0.10139431272234235, 0.13116054024015153, 0.13729776654924666, 0.07766900743756976, 0.15842863491603307, 0.11588715655463082, 0.14228476796831405, 0.1833625180380685, 0.10780352354049683, 0.07878916604178292, 0.10277984823499407, 0.09694647789001465, 0.18113677842276438]","[0.35043130602155415, 0.3110689435686384, 0.258368900844029, 0.18277362414768764, 0.09690627029963902, 0.22633629185812815, 0.13037451675959996, 0.1248808673449925, 0.14029433046068465, 0.19511715003422328, 0.07492051805768694, 0.14192724227905273, 0.18213765961783274, 0.12705133642469132, 0.143594605582101, 0.11122219051633563, 0.08799101625170026, 0.1303812095097133, 0.07372368233544487, 0.14189703975405013, 0.09732437133789062, 0.1017073392868042, 0.11494544574192592, 0.12851663998195104, 0.08462762832641602, 0.09872910806110927, 0.09152977807181222, 0.21274232864379883]"
random,0.5,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1946,792,1154,21,577,0.5,0.0,0.0,0.08617613464593887,0.05780444713309407,0.04927462572231889,0.16876627567094782,0.15023623356202834,0.21370785994015354,0.12382469140174206,0.20118127398344937,0.26999974250793457,0.19836322872006165,0.20399931924683706,23201, Marg,"[0.4250342440442974, 0.4111905519654151, 0.2943809405476058, 0.328120925799519, 0.09970411962392378, 0.17945760610152264, 0.16278170890548602, 0.15807326959103954, 0.14521764897975792, 0.1934802515977094, 0.10103614962830836, 0.15167891573743755, 0.17863228207542783, 0.1631214245646989, 0.17521314556095877, 0.10970039108172566, 0.13628332955496653, 0.13345713193724756, 0.07226369170104566, 0.13463273340341997, 0.09566669074856506, 0.1303438459123884, 0.19176985293018575, 0.13611188875574645, 0.061019222752577595, 0.11949231673260124, 0.08735520499093193, 0.15023623356202834]","[0.30566624232700895, 0.26695704460144043, 0.2361687421798706, 0.22074123791285924, 0.09594217368534633, 0.274313177381243, 0.1557532719203404, 0.19731225286211287, 0.14561544145856584, 0.24322702203478133, 0.09351915972573417, 0.18152316978999547, 0.21592870780399867, 0.14441755839756557, 0.23222366401127406, 0.15410120146615164, 0.1782141923904419, 0.2563955443246024, 0.160473210471017, 0.25695102555411203, 0.1952568973813738, 0.13472223281860352, 0.2764908756528582, 0.22312607084001815, 0.05572479963302612, 0.25647687911987305, 0.20583413328443254, 0.26999974250793457]"
random,0.5,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,2145,792,1353,22,676,0.49963045084996305,0.0,0.0,0.09843278722837567,0.05695138592272997,0.047525736037641764,0.1882648443689152,0.2194983247038606,0.22656675703229176,0.14996293170553857,0.20174027523215934,0.163435697555542,0.19485574413319023,0.2086248063311285,23201, Marg,"[0.46038516156085124, 0.43161491294959925, 0.3190948684494217, 0.35269591096159697, 0.10416874328216949, 0.18736616357580407, 0.17489558380919618, 0.17000198364257812, 0.14923390475186435, 0.17538800177636085, 0.10408877087877942, 0.1492214450588474, 0.1965735051539037, 0.19720564260111226, 0.18646668768548347, 0.1352103344805829, 0.17025888120973265, 0.17454373991334593, 0.0890555072140384, 0.16376080451073585, 0.13043694681935497, 0.14773564524464794, 0.20627601425369063, 0.1356704142186549, 0.08451592457758916, 0.14183019662832286, 0.11422162241749949, 0.2194983247038606]","[0.3294172968183245, 0.27197819096701487, 0.25171756744384766, 0.20279644216809953, 0.09574714728764125, 0.2804811341421945, 0.1644232783998762, 0.17031707082475936, 0.10747872931616646, 0.23191826684134348, 0.08508062362670898, 0.1656792504446847, 0.20345541409083776, 0.16749000549316406, 0.21071229662214006, 0.1915543930871146, 0.17656661782945907, 0.264444249016898, 0.14785734244755336, 0.28256634303501676, 0.22496492522103445, 0.15083650180271693, 0.4144641331263951, 0.25621019090924946, 0.048543615000588555, 0.19982474190848215, 0.1887662410736084, 0.163435697555542]"
random,0.5,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1970,792,1178,27,589,0.5,0.0,0.0,0.08415862591937184,0.05886384006589651,0.04735882207751274,0.16183685048997898,0.14400693096181072,0.19830746913803227,0.1253662318419257,0.12599346604274242,0.051624562059129984,0.15989380709978998,0.0920931249856949,29405, Alice,"[0.426461517495453, 0.39713170288731814, 0.2897125930382461, 0.32754573115596064, 0.09282304874803654, 0.16207372069989562, 0.13915935899845508, 0.13624158990446222, 0.12015442621140253, 0.13460714350301753, 0.09026486028439154, 0.1417265190649285, 0.16963228094514715, 0.14877007499573722, 0.18007797160476605, 0.11836238639064567, 0.1399485875689794, 0.17236285739474827, 0.08248729302138878, 0.13385685915669437, 0.10497236504125848, 0.11538741702125185, 0.17976102879438452, 0.09264920754407449, 0.0522331712107179, 0.116285969971349, 0.12273520010489004, 0.14400693096181072]","[0.30376689774649485, 0.25355206217084614, 0.22662462506975448, 0.18097407477242605, 0.10274478367396764, 0.19363001414707728, 0.09138470036642891, 0.11569786071777344, 0.08670364107404437, 0.19362682955605642, 0.06588717869349889, 0.12890000002724783, 0.18256332193102157, 0.11245730945042201, 0.1738589150565011, 0.1153143048286438, 0.08862471580505371, 0.12071803637913295, 0.03940977369035993, 0.09951081446238927, 0.06999909026282174, 0.12149558748517718, 0.10174592052187238, 0.06064082043511527, 0.05028805136680603, 0.13277895961488997, 0.06329419783183507, 0.051624562059129984]"
random,0.5,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2867,792,2075,19,1037,0.49975903614457834,0.0,0.0,0.15011874213814735,0.05660613905638456,0.04892481165006757,0.19119489103331602,0.15301966846437381,0.23555121232308326,0.14683856974354875,0.18853247424169464,0.15192626203809464,0.20421099054570102,0.17285395793768826,16,1,"[0.5386406461099037, 0.49702614232113485, 0.3577468413159363, 0.3837659161789973, 0.12270319372191466, 0.19917554066593485, 0.18978772844587052, 0.16323928546188468, 0.1439432129824072, 0.1636721818966973, 0.11558379266495095, 0.1384839079433814, 0.16164892956726534, 0.12229965324688674, 0.18059290262093222, 0.11845101091198455, 0.1752542481386572, 0.15149505156323426, 0.07531691673106718, 0.15804772627981087, 0.1377133534366923, 0.16056012031727268, 0.21612545959931567, 0.138283191766954, 0.10651096544767681, 0.14178019358699484, 0.1425891675447163, 0.15301966846437381]","[0.4189068589891706, 0.32786502156938824, 0.26232714312417166, 0.2500570161002023, 0.12136973653520856, 0.22701168060302734, 0.1641064030783517, 0.14469807488577707, 0.118858916418893, 0.2037933894566127, 0.11091852188110352, 0.16499991076333181, 0.2150726658957345, 0.12896852833884104, 0.24989523206438338, 0.21190754004887172, 0.26092285769326345, 0.22279836450304305, 0.14544119153703963, 0.20689765044621058, 0.2512078285217285, 0.16735337461744035, 0.23095733778817312, 0.0797579458781651, 0.05985515458243234, 0.1146600672176906, 0.06637460419109889, 0.15192626203809464]"
random,0.5,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,2282,792,1490,16,745,0.5,0.0,0.0,0.1001799781806767,0.05488035688176751,0.047482683788985014,0.17371113385472983,0.17923804691859654,0.21200012674137042,0.1354221409680892,0.16596520159925737,0.05412451710019793,0.19254965015820097,0.13938075304031372,14927, Charles,"[0.47347044944763184, 0.44239354133605957, 0.30983543395996094, 0.3457212107522147, 0.11217888763972692, 0.18722152709960938, 0.17079179627554758, 0.15680156435285295, 0.13647922447749547, 0.14492145606449672, 0.08855513163975307, 0.12343946525028773, 0.15770680563790457, 0.11848528044564384, 0.14276448317936488, 0.09202747685568673, 0.11042192152568273, 0.11997663123267037, 0.07750686577388219, 0.1426374912261963, 0.12648198434284755, 0.1654553243092128, 0.22073452813284739, 0.14065177951540267, 0.10617663179125104, 0.13822077001844132, 0.1336160387311663, 0.17923804691859654]","[0.3618925298963274, 0.2737102508544922, 0.22265001705714635, 0.19221530641828263, 0.11621337277548653, 0.229248046875, 0.12677998202187674, 0.13609415292739868, 0.10908039978572301, 0.2546077455793108, 0.10258101565497262, 0.18569772584097727, 0.26247278281620573, 0.12245177371161324, 0.21092901911054338, 0.18958268846784318, 0.1659045900617327, 0.2664292369570051, 0.15232927458626883, 0.14632456643240793, 0.16619018145969935, 0.20645037719181605, 0.20592631612505233, 0.054357869284493585, 0.038813497338976176, 0.05444145202636719, 0.03952695642198835, 0.05412451710019793]"
random,0.5,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,2379,792,1587,22,793,0.49968494013862635,0.0,0.0,0.11603701207786798,0.05637416709214449,0.046733183786273,0.16406080430867723,0.18285228679706525,0.20938340675410624,0.1187382018632482,0.14512743291502095,0.22109402929033553,0.18246392905712125,0.10779093677292063,73110, Ernst,"[0.4731762378246753, 0.44451131449117287, 0.3365400487726385, 0.3227164528586648, 0.12074899054192878, 0.20026485641281327, 0.1616715517911044, 0.13703056434532265, 0.11394667935061764, 0.1447538896040483, 0.07781761342828925, 0.12890523439877993, 0.1532675012365564, 0.1160167595008751, 0.1413200180251877, 0.09779733806461482, 0.12663660420999898, 0.1343478908786526, 0.06853164945329938, 0.13028496581238586, 0.08442325096625786, 0.119179663720069, 0.16357856601863713, 0.12400052454564478, 0.058909057022689226, 0.10971107730617771, 0.12076193326479429, 0.18285228679706525]","[0.34694961139134, 0.29442051478794645, 0.25817266532352995, 0.22112468310764857, 0.1129925080708095, 0.24763236727033341, 0.11101175206048149, 0.14623584066118514, 0.11064953463418144, 0.19482152802603586, 0.06200283340045384, 0.1504603283745902, 0.1996896437236241, 0.09833119596753802, 0.2013547420501709, 0.1431765215737479, 0.14103923525129045, 0.13134469304765975, 0.08969744614192418, 0.14853484289986746, 0.09095032726015363, 0.061264608587537496, 0.0954203690801348, 0.03741532989910671, 0.030493755425725664, 0.060585124152047296, 0.05670209016118731, 0.22109402929033553]"
random,0.5,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,2258,792,1466,23,733,0.5,0.0,0.0,0.09990204405039549,0.05679274396970868,0.04728098213672638,0.17074585130178727,0.16498854737844526,0.20448911348696613,0.13700258911660843,0.18535122396994613,0.1665499550955636,0.19757546636523032,0.17312698157466186,14927, Charles,"[0.4407259070354959, 0.4197101474548719, 0.32575581236655665, 0.32915596340013586, 0.11796048561238354, 0.1867477227442013, 0.16178254311129173, 0.12697831147946187, 0.12657056535993302, 0.11665728077384996, 0.07908403503228419, 0.1286146981375558, 0.16416653935213266, 0.1389375769573709, 0.17763367646969624, 0.09852764769370512, 0.1601030811759996, 0.1364721215289572, 0.07524576246368218, 0.14785901656061967, 0.11657366545304008, 0.1447064180551849, 0.19553466465162195, 0.1391433336719963, 0.07222621041055051, 0.13085082154836714, 0.15817128057065216, 0.16498854737844526]","[0.3292060579572405, 0.2676823820386614, 0.2674507924488613, 0.22458054338182723, 0.1291127119745527, 0.2345895596912929, 0.12397185393742152, 0.14531476157052176, 0.10767667634146554, 0.2516048124858311, 0.10145463262285505, 0.16407479558672225, 0.27579610688345774, 0.1435408421925136, 0.28304764202662874, 0.20786803109305246, 0.24273499420710973, 0.31019299370901926, 0.19123498031071254, 0.16110811914716447, 0.1931849547794887, 0.1626509087426322, 0.19054910114833287, 0.0691869854927063, 0.07351584093911308, 0.08621610913957868, 0.08573712621416364, 0.1665499550955636]"
