selector,rate,example_id,sub_question_id,main_question,sub_question,context_len,system_len,doc_len,query_len,selected_tokens,actual_rate,selection_time_s,selection_score_time_s,recompute_time_s,query_prefill_time_s,decode_first_token_time_s,query_mass_all_layer_mean,query_mass_last_layer,query_mass_first_half_mean,query_mass_second_half_mean,decode_mass_all_layer_mean,decode_mass_last_layer,decode_mass_first_half_mean,decode_mass_second_half_mean,first_token,first_token_text,per_layer_query_mass_json,per_layer_decode_mass_json
fusionrag_qk,0.5,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,2105,792,1313,22,656,0.49961919268849964,0.302609427832067,0.302609427832067,0.528727597091347,0.08594796806573868,0.06641275295987725,0.2134583164455718,0.22622923417524857,0.24923746572575897,0.17767916716538465,0.2036866545677185,0.3984971727643694,0.1972243621641276,0.21014894697130942,5055, National,"[0.49525887625558035, 0.4949398288479099, 0.3924230104917056, 0.4181330296900365, 0.10993875776018415, 0.19982880431336242, 0.20076065558891792, 0.18160287435952718, 0.15594009300331016, 0.17876783593908532, 0.13020979893672002, 0.15971230841302253, 0.1792436203399262, 0.19256502622133725, 0.21933238537280592, 0.14389397261978745, 0.17973949382831525, 0.1880459971242137, 0.1056961084341074, 0.2092818718451958, 0.17758680318857167, 0.17982385065648462, 0.28304815911627434, 0.15912246704101562, 0.12108167425378577, 0.15213262880003298, 0.14249369385954622, 0.22622923417524857]","[0.37088486126491, 0.32980125291006906, 0.31214100973946707, 0.22222099985395158, 0.09989404678344727, 0.2522538389478411, 0.12442965166909355, 0.13108159814562118, 0.1528811114174979, 0.20023059844970703, 0.07027477025985718, 0.1505931956427438, 0.20429182052612305, 0.1401623146874564, 0.2161407811301095, 0.17168326037270681, 0.11929066692079816, 0.1868758031300136, 0.08191479955400739, 0.18504558290754045, 0.12255617550441197, 0.1652531283242362, 0.4447811671665737, 0.2873248372759138, 0.23237568991524832, 0.17138212067740305, 0.15896407195499965, 0.3984971727643694]"
fusionrag_qk,0.5,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,2087,792,1295,20,647,0.4996138996138996,0.02686270233243704,0.02686270233243704,0.09915927611291409,0.059812701772898436,0.04769958695396781,0.21080839852897484,0.24799177987234933,0.24998891110322913,0.17162788595472067,0.19373120002600616,0.19565112250191824,0.20665124788576247,0.18081115216624982,4463, Cor,"[0.5084534236363002, 0.49361708504813057, 0.3746397290910993, 0.39684006827218193, 0.11378285544259208, 0.19495348249162947, 0.19649295806884765, 0.16802637917654856, 0.16265371867588588, 0.2004542487008231, 0.13487047467912947, 0.15579427991594588, 0.18525597708565847, 0.21401007516043527, 0.1827357019696917, 0.13407927921840124, 0.16974163055419922, 0.17161501475742885, 0.08727222851344517, 0.17727135249546597, 0.1476083755493164, 0.17099861417497908, 0.2698325838361468, 0.17124440329415458, 0.13050474439348494, 0.16449004581996374, 0.17740464891706195, 0.24799177987234933]","[0.3723820277622768, 0.3164598601205008, 0.29968353680201937, 0.23723384312220983, 0.10261256354195732, 0.23865628242492676, 0.13664909771510533, 0.1346965687615531, 0.13417031083788192, 0.23137756756373815, 0.0998252374785287, 0.19553402491978236, 0.22320987497057235, 0.17062667437962123, 0.17765034948076522, 0.1623164245060512, 0.12383130618504115, 0.1804448366165161, 0.11138881104333061, 0.19091570377349854, 0.16532308714730398, 0.1439777272088187, 0.3174865927015032, 0.27758881023951937, 0.14189507280077254, 0.14071133307048253, 0.2021749530519758, 0.19565112250191824]"
fusionrag_qk,0.5,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,2233,792,1441,16,720,0.4996530187369882,0.04201577790081501,0.04201577790081501,0.10048264497891068,0.0622603939846158,0.04951417585834861,0.19988564082554403,0.21612446648733957,0.2519160533437923,0.14785522830729583,0.22475584094621698,0.21860761301858084,0.2351423495886277,0.21436933230380623,6515, Washington,"[0.49180173873901367, 0.5046044758387974, 0.3742207799639021, 0.40492340496608187, 0.12122917175292969, 0.2190347228731428, 0.21337594304765975, 0.18710088729858398, 0.1556103229522705, 0.18975635937282018, 0.12482702732086182, 0.15366222177233016, 0.17830285004207067, 0.20837484087262834, 0.1352455530847822, 0.12616099630083358, 0.1440473965236119, 0.14245407921927317, 0.08762024130140032, 0.1566127027784075, 0.1417782817568098, 0.15755835601261683, 0.23397716454097203, 0.13089188507625035, 0.11400057588304792, 0.13753026723861694, 0.14597123009817942, 0.21612446648733957]","[0.3705848285130092, 0.31988259724208284, 0.28886066164289204, 0.2594715016228812, 0.11977256195885795, 0.25681146553584505, 0.1566140822001866, 0.21290990284511022, 0.19152038437979563, 0.27811600480760845, 0.10969771657671247, 0.20502265862056188, 0.271627596446446, 0.2511009318487985, 0.21797680854797363, 0.20763470445360457, 0.22403109073638916, 0.23353574957166398, 0.10590623106275286, 0.2577530997140067, 0.2681905542101179, 0.21689936092921666, 0.36640783718654085, 0.2083890438079834, 0.14044368267059326, 0.15185417447771346, 0.1835407018661499, 0.21860761301858084]"
fusionrag_qk,0.5,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1946,792,1154,21,577,0.5,0.028782380279153585,0.028782380279153585,0.08480086969211698,0.05638826638460159,0.049287771340459585,0.18192431345162047,0.19649907845218165,0.23156312603297105,0.13228550087026997,0.15274320634043947,0.0680529602936336,0.18964761191484883,0.11583880076603013,88807, Johan,"[0.45843656371239905, 0.4594829325773278, 0.3510570396371439, 0.3827825014283057, 0.10471283010885019, 0.19427627771079134, 0.1806093592222045, 0.16434044091879915, 0.15342849939047884, 0.19086242208675464, 0.10397922749422034, 0.13950301189811862, 0.17137825894517963, 0.18703439933102148, 0.189929689679827, 0.11828724867632599, 0.16537039620535715, 0.14012933588352333, 0.06929829655861368, 0.12840268401061597, 0.11249973011665604, 0.1253135836854273, 0.15795275629783162, 0.12149783543178014, 0.07316249406256643, 0.11966910329805751, 0.13398477982501594, 0.19649907845218165]","[0.3458411693572998, 0.28904311997549875, 0.29390362330845426, 0.2578780310494559, 0.10410767793655396, 0.22556212970188685, 0.12549813304628646, 0.14961137090410506, 0.159959077835083, 0.2286946943828038, 0.07242272581372942, 0.13811028003692627, 0.1418842843600682, 0.12255024909973145, 0.21542719432285853, 0.1570408855165754, 0.13674865450177873, 0.17056880678449357, 0.048690233911786764, 0.11681333609989711, 0.08729480845587594, 0.08774414232798985, 0.20232316425868443, 0.09204494953155518, 0.06646627613476344, 0.09062136922563825, 0.08190642935889107, 0.0680529602936336]"
fusionrag_qk,0.5,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,2145,792,1353,22,676,0.49963045084996305,0.02829886134713888,0.02829886134713888,0.10143057908862829,0.056999110616743565,0.04737408272922039,0.21623437347129015,0.2477113302651938,0.25346192004286955,0.17900682689971076,0.18660625921828408,0.10825625487736293,0.19594980137688772,0.1772627170596804,26176, Joh,"[0.48380997893098115, 0.4761032500824371, 0.3653045505672306, 0.39815877939199473, 0.10508101327078682, 0.20402135477437602, 0.20417894635881698, 0.18839481898716517, 0.17344042542692903, 0.19870282458020494, 0.12891570004549893, 0.17382162267511542, 0.22139960450011414, 0.22713401100852273, 0.21142612804066052, 0.1532003353168438, 0.18604482923235213, 0.2118149794541396, 0.11236091712852578, 0.19881441686060522, 0.18803750075303116, 0.17782306671142578, 0.254808302049513, 0.16111816059459338, 0.11100402435699067, 0.14293685516753754, 0.1489947306645381, 0.2477113302651938]","[0.35181331634521484, 0.2939131600516183, 0.3002268246241978, 0.19481921195983887, 0.0931377921785627, 0.23417203766959055, 0.11444248471941267, 0.13425357001168386, 0.1532613890511649, 0.2106341634477888, 0.09450720037732806, 0.19476982525416783, 0.22480137007577078, 0.14854487351008824, 0.21450999804905482, 0.1844512735094343, 0.14886883326939174, 0.2444850036076137, 0.11037313938140869, 0.25606695243290495, 0.21701063428606307, 0.18546555723462785, 0.29131484031677246, 0.16765786920275008, 0.06285889233861651, 0.13279939549309866, 0.15755939483642578, 0.10825625487736293]"
fusionrag_qk,0.5,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1970,792,1178,27,589,0.5,0.026776953134685755,0.026776953134685755,0.08477019285783172,0.058316847775131464,0.047829186078161,0.172320133974763,0.1230435850759032,0.2309832915337087,0.11365697641581726,0.169481205849015,0.14229639087404525,0.2123811488248864,0.12658126287314359,3757, John,"[0.4745729638155175, 0.46077990658068785, 0.3390919115177538, 0.38586458074983465, 0.10039117601182726, 0.17995253063383557, 0.1846960360410983, 0.16193592737591456, 0.15236952443602225, 0.16034846835666233, 0.10592957148476252, 0.15578145829458084, 0.19642871271365533, 0.17562331345976975, 0.20286451067243302, 0.13264204963805185, 0.16134034010468337, 0.18180887535135581, 0.06810521322583395, 0.10494475389914538, 0.09480269497664517, 0.0995072258843316, 0.11619636495277365, 0.08720153727859416, 0.04478352158157914, 0.08894891082925141, 0.08500808635085978, 0.1230435850759032]","[0.3462796211242676, 0.28260041986192974, 0.273968015398298, 0.25898075103759766, 0.09475396360669817, 0.27239458901541574, 0.15206878525870188, 0.1797806876046317, 0.15764856338500977, 0.2598463978086199, 0.11183863026755196, 0.19333532878330775, 0.23615714481898717, 0.15368318557739258, 0.2928673880440848, 0.20743516513279506, 0.1788097620010376, 0.24228756768362864, 0.06704760449273246, 0.09965649672916957, 0.08368653910500663, 0.052264818123408725, 0.09492833273751396, 0.10032342161451067, 0.02143581850188119, 0.05258922917502267, 0.13650914600917272, 0.14229639087404525]"
fusionrag_qk,0.5,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2867,792,2075,19,1037,0.49975903614457834,0.02785584796220064,0.02785584796220064,0.150083948392421,0.059763827826827765,0.05156017607077956,0.22857789757684532,0.2436462058160538,0.25806561909479947,0.19909017605889118,0.2762285914956307,0.2152805839266096,0.25326441867010935,0.299192764321152,22,7,"[0.5606575299026375, 0.532476037964785, 0.4105923014475887, 0.43247234373164356, 0.1285566172205416, 0.2177772235153313, 0.2075396516269311, 0.16935440292932036, 0.16336935803406222, 0.17246911758767033, 0.12564274780732348, 0.15343851075136572, 0.19245196464366482, 0.14612086016432682, 0.19870312052561825, 0.13762998939456797, 0.21188317205672874, 0.20160201796911714, 0.08237097317114808, 0.18732323323873648, 0.16462346127158717, 0.19532045923677602, 0.3150057971925664, 0.22379836462494127, 0.17532833357502645, 0.2270292267763525, 0.22299810997525552, 0.2436462058160538]","[0.43904195513044086, 0.32930258342197966, 0.311983585357666, 0.30662642206464497, 0.14495653765542166, 0.262687155178615, 0.176473753792899, 0.1911005633217948, 0.18693540777478898, 0.2732559953417097, 0.17151107106889998, 0.2031158379146031, 0.3351532391139439, 0.21355775424412318, 0.372901371547154, 0.24483517238071986, 0.3469282218388149, 0.32757227761404856, 0.11720476831708636, 0.34198474884033203, 0.2562890223094395, 0.3054291180201939, 0.49687157358442036, 0.3654701369149344, 0.2400820255279541, 0.2303567613874163, 0.3274929182870047, 0.2152805839266096]"
fusionrag_qk,0.5,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,2282,792,1490,16,745,0.5,0.028616344090551138,0.028616344090551138,0.10116216167807579,0.05657279817387462,0.05008976813405752,0.21382741690898427,0.24200197628566197,0.24823846865673457,0.179416365161234,0.252363671757737,0.36359780175345285,0.22947619338424835,0.2752511501312256,14927, Charles,"[0.5016504015241351, 0.513037885938372, 0.3808980669294085, 0.4256916046142578, 0.11720989431653704, 0.21295666694641113, 0.20512431008475168, 0.18371575219290598, 0.16924726963043213, 0.16808944089072092, 0.11630540234701973, 0.14488564218793595, 0.17554950714111328, 0.1609767164502825, 0.1843041011265346, 0.13128915854862758, 0.1889397076198033, 0.16276351043156215, 0.09347128868103027, 0.18002848965781076, 0.15389112063816615, 0.17178545679364884, 0.26539182662963867, 0.19191554614475795, 0.13207475628171647, 0.1839423520224435, 0.23002982139587402, 0.24200197628566197]","[0.3896298408508301, 0.33398873465401785, 0.2982236317225865, 0.26119232177734375, 0.1216327462877546, 0.28557164328438894, 0.15497866698673793, 0.1735926696232387, 0.17125684874398367, 0.3062901496887207, 0.11408462694713048, 0.2013890402657645, 0.24882876873016357, 0.15200701781681605, 0.37018442153930664, 0.22375530855996267, 0.2537357636860439, 0.2714929069791521, 0.16885157993861608, 0.2442675999232701, 0.20050723212105886, 0.25299317496163504, 0.38666885239737375, 0.3499809333256313, 0.16617258957454137, 0.2438187599182129, 0.35748917715890066, 0.36359780175345285]"
fusionrag_qk,0.5,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,2379,792,1587,22,793,0.49968494013862635,0.028631411027163267,0.028631411027163267,0.1171574522741139,0.059577534440904856,0.049182136077433825,0.17767834574924107,0.19189014682522068,0.21569400107926917,0.139662690419213,0.14914832142542817,0.14498499461582728,0.1882035312603931,0.11009311159046328,73110, Ernst,"[0.4596723085874087, 0.4502291989016843, 0.3518704501065341, 0.33874167405165634, 0.10799643281218294, 0.1904159892689098, 0.17831979479108537, 0.13747467932763038, 0.13347680228097097, 0.14792952599463524, 0.09107029902470576, 0.1332389534293831, 0.15520476056383803, 0.14407514596914317, 0.16487991035758676, 0.10750218180866984, 0.15688707921412084, 0.1398907946301745, 0.07562136959719967, 0.1374612164187741, 0.1027486850688984, 0.11887275398551643, 0.18066641572233919, 0.1658798564564098, 0.08382097467199548, 0.14743175754299412, 0.18172452356908228, 0.19189014682522068]","[0.33980648858206614, 0.2861757619040353, 0.26479203360421316, 0.21871304512023926, 0.09718955414635795, 0.24201420375279017, 0.10279327630996704, 0.13769924640655518, 0.1929103136062622, 0.22615463393075125, 0.05064605815070016, 0.16475275584629603, 0.19423668725149973, 0.11696537903376988, 0.22747824873243058, 0.1938039915902274, 0.1079775435583932, 0.1324129445212228, 0.07310358115604945, 0.11679410934448242, 0.05726012161799839, 0.05673031721796308, 0.12013919012887138, 0.06212294953210013, 0.0464397668838501, 0.11062252521514893, 0.09143327815192086, 0.14498499461582728]"
fusionrag_qk,0.5,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,2258,792,1466,23,733,0.5,0.03062638221308589,0.03062638221308589,0.10065503790974617,0.06931503489613533,0.04951625503599644,0.19827009262822853,0.20336833503675758,0.2399042682935415,0.1566359169629155,0.19684091879397023,0.20937720366886683,0.2222044577403944,0.17147737984754602,14927, Charles,"[0.5003377784112966, 0.4994178914135287, 0.37989302451566137, 0.41021737993133733, 0.12387300574261209, 0.20049285888671875, 0.18605619631939052, 0.15897461790475786, 0.14866545777883589, 0.1330454453178074, 0.10954583209493886, 0.14883480901303497, 0.17622181199352194, 0.18308364678613887, 0.17678919490079703, 0.11259787423270089, 0.16687814937615247, 0.13612382308296536, 0.07611956507522867, 0.15925561419184903, 0.12825571380046583, 0.15348314794694415, 0.22043657006684297, 0.16261194359441722, 0.10045981555251601, 0.17531557260833172, 0.22120751801484861, 0.20336833503675758]","[0.3825620242527553, 0.31254380089896067, 0.3036175455365862, 0.2581601994378226, 0.12341805866786412, 0.2374718529837472, 0.1403306041445051, 0.1736708198274885, 0.14503933702196395, 0.2903913770403181, 0.11398758207048688, 0.18137802396501815, 0.2565345082964216, 0.19175667422158377, 0.23997410706111363, 0.19842963559286936, 0.2094313417162214, 0.2725214958190918, 0.15492590836116246, 0.15057427542550222, 0.2175793477467128, 0.190842832837786, 0.19135057926177979, 0.09029664312090192, 0.09057637623378209, 0.10326264585767474, 0.08154092516217913, 0.20937720366886683]"
