selector,rate,example_id,sub_question_id,main_question,sub_question,context_len,system_len,doc_len,query_len,selected_tokens,actual_rate,selection_time_s,selection_score_time_s,recompute_time_s,query_prefill_time_s,decode_first_token_time_s,query_mass_all_layer_mean,query_mass_last_layer,query_mass_first_half_mean,query_mass_second_half_mean,decode_mass_all_layer_mean,decode_mass_last_layer,decode_mass_first_half_mean,decode_mass_second_half_mean,first_token,first_token_text,per_layer_query_mass_json,per_layer_decode_mass_json
random,0.15,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,2105,792,1313,22,196,0.14927646610814926,0.0,0.0,0.650563326664269,0.11676660878583789,0.06228543817996979,0.06661172081234282,0.07110537491835557,0.08725352389029536,0.04596991773439029,0.04624885484120066,0.03113672775881631,0.06413613122944929,0.028361578452952056,5055, National,"[0.20265462801053927, 0.17115801030939276, 0.094614957834219, 0.12022896556111125, 0.03489280366278314, 0.08286813636878868, 0.07323342484313172, 0.0662224633353097, 0.05170432623330649, 0.07514323197401963, 0.05349975437312931, 0.057699488354967784, 0.07584062799230798, 0.06178851561112837, 0.04280697215687145, 0.04377451190700779, 0.05441453859403536, 0.05344306648551644, 0.037119447410880746, 0.055245671953473775, 0.03591782086855405, 0.04820412165158755, 0.05384858242877118, 0.035206454140799384, 0.025773097942401835, 0.04809670943718452, 0.038622478386024374, 0.07110537491835557]","[0.11838477849960327, 0.09437423944473267, 0.0691256012235369, 0.049097963741847446, 0.02792044835431235, 0.0952590959412711, 0.04915817294801984, 0.05839131985391889, 0.041784507887704034, 0.07489078385489327, 0.030493382896695818, 0.053825046334947856, 0.09413496937070574, 0.041065526860100884, 0.03737298931394305, 0.03074896122728075, 0.040840319224766324, 0.05779955216816494, 0.022913594331060137, 0.0410560667514801, 0.01624437208686556, 0.012827032378741674, 0.01246177511555808, 0.026018926075526645, 0.009854783969266074, 0.04100684608731951, 0.01678015185253961, 0.03113672775881631]"
random,0.15,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,2087,792,1295,20,194,0.1498069498069498,0.0,0.0,0.04646857874467969,0.05911597469821572,0.046699445229023695,0.06906889360778187,0.08883519853864397,0.07875784611215399,0.05937994110340975,0.05633288399525443,0.05226077352251325,0.062339382360176165,0.0503263856303327,4463, Cor,"[0.20052245003836497, 0.1587127413068499, 0.07789439473833357, 0.08788033212934221, 0.028987864085606167, 0.06489396776471819, 0.059925801413399836, 0.052990807805742536, 0.04441003118242536, 0.07141459328787668, 0.04840708800724575, 0.062103271484375, 0.07166434696742467, 0.07280215535845075, 0.07331744602748326, 0.0473883935383388, 0.06311341694423131, 0.05821933746337891, 0.03908599444798061, 0.06395228930882045, 0.055252763203212193, 0.056975814274379186, 0.08048854555402483, 0.04756058624812535, 0.036552292960030694, 0.06036497524806431, 0.0602121216910226, 0.08883519853864397]","[0.10942387580871582, 0.09001493453979492, 0.06180013929094587, 0.04523899299757821, 0.0292325850043978, 0.08036187716892787, 0.04310208984783718, 0.04560295173100063, 0.029003024101257324, 0.07396786553519112, 0.03704028895923069, 0.07663112878799438, 0.09465998411178589, 0.05667161515780857, 0.06676505293164935, 0.04867767436163766, 0.052449234894343784, 0.04693692922592163, 0.046089002064296176, 0.06636799233300346, 0.0848093032836914, 0.04350343772343227, 0.06808575562068395, 0.00643414950796536, 0.05398238556725638, 0.0516060335295541, 0.016601674258708954, 0.05226077352251325]"
random,0.15,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,2233,792,1441,16,216,0.14989590562109645,0.0,0.0,0.04452162096276879,0.07884762017056346,0.04675641003996134,0.080164761719655,0.10232256991522652,0.0987123035046519,0.06161721993465813,0.06344484051271362,0.09093758038112096,0.07223833215479948,0.05465134887062773,26079, Coffee,"[0.19411434446062362, 0.21946729932512557, 0.09977119309561593, 0.11439495427267891, 0.03749781421252659, 0.08845680952072144, 0.08095048155103411, 0.07567834854125977, 0.05179123367582049, 0.08606147766113281, 0.06088219370160784, 0.08558910233633858, 0.09769763265337263, 0.08961936405726842, 0.05983166183744158, 0.050078511238098145, 0.06549894383975438, 0.07183783394949776, 0.045699702841894965, 0.06267480339322772, 0.059585281780787876, 0.0741693377494812, 0.08309603588921684, 0.0519475383417947, 0.03597053459712437, 0.050666907003947666, 0.04926141670772007, 0.10232256991522652]","[0.12245564801352364, 0.1171797684260777, 0.07164235625948225, 0.043959204639707296, 0.026344022580555508, 0.09393501281738281, 0.05326419642993382, 0.06997018626758031, 0.04289604936327253, 0.0925687210900443, 0.036721536091395786, 0.08205392530986241, 0.09587358576910836, 0.06247243710926601, 0.06232784475599017, 0.03927280221666608, 0.03773045539855957, 0.07625928095408849, 0.028332725167274475, 0.05049258470535278, 0.04097597513880048, 0.04796829393931797, 0.055044744695935933, 0.09282425471714564, 0.03533796114580972, 0.06074787889208112, 0.04686650208064488, 0.09093758038112096]"
random,0.15,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1946,792,1154,21,173,0.14991334488734837,0.0,0.0,0.04310611775144935,0.05814144108444452,0.05075494199991226,0.0671896605496272,0.07090852698501275,0.08726232461957124,0.04711699647968318,0.04968094510710513,0.027171377624784197,0.07354437909564193,0.025817511118568337,6879, Mag,"[0.19055061599835246, 0.17088761621591997, 0.08830860682896205, 0.10944522157007334, 0.035915219053930164, 0.07937668780891263, 0.07070305233909971, 0.06335733374770806, 0.04673719730506949, 0.08491749017417026, 0.04796759287516276, 0.07438925658764482, 0.08325853801908947, 0.07585811614990234, 0.060184264669612964, 0.03835060482933408, 0.043937696080629515, 0.04634542530085765, 0.03281001006664873, 0.053866762693236474, 0.04450064938084609, 0.05917775549856173, 0.06921114889131923, 0.03490423993999455, 0.01877815869389748, 0.039487767381732965, 0.04717494030388034, 0.07090852698501275]","[0.10827350616455078, 0.09296955381120954, 0.07343368870871407, 0.050817711012704034, 0.04057985544204712, 0.10443804945264544, 0.05273259963308062, 0.101853575025286, 0.04278381381716047, 0.10008023466382708, 0.03203398415020534, 0.08782265867505755, 0.09109067916870117, 0.05071139761379787, 0.0723045723778861, 0.03840874774115426, 0.025652770485196794, 0.03858642067228045, 0.01456682596887861, 0.021788465125220164, 0.02238424335207258, 0.024422032492501394, 0.01264875488621848, 0.003111513065440314, 0.0038176109748227255, 0.05544841289520264, 0.0011334079982978956, 0.027171377624784197]"
random,0.15,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,2145,792,1353,22,202,0.14929785661492978,0.0,0.0,0.044192912988364697,0.058287509717047215,0.046728803776204586,0.0758892771596148,0.09224440834738991,0.09640788103078868,0.05537067328844088,0.06398897971577791,0.10540235042572021,0.0828125443385572,0.04516541509299863,23201, Marg,"[0.1923542765827922, 0.18241485992035308, 0.1075940565629439, 0.12249421454095222, 0.03658394999318309, 0.08365930829729352, 0.0787094413460075, 0.0708585838218788, 0.06692743920660638, 0.09444032396589007, 0.05842866526021586, 0.0753343507841036, 0.10286796867073357, 0.07704289547808758, 0.06624703593068308, 0.03913867938054073, 0.05441876200886516, 0.05940933970661907, 0.035958448013701995, 0.05909189001306311, 0.04207364614907797, 0.05638659464848506, 0.08020217697341721, 0.043354306902204244, 0.02230321741723395, 0.05812005253581257, 0.06624086801107827, 0.09224440834738991]","[0.11949066604886736, 0.10922828742436, 0.08380705969674247, 0.06331030811582293, 0.032483386141913276, 0.11774664265768868, 0.07776146275656563, 0.08487772941589355, 0.04522472620010376, 0.11687142508370536, 0.04278825010572161, 0.09175837891442436, 0.10996380874088832, 0.06406348943710327, 0.07600312573569161, 0.03780698776245117, 0.06716656684875488, 0.05462349738393511, 0.03846090180533273, 0.056702835219247, 0.057228028774261475, 0.018904856273106167, 0.027222854750497, 0.00833398848772049, 0.008340126701763697, 0.04999468156269619, 0.02612500957080296, 0.10540235042572021]"
random,0.15,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1970,792,1178,27,176,0.1494057724957555,0.0,0.0,0.04519342491403222,0.057781204115599394,0.046843412797898054,0.06385337648658436,0.05946166427047164,0.0803563517327572,0.04735040124041152,0.04451211484871349,0.06019556948116848,0.0610867392043678,0.027937490493059162,50106, Joan,"[0.19430564194129257, 0.17347247007662658, 0.08482603042844743, 0.1109789288233197, 0.031013725926636388, 0.06453986899562614, 0.058789853696469906, 0.05503741269389158, 0.043968922246700876, 0.05931489934366216, 0.042482456832966475, 0.06253988780672588, 0.07507309585652024, 0.06864572958971457, 0.06535470044171368, 0.03973540553340205, 0.052775948135941116, 0.06296827931883474, 0.030893636128259083, 0.048181458125038754, 0.038738984910268635, 0.04598194707638372, 0.07030263022770958, 0.03428521231999473, 0.014499533113348421, 0.04393531658031322, 0.05579090118408203, 0.05946166427047164]","[0.1120678356715611, 0.09631770849227905, 0.05615882362638201, 0.053809868437903266, 0.027798565370695933, 0.0815015435218811, 0.04306485823222569, 0.07008980001722064, 0.03299151999609811, 0.0761932475226266, 0.03190008870192936, 0.04846738917487008, 0.08592630284173149, 0.03892679725374494, 0.05713269965989249, 0.0560564569064549, 0.025899329355784824, 0.04885232022830418, 0.02277637166636331, 0.0289194541318076, 0.02416362294128963, 0.015631253165858134, 0.01938307285308838, 0.004318295844963619, 0.0065335673945290705, 0.009578019380569458, 0.011684833892754145, 0.06019556948116848]"
random,0.15,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2867,792,2075,19,311,0.14987951807228916,0.0,0.0,0.0638081431388855,0.057261960580945015,0.0476053049787879,0.08104284390983212,0.08713737287019428,0.09600396801654558,0.06608171980311867,0.0769315272265551,0.06158555405480521,0.07573903458459039,0.07812401986851983,16,1,"[0.27611039814196137, 0.22523472721415355, 0.10426948662091018, 0.11298120828499471, 0.033799049549533014, 0.08016271519481688, 0.0823857873902285, 0.06699335485472716, 0.05241952623639788, 0.07129428978253127, 0.055341634535251705, 0.05741684418871887, 0.0733098338421126, 0.052336696395300385, 0.08074954040068433, 0.056677362972632386, 0.08961261663221776, 0.07720380080373664, 0.03569124695053674, 0.07453340516054541, 0.0629089613606159, 0.062111926258058475, 0.09173844989977385, 0.04371843839946546, 0.031173770589039737, 0.07148390605037373, 0.06040327889578683, 0.08713737287019428]","[0.1758181537900652, 0.11847198009490967, 0.06537057672228132, 0.05704912543296814, 0.03117732490812029, 0.08904841116496495, 0.06469285488128662, 0.05378538370132446, 0.0366144563470568, 0.07773720366614205, 0.05557979430471148, 0.06907087138720922, 0.10789912939071655, 0.05803121839250837, 0.1599071536745344, 0.06861692667007446, 0.11996868678501674, 0.08939271313803536, 0.07160733427320208, 0.09760648863656181, 0.11889021737234932, 0.061970608575003486, 0.12784407820020402, 0.029463589191436768, 0.015113964676856995, 0.023957650576319014, 0.047811312334878106, 0.06158555405480521]"
random,0.15,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,2282,792,1490,16,223,0.14966442953020134,0.0,0.0,0.0447328737936914,0.053667786065489054,0.04646300198510289,0.08159201120843694,0.10064408608845302,0.09605386549112747,0.06713015692574636,0.08362100640197798,0.012611656316689082,0.08266920383487429,0.08457280896908168,14927, Charles,"[0.23106578418186732, 0.2238877841404506, 0.10046426739011492, 0.11720434256962367, 0.033581904002598355, 0.07255077362060547, 0.0743879931313651, 0.0742936304637364, 0.06195076022829328, 0.08231474672045026, 0.06267957176480975, 0.06807171021189008, 0.07674395186560494, 0.06555689658437457, 0.05866970334734235, 0.04846459627151489, 0.06989416905811854, 0.06546791110719953, 0.038770203079496114, 0.09224201100213188, 0.07663777044841222, 0.09306725433894567, 0.10717713832855225, 0.04936071804591587, 0.03915328213146755, 0.062122932502201626, 0.03815042121069772, 0.10064408608845302]","[0.14172368390219553, 0.10424527951649257, 0.0635878358568464, 0.05482726863452366, 0.028138524719647, 0.09355658292770386, 0.04788649507931301, 0.058609460081372945, 0.05234388794217791, 0.13514436994280135, 0.06891113519668579, 0.09426659345626831, 0.14501520565577916, 0.06911253077643258, 0.0888373681477138, 0.13784049238477433, 0.11516685145241874, 0.1433044331414359, 0.11349646534238543, 0.1380469032696315, 0.13410539286477224, 0.12490993738174438, 0.11441319329398018, 0.01101219654083252, 0.0027218817600182126, 0.022642248443194797, 0.02491030522755214, 0.012611656316689082]"
random,0.15,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,2379,792,1587,22,238,0.14996849401386264,0.0,0.0,0.04520176909863949,0.05559040326625109,0.047299693804234266,0.07776974216241783,0.08996253818660588,0.10779560673878233,0.04774387758605333,0.06322007310785811,0.10238070147378105,0.0766080745628902,0.049832071652826,73110, Ernst,"[0.2571259288044719, 0.24122852474064022, 0.13581693327272093, 0.13326781136648996, 0.042062205153626284, 0.0800165758504496, 0.0943465418629832, 0.08298662111356661, 0.06842890033474217, 0.08990659961452732, 0.06786109874774883, 0.06667814626322165, 0.07805018610768504, 0.07136242111007889, 0.06332263698825588, 0.04498469674742067, 0.06017403788380809, 0.06035388599742542, 0.02814497266496931, 0.04880933947377391, 0.0326702780537791, 0.03855519170884962, 0.057399842646214866, 0.041117674344545836, 0.02314413677562367, 0.041705896328021956, 0.03806915840545258, 0.08996253818660588]","[0.1432941130229405, 0.1250120231083461, 0.08675147805895124, 0.06351768970489502, 0.029470596994672502, 0.08371871709823608, 0.04253969022205898, 0.06625333002635411, 0.06563376103128706, 0.12442662886210851, 0.03891154697963169, 0.06854104569980077, 0.09019375698907035, 0.04424866608210972, 0.07947778701782227, 0.044442559991564067, 0.07771454538617815, 0.08037108182907104, 0.05237810952322824, 0.06556782552174159, 0.0510797245161874, 0.01548475559268679, 0.047808668443134854, 0.01461473320211683, 0.012540470276560103, 0.023411708218710765, 0.030376332146780833, 0.10238070147378105]"
random,0.15,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,2258,792,1466,23,219,0.14938608458390176,0.0,0.0,0.044765794184058905,0.05613839998841286,0.04672918003052473,0.06499736707826156,0.06870570686292944,0.08041930325600355,0.04957543090051957,0.0583014932594129,0.05562343767711094,0.0636583721759368,0.05294461434288901,14927, Charles,"[0.2081672715844575, 0.190198708765255, 0.10420636953034015, 0.11056709289550781, 0.03468602636586065, 0.07276914726873362, 0.06703770678976308, 0.05623130916808703, 0.042500335977684635, 0.05005703209349828, 0.034775621402337684, 0.04810858661343592, 0.05583614444140322, 0.050728892687685004, 0.056270054408482144, 0.03840809579221358, 0.06620445014527125, 0.049469462092618766, 0.02620504509588206, 0.05105663678660896, 0.04504395123594296, 0.060594795653538674, 0.07245343960590245, 0.044324033749029504, 0.017997657290156583, 0.047235047595101116, 0.05008765629359654, 0.06870570686292944]","[0.12818668569837297, 0.10082636560712542, 0.0741659232548305, 0.05511409895760672, 0.033312861408506124, 0.08653323990958077, 0.045818167073386054, 0.05168964607375009, 0.02603151117052351, 0.07709751810346331, 0.026712958301816667, 0.0423772931098938, 0.0965646505355835, 0.046786291258675713, 0.06959653752190727, 0.038087470190865655, 0.08429184981754848, 0.07173351730619158, 0.04565797107560294, 0.06340883885111127, 0.06271512167794364, 0.05614441633224487, 0.10583940574101039, 0.018776350787707737, 0.004693419805594853, 0.009994389755385262, 0.05466187426022121, 0.05562343767711094]"
