selector,rate,example_id,sub_question_id,context_len,system_len,doc_len,query_len,selected_tokens,query_system,query_system_last_layer,query_selected_doc,query_selected_doc_last_layer,query_unselected_doc,query_unselected_doc_last_layer,query_query_or_current,query_query_or_current_last_layer,query_doc_total,query_doc_total_last_layer,query_system_first16,query_system_first16_last_layer,query_main_sum,decode_system,decode_system_last_layer,decode_selected_doc,decode_selected_doc_last_layer,decode_unselected_doc,decode_unselected_doc_last_layer,decode_query_or_current,decode_query_or_current_last_layer,decode_doc_total,decode_doc_total_last_layer,decode_system_first16,decode_system_first16_last_layer,decode_main_sum
draft,0.05,0,0,2105,792,1313,22,65,0.4330124080955207,0.09726067332478312,0.10993965061343447,0.1338836620380352,0.15800476162685756,0.1719138157832158,0.2990431783371821,0.5969418612393466,0.2679444135672971,0.305797477821251,0.2925517049122166,0.03476738620114017,0.9999999986729948,0.35446389262773553,0.1373095682689122,0.10035620021576785,0.2113926751273019,0.13223774442259145,0.27400481700897217,0.4129421650146951,0.37729293959481375,0.23259394022883198,0.4853975091661726,0.26142897027810774,0.0709191986492702,1.00000000228079
draft,0.05,1,0,2087,792,1295,20,64,0.43663729453573424,0.1254408700125558,0.0954535151014523,0.07981478827340262,0.16641039921312917,0.21930693217686245,0.30149879309595845,0.5754373822893415,0.2618639145578657,0.29912169320242743,0.29523646950113536,0.05377851894923619,1.0000000019462743,0.369434292219123,0.26026645728519987,0.11159151579652515,0.056966934885297506,0.1325608932850312,0.17404401302337646,0.38641330356500586,0.5087225777762276,0.24415241060208293,0.23101094790867396,0.27913376579669363,0.2196669237954276,1.0000000048656852
draft,0.05,2,0,2233,792,1441,16,72,0.46412861955409135,0.16879609652927943,0.09525822863286855,0.1349298017365592,0.15980872162142576,0.18140792846679688,0.28080442517387627,0.5148661817823138,0.2550669488858203,0.3163377216884068,0.3057396888960989,0.11393766743796212,0.999999994982262,0.37310383727355884,0.26616810049329487,0.06830660215750034,0.15117028781345912,0.15121840716016535,0.23999559879302979,0.4073711609353824,0.3426659788404192,0.21952501015395537,0.3911658695765904,0.28027110137235445,0.1954270941870553,1.000000007526607
draft,0.05,3,0,1946,792,1154,21,57,0.4599637693288376,0.1517408461797805,0.04505092696267732,0.033922656052777556,0.1953828684674291,0.27190850705516584,0.2996024360230412,0.5424279971998565,0.24043379812361082,0.30583118257068453,0.3033668097720432,0.08031765944292756,1.0000000007819854,0.40921079808351923,0.31900746481759207,0.032294287555375875,0.009849822946957179,0.20136569896522838,0.25090180124555317,0.3571292174105742,0.42024091311863493,0.23365998633053836,0.260751622063773,0.30562403100561725,0.07591300351279122,1.0000000020146977
draft,0.05,3,1,2145,792,1353,22,67,0.4382695868638981,0.11910452161516462,0.09135353476749061,0.11345281229390726,0.17444245337555264,0.21397063019987825,0.29593442853173874,0.5534720482764306,0.26579598858537834,0.327423417723024,0.2977868622248381,0.059391504758364196,1.00000000353868,0.36304144470059146,0.23913301740373885,0.10381316370805915,0.07579407521656581,0.12381902291458481,0.22354997907366073,0.4093263629747897,0.4615229197910854,0.22763218776303892,0.2993440628051758,0.27810749391626033,0.15474574906485422,0.9999999942980251
draft,0.05,4,0,1970,792,1178,27,58,0.4327955682081251,0.11628829108344184,0.07070315839301791,0.04950426495264447,0.1885997933685464,0.22666814087559936,0.3079014840850484,0.6075393434554811,0.25930295059019565,0.27617241592003555,0.29561089843128635,0.06479860739733176,1.0000000040547379,0.3325090383996768,0.11623499223164149,0.033011441042988886,0.006414405469383512,0.24441667752606527,0.5674280779702323,0.39006284365848615,0.309922456741333,0.2774281203746796,0.5738425254821777,0.2542014213050811,0.06658414006233215,1.0000000006272172
draft,0.05,4,1,2867,792,2075,19,103,0.41558166118748846,0.09531335185344954,0.09525760441666388,0.08200147815216753,0.1782375278329491,0.17684623890353324,0.31092321117249516,0.6458389167498825,0.2734951371152982,0.25884771705570075,0.28821177999904146,0.05099650791713169,1.0000000046095967,0.3455793173955182,0.0018619486529912268,0.10302619955369405,0.11062627179282052,0.1686386312453114,0.20005701269422257,0.3827558591657755,0.6874547685895648,0.2716648353605854,0.31068328448704313,0.26813104886998784,0.0005393831857613155,1.000000007360299
draft,0.05,6,0,2282,792,1490,16,74,0.4512154539020693,0.15726535660879953,0.09223090401109384,0.09248818670000349,0.17301439235405044,0.2061504466193063,0.283539250797155,0.5440960271017892,0.2652452916515116,0.2986386162894113,0.29609092494130745,0.09998818806239537,1.0000000010643686,0.34766182455481315,0.06796873467309135,0.11445099799608702,0.1724632808140346,0.14179337830567845,0.24478905541556223,0.3960938009680534,0.5147789205823626,0.25624437660587074,0.41725233622959684,0.2621562091861756,0.02189630482878004,1.000000001824632
draft,0.05,7,0,2379,792,1587,22,79,0.42775417767561874,0.09410772075900783,0.09482584979405874,0.07224215470351182,0.16319717370070425,0.2747801743544541,0.31422279761319694,0.5588699935318587,0.2580230240476817,0.3470223166725852,0.28297234701203505,0.054803811110459365,0.9999999987835787,0.3375513635727824,0.21547164235796248,0.10167233881597616,0.15358827795301164,0.1373049726291579,0.20053771563938685,0.42347132368963586,0.43040238107953754,0.23897731000063366,0.3541259765625,0.2525965823715895,0.21028610638209752,0.9999999987075523
draft,0.05,7,1,2258,792,1466,23,73,0.41506102704959524,0.11981224865646836,0.08843561274453192,0.062330648765800904,0.17072755061321376,0.16765555387698344,0.3257758080060227,0.6502015487007473,0.2591631685407583,0.22998620264278435,0.2828305149723601,0.07485332844420249,0.9999999984133636,0.3460997875247683,0.13516209806714738,0.13339843616193653,0.3198625019618443,0.13504758705289996,0.1656834738595145,0.3854541833303412,0.3792919431413923,0.2684460245833105,0.4855459417615618,0.2711390596149223,0.11265959909984044,0.999999994069946
draft,0.05,9,0,2790,792,1998,20,99,0.4415039344709747,0.14238711765834264,0.0769455624478204,0.05882770674569266,0.1736250677887274,0.254895509992327,0.3079254349883721,0.5438896179199219,0.2505706341899171,0.3137232099260603,0.30448232011831544,0.08033862113952636,0.9999999996958946,0.32251478731632227,0.12471416166850499,0.048460603187963074,0.028889587947300503,0.22166522379432402,0.28490541662488666,0.4073593902344606,0.5614908422742572,0.27012583096416626,0.31379498754228863,0.24658996313430212,0.05154147318431309,1.00000000453307
draft,0.05,9,1,3514,792,2722,28,136,0.3923936651329953,0.12893659241345465,0.10532156441024025,0.049455856790347974,0.17594000671069757,0.22212608493104272,0.3263447656575863,0.5994814658651546,0.2812615719898101,0.27158196118413186,0.28601599028524083,0.0852869870711346,1.0000000019115194,0.3226306450610258,0.09717868907111031,0.11530217756422198,0.2041441031864711,0.15872829863611537,0.31198075839451384,0.4033388781304263,0.3866964748927525,0.2740304734633893,0.5161248615809849,0.2587559070552186,0.09372075114931379,0.9999999993917894
draft,0.05,10,0,2297,792,1505,20,75,0.4754110783946757,0.13168484824044363,0.062259587827993894,0.055856820515223914,0.17212207536308136,0.21086582456316266,0.2902072608470917,0.601592527117048,0.23438166063659047,0.26672262464250834,0.30795646814667454,0.0667633056640625,1.0000000024328426,0.3833936030159191,0.14105440889086043,0.0832331087820384,0.06619572639465332,0.14851699495802118,0.391834020614624,0.38485629704533786,0.40091586112976074,0.2317501014592696,0.4580297129494803,0.2828909779461671,0.08854080949510847,1.0000000038013166
draft,0.05,10,1,2530,792,1738,19,86,0.45968825220421483,0.16259065785802396,0.07145465886426407,0.06747417880180187,0.1728449172543404,0.2866006722127585,0.2960121682840054,0.48333447678644853,0.2442995766948041,0.35407480799165886,0.2997242239825067,0.08968683113729146,0.9999999966068247,0.38333962401565236,0.3347713606698172,0.07316625659943235,0.02682087676865714,0.16285939423405396,0.3199389662061419,0.3806347409073188,0.3184687750680106,0.2360256496740847,0.34675986426217215,0.2820908487940739,0.26501291138785227,1.0000000157564575
draft,0.05,11,0,2022,792,1230,22,61,0.44224039212228633,0.14222558752282874,0.07068585586459385,0.05230628050766982,0.18248693288367837,0.26116358769404424,0.3045868227787053,0.5443045876242898,0.25317278642601343,0.31346987439440444,0.29573484094111946,0.07726713898894075,1.0000000036492638,0.3795316322725647,0.40243455341884066,0.0885681468917399,0.12710145541599818,0.1576553008386067,0.10410896369389125,0.3742449338338813,0.3663550445011684,0.24622344332081927,0.23121040207999094,0.27085492127023786,0.37196312631879536,1.0000000138367926
draft,0.05,11,1,1997,792,1205,21,60,0.4335129638686704,0.14162390572684153,0.14616004417426848,0.1568651004713409,0.14398121231383088,0.17197250833316724,0.27634578404551696,0.5295385243941326,0.2901412571831973,0.32883759582934735,0.28484017097104275,0.06173033941359747,1.0000000044022868,0.36160348903159706,0.1804776532309396,0.13354718274607952,0.1574857234954834,0.14379703048236517,0.3314130646841867,0.3610522956872474,0.33062355858939035,0.27734421528115566,0.48889882223946707,0.2617168034217795,0.026089285101209368,0.9999999979472891
draft,0.05,12,0,2803,792,2011,27,100,0.41994350243047246,0.12683309322942501,0.08352883458588038,0.0886163661088893,0.1780526915555278,0.18615738803116733,0.31847497178854045,0.5983931929976852,0.26158152722267153,0.2747737541400566,0.29155820799612764,0.062158448355538506,1.000000000360421,0.388524667340882,0.184474093573434,0.05788423793808538,0.08266523906162807,0.1692337504759127,0.3283585139683315,0.3843573416982378,0.40450215339660645,0.22711798944035358,0.4110237530299595,0.2826099385393365,0.11048035962241036,0.999999997453118
draft,0.05,12,1,2893,792,2101,25,105,0.4044183552021884,0.09254065377371652,0.13348520784961931,0.12417938232421875,0.15557745135560327,0.12694632393973215,0.3065189855925891,0.6563336617606027,0.2890626599837324,0.25112570626395087,0.2828449428203154,0.04191717147827148,1.0,0.3653017471031267,0.09043957505907331,0.1244204116567057,0.23151351724352157,0.12387518204596579,0.18233139174325125,0.3864026610948602,0.49571551595415386,0.24829559423485584,0.41384492601667133,0.2829524889417297,0.03920160872595651,1.0000000019006583
draft,0.05,13,0,1934,792,1142,16,57,0.49445259936001834,0.18582776614597865,0.03965234011411667,0.022343354565756663,0.1873440015680936,0.2869443552834647,0.2785510581975081,0.5048844814300537,0.22699634092194693,0.3092877524239676,0.3135819298652361,0.10000661441258021,0.9999999992397368,0.3568017580071275,0.08280741316931588,0.06709194213760143,0.13712539843150548,0.1611646999205862,0.3441614423479353,0.414941600390843,0.4359057290213449,0.22825664373076698,0.4812868322644915,0.2604966065181154,0.012542160493986947,1.0000000004561582
draft,0.05,13,1,2875,792,2083,20,104,0.41358839492408606,0.08830032348632813,0.07392706530434744,0.07001517159598214,0.1846630239973263,0.20676329476492747,0.32782152039664136,0.6349212101527623,0.2585900888151053,0.2767784663609096,0.2855434367699283,0.036791481290544784,1.0000000046224011,0.3369768108811457,0.0015572961419820786,0.08749804546942518,0.03378286957740784,0.16725769958325795,0.12869048118591309,0.4082674426691873,0.8359693799700055,0.25475574725744676,0.16247335502079555,0.26133218217288523,5.707865576758715e-06,0.9999999986030161
draft,0.05,14,0,1849,792,1057,31,52,0.4350518590137313,0.08553164785358763,0.07324870116150325,0.03983434334328647,0.1609138161669914,0.1389884772937968,0.33078562232363445,0.735645487561204,0.2341625211739556,0.17882281184745824,0.2923591738178041,0.022343101589361095,0.9999999986658603,0.4888311052808957,0.40131098883492605,0.02048830591066151,0.014820625739438193,0.10746963436202125,0.19086408615112305,0.38321095036000613,0.39300431524004253,0.12795794207830818,0.2056847299848284,0.3086765220730888,0.21484957422528947,0.9999999959135846
draft,0.05,14,1,2473,792,1681,19,84,0.4376595611859085,0.10021513745300752,0.1359966152080532,0.12728410018117806,0.13586949661902276,0.19858649978064058,0.2904743244261286,0.5739142625851739,0.271866112595342,0.3258705999618186,0.29651240307025445,0.051971026829310825,0.9999999974391129,0.3307920232111094,0.09746171746935163,0.10779448537802208,0.022636055946350098,0.10505052587511589,0.3285271780831473,0.4563629675884637,0.5513750485011509,0.21284500889632166,0.3511632169995989,0.2501579654612104,0.0795891455241612,1.0000000020527111
draft,0.05,15,0,1470,792,678,18,33,0.4848447083886248,0.18063711741613964,0.03283761637686602,0.036869215586828805,0.18882189856635198,0.26734161376953125,0.29349578400047455,0.515152098640563,0.221659517612587,0.3042108142186725,0.30770254172300254,0.10605105142744761,1.0000000073323174,0.3986168947755074,0.1433288029261998,0.052332132028377776,0.012751927333218711,0.16135435049631155,0.2949581486838205,0.38769662623502776,0.5489611625671387,0.21368648203051815,0.30771006856645855,0.3028440231039209,0.1064104437828064,1.0000000035352246
draft,0.05,15,1,1913,792,1121,23,56,0.4361416500230331,0.13166639671562622,0.079497254941986,0.06698446096100422,0.16615738409646544,0.21341293050635676,0.31820371072696396,0.5879362592045565,0.24565463840379692,0.28039737962047506,0.29618546806983215,0.06000419877330709,0.9999999997884486,0.3745407817923293,0.24737618650708879,0.0853114687666601,0.052196813481194634,0.14549883029290608,0.26419428416660856,0.39464891321805057,0.4362327371324812,0.2308102982993029,0.31639109339032856,0.28123097646297235,0.2020906720842634,0.999999994069946
draft,0.05,16,0,2307,792,1515,23,75,0.45020218707865695,0.10021091247937694,0.04801290814815207,0.023581190879300513,0.19180327299536074,0.1693943094762956,0.30998163553286995,0.7068135516243692,0.23981618352346748,0.19297550035559613,0.29899689499635873,0.05063452631790445,1.0000000037550398,0.38845676609448015,0.1024418728692191,0.03569044073929591,0.060393840074539185,0.21423621110770166,0.46162891387939453,0.3616165835030225,0.37553538594927105,0.24992664857786528,0.5220227922712054,0.2876936596989328,0.08372773442949567,1.0000000014445
draft,0.05,16,1,2981,792,2189,25,109,0.40640860265615036,0.08261919294084821,0.12611138888767784,0.11181173052106584,0.16317017749864227,0.13081116812569754,0.3043098251187072,0.6747579084123884,0.2892815695003587,0.2426228986467634,0.28374353821180315,0.038180054255894255,0.9999999941611777,0.3681278648425122,0.1191629341670445,0.12487567276978981,0.2034414325441633,0.12827040832869865,0.1726703473499843,0.378726054211052,0.5047252859388079,0.25314608155464635,0.3761117798941476,0.28610381748223185,0.04228933368410383,1.0000000001520526
draft,0.05,17,0,2207,792,1415,23,70,0.4366809841585879,0.11784279864767323,0.06150300606437351,0.03943554362895326,0.18123387560552476,0.17796602900724234,0.3205821258152282,0.664755590213752,0.24273688600670476,0.21740158744480298,0.28711804869223617,0.0682164067807405,0.9999999916437143,0.32919781943973236,0.08166994367327009,0.05917629725014678,0.02958977222442627,0.19814982690981456,0.48281744548252653,0.4134760578067934,0.40592288970947266,0.2573261188001049,0.5124071666172573,0.24245251150687738,0.07348249639783587,1.0000000014064871
draft,0.05,17,1,2728,792,1936,25,96,0.4239384413738638,0.13458057948521204,0.10214534175639249,0.11658490862165179,0.1397129097763373,0.16694287981305803,0.3342033156570122,0.5818916538783482,0.24185825231123942,0.2835277884347098,0.2918474810342401,0.0766893550327846,1.0000000085636058,0.36802067470793826,0.18727854319981166,0.08430184036189195,0.09940440314156669,0.1161137981986513,0.20435125487191336,0.43156369000065087,0.5089658328465053,0.20041564137351758,0.30375562395368305,0.2815220307188146,0.16316975866045272,1.0000000032691325
draft,0.05,18,0,1812,792,1020,23,51,0.4571859070761815,0.09846333687349876,0.0809728762906742,0.04769378567334288,0.16597529439240724,0.13989517259301606,0.29586591610574253,0.7139476989366993,0.24694817025997834,0.18758895826635894,0.3055815955866938,0.035711205523947014,0.9999999938650055,0.37766782909023516,0.341134820665632,0.050195672682353434,0.018619701266288757,0.20998639856674234,0.42126996176583426,0.3621501052866177,0.21897549288613455,0.26018207018472717,0.43988966941833496,0.2662824785659964,0.19403740337916783,1.0000000056259486
draft,0.05,18,1,1998,792,1206,17,60,0.46146181079090576,0.15601674248190486,0.11155446566024176,0.11237641342547762,0.1493346042850581,0.2185316005674731,0.2776491189775776,0.5130752435251444,0.26088907452476845,0.3309080300210905,0.3035488997687813,0.08048993599515002,0.9999999997137832,0.41312223976972157,0.21542743274143764,0.06853374572736877,0.07262868540627616,0.1578850095369378,0.10122663634163993,0.3604590083871569,0.6107172284807477,0.2264187589895969,0.1738553387778146,0.2805750999048504,0.12423874650682722,1.000000003421185
draft,0.05,19,0,1826,792,1034,17,51,0.4815727402182187,0.15946308103930049,0.05070239205320341,0.04029392595050715,0.1834751529281451,0.2407517633518251,0.28424972016699745,0.5594912617146468,0.23417754304938534,0.2810456732741925,0.31101458999110304,0.08631299123042772,1.0000000053665645,0.3597690529969273,0.2168224539075579,0.07587503406162165,0.14135069506508963,0.15230981579848699,0.26188359941755024,0.4120460967628324,0.3799433026994978,0.228184849023819,0.4032342774527414,0.2711432210397811,0.11616664273398263,0.9999999996198683
draft,0.05,19,1,2372,792,1580,22,79,0.42732071168789837,0.17374454845081677,0.09909625486894089,0.08574257887803115,0.18282561620666277,0.22436414446149552,0.29075741922700565,0.5161487529804181,0.28192186532524827,0.3101066985687652,0.2901255291280144,0.07932903240253399,1.0000000019905078,0.3254050195825343,0.09785764557974679,0.10242538823156942,0.13350260257720947,0.17594833215888664,0.3018272944859096,0.39622125394490293,0.46681247438703266,0.2783737234315094,0.4353299140930176,0.25463170225598986,0.06859984142439705,0.9999999939178933
draft,0.05,20,0,2311,792,1519,21,75,0.4438518402759488,0.12357162942691725,0.06304195711517706,0.04800248957004677,0.19566612364135977,0.22356401819761107,0.29744007195861044,0.6048618238799426,0.2587080838265526,0.2715665337179794,0.29917872354634417,0.07181998012828178,0.999999992991096,0.37292793636419336,0.15659379959106445,0.061486669854089904,0.005112570843526295,0.18990447509045505,0.3024324008396694,0.37568091981265006,0.5358612537384033,0.2513911441272619,0.3075449466705322,0.27866553336533967,0.0770537257194519,1.0000000011213883
draft,0.05,20,1,3057,792,2265,36,113,0.3959890566174948,0.07634844098772321,0.06221229311019655,0.041182309862167116,0.20716437028378862,0.1838855440654452,0.3346342797182045,0.6985836937313988,0.2693766628533534,0.22506786528087797,0.285509084898328,0.0331040412660629,0.9999999997296845,0.3491106063735728,0.21853125095367432,0.06063416394956258,0.04176194327218192,0.19138057499515773,0.3052027225494385,0.39887465202078526,0.4345041002546038,0.2520147416056419,0.3469646998814174,0.2822237744385719,0.21112499918256486,0.9999999973390783
draft,0.05,21,0,2541,792,1749,22,87,0.4395550097959161,0.10435688960087763,0.08082789459122355,0.0581802021373402,0.18178432637994937,0.23752787206080053,0.2978327694540785,0.5999350609717431,0.2626122209711729,0.29570804942737927,0.2943860710164833,0.060978728455382505,1.0000000002211675,0.3347229209481452,0.03762791837964739,0.08927178253628769,0.0254234607730593,0.19338637818487323,0.3071226051875523,0.3826189223600895,0.6298260007585798,0.28265815912460796,0.3325460638318743,0.2501810125612217,0.010907624449048723,1.0000000040293957
draft,0.05,21,1,2910,792,2118,16,105,0.432558859489402,0.09255330903189522,0.10574794195744457,0.1021709782736642,0.17316648029551215,0.1728555985859462,0.2885267114152713,0.6324201311383929,0.27891442088448276,0.27502659388950895,0.30033958343104744,0.0520722610609872,0.99999999315763,0.34399327403884755,0.000572505806173597,0.10452190946255412,0.14469669546399797,0.16715802662834825,0.1608206033706665,0.38432678945210513,0.6939101900373187,0.27167993844771876,0.3055172988346645,0.2683116314658445,2.6717892199355576e-05,0.9999999995818551
draft,0.05,24,0,2348,792,1556,21,77,0.44770433395319004,0.10147156358576145,0.056366838507564236,0.032629444485618955,0.19337227323660006,0.1973086506331048,0.3025565522752768,0.6685903121014031,0.24973911145454014,0.2299381178252551,0.3064624785913555,0.05519475093504198,0.9999999979726312,0.3772304927816195,0.11171625341687884,0.05595511772042634,0.017508790961333683,0.18501104551310443,0.330721310206822,0.381803356871313,0.5400537082127163,0.24096616129485926,0.3482300894601004,0.2835283015702604,0.07637465000152588,1.0000000128864632
draft,0.05,24,1,2789,792,1997,20,99,0.4539753310534419,0.15012168884277344,0.06903333329424567,0.09275721141270228,0.18618336891641424,0.2647602081298828,0.2908079658235823,0.49236090523856024,0.25521670701552407,0.3575174059186663,0.30820950804924474,0.06840605054582868,0.999999999087684,0.39071124214298875,0.21586573123931885,0.10405465124212965,0.09610385554177421,0.11037522326318584,0.33014975275312153,0.39485888152706383,0.3578806604657854,0.21442987328889426,0.42625359126499723,0.3110797087025201,0.15759483405521937,0.9999999981753681
draft,0.05,25,0,1581,792,789,21,39,0.4749602840523677,0.15787940771401335,0.04163655427269152,0.04498497320681202,0.1819005009036718,0.19399759720782844,0.3015026680118721,0.6031379959210247,0.22353705256974615,0.2389825574394797,0.2992439225562228,0.05542564392089844,1.0000000072406032,0.3898446669383924,0.1973555088043213,0.023423484730895387,0.01344607983316694,0.2159304374030658,0.5612858363560268,0.37080140928832855,0.22791259629385813,0.23935392468559505,0.5747318949018206,0.27323710287407954,0.10659611225128174,0.9999999983606822
draft,0.05,25,1,1919,792,1127,20,56,0.449818805772431,0.1146195820399693,0.08885375674890013,0.06548510960170201,0.16709717779743433,0.2153779983520508,0.29423025603197056,0.6045172555106026,0.255950936979177,0.2808631079537528,0.3028774746218506,0.054238922255379816,0.999999996350736,0.3651313962680952,0.05828787173543658,0.0637316033244133,0.03704256670815604,0.2368683378611293,0.7047562599182129,0.33426867759957596,0.19991333144051687,0.3005999381444892,0.7417988095964704,0.28082987807729115,0.03352914111954825,1.0000000150532138
draft,0.05,26,0,2326,792,1534,21,76,0.4358444394592641,0.13146901292865779,0.12164203870400746,0.15127429832406594,0.1433571440369557,0.17959467569986978,0.2991563782631714,0.5376620130474065,0.26499918343606105,0.330868961048775,0.2963760139672239,0.06465621221633185,1.0000000004633987,0.3718583970045558,0.16097610337393625,0.09641821750876854,0.11998566559382848,0.12729389402939345,0.1645050048828125,0.40442948438683335,0.5545332091195243,0.2237121079649244,0.28449067047664095,0.28036386099625,0.08247026375361852,0.9999999929295512
draft,0.05,27,0,2129,792,1337,21,66,0.458692158623965,0.11549530548303305,0.05280374397457631,0.025469792943422487,0.18694743447447423,0.25564027643528114,0.30155666032036726,0.6033945927003614,0.23975117885452438,0.281110075866284,0.3011565394952994,0.03340292625686749,0.9999999973933829,0.3768397989321728,0.14980322974068777,0.028288225947442104,0.0020796858838626315,0.23789327165910176,0.423875025340489,0.35697870868809367,0.42424208777291433,0.2661814966372081,0.4259546824863979,0.28910330346576407,0.053797049181801934,1.0000000052268103
draft,0.05,27,1,2236,792,1444,18,72,0.4528916368679124,0.14288395170181517,0.12967950321919794,0.1282278545319088,0.14934724839636532,0.2026279086158389,0.2680816107055768,0.526260254875062,0.27902675215619493,0.3308557480100601,0.3008205725678375,0.07128710216946071,0.9999999991890525,0.35753863684985104,0.32844672884259907,0.14544177876443273,0.17241105011531285,0.11874402572914045,0.13770355497087752,0.3782755525744691,0.3614386831011091,0.2641858060140999,0.31011458805629183,0.27143988462773205,0.20960233892713273,0.9999999939178933
draft,0.05,32,0,2231,792,1439,22,71,0.43659873840317875,0.13014119631284243,0.09163008787857582,0.07631165640694755,0.16248434129584036,0.20112213531097808,0.3092868308189406,0.5924250119692319,0.25411443077788065,0.2774338164886871,0.2945984640471457,0.08806968044925045,0.9999999983965355,0.3172709373187045,0.17662617138453893,0.08908160646655124,0.11113497189113072,0.15218343220803202,0.25820798533303396,0.44146402514710725,0.4540309224809919,0.2412650390547149,0.36934294019426617,0.2390897222937142,0.16290841783796037,1.000000001140395
draft,0.05,32,1,2514,792,1722,24,86,0.4303559977181104,0.11799401328677223,0.10837084369189075,0.14834887640816824,0.13448598778166737,0.1473010153997512,0.32678717577538524,0.5863561176118397,0.24285682975029457,0.29564989180791945,0.2907582307107695,0.05769101778666178,1.0000000049670539,0.37395149895123075,0.09205954415457589,0.09534870582271597,0.22690401758466447,0.12238068528929537,0.2810230255126953,0.40831911442231167,0.4000134127480643,0.21772939027572166,0.5079270430973598,0.27999645848378385,0.03617732013974871,1.0000000044855537
draft,0.05,33,0,1567,792,775,19,38,0.4631311409455493,0.14594483913335585,0.08029196060049547,0.0648733225083889,0.17502612778246723,0.23345465409128288,0.28155077822610464,0.5557272201193902,0.2553180903036279,0.2983279694291882,0.30119348836764603,0.056958528389608055,1.0000000075546167,0.4004238880410487,0.2989237308502197,0.10115763514625783,0.21755339418138778,0.15252370600189483,0.1249526057924543,0.34589477157106197,0.3585703032357352,0.2536813431248373,0.34250599997384207,0.3004473954705255,0.24674102238246373,1.0000000007602634
