selector,rate,example_id,sub_question_id,main_question,sub_question,context_len,system_len,doc_len,query_len,selected_tokens,actual_rate,selection_time_s,selection_score_time_s,recompute_time_s,query_prefill_time_s,decode_first_token_time_s,query_mass_all_layer_mean,query_mass_last_layer,query_mass_first_half_mean,query_mass_second_half_mean,decode_mass_all_layer_mean,decode_mass_last_layer,decode_mass_first_half_mean,decode_mass_second_half_mean,first_token,first_token_text,per_layer_query_mass_json,per_layer_decode_mass_json
draft,0.5,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,2105,792,1313,22,656,0.49961919268849964,0.5640495736151934,0.5621070358902216,0.6105382363311946,0.09476147405803204,0.06901939632371068,0.24398604173607197,0.24521770725002537,0.2693780481483587,0.21859403532378524,0.2246397253201932,0.454364538192749,0.2117018438115412,0.2375776068288453,5055, National,"[0.49725559779575895, 0.5127945937119521, 0.41179310191761365, 0.4379870922534497, 0.11829871635932426, 0.22098912821187602, 0.22122871101676644, 0.19502982845554104, 0.18170014913980062, 0.19461396452668425, 0.1419586082557579, 0.18529940270758294, 0.22451859015923042, 0.22782518956568334, 0.27367086534376267, 0.17679893196403207, 0.2419449942452567, 0.24586907919351156, 0.1137537770457082, 0.2434768181342583, 0.18700370540866604, 0.21150908532080712, 0.365689636824967, 0.2257028307233538, 0.13453017891227426, 0.20061158514642097, 0.1945372990199498, 0.24521770725002537]","[0.37186128752572195, 0.3399908883231027, 0.33028057643345426, 0.235292843409947, 0.10502918277468, 0.2632575716291155, 0.13296428748539516, 0.14158427715301514, 0.1773716381617955, 0.20852586201259068, 0.07719933986663818, 0.176055942262922, 0.2310340404510498, 0.1733780758721488, 0.26997973237718853, 0.20351396288190568, 0.13665046862193517, 0.195682236126491, 0.07162822995867048, 0.20688080787658691, 0.09485515526362828, 0.1690316881452288, 0.5557817731584821, 0.31025866099766325, 0.2655474288122995, 0.17507760865347727, 0.2168342045375279, 0.454364538192749]"
draft,0.5,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,2087,792,1295,20,647,0.4996138996138996,0.13076302129775286,0.13003197126090527,0.09907941706478596,0.05919905425980687,0.047617651987820864,0.23461397278065582,0.24425362178257534,0.2652211169807278,0.20400682858058383,0.23554393557869657,0.17683204582759313,0.2222730736343228,0.2488147975230703,4463, Cor,"[0.5036420549665178, 0.5084422520228795, 0.3878255571637835, 0.4093061992100307, 0.12380974633353097, 0.21200967516217914, 0.21805558885846818, 0.19016609191894532, 0.18112215314592633, 0.21253934587751117, 0.14692979540143694, 0.179255553654262, 0.20730304718017578, 0.23268857683454242, 0.21945607321602958, 0.1602236611502511, 0.21196226392473494, 0.2036731719970703, 0.10088460104806082, 0.259538459777832, 0.17235562460763112, 0.19272093091692244, 0.3393095016479492, 0.19188895906720843, 0.1540932927812849, 0.19219601494925362, 0.21353942326137, 0.24425362178257534]","[0.37020301818847656, 0.33964095796857563, 0.31916069984436035, 0.24917633192879812, 0.11222394875117711, 0.2572305543082101, 0.1546001604625157, 0.1506028856549944, 0.17181733676365443, 0.248540997505188, 0.10969032560076032, 0.21822806767054967, 0.23015502520969935, 0.18055272102355957, 0.21950639997209823, 0.21718222754342215, 0.1568535225731986, 0.21605111871446883, 0.13757354021072388, 0.3188414914267404, 0.1786423580987113, 0.21085987772260392, 0.48839899471827913, 0.4382758821759905, 0.18464090142931258, 0.3129655974251883, 0.22678320748465403, 0.17683204582759313]"
draft,0.5,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,2233,792,1441,16,720,0.4996530187369882,0.1326280883513391,0.13189711468294263,0.10022208979353309,0.059287117794156075,0.047574720811098814,0.2286818237329016,0.2300654479435512,0.2794496897532016,0.17791395771260166,0.21026750213029435,0.43685470308576313,0.21476502990236085,0.20576997435822778,26079, Coffee,"[0.5171502317701068, 0.5378902299063546, 0.4197892461504255, 0.4501275675637381, 0.13387422050748551, 0.2492708478655134, 0.250896726335798, 0.20523629869733537, 0.17808335168021067, 0.20748467104775564, 0.14047341687338694, 0.1804675374712263, 0.20278428282056535, 0.23876702785491943, 0.17002476964678084, 0.14121204614639282, 0.19148424693516322, 0.17976665496826172, 0.09824619122913905, 0.19539574214390346, 0.16686041014535086, 0.18893766403198242, 0.27037891319819857, 0.1814159325190953, 0.14685193129948207, 0.15454135622297013, 0.17561410154615129, 0.2300654479435512]","[0.389566217150007, 0.3474837030683245, 0.3394970212663923, 0.24923855917794363, 0.10146129982812065, 0.2689493213381086, 0.14786437579563685, 0.14751381533486502, 0.18496509960719518, 0.21236809662410192, 0.08417420727866036, 0.15935850143432617, 0.2042567559650966, 0.17001344476427352, 0.1859382220676967, 0.1634160280227661, 0.0979079008102417, 0.16684983457837785, 0.08377317019871303, 0.16499870164053781, 0.15574685164860316, 0.16061113561902726, 0.30396134512765066, 0.3206085136958531, 0.1895169871194022, 0.1665086575916835, 0.2840875898088728, 0.43685470308576313]"
draft,0.5,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1946,792,1154,21,577,0.5,0.12308297492563725,0.12225787993520498,0.08453440107405186,0.05799367092549801,0.05162796191871166,0.22316416035124811,0.23337791079566592,0.24630203006103038,0.20002629064146582,0.21370231375402332,0.225858279636928,0.20786092475968965,0.21954370274835705,88807, Johan,"[0.44380893837026997, 0.4574316115606399, 0.35774495650310906, 0.39145855027802134, 0.11255866329686172, 0.21107299960389428, 0.20021404863214817, 0.17890091980395673, 0.16744704473586308, 0.2074776604062035, 0.11614600979551977, 0.16193580627441406, 0.21569634781402797, 0.2263348637794962, 0.23827092177202913, 0.1517714935095132, 0.22796939668201266, 0.19956012647979113, 0.08974059747189891, 0.2207110138977466, 0.1620629628499349, 0.20979505006958837, 0.31205754701783056, 0.23172923496791295, 0.13086119152250744, 0.19013529407734775, 0.2023253278667424, 0.23337791079566592]","[0.3282965251377651, 0.28516355582645964, 0.3032093048095703, 0.26635210854666574, 0.11109592233385358, 0.26851275988987516, 0.14075968946729386, 0.1706787007195609, 0.21885698182242258, 0.2492708478655134, 0.08679694788796562, 0.16747004645211355, 0.16756955214909144, 0.14602000372750418, 0.27451404503413607, 0.21138824735369002, 0.19880914688110352, 0.2506035396030971, 0.08031077895845685, 0.25482566016060965, 0.12923306226730347, 0.1663160834993635, 0.4629579952784947, 0.24183622428349086, 0.13028303214481898, 0.1952974455697196, 0.25137829780578613, 0.225858279636928]"
draft,0.5,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,2145,792,1353,22,676,0.49963045084996305,0.1286827023141086,0.12787299510091543,0.09901204006746411,0.05800093384459615,0.04859889717772603,0.24986264524300594,0.2848783468271231,0.2730934128911685,0.22663187759484343,0.22805191424428203,0.2326259102140154,0.20701062192722244,0.2490932065613416,26176, Joh,"[0.503389581457361, 0.5040315900530133, 0.39144610120104506, 0.4253055027553013, 0.11634572759851233, 0.2160725531639991, 0.2189113815109451, 0.2022379342611734, 0.1977171092838436, 0.21101619670917462, 0.14172459887219713, 0.19667073039265423, 0.25195612226213726, 0.24648265095500202, 0.24508825525060876, 0.17115913737903943, 0.23133778262448002, 0.24379707930924058, 0.1291301405275023, 0.26830901108778915, 0.20327767458829013, 0.21705815699193384, 0.3538567926976588, 0.2217464694729099, 0.15954202181333071, 0.202104073066216, 0.24156134469168528, 0.2848783468271231]","[0.36476251057216097, 0.3121414525168283, 0.3205369881221226, 0.21955839225224086, 0.10563087463378906, 0.2572878088269915, 0.12122071640832084, 0.14200540951320104, 0.1685042040688651, 0.22179056916918075, 0.09676223993301392, 0.1916170631136213, 0.21590173244476318, 0.16042874540601457, 0.24267712661198207, 0.21175483294895717, 0.16287807055882045, 0.24655042375837052, 0.13568248919078282, 0.3024376460484096, 0.20476664815630233, 0.21255229200635636, 0.5421105452946254, 0.3379887172154018, 0.13644965205873763, 0.2030963216509138, 0.3157342161451067, 0.2326259102140154]"
draft,0.5,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1970,792,1178,27,589,0.5,0.12345005525276065,0.1226013251580298,0.08474197797477245,0.062304161954671144,0.04839529609307647,0.22437740579664214,0.18588123624286954,0.24941394514687926,0.19934086644640495,0.2497964002648179,0.38581412179129465,0.23494391964406386,0.26464888088557187,50106, Joan,"[0.46169656420510913, 0.46630798824249753, 0.3455036304615162, 0.39470531322337965, 0.10429606361994667, 0.19175066266741073, 0.2033020503937252, 0.19270427643306673, 0.1893564254518539, 0.18462642286189648, 0.12172295302941055, 0.18329440727435722, 0.24026446872287327, 0.2122640054692667, 0.27218882242838544, 0.16311245872860863, 0.2602720714750744, 0.24034758471938036, 0.07971830216665117, 0.23868550699223917, 0.171015946322648, 0.20503140000439196, 0.3289390442863343, 0.18840573830579324, 0.10283236024240969, 0.1768163045247396, 0.17752535381014384, 0.18588123624286954]","[0.3351879119873047, 0.29672956466674805, 0.2990633760179792, 0.272343567439488, 0.10641905239650182, 0.2620092119489397, 0.15468263626098633, 0.25812974997929167, 0.20955451897212438, 0.2992363316672189, 0.12896324055535452, 0.20795396396092006, 0.2794075182506016, 0.1795342309134347, 0.33435685294015066, 0.2263439212526594, 0.2488875048501151, 0.2896632807595389, 0.09370858328683036, 0.24773553439549037, 0.2591032641274588, 0.1988006659916469, 0.4970638411385672, 0.32565433638436453, 0.13042718172073364, 0.20163307871137345, 0.2658921650477818, 0.38581412179129465]"
draft,0.5,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2867,792,2075,19,1037,0.49975903614457834,0.17288249963894486,0.17187927337363362,0.14960865769535303,0.05701640294864774,0.048822405748069286,0.24907336506500402,0.2402744580032234,0.27657399653876247,0.22157273359124566,0.2664483365963916,0.2531372138432094,0.23811290580399178,0.2947837673887915,16,1,"[0.5696273459527725, 0.5555235210217928, 0.41535513741629465, 0.4512301566905545, 0.12730093647662857, 0.22927796213250412, 0.22383318449321546, 0.1881271304940819, 0.18663138195984347, 0.1919409386197427, 0.1436379941782557, 0.16903703732598097, 0.2378757161305363, 0.1826375086504714, 0.25455136406690554, 0.16549847538309886, 0.2604111406139861, 0.23102023189229176, 0.1022963129488149, 0.21792955326854735, 0.18545340057602502, 0.2099975930120712, 0.3409917157395442, 0.24954742775823838, 0.18797878752973743, 0.22920869526110196, 0.2268591142238531, 0.2402744580032234]","[0.4520467349461147, 0.3870908873421805, 0.3143306459699358, 0.3073650768824986, 0.12480157613754272, 0.24687647819519043, 0.18695712089538574, 0.15001511573791504, 0.15753878865923202, 0.23354237420218332, 0.14083651985440934, 0.18602098737444198, 0.2546931675502232, 0.1914652075086321, 0.32163878849574495, 0.2737437146050589, 0.32394092423575266, 0.22001046793801443, 0.1790937696184431, 0.3296888215201242, 0.31187425340924946, 0.2667791502816336, 0.5686471802847726, 0.3971036502293178, 0.19357923098972865, 0.29257750511169434, 0.1951580728803362, 0.2531372138432094]"
draft,0.5,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,2282,792,1490,16,745,0.5,0.13304613530635834,0.13224728405475616,0.10075073782354593,0.05806627357378602,0.04865833930671215,0.23310319683989705,0.21912213734218053,0.2676760761105285,0.1985303175692655,0.2761902137070286,0.40270369393484934,0.25688678816873206,0.2954936392453252,14927, Charles,"[0.5265389510563442, 0.5354599271501813, 0.4051619938441685, 0.45089244842529297, 0.1190962621143886, 0.23229507037571498, 0.23201578004019602, 0.19785385472433908, 0.1797807216644287, 0.17977217265537807, 0.12533615316663468, 0.16859781742095947, 0.20964203562055314, 0.18502187728881836, 0.21667841502598353, 0.14480415412357875, 0.20157323564801896, 0.1795531681605748, 0.10789169584001813, 0.22618661608014787, 0.1858649935041155, 0.20427114622933523, 0.2965711866106306, 0.20615952355521067, 0.1584345953805106, 0.19076102120535715, 0.24155255726405553, 0.21912213734218053]","[0.4125692503792899, 0.35125858443123953, 0.33424285479954313, 0.2939631257738386, 0.12436836106436593, 0.3088879244668143, 0.18256611483437674, 0.2051081657409668, 0.18051372255597795, 0.3377488000052316, 0.12896089042936051, 0.23672945158822195, 0.30031330244881765, 0.1991844858442034, 0.4149226801736014, 0.2495957612991333, 0.2900691713605608, 0.3099433694566999, 0.18380982535226004, 0.26133486202784945, 0.21665683814457484, 0.2749288082122803, 0.42578567777361187, 0.35608008929661344, 0.17550744329180037, 0.23249455860682897, 0.34307817050388884, 0.40270369393484934]"
draft,0.5,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,2379,792,1587,22,793,0.49968494013862635,0.1378923966549337,0.13703620480373502,0.11654805485159159,0.05883542122319341,0.04909411305561662,0.23359848616959217,0.2591018429050198,0.2560866095803001,0.21111036275888415,0.2317347085597564,0.3689556803022112,0.22759234175390125,0.23587707536561145,73110, Ernst,"[0.5192951351017147, 0.5197801466112013, 0.3931481002213119, 0.40749948674982245, 0.1205966008173955, 0.2166410173688616, 0.22327452820616883, 0.16902446746826172, 0.16320638532762405, 0.17670247461888697, 0.11029828059208857, 0.1670460639061866, 0.2076773705420556, 0.19102247659262125, 0.2438411960354099, 0.1541356173428622, 0.21673539397004363, 0.20313524270986583, 0.10718623074618253, 0.24698505153903713, 0.1430748530796596, 0.2267551174411526, 0.3235995800464184, 0.23722913667753145, 0.13631450355827035, 0.2091638639375761, 0.24828744863534902, 0.2591018429050198]","[0.3869756630488804, 0.34925423349652973, 0.31660618100847515, 0.29576591082981657, 0.11385585580553327, 0.2738668918609619, 0.14593854972294398, 0.17340762274605886, 0.22343787125178746, 0.2416036639894758, 0.06776361806052071, 0.19990777969360352, 0.24129511628832137, 0.15661382675170898, 0.32894468307495117, 0.2327059166772025, 0.1926180464880807, 0.19944591181618826, 0.1278961045401437, 0.23504493917737687, 0.1285517726625715, 0.1576944249016898, 0.35775722776140484, 0.2538320847920009, 0.10955205133983068, 0.2615432398659842, 0.34773697171892437, 0.3689556803022112]"
draft,0.5,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,2258,792,1466,23,733,0.5,0.13330938993021846,0.13249948900192976,0.1002022041939199,0.05882032122462988,0.04775816481560469,0.22687013316387186,0.215688409272188,0.2542813249467851,0.19945894138095857,0.26342177056536387,0.4689282008579799,0.244862231064816,0.28198131006591176,14927, Charles,"[0.4997795531468362, 0.514926412831182, 0.3884523522039378, 0.42350849601792995, 0.11726250263474743, 0.2080141624308521, 0.20632256928437986, 0.16988282766401397, 0.15789773597480347, 0.14624172708262567, 0.12781306675502233, 0.16692406790597097, 0.21518119669849087, 0.21773187862419935, 0.24346971215668672, 0.13528158057550466, 0.2352228105438422, 0.18143572126116073, 0.09269498742145041, 0.2060943745678256, 0.1635529298960052, 0.20074903594781152, 0.30091893450814006, 0.20972608483355978, 0.12943220434721953, 0.20643703389612045, 0.2717213601059055, 0.215688409272188]","[0.3857715811048235, 0.33189586230686735, 0.32878099169049946, 0.2858246735164097, 0.1268941249166216, 0.28265319551740375, 0.1596566608973912, 0.17846580914088658, 0.1576381070273263, 0.326878411429269, 0.12620166369846889, 0.22267998967851912, 0.28930858203342985, 0.22542158194950648, 0.40299040930611746, 0.23806888716561453, 0.231145977973938, 0.29705633435930523, 0.14978752817426408, 0.21132046835763113, 0.21210292407444545, 0.28416735785348074, 0.4928857258387974, 0.3080920491899763, 0.17506822517939977, 0.17541520936148508, 0.30070904323032926, 0.4689282008579799]"
