selector,rate,example_id,sub_question_id,main_question,sub_question,context_len,system_len,doc_len,query_len,selected_tokens,actual_rate,selection_time_s,selection_score_time_s,recompute_time_s,query_prefill_time_s,decode_first_token_time_s,query_mass_all_layer_mean,query_mass_last_layer,query_mass_first_half_mean,query_mass_second_half_mean,decode_mass_all_layer_mean,decode_mass_last_layer,decode_mass_first_half_mean,decode_mass_second_half_mean,first_token,first_token_text,per_layer_query_mass_json,per_layer_decode_mass_json
draft,0.3,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,2105,792,1313,22,393,0.2993145468392993,0.48097457317635417,0.4799556932412088,0.6154358834028244,0.0873223110102117,0.06627040077000856,0.21466513401059806,0.2009416183868012,0.22784114503241207,0.20148912298878402,0.21406226422713728,0.49287891387939453,0.17569063907983354,0.252433889374441,5055, National,"[0.4113127473112825, 0.4274980123941, 0.3118805823388038, 0.36548698722542106, 0.08991571525474648, 0.1746766102778447, 0.18502095457795378, 0.16642216273716517, 0.16265954599752055, 0.17723352258855646, 0.12922844329437652, 0.1725659432349267, 0.20552194273317015, 0.21035286048790078, 0.2529876510818283, 0.16524456073711444, 0.23369249120935218, 0.22811817813229252, 0.11708046553970931, 0.23427601603718548, 0.1838461145178064, 0.2022810106153612, 0.34326419582614653, 0.2040981441349178, 0.12385552889340884, 0.1755706737567852, 0.15559107297426694, 0.2009416183868012]","[0.2880645479474749, 0.2623072351728167, 0.24595035825456893, 0.18969285488128662, 0.07873993260519845, 0.20487933499472483, 0.11138251849583217, 0.11786343370165143, 0.16172231946672713, 0.1960698195866176, 0.06704599942479815, 0.1668691975729806, 0.20882398741585867, 0.16025740759713308, 0.24984196254185267, 0.18454069750649588, 0.16032675334385463, 0.21262354510171072, 0.08982362065996442, 0.22504486356462752, 0.11288248641150338, 0.17657719339643205, 0.5670411586761475, 0.31523002896990093, 0.27082742963518414, 0.1904621124267578, 0.2859736851283482, 0.49287891387939453]"
draft,0.3,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,2087,792,1295,20,388,0.2996138996138996,0.1274780952371657,0.1268173409625888,0.0757490349933505,0.05901593994349241,0.047012117225676775,0.20439691446265398,0.21235081808907644,0.22317719848788514,0.18561663043742274,0.1540204280493211,0.23351214613233293,0.169249702473076,0.13879115362556613,16,1,"[0.3887454986572266, 0.40257508414132254, 0.28095419747488837, 0.31501200539725166, 0.09335313524518694, 0.17492844717843192, 0.18563412257603237, 0.16917873110089984, 0.17005280085972377, 0.20756281444004604, 0.1337045533316476, 0.17556653703962052, 0.20301128114972797, 0.22420157023838588, 0.19679701668875557, 0.14139863422938756, 0.1937908445085798, 0.1872741154261998, 0.09539901188441685, 0.23284173692975726, 0.16316495622907365, 0.18486856733049664, 0.3200252532958984, 0.16605014801025392, 0.1405508177621024, 0.17395515441894532, 0.19016575132097516, 0.21235081808907644]","[0.26280246462140766, 0.2531134401048933, 0.20181494099753244, 0.1929198673793248, 0.09075655255998884, 0.19359023230416433, 0.14033375467572892, 0.14145075423376902, 0.12898682696478708, 0.21062329837254115, 0.09928762912750244, 0.11808671270098005, 0.16731858253479004, 0.1684107780456543, 0.15658906527927943, 0.11149902854646955, 0.10465422698429652, 0.132719772202628, 0.12092282942363194, 0.12785357236862183, 0.1040207999093192, 0.14939233234950475, 0.29013735907418386, 0.10280256611960274, 0.09698700904846191, 0.10258040257862636, 0.1094050407409668, 0.23351214613233293]"
draft,0.3,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,2233,792,1441,16,432,0.2997918112421929,0.1327919508330524,0.132126459851861,0.07835936034098268,0.06444718735292554,0.050750359892845154,0.197120233762021,0.18401837348937988,0.23481573681442108,0.15942473070962088,0.18044693463919112,0.4051273890904018,0.17553924723547332,0.18535462204290895,26079, Coffee,"[0.41772896902901785, 0.45251859937395367, 0.3232165745326451, 0.3724827766418457, 0.10235587188175746, 0.20639055115836008, 0.21563827991485596, 0.17529429708208358, 0.1512460368020194, 0.1837860345840454, 0.1270537120955331, 0.16369424547467912, 0.18523768016270228, 0.210776686668396, 0.1506772381918771, 0.12290797914777483, 0.1632321732384818, 0.15785884857177734, 0.09093424252101354, 0.18147454942975724, 0.15419128962925502, 0.17968964576721191, 0.2537097930908203, 0.16765291350228445, 0.13761872904641287, 0.14002432141985213, 0.14795613288879395, 0.18401837348937988]","[0.2921031543186733, 0.2717260292598179, 0.2557781083243234, 0.1914078508104597, 0.07537812846047538, 0.22266151223863875, 0.12409251076834542, 0.12868670054844447, 0.1553034441811698, 0.18864081587110246, 0.06897870983396258, 0.1440317460468837, 0.183931793485369, 0.15482895714896067, 0.16333270072937012, 0.1383906602859497, 0.08828295980181013, 0.165898254939488, 0.07648752416883196, 0.15892440932137625, 0.13995868819100515, 0.1469552857535226, 0.2525897707257952, 0.29524329730442594, 0.17592121873583114, 0.14582482406071254, 0.24202772549220494, 0.4051273890904018]"
draft,0.3,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1946,792,1154,21,346,0.29982668977469673,0.12253053532913327,0.12187334708869457,0.06562093179672956,0.056333841755986214,0.049040629994124174,0.17919019244039255,0.19195766838229433,0.1845531500694935,0.17382723481129164,0.17767395626525495,0.1814558506011963,0.15642748864329592,0.1989204238872139,88807, Johan,"[0.29418597578191436, 0.31361700564014666, 0.21908203436403859, 0.2673031553930166, 0.06912819220095265, 0.15639560725413212, 0.1463934969739849, 0.14211157714428546, 0.14973859722111502, 0.1752076700431149, 0.11045222379723374, 0.14835329120661936, 0.20079555641226218, 0.19097971754009221, 0.19760591156628668, 0.12482623664700256, 0.19188568219035662, 0.1635995203134965, 0.08428097419998273, 0.20211958074245323, 0.1502047687971673, 0.18882927927030188, 0.2927823747907366, 0.19849255620216838, 0.10584237624187859, 0.1688405770022853, 0.17231378101167225, 0.19195766838229433]","[0.2004258462360927, 0.17777507645743235, 0.1852208375930786, 0.16749017579214914, 0.07167584555489677, 0.20630296639033727, 0.10517627000808716, 0.14293984004429408, 0.20547056198120117, 0.21962313992636545, 0.07622156824384417, 0.13895700659070695, 0.16704637663705008, 0.12565932955060685, 0.21541081156049455, 0.19985381194523402, 0.19597104617527553, 0.2215780360358102, 0.08978250197001866, 0.2090440137045724, 0.11383699519293648, 0.14714123521532332, 0.43828112738473074, 0.22936344146728516, 0.12639248371124268, 0.19239159992762975, 0.22438297952924455, 0.1814558506011963]"
draft,0.3,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,2145,792,1353,22,405,0.29933481152993346,0.12806067941710353,0.1273427833802998,0.07409867271780968,0.05840841168537736,0.04696624306961894,0.20864242083066473,0.23043506176440748,0.22191442673635395,0.19537041492497548,0.2014340962074241,0.25238026891435894,0.1659542571525184,0.2369139352623297,26176, Joh,"[0.3920896455839083, 0.39945765904017855, 0.2738657369242086, 0.3250437154398336, 0.07971451499245384, 0.16685389233874037, 0.17896394605760452, 0.17083350094881924, 0.17797591469504617, 0.19377632884236126, 0.126910197270381, 0.17588525004201122, 0.22659348822259284, 0.21883818391081575, 0.20869738095766538, 0.14659828334659725, 0.1969461441040039, 0.2052729098827808, 0.12261176418948483, 0.2389686881721794, 0.17698084843623174, 0.2025312696184431, 0.3145513162984476, 0.2007706134350269, 0.13967298532461192, 0.16349069174233968, 0.18765785167743634, 0.23043506176440748]","[0.25691938400268555, 0.2288327557700021, 0.2216463770185198, 0.15735220909118652, 0.06964521748679024, 0.1988929339817592, 0.09782645532063075, 0.1211470195225307, 0.15471179144723074, 0.20767576353890554, 0.08531045913696289, 0.17317283153533936, 0.20487230164664133, 0.1453541006360735, 0.2120934213910784, 0.19799157551356725, 0.1482372624533517, 0.2248800822666713, 0.13189165932791574, 0.284114020211356, 0.19475208009992326, 0.2051734243120466, 0.5424609184265137, 0.359018155506679, 0.13380997521536692, 0.16227192538125174, 0.2677203246525356, 0.25238026891435894]"
draft,0.3,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1970,792,1178,27,353,0.299660441426146,0.12339312303811312,0.12269007507711649,0.06546018598601222,0.061445812694728374,0.050313825253397226,0.18028651721893799,0.15541373358832467,0.19504280803965876,0.1655302263982171,0.19226687720843727,0.2171870299748012,0.18105815138135636,0.2034756030355181,3757, John,"[0.331368986260954, 0.34494519107556215, 0.23450138959935102, 0.29195819834552744, 0.07263780523229528, 0.1535547448213769, 0.15890430268787203, 0.16080362834627665, 0.1606616671123202, 0.16057938873452485, 0.10736350407676092, 0.1582630298755787, 0.21134282672216023, 0.18371464966466186, 0.22779099398819858, 0.13445630149235802, 0.2062848005345259, 0.1927133388620205, 0.07435951031074323, 0.19505370609343997, 0.13642725868830605, 0.17762273960012606, 0.2789134272822627, 0.16304224004190435, 0.08477098979647198, 0.1468298977644986, 0.1437442315318597, 0.15541373358832467]","[0.22293668133871897, 0.19798249857766287, 0.19156224387032644, 0.18650320598057338, 0.06977006367274693, 0.2183091470173427, 0.1353855643953596, 0.18471341473715647, 0.17646006175449916, 0.2577205555779593, 0.10898324421473912, 0.19043408121381486, 0.23361434255327498, 0.16043901443481445, 0.2915079593658447, 0.20156547001429967, 0.2074369021824428, 0.24804489953177317, 0.0842745133808681, 0.19050206456865584, 0.16487956047058105, 0.21265302385602677, 0.3682398796081543, 0.1947580065046038, 0.10789295605250768, 0.148676974432809, 0.21103920255388534, 0.2171870299748012]"
draft,0.3,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2867,792,2075,19,622,0.29975903614457833,0.17204857897013426,0.1710679498501122,0.08768113469704986,0.055901899933815,0.04840547917410731,0.2091683224883935,0.19111193033089316,0.23332331029480177,0.18501333468198516,0.2221155078435431,0.24098965099879674,0.19330026969617725,0.25093074599090887,16,1,"[0.4777908898833999, 0.47500868488971454, 0.317350631369684, 0.3745261744449013, 0.10166619953356291, 0.1933698439060297, 0.1905427947080225, 0.16622950618428395, 0.16133826119559153, 0.1753811370161243, 0.12731889136751792, 0.145260086633209, 0.2022396747330974, 0.1585035682620859, 0.2242147976294496, 0.13959351159576186, 0.24043751479987813, 0.2032449191674254, 0.0956185419756667, 0.18315541833863222, 0.16199481935429394, 0.19159265389119773, 0.29589551194269853, 0.19443818859587936, 0.1541133679841694, 0.16579332566799077, 0.14898218427385604, 0.19111193033089316]","[0.35450778688703266, 0.3141147068568638, 0.22537411962236678, 0.23817964962550572, 0.09752775090081352, 0.2069218839917864, 0.14804775374276297, 0.13044960158211844, 0.13538106850215367, 0.1940547057560512, 0.11602764470236641, 0.17236227648598806, 0.21782107012612478, 0.15543375696454728, 0.2589878184454782, 0.22946364539010183, 0.2998217855181013, 0.19305731569017684, 0.1750164713178362, 0.2919843537466867, 0.27232093470437185, 0.2485473837171282, 0.5048441886901855, 0.29684904643467497, 0.18127761568341935, 0.21568339211600168, 0.10418684141976493, 0.24098965099879674]"
draft,0.3,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,2282,792,1490,16,447,0.3,0.13275257823988795,0.13193482626229525,0.07537536462768912,0.054775097873061895,0.047659656032919884,0.20563964758600511,0.18264753477913992,0.23403312174641352,0.17724617342559656,0.2495569982090775,0.32451486587524414,0.22585351004892465,0.2732604863692303,14927, Charles,"[0.4283428873334612, 0.45539028303963797, 0.3102257932935442, 0.3777193341936384, 0.09869096108845302, 0.19629934855869838, 0.20643295560564315, 0.18276005131857737, 0.16976821422576904, 0.17254390035356795, 0.1255930151258196, 0.16102966240474156, 0.2086059706551688, 0.1830613272530692, 0.19009649753570557, 0.12965355600629533, 0.1878138610294887, 0.1737830638885498, 0.10288627658571516, 0.21706533432006836, 0.16687917709350586, 0.1843294075557164, 0.26353345598493305, 0.177614654813494, 0.14311889239719935, 0.17013331821986608, 0.19189139774867467, 0.18264753477913992]","[0.3146627289908273, 0.2851616825376238, 0.2620785917554583, 0.2446572950908116, 0.1010960681097848, 0.27044769695826937, 0.16452952793666295, 0.19599979264395578, 0.17020797729492188, 0.3264765739440918, 0.12405368259974889, 0.2185992853982108, 0.29521049771990093, 0.18876773970467703, 0.3626501900809152, 0.24294355937412807, 0.2932915006365095, 0.29404473304748535, 0.18106940814426967, 0.25308591978890554, 0.19638804027012416, 0.25269973278045654, 0.40824505261012484, 0.3050522804260254, 0.14922807897840226, 0.22850240979875838, 0.33393103735787527, 0.32451486587524414]"
draft,0.3,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,2379,792,1587,22,476,0.2999369880277253,0.13728375639766455,0.13657202664762735,0.07585405884310603,0.05654127104207873,0.04701615031808615,0.19945847324626126,0.1796680549522499,0.2125203153861476,0.1863966311063749,0.20279212554498596,0.2600317341940744,0.1899162467036928,0.21566800438627906,73110, Ernst,"[0.4051385359330611, 0.41762869698660715, 0.2902462451488941, 0.3187990560160055, 0.09609955626648742, 0.18452178657828988, 0.19379835004930374, 0.15213261641465226, 0.14818130839954724, 0.1581921267819095, 0.1020292059167639, 0.1524625505719866, 0.18855611380044515, 0.16749826654211267, 0.21504114819811537, 0.12815439546263063, 0.2031539570201527, 0.18860508559586167, 0.10334276843380619, 0.22484690183168882, 0.12729777298964462, 0.21405685722053824, 0.2922760108848671, 0.2114075251988002, 0.12159213772067776, 0.18821359609628652, 0.21189662388392858, 0.1796680549522499]","[0.27149784564971924, 0.2626113551003592, 0.2273686613355364, 0.22065704209463938, 0.08869765486036028, 0.23688009807041713, 0.1321545328412737, 0.15742090770176478, 0.21628895827702113, 0.2198282139641898, 0.06946217588015965, 0.1965200219835554, 0.22490286827087402, 0.13453711782182967, 0.29449268749782015, 0.2111638273511614, 0.18813528333391463, 0.20255282946995326, 0.12583208084106445, 0.23753629411969865, 0.12045754705156599, 0.1507601567677089, 0.3368539810180664, 0.2421863760266985, 0.07313806670052665, 0.25131581510816303, 0.32489538192749023, 0.2600317341940744]"
draft,0.3,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,2258,792,1466,23,439,0.2994542974079127,0.1326071727089584,0.1318989908322692,0.07485706312581897,0.05741302901878953,0.047144507989287376,0.19065053714728505,0.15390032418766378,0.2110174584409888,0.17028361585358126,0.23032012885930592,0.41065304619925364,0.20144582463770494,0.2591944330809067,14927, Charles,"[0.39959385084069293, 0.42493983677455355, 0.2864033479868255, 0.34479266812342296, 0.08653978975663273, 0.16301025959275525, 0.17729562558002354, 0.147083448327106, 0.1377685973362893, 0.13018351015837296, 0.11697501425417314, 0.15234758839103746, 0.19718314698023826, 0.19012773407171973, 0.20370597128542314, 0.11453886802152077, 0.20306159546656638, 0.15486873603015214, 0.08097222725056713, 0.17847298094944924, 0.14290271782726974, 0.1786148592552043, 0.2648831006162655, 0.17812568948876042, 0.12128538522661103, 0.1778891190238621, 0.23074904732082202, 0.15390032418766378]","[0.28914850098746164, 0.24956282547542027, 0.24917685985565186, 0.22574022838047572, 0.0934239285332816, 0.24018113953726633, 0.1369979211262294, 0.15473389625549316, 0.136971720627376, 0.28826076643807547, 0.11281820705958776, 0.1879725456237793, 0.2577401229313442, 0.19751288209642684, 0.35196144240243094, 0.21545638356889998, 0.2093365022114345, 0.26218221868787495, 0.13943480593817575, 0.19632370131356375, 0.19626167842320033, 0.2589175360543387, 0.46859260967799593, 0.28900303159441265, 0.14991325991494314, 0.17352969305855886, 0.3071561540876116, 0.41065304619925364]"
