example_id,chunk_id,method,rate,chunk_len,selected_count
0,0,offline3b_mean_score_global,0.15,957,119
0,1,offline3b_mean_score_global,0.15,21,17
0,2,offline3b_mean_score_global,0.15,664,90
0,3,offline3b_mean_score_global,0.15,639,75
0,4,offline3b_mean_score_global,0.15,334,72
0,5,offline3b_mean_score_global,0.15,945,88
0,6,offline3b_mean_score_global,0.15,749,48
0,7,offline3b_mean_score_global,0.15,612,87
0,8,offline3b_mean_score_global,0.15,441,90
0,9,offline3b_mean_score_global,0.15,956,261
0,0,offline3b_top2_mean_global,0.15,957,120
0,1,offline3b_top2_mean_global,0.15,21,17
0,2,offline3b_top2_mean_global,0.15,664,93
0,3,offline3b_top2_mean_global,0.15,639,81
0,4,offline3b_top2_mean_global,0.15,334,73
0,5,offline3b_top2_mean_global,0.15,945,90
0,6,offline3b_top2_mean_global,0.15,749,46
0,7,offline3b_top2_mean_global,0.15,612,86
0,8,offline3b_top2_mean_global,0.15,441,87
0,9,offline3b_top2_mean_global,0.15,956,254
0,0,offline3b_freq_boundary0p02_global,0.15,957,134
0,1,offline3b_freq_boundary0p02_global,0.15,21,21
0,2,offline3b_freq_boundary0p02_global,0.15,664,101
0,3,offline3b_freq_boundary0p02_global,0.15,639,82
0,4,offline3b_freq_boundary0p02_global,0.15,334,69
0,5,offline3b_freq_boundary0p02_global,0.15,945,91
0,6,offline3b_freq_boundary0p02_global,0.15,749,60
0,7,offline3b_freq_boundary0p02_global,0.15,612,70
0,8,offline3b_freq_boundary0p02_global,0.15,441,95
0,9,offline3b_freq_boundary0p02_global,0.15,956,224
1,0,offline3b_mean_score_global,0.15,201,130
1,1,offline3b_mean_score_global,0.15,596,49
1,2,offline3b_mean_score_global,0.15,185,48
1,3,offline3b_mean_score_global,0.15,959,37
1,4,offline3b_mean_score_global,0.15,948,64
1,5,offline3b_mean_score_global,0.15,159,65
1,6,offline3b_mean_score_global,0.15,305,39
1,7,offline3b_mean_score_global,0.15,116,64
1,8,offline3b_mean_score_global,0.15,950,136
1,9,offline3b_mean_score_global,0.15,932,170
1,0,offline3b_top2_mean_global,0.15,201,131
1,1,offline3b_top2_mean_global,0.15,596,52
1,2,offline3b_top2_mean_global,0.15,185,50
1,3,offline3b_top2_mean_global,0.15,959,33
1,4,offline3b_top2_mean_global,0.15,948,56
1,5,offline3b_top2_mean_global,0.15,159,66
1,6,offline3b_top2_mean_global,0.15,305,39
1,7,offline3b_top2_mean_global,0.15,116,65
1,8,offline3b_top2_mean_global,0.15,950,159
1,9,offline3b_top2_mean_global,0.15,932,151
1,0,offline3b_freq_boundary0p02_global,0.15,201,121
1,1,offline3b_freq_boundary0p02_global,0.15,596,53
1,2,offline3b_freq_boundary0p02_global,0.15,185,56
1,3,offline3b_freq_boundary0p02_global,0.15,959,40
1,4,offline3b_freq_boundary0p02_global,0.15,948,52
1,5,offline3b_freq_boundary0p02_global,0.15,159,83
1,6,offline3b_freq_boundary0p02_global,0.15,305,54
1,7,offline3b_freq_boundary0p02_global,0.15,116,62
1,8,offline3b_freq_boundary0p02_global,0.15,950,116
1,9,offline3b_freq_boundary0p02_global,0.15,932,165
2,0,offline3b_mean_score_global,0.15,531,135
2,1,offline3b_mean_score_global,0.15,413,71
2,2,offline3b_mean_score_global,0.15,453,92
2,3,offline3b_mean_score_global,0.15,309,35
2,4,offline3b_mean_score_global,0.15,961,89
2,5,offline3b_mean_score_global,0.15,1170,49
2,6,offline3b_mean_score_global,0.15,106,29
2,7,offline3b_mean_score_global,0.15,180,44
2,8,offline3b_mean_score_global,0.15,1220,108
2,9,offline3b_mean_score_global,0.15,761,263
2,0,offline3b_top2_mean_global,0.15,531,132
2,1,offline3b_top2_mean_global,0.15,413,81
2,2,offline3b_top2_mean_global,0.15,453,99
2,3,offline3b_top2_mean_global,0.15,309,35
2,4,offline3b_top2_mean_global,0.15,961,83
2,5,offline3b_top2_mean_global,0.15,1170,41
2,6,offline3b_top2_mean_global,0.15,106,30
2,7,offline3b_top2_mean_global,0.15,180,58
2,8,offline3b_top2_mean_global,0.15,1220,112
2,9,offline3b_top2_mean_global,0.15,761,244
2,0,offline3b_freq_boundary0p02_global,0.15,531,138
2,1,offline3b_freq_boundary0p02_global,0.15,413,64
2,2,offline3b_freq_boundary0p02_global,0.15,453,97
2,3,offline3b_freq_boundary0p02_global,0.15,309,48
