example,source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,explained_variance
30,raw,k,0,4,0.0009118774113516264,0.9607749802660105,0.0008761090018963797,0.07691143729484722
30,raw,k,0,8,0.0009118774113516264,0.9370310260347767,0.0008544574263767507,0.12197285624821361
30,raw,k,0,16,0.0009118774113516264,0.8939163606228456,0.0008151421368896275,0.2009135402108065
30,raw,k,0,32,0.0009118774113516264,0.829413241177819,0.0007563231993059919,0.3120736753589051
30,raw,k,0,64,0.0009118774113516264,0.7482230060789992,0.00068228765789705,0.44016233317410597
30,raw,k,1,4,0.020870789551733503,0.8215649345245266,0.01714670885154511,0.3250310583597102
30,raw,k,1,8,0.020870789551733503,0.7575670061860034,0.01581102155744487,0.42609223113837585
30,raw,k,1,16,0.020870789551733503,0.689249926474623,0.014385190163999646,0.5249345388547269
30,raw,k,1,32,0.020870789551733503,0.6099145151583961,0.01272939749041846,0.6280042841990986
30,raw,k,1,64,0.020870789551733503,0.5230011401132376,0.01091544673062007,0.7264698074402536
30,raw,k,2,4,0.0576546444964471,0.6531021915920754,0.03765437467609159,0.573457527337628
30,raw,k,2,8,0.0576546444964471,0.5768699673573352,0.0332592328886642,0.6672210407611471
30,raw,k,2,16,0.0576546444964471,0.5108204512586513,0.02945117151883222,0.7390624665759079
30,raw,k,2,32,0.0576546444964471,0.44396969602644415,0.025596914991600318,0.8028909090101868
30,raw,k,2,64,0.0576546444964471,0.36871799722892856,0.02125830504967584,0.8640470385194878
30,raw,k,3,4,0.12764190399771844,0.49029482154608245,0.06258216454236354,0.7596109879650952
30,raw,k,3,8,0.12764190399771844,0.4271350277297376,0.05452032820354196,0.8175556680863163
30,raw,k,3,16,0.12764190399771844,0.3781371704078913,0.048266148403172955,0.8570122803559134
30,raw,k,3,32,0.12764190399771844,0.3262253194322303,0.04164002090459377,0.8935770409613393
30,raw,k,3,64,0.12764190399771844,0.265197828729489,0.03385035579509281,0.9296701116371646
30,raw,k,4,4,0.11344395397482886,0.5812965149885767,0.0659445750920925,0.6620943616621354
30,raw,k,4,8,0.11344395397482886,0.5148866666732508,0.05841077931633331,0.7348917204821087
30,raw,k,4,16,0.11344395397482886,0.45243396327331115,0.05132589770622691,0.7953035088768041
30,raw,k,4,32,0.11344395397482886,0.3859755090465141,0.043786587883683885,0.8510229064162843
30,raw,k,4,64,0.11344395397482886,0.3163913508588109,0.035892685844860876,0.8998965131017368
30,raw,k,5,4,0.08852662651267722,0.7063608260141266,0.06253174102773876,0.5010543834726408
30,raw,k,5,8,0.08852662651267722,0.6355758512868632,0.05626538600734901,0.5960433372609792
30,raw,k,5,16,0.08852662651267722,0.5647191417453371,0.04999268054584908,0.6810922909464099
30,raw,k,5,32,0.08852662651267722,0.48116626221944503,0.042596025986001713,0.7684790281017683
30,raw,k,5,64,0.08852662651267722,0.3931862355600136,0.034807451025346846,0.8454045841661455
30,raw,k,6,4,0.10785160050401954,0.6963766320239051,0.07510533431737683,0.5150595863710427
30,raw,k,6,8,0.10785160050401954,0.6183236508928673,0.06668719537828437,0.6176758627465155
30,raw,k,6,16,0.10785160050401954,0.5336171480868215,0.0575514634775541,0.7152527392676873
30,raw,k,6,32,0.10785160050401954,0.4513023762694678,0.04867368359192935,0.7963261651735317
30,raw,k,6,64,0.10785160050401954,0.3735929468546639,0.04029259725528861,0.8604283100604483
30,raw,k,7,4,0.06513235948096743,0.7282977067307667,0.04743574804395249,0.46958245037070623
30,raw,k,7,8,0.06513235948096743,0.6590774049388054,0.042927266464257416,0.5656169742991299
30,raw,k,7,16,0.06513235948096743,0.59122298603079,0.03850774805956841,0.6504553807888362
30,raw,k,7,32,0.06513235948096743,0.5229684004906655,0.034062165857944575,0.7265040520882349
30,raw,k,7,64,0.06513235948096743,0.4505885384807363,0.02934789466633105,0.796969968989794
30,raw,k,8,4,0.047521133803644,0.7627281030548333,0.03624570424106831,0.4182458408103756
30,raw,k,8,8,0.047521133803644,0.6991284257386577,0.03322337546545774,0.5112194443241861
30,raw,k,8,16,0.047521133803644,0.6359844394454179,0.030222701643921233,0.5955237927832975
30,raw,k,8,32,0.047521133803644,0.5675744234646055,0.02697178012098762,0.6778592738288206
30,raw,k,8,64,0.047521133803644,0.4924469218661241,0.023401636065192705,0.7574960291445795
30,raw,k,9,4,0.072713729436893,0.7700075378805059,0.05599011977381124,0.40708839160720134
30,raw,k,9,8,0.072713729436893,0.7150598684378964,0.051994669804773505,0.48868938454957833
30,raw,k,9,16,0.072713729436893,0.6599398432475532,0.04798668720652816,0.5644794032943949
30,raw,k,9,32,0.072713729436893,0.5933253240916593,0.04314289708405776,0.6479650597915275
30,raw,k,9,64,0.072713729436893,0.5164959439307176,0.037556346322230864,0.733231939903117
30,raw,k,10,4,0.047382812963188456,0.7549598732794642,0.035772122470313306,0.43003558973785544
30,raw,k,10,8,0.047382812963188456,0.7001037114808891,0.03317288321593302,0.5098547931706839
30,raw,k,10,16,0.047382812963188456,0.6365109809896935,0.03015968076125025,0.594853771079538
30,raw,k,10,32,0.047382812963188456,0.5618353111259456,0.026621337463195477,0.6843410831720118
30,raw,k,10,64,0.047382812963188456,0.4856708612332152,0.02301245157948409,0.764123814548987
30,raw,k,11,4,0.0823633280032745,0.7705762156749684,0.06346722160315942,0.4062122958360446
30,raw,k,11,8,0.0823633280032745,0.7152244016159558,0.0589082619862407,0.48845405533309805
30,raw,k,11,16,0.0823633280032745,0.6546881008234938,0.053922290787966266,0.5713834906401268
30,raw,k,11,32,0.0823633280032745,0.5817709703056821,0.04791659325007017,0.6615425381095851
30,raw,k,11,64,0.0823633280032745,0.5044954781783701,0.041551926545373916,0.7454843124975776
30,raw,k,12,4,0.12050653723142478,0.7700310654812408,0.09279377726176884,0.4070521581938252
