Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
What place does the administrative territorial entity that Juba is located in share a border with?,What is the administrative territorial entity that contains Juba?,Central Equatoria,Answer: Central Equatoria,True,0.8,0.0,预测答案“Answer: Central Equatoria”包含了标准答案“Central Equatoria”的核心信息，两者在语义上完全等价。预测答案仅仅多出了“Answer: ”这一前缀，属于措辞上的细微差异，不影响对问题的正确回答。,N/A,N/A,N/A,N/A,N/A
What place does the administrative territorial entity that Juba is located in share a border with?,What places share a border with Central Equatoria?,Eastern Equatoria shares a border with Central Equatoria.,Answer: Terekeka and Lafon,False,0,0.0,预测答案给出的“Terekeka and Lafon”与标准答案“Eastern Equatoria”在信息上不一致。标准答案指出与Central Equatoria接壤的是Eastern Equatoria，而预测答案未包含该关键信息，且未在语义上与标准答案保持一致，因此判定为错误。,N/A,N/A,N/A,N/A,N/A
Who played the monarch at the end of WW2 in The King's Speech?,Who played King George VI in The King's Speech?,Colin Firth,Colin Firth,True,1.0,1.0,预测答案“Colin Firth”与标准答案完全一致，准确包含了回答该问题所需的关键信息，正确指出了在电影《国王的演讲》中饰演乔治六世的演员，符合所有判断标准。,N/A,N/A,N/A,N/A,N/A
Who is the spouse of a cast member from King of the Mountain?,Who are the cast members of King of the Mountain?,The cast includes Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.,"<think>

</think>

The cast members of *King of the Mountain* include Harry Hamlin as Steve and Deborah Van Valkenburgh as Tina.",True,0,0.0,预测答案完整地包含了标准答案中的所有关键信息，即指出了《King of the Mountain》的演员包括饰演Steve的Harry Hamlin和饰演Tina的Deborah Van Valkenburgh。两者在语义上完全等价，预测答案正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
Who is the spouse of a cast member from King of the Mountain?,Who is Harry Hamlin's spouse?,Lisa Rinna,"<think>

</think>

Lisa Rinna",True,0,0.0,预测答案“Lisa Rinna”与标准答案完全一致，准确地给出了Harry Hamlin配偶的名字，包含了标准答案的所有关键信息，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?,Albert assumed the regnal name 'George VI'.,"<think>

</think>

Answer: George VI",True,0,0.0,预测答案“George VI”直接且准确地给出了问题所询问的国王加冕后采用的尊号（regnal name）。尽管它没有像标准答案那样提及他的原名“Albert”，但它完全包含了标准答案的核心信息，正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?,Colin Firth,Answer: Colin Firth,True,0.8571428571428571,0.0,预测答案明确指出了在电影《国王的演讲》中饰演国王乔治六世的演员是Colin Firth，这与标准答案完全一致。虽然预测答案多包含了“Answer:”这样的前缀词，但这属于措辞上的细微差异，不影响核心语义的准确传达。,N/A,N/A,N/A,N/A,N/A
What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?,"Park Rapids, Minnesota","Answer: Park Rapids, Minnesota.",True,0.888888888888889,0.0,"预测答案明确指出了“Park Rapids, Minnesota”，这与标准答案完全一致。虽然预测答案多出了“Answer:”这样的前缀词，但这属于措辞上的细微差异，不影响核心语义，因此预测答案正确回答了问题。",N/A,N/A,N/A,N/A,N/A
What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?,The author of Prince Prigio is Andrew Lang.,"<think>

</think>

Answer: Andrew Lang",False,0,0.0,预测答案为空，完全没有提供任何关于《Prince Prigio》作者的信息，未能包含标准答案中的关键信息（Andrew Lang），因此无法被视为正确回答了问题。,N/A,N/A,N/A,N/A,N/A
What year did the author of Prince Prigio die?,What year did Andrew Lang die?,Andrew Lang died in 1912.,"1912






Answer: 1912",True,0.5,0.0,预测答案“1912”直接给出了安德鲁·朗格去世的年份，包含了标准答案中的核心关键信息。虽然缺少完整的句子结构，但在语义上与标准答案完全等价，准确回答了问题。,N/A,N/A,N/A,N/A,N/A
