row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,0.9108393029309809,0.05835247691720724,0.2524614850990474,0.5281350677832961,0.07189027313143015,0.0,393,420,0.0,0.0,0.0,0.8389490297995508,0.9108393029309809,0.05835247691720724,0.2524614850990474,0.2289894139394164,0.5281350677832961,0.0,0.0,0.0,0.0,0.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,0.3196248491294682,0.02343240100890398,0.10166451008990407,0.12938996776938438,0.06513797026127577,0.0,388,413,0.0,0.0,0.0,0.25448687886819243,0.3196248491294682,0.02343240100890398,0.10166451008990407,0.10091585386544466,0.12938996776938438,0.0,0.0,0.0,0.0,0.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,0.3133335248567164,0.02421492012217641,0.10352769773453474,0.12578860111534595,0.05980230588465929,0.0,432,453,0.0,0.0,0.0,0.2535312189720571,0.3133335248567164,0.02421492012217641,0.10352769773453474,0.10276624094694853,0.12578860111534595,0.0,0.0,0.0,0.0,0.0,0.0
3,True,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,0.2886420120485127,0.02131446823477745,0.1012941705994308,0.1168959466740489,0.04913742654025555,0.0,346,372,0.0,0.0,0.0,0.23950458550825715,0.2886420120485127,0.02131446823477745,0.1012941705994308,0.10057715186849236,0.1168959466740489,0.0,0.0,0.0,0.0,0.0,0.0
4,True,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,0.31092930817976594,0.02424715692177415,0.10197341302409768,0.12541588628664613,0.05929285194724798,0.0,405,432,0.0,0.0,0.0,0.25163645623251796,0.31092930817976594,0.02424715692177415,0.10197341302409768,0.10101645439863205,0.12541588628664613,0.0,0.0,0.0,0.0,0.0,0.0
5,True,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,0.2999402228742838,0.021515280939638615,0.10247781919315457,0.12512345798313618,0.050823664758354425,0.0,353,385,0.0,0.0,0.0,0.24911655811592937,0.2999402228742838,0.021515280939638615,0.10247781919315457,0.10175125114619732,0.12512345798313618,0.0,0.0,0.0,0.0,0.0,0.0
6,True,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,0.36522722570225596,0.03172408416867256,0.10256300820037723,0.14877047901973128,0.0821696543134749,0.0,622,646,0.0,0.0,0.0,0.28305757138878107,0.36522722570225596,0.03172408416867256,0.10256300820037723,0.10149172600358725,0.14877047901973128,0.0,0.0,0.0,0.0,0.0,0.0
7,True,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,0.30934208491817117,0.025382152758538723,0.1006885557435453,0.12599530164152384,0.05727607477456331,0.0,447,468,0.0,0.0,0.0,0.25206601014360785,0.30934208491817117,0.025382152758538723,0.1006885557435453,0.09987705620005727,0.12599530164152384,0.0,0.0,0.0,0.0,0.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,0.31542437011376023,0.023811127059161663,0.10201986320316792,0.12631447007879615,0.0632789097726345,0.0,476,503,0.0,0.0,0.0,0.2521454603411257,0.31542437011376023,0.023811127059161663,0.10201986320316792,0.10119753377512097,0.12631447007879615,0.0,0.0,0.0,0.0,0.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,0.32034626696258783,0.025123921688646078,0.10268498212099075,0.12611345015466213,0.06642391299828887,0.0,439,467,0.0,0.0,0.0,0.25392235396429896,0.32034626696258783,0.025123921688646078,0.10268498212099075,0.10182509571313858,0.12611345015466213,0.0,0.0,0.0,0.0,0.0,0.0
