Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?,Albert assumed the regnal name 'George VI'.,George VI,True,0.4,0.0,预测答案“George VI”直接给出了问题所询问的国王的尊号。虽然它没有像标准答案那样提及他的原名“Albert”，但完全包含了标准答案的核心关键信息，准确回答了问题，语义上是一致的。,N/A,N/A,N/A,N/A,N/A
Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?,Colin Firth,"The King's Speech does not feature an on-screen portrayal of King George VI by an actor. The film focuses on the story of Lionel Logue, played by Geoffrey Rush, and his work with the future King, who is referred to as ""Bertie"" and is portrayed by Colin Firth. The real-life King George VI, who was Bertie, is not played by an actor in the film.",True,0.08333333333333333,0.0,预测答案中明确指出了“portrayed by Colin Firth”，包含了标准答案的关键信息。尽管预测答案在表述上较为冗长且包含了一些干扰性的解释，但核心事实与标准答案一致，即Colin Firth在电影中饰演了该角色，语义上等价。,N/A,N/A,N/A,N/A,N/A
What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?,"Park Rapids, Minnesota","Park Rapids, Minnesota.",True,1.0,1.0,"预测答案“Park Rapids, Minnesota.”与标准答案“Park Rapids, Minnesota”在语义上完全等价，包含了相同的关键信息。唯一的区别是预测答案末尾多了一个句号，这属于标点符号上的细微差异，不影响整体意思的表达，因此判断为正确。",N/A,N/A,N/A,N/A,N/A
What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?,The author of Prince Prigio is Andrew Lang.,The author of *Prince Prigio* is Andrew Lang.,True,1.0,1.0,预测答案准确指出了《Prince Prigio》的作者是Andrew Lang，包含了标准答案的全部关键信息。两者在语义上完全等价，唯一的区别仅在于预测答案对书名添加了斜体排版符号，这属于允许的细微措辞差异，不影响意思的表达。,N/A,N/A,N/A,N/A,N/A
What year did the author of Prince Prigio die?,What year did Andrew Lang die?,Andrew Lang died in 1912.,1912,True,0.5,0.0,预测答案“1912”直接且准确地提供了问题所询问的年份，包含了标准答案中的核心关键信息。尽管它没有使用完整的句子结构，但在语义上与标准答案完全等价，正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?,"Greenfield, Indiana","1956 in Greenfield, Indiana",True,0.5454545454545454,0.0,"预测答案中明确包含了标准答案的关键信息“Greenfield, Indiana”。虽然预测答案多出了出生年份“1956”，但这并不影响对问题所问出生地的正确回答，两者在核心语义上保持一致。",N/A,N/A,N/A,N/A,N/A
In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?","Greenfield, Indiana is located in Hancock County.",Hancock County,True,0.1818181818181818,0.0,预测答案“Hancock County”直接且准确地给出了问题所询问的县名，包含了标准答案的核心关键信息。虽然它没有像标准答案那样使用完整的句子结构，但在语义上与标准答案完全等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,True,0.7368421052631579,0.0,预测答案准确地给出了“Piero di Cosimo de' Medici”和“Lucrezia Tornabuoni”这两个名字，完全包含了标准答案中的核心关键信息。虽然预测答案省略了主语和谓语，仅直接回答了父母是谁，但在语义上与标准答案完全等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,1. Lorenzo de' Medici.,False,0.4615384615384615,0.0,预测答案只包含了标准答案中的部分信息。标准答案指出Nannina de' Medici的兄弟姐妹包括Lorenzo de' Medici和Giuliano de' Medici两人，而预测答案仅提及了Lorenzo de' Medici，遗漏了Giuliano de' Medici，因此未能完整且正确地回答问题。,N/A,N/A,N/A,N/A,N/A
What county is the NRHEG High School located in?,Where is NRHEG High School located?,"NRHEG High School is located in New Richland, Minnesota.","New Richland, Minnesota.",True,0.5,0.0,"预测答案“New Richland, Minnesota.”直接且准确地给出了NRHEG High School的所在地，包含了标准答案中的所有关键信息。虽然它省略了主谓语等修饰性词汇，但在语义上与标准答案完全等价，正确地回答了问题。",N/A,N/A,N/A,N/A,N/A
What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?","New Richland is located in Waseca County, Minnesota.",Waseca County,True,0.42857142857142855,0.0,预测答案“Waseca County”直接给出了问题所询问的县名，包含了标准答案的核心关键信息。虽然其表述比标准答案简短，但在语义上完全等价，准确无误地回答了New Richland所在的县。,N/A,N/A,N/A,N/A,N/A
Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?,Janatha Vimukthi Peramuna,The Janatha Vimukthi Peramuna,True,1.0,1.0,预测答案包含了标准答案的核心内容“Janatha Vimukthi Peramuna”，仅仅在开头多了一个定冠词“The”，这属于措辞上的细微差异。两者在语义上完全等价，都准确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?,The Janatha Vimukthi Peramuna was founded by Rohana Wijeweera.,Patabendi Don Jinadasa Nandasiri Wijeweera,True,0.20689655172413793,0.0,预测答案“Patabendi Don Jinadasa Nandasiri Wijeweera”是标准答案中“Rohana Wijeweera”的全名。两者在语义上完全等价，指向的是同一个人，即斯里兰卡人民解放阵线（JVP）的创始人，因此预测答案正确回答了问题。,N/A,N/A,N/A,N/A,N/A
When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?,"Larry Alcala estudió en la Universidad de Filipinas, donde obtuvo un título de Licenciado en Bellas Artes en Pintura.",University of the Philippines,True,0,0.0,预测答案“University of the Philippines”准确包含了标准答案中的核心关键信息。标准答案中的“Universidad de Filipinas”正是“University of the Philippines”的西班牙语表达，两者在语义上完全等价。虽然预测答案省略了关于学位的附加细节，但已完整且正确地回答了问题所问的地点。,N/A,N/A,N/A,N/A,N/A
When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?,Military instruction began at the University of the Philippines in 1912.,1912,True,0.375,0.0,预测答案“1912”直接提供了问题所询问的时间，包含了标准答案中的核心关键信息。虽然省略了完整的主谓语结构，但在语义上与标准答案完全等价，准确回答了军事训练开始的时间。,N/A,N/A,N/A,N/A,N/A
What county shares a border with Cedar Springs?,Where is Cedar Springs located?,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is located in Guadalupe County, Texas, United States.",False,0.46153846153846156,0.0,预测答案指出Cedar Springs位于Guadalupe County，而标准答案明确指出其位于west Falls County。两者在地理位置上存在明显冲突，预测答案未包含标准答案的关键信息，因此判断为错误。,N/A,N/A,N/A,N/A,N/A
What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?",Bell County shares a border with Falls County.,Bell County and Falls County share a border.,True,0.6666666666666666,0.0,预测答案明确指出了Bell County与Falls County接壤，包含了标准答案的核心信息。两者在语义上完全等价，仅存在细微的措辞差异，意思保持一致，因此正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Bancroft's county borders what county?,Where is Bancroft located?,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada.",True,1.0,1.0,"预测答案与标准答案完全一致，准确地包含了“Ontario, Canada”这一关键地理位置信息，在语义上完全等价，因此正确地回答了问题。",N/A,N/A,N/A,N/A,N/A
