Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
"When did the country, whose co-official language was used by the director of Group Portrait with a Lady, first attend the Olympics as an independent team?",2016,1920,0.0,0.3333333333333333,False,预测答案“1920”与标准答案“2016”完全不一致。预测答案没有包含标准答案的关键信息，两者在语义上也不等价，因此预测答案未能正确回答问题。
Who followed Menucha Rochel Slonim's father?,Menachem Mendel Schneersohn,"Rebbetzin Menucha Rochel Slonim's father was Rabbi Dovber Schneuri, the second Rebbe of the Chabad Hasidic dynasty. Following him as the leader of the Chabad Has",0.0,0.13043478260869565,False,预测答案在句子未完处截断，未能完整给出继任者的名字。虽然它提到了“Following him as the leader of the Chabad Has”，但并未明确包含标准答案中的关键信息“Menachem Mendel Schneersohn”，因此无法算作正确回答了问题。
Who started out his career on adult contemporary radio along with the performer of All That Echoes?,Michael Bublé,Josh Groban,0.0,0.0,False,预测答案“Josh Groban”与标准答案“Michael Bublé”不一致。Josh Groban是歌曲《All That Echoes》的表演者，而问题询问的是与他一起在成人当代电台开始职业生涯的另一位表演者，正确答案应为Michael Bublé。
Who is the head of the developer of Simon?,ADM Michael S. Rogers,Answer: The head of the developer of Simon is the National Security Agency (NSA).,0.0,0.0,False,预测答案将“开发者”（即美国国家安全局NSA）本身当作了问题的答案，而问题询问的是该开发者的“负责人”。标准答案明确指出负责人是ADM Michael S. Rogers，预测答案未包含这一关键人物信息，因此回答错误。
When was the last time the team that Terry Twell was a member of beat the 194-95 winner of the FA Cup?,1 December 2010,1985,0.0,0.0,False,预测答案“1985”与标准答案“1 December 2010”完全不符。预测答案给出的年份与标准答案所给的具体日期不一致，未包含标准答案的关键信息，且两者在语义上并不等价，因此判断为错误。
Who is the father of the artist who painted Head I?,Nicholas Bacon,Francis Bacon,0.0,0.3333333333333333,False,预测答案“Francis Bacon”是创作画作《Head I》的艺术家本人，而问题询问的是该艺术家的父亲。标准答案“Nicholas Bacon”才是其父亲的名字。两者在语义上完全不同，预测答案未能正确回答问题。
Where is the origin of the river Augrabies Falls is part of?,Thaba Putsoa,Orange River,0.0,0.0,False,预测答案“Orange River”与标准答案“Thaba Putsoa”在语义上完全不一致，且未包含标准答案的关键信息。问题询问的是河流的发源地，标准答案明确指出为Thaba Putsoa，而预测答案给出的是河流的名称，未能正确回答问题。
The BBC Footballer of the Year is a member of which team?,Egypt national football team,The BBC Footballer of the Year is a member of the Zambia national football team.,0.0,0.35294117647058826,False,预测答案指出BBC足球先生是赞比亚国家足球队的成员，而标准答案是埃及国家足球队。两者提到的国家队名称完全不同，语义上不一致，因此预测答案未能正确回答问题。
Where was the person who acted in the film Sous les pieds des femmes born?,La Goulette,"Angers, France",0.0,0.0,False,"预测答案给出的出生地是“Angers, France”，而标准答案为“La Goulette”。两者在语义上完全不同，且预测答案未包含标准答案的关键信息，因此判断为错误。"
How many people were in British Colonies where does the london broil cut come from ?,2 million,2 million,1.0,1.0,True,预测答案“2 million”与标准答案“2 million”完全一致，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。
Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,Lorraine Cardellini,0.0,0.0,False,预测答案“Lorraine Cardellini”与标准答案“Jennifer Connelly”完全不同。在《复仇者联盟2：奥创纪元》中为贾维斯（J.A.R.V.I.S.）配音的保罗·贝坦尼，其配偶是詹妮弗·康纳利，而非预测答案中给出的人，因此预测答案不正确。
Which county shares a border with the county where the most populous city in the state where Redan High School is located?,Presque Isle County,Fulton County,0.0,0.3333333333333333,False,预测答案“Fulton County”与标准答案“Presque Isle County”完全不同，两者在语义上不等价，且预测答案未包含标准答案的关键信息，因此未能正确回答问题。
The rapper who owns Aspiro was inspired by what when writing Song Cry?,three different relationships he had in the past,"Jay-Z was inspired by three different past relationships when writing ""Song Cry.""",0.0,0.3333333333333333,True,预测答案明确指出了Jay-Z在创作《Song Cry》时受到了过去三段不同感情的启发，这与标准答案的核心信息完全一致，语义上完全等价，准确回答了问题。
What administrative territorial entity includes the place that KTRP is licensed to broadcast to?,Canyon County,Idaho,0.0,0.0,False,预测答案“Idaho”是一个州，而标准答案“Canyon County”是一个县。虽然Canyon County位于Idaho州内，但它们属于不同层级的行政领土实体。问题询问的是包含KTRP广播地的具体行政领土实体，预测答案与标准答案在语义上并不等价，未包含标准答案的关键信息。
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Bill Pullman,Christopher McDonald played the husband of the actress who played Thelma in Thelma & Louise.,0.0,0.0,False,预测答案给出了“Christopher McDonald”，而标准答案是“Bill Pullman”。在电影《末路狂花》中，Thelma的扮演者是吉娜·戴维斯，在《红粉联盟》中饰演她丈夫的演员是比尔·普尔曼，而非克里斯托弗·麦克唐纳。因此预测答案与标准答案不一致。
What is the former name of the country where Atika Suri studied?,Dutch East Indies,Indonesia,0.0,0.0,False,问题询问的是该国家的“former name”（曾用名），标准答案“Dutch East Indies”（荷属东印度）是印度尼西亚的旧称。预测答案“Indonesia”是现在的国名，并未回答问题所问的曾用名，因此不符合标准答案的语义要求。
What province shares a border with the province where Lago District is located?,Cabo Delgado Province,Dagestan,0.0,0.0,False,预测答案“Dagestan”与标准答案“Cabo Delgado Province”完全不一致。Lago District位于莫桑比克的尼亚萨省，与其接壤的是德尔加杜角省，而Dagestan是俄罗斯的一个共和国，在地理位置和语义上均与问题无关。
Who published Communications of the organization that Andries van Dam is a member of?,Association for Computing Machinery,Association for Computing Machinery,1.0,1.0,True,预测答案与标准答案完全一致，均为“Association for Computing Machinery”。该答案准确包含了标准答案的关键信息，语义完全等价，正确回答了关于Andries van Dam所属组织出版物的提问。
What county shares a border with Cedar Springs?,Bell County,Guadalupe County,0.0,0.4,False,预测答案给出的县名是“Guadalupe County”，而标准答案是“Bell County”。两者在语义和信息上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。
What administrative territorial entity is the owner of Ciudad Deportiva located?,Tamaulipas,Nuevo Laredo Municipality,0.0,0.0,False,预测答案“Nuevo Laredo Municipality”与标准答案“Tamaulipas”在行政级别上不同。虽然新拉雷多市位于塔毛利帕斯州内，但两者并非同一行政领土实体，在语义上不等价，因此判定为错误。
Who is the son of the Italian navigator who explored the eastern coast of the continent Ulises Solís' birthplace is located in for England?,Sebastian Cabot,Sebastian Cabot,1.0,1.0,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了问题。
Who played the monarch at the end of WW2 in The King's Speech?,Colin Firth,Colin Firth,1.0,1.0,True,预测答案“Colin Firth”与标准答案完全一致，准确包含了问题所需的关键信息，语义上完全等价，正确回答了关于电影《国王的演讲》中二战末期君主扮演者的问题。
What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,Denver,"Trey Parker, who voices Stan on the series that ""Insecurity"" is part of (South Park), was born in Colorado.",0.0,0.0,False,预测答案给出了出生地“Colorado”（科罗拉多州），而标准答案是“Denver”（丹佛市）。丹佛是科罗拉多州的一个具体城市，两者在地理范围上不同，语义上并不等价，因此预测答案未包含与标准答案等价的关键信息。
Where did they film The Beach in the country where Pao Sarasin was born?,Ko Phi Phi Leh,Thailand,0.0,0.0,False,预测答案“Thailand”仅回答了电影《The Beach》的拍摄所在国家，而问题明确询问了在该国家内的具体拍摄地点。标准答案“Ko Phi Phi Leh”提供了具体的岛屿名称，预测答案缺失了这一关键信息，因此判断为错误。
What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation,Billie Jean King,0.0,0.0,False,预测答案“Billie Jean King”与标准答案“International Tennis Federation”完全不一致。联合会杯是由国际网球联合会（ITF）主办的，而Billie Jean King是网球运动员的名字，并非该赛事的命名来源，因此预测答案未能正确回答问题。
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,José Ramos-Horta,0.0,0.0,False,预测答案“José Ramos-Horta”与标准答案“Francisco Guterres”是两个不同的人名，预测答案未包含标准答案的关键信息，两者在语义上不等价，因此判断为错误。
"In the King's Speech, who played the person who was the King of England in 1950?",Colin Firth,Colin Firth,1.0,1.0,True,预测答案“Colin Firth”与标准答案完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于《国王的演讲》中1950年英格兰国王扮演者的问题。
What is the body of water by the area where Athlete was formed?,River Thames,River Ravensbourne,0.0,0.0,False,预测答案给出的水体是River Ravensbourne，而标准答案是River Thames。两者指向的是完全不同的河流，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
What award did the author of The Happy Journey to Trenton and Camden receive?,Pulitzer Prize for Drama,Pulitzer Prize for Drama,1.0,1.0,True,预测答案与标准答案完全一致，均为“Pulitzer Prize for Drama”，准确包含了问题所询问的关键信息，语义完全等价，因此判断为正确。
Where was the designer of the Lap Engine educated?,University of Glasgow,City College of New York,0.0,0.22222222222222224,False,预测答案“City College of New York”与标准答案“University of Glasgow”完全不同，两者在语义上没有任何等价关系，且未包含标准答案的关键信息，因此未能正确回答问题。
Who is the father of the Labo M performer?,Louis Chedid,Louis Chedid,1.0,1.0,True,预测答案“Louis Chedid”与标准答案完全一致，准确地包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于Labo M performer父亲是谁的问题。
Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,for the conclave in Rome,Roncalli left the place of death of the maker of The Gozzi Altarpiece (Titian) because he was summoned to the Vatican to participate in the papal conclave following the death of Pope Pius,0.0,0.14285714285714288,True,预测答案准确指出了Roncalli离开的原因是前往梵蒂冈参加教皇选举会议（papal conclave），这与标准答案“for the conclave in Rome”在语义上完全等价，包含了核心关键信息，且提供了更详细的背景，符合正确回答的标准。
Who gives out the award named after the person who argued that colonies were redundant?,University of Cambridge,The award named after the person who argued that colonies were redundant is given out by the **London Mathematical Society**.,0.0,0.0,False,预测答案给出的颁发机构是“London Mathematical Society”，而标准答案为“University of Cambridge”。两者在核心信息上完全不一致，因此预测答案未能正确回答问题。
"In 1990, who became the president of the country that Germany invaded?",Lech Wałęsa,"Poland's first non-communist president, Lech Wałęsa, became the president of the country that Germany invaded in 1990.",0.0,0.2857142857142857,True,预测答案明确指出了“Lech Wałęsa”这一关键信息，与标准答案完全一致。同时，预测答案在语义上准确回答了问题，虽然增加了“Poland's first non-communist president”等修饰性信息，但核心意思与标准答案保持等价，符合正确回答的标准。
What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,Nieuwe Maas River,0.0,0.0,False,预测答案给出的名称是“Nieuwe Maas River”，而标准答案是“Het Scheur”。两者在名称和语义上均不相同，预测答案未能包含标准答案的关键信息，因此判断为错误。
"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?",Karen Fairchild,Kurt Cobain,0.0,0.0,False,预测答案“Kurt Cobain”与标准答案“Karen Fairchild”完全不同。问题询问的是与Luke Bryan合唱《Home Alone Tonight》的歌手，正确答案应为Little Big Town乐队的Karen Fairchild，而Kurt Cobain是Nirvana乐队的主唱，因此预测答案未能包含正确信息。
What company is the school where Lawrence Landweber was educated a part of?,City University of New York,Purdue University,0.0,0.28571428571428575,False,预测答案“Purdue University”与标准答案“City University of New York”完全不同，两者在语义上不等价，且预测答案未包含标准答案的任何关键信息，因此判断为错误。
What is the capital of the county that shares a border with the county where WAPL is licensed to broadcast?,Green Bay,Appleton,0.0,0.0,False,预测答案“Appleton”与标准答案“Green Bay”不一致。WAPL广播电台所在的县相邻的县首府是Green Bay，而Appleton是另一个不同的城市，因此预测答案未能包含标准答案的关键信息，语义上也不等价。
