example_id,chunk_id,method,rate,chunk_len,selected_count
0,0,offline3b_mean_score_global,0.05,960,57
0,1,offline3b_mean_score_global,0.05,24,17
0,2,offline3b_mean_score_global,0.05,667,33
0,3,offline3b_mean_score_global,0.05,642,30
0,4,offline3b_mean_score_global,0.05,337,20
0,5,offline3b_mean_score_global,0.05,948,23
0,6,offline3b_mean_score_global,0.05,752,17
0,7,offline3b_mean_score_global,0.05,615,17
0,8,offline3b_mean_score_global,0.05,444,21
0,9,offline3b_mean_score_global,0.05,960,20
0,10,offline3b_mean_score_global,0.05,431,17
0,11,offline3b_mean_score_global,0.05,342,28
0,12,offline3b_mean_score_global,0.05,249,68
0,0,offline3b_top2_mean_global,0.05,960,58
0,1,offline3b_top2_mean_global,0.05,24,16
0,2,offline3b_top2_mean_global,0.05,667,30
0,3,offline3b_top2_mean_global,0.05,642,30
0,4,offline3b_top2_mean_global,0.05,337,20
0,5,offline3b_top2_mean_global,0.05,948,28
0,6,offline3b_top2_mean_global,0.05,752,16
0,7,offline3b_top2_mean_global,0.05,615,19
0,8,offline3b_top2_mean_global,0.05,444,16
0,9,offline3b_top2_mean_global,0.05,960,20
0,10,offline3b_top2_mean_global,0.05,431,16
0,11,offline3b_top2_mean_global,0.05,342,28
0,12,offline3b_top2_mean_global,0.05,249,71
0,0,offline3b_freq_boundary0p02_global,0.05,960,44
0,1,offline3b_freq_boundary0p02_global,0.05,24,22
0,2,offline3b_freq_boundary0p02_global,0.05,667,32
0,3,offline3b_freq_boundary0p02_global,0.05,642,30
0,4,offline3b_freq_boundary0p02_global,0.05,337,25
0,5,offline3b_freq_boundary0p02_global,0.05,948,26
0,6,offline3b_freq_boundary0p02_global,0.05,752,24
0,7,offline3b_freq_boundary0p02_global,0.05,615,23
0,8,offline3b_freq_boundary0p02_global,0.05,444,24
0,9,offline3b_freq_boundary0p02_global,0.05,960,23
0,10,offline3b_freq_boundary0p02_global,0.05,431,22
0,11,offline3b_freq_boundary0p02_global,0.05,342,28
0,12,offline3b_freq_boundary0p02_global,0.05,249,45
1,0,offline3b_mean_score_global,0.05,204,58
1,1,offline3b_mean_score_global,0.05,599,19
1,2,offline3b_mean_score_global,0.05,188,15
1,3,offline3b_mean_score_global,0.05,962,13
1,4,offline3b_mean_score_global,0.05,951,16
1,5,offline3b_mean_score_global,0.05,162,21
1,6,offline3b_mean_score_global,0.05,308,14
1,7,offline3b_mean_score_global,0.05,119,16
1,8,offline3b_mean_score_global,0.05,954,25
1,9,offline3b_mean_score_global,0.05,937,22
1,10,offline3b_mean_score_global,0.05,20,12
1,11,offline3b_mean_score_global,0.05,319,17
1,12,offline3b_mean_score_global,0.05,934,29
1,13,offline3b_mean_score_global,0.05,478,79
1,0,offline3b_top2_mean_global,0.05,204,57
1,1,offline3b_top2_mean_global,0.05,599,18
1,2,offline3b_top2_mean_global,0.05,188,14
1,3,offline3b_top2_mean_global,0.05,962,11
1,4,offline3b_top2_mean_global,0.05,951,13
1,5,offline3b_top2_mean_global,0.05,162,17
1,6,offline3b_top2_mean_global,0.05,308,13
1,7,offline3b_top2_mean_global,0.05,119,15
1,8,offline3b_top2_mean_global,0.05,954,24
1,9,offline3b_top2_mean_global,0.05,937,22
1,10,offline3b_top2_mean_global,0.05,20,9
1,11,offline3b_top2_mean_global,0.05,319,18
1,12,offline3b_top2_mean_global,0.05,934,40
1,13,offline3b_top2_mean_global,0.05,478,85
1,0,offline3b_freq_boundary0p02_global,0.05,204,39
1,1,offline3b_freq_boundary0p02_global,0.05,599,27
1,2,offline3b_freq_boundary0p02_global,0.05,188,19
1,3,offline3b_freq_boundary0p02_global,0.05,962,18
1,4,offline3b_freq_boundary0p02_global,0.05,951,19
1,5,offline3b_freq_boundary0p02_global,0.05,162,23
1,6,offline3b_freq_boundary0p02_global,0.05,308,18
1,7,offline3b_freq_boundary0p02_global,0.05,119,23
1,8,offline3b_freq_boundary0p02_global,0.05,954,26
1,9,offline3b_freq_boundary0p02_global,0.05,937,28
1,10,offline3b_freq_boundary0p02_global,0.05,20,18
1,11,offline3b_freq_boundary0p02_global,0.05,319,24
1,12,offline3b_freq_boundary0p02_global,0.05,934,31
1,13,offline3b_freq_boundary0p02_global,0.05,478,43
2,0,offline3b_mean_score_global,0.05,534,68
2,1,offline3b_mean_score_global,0.05,416,23
2,2,offline3b_mean_score_global,0.05,456,22
2,3,offline3b_mean_score_global,0.05,312,18
2,4,offline3b_mean_score_global,0.05,964,20
2,5,offline3b_mean_score_global,0.05,1173,10
2,6,offline3b_mean_score_global,0.05,109,15
2,7,offline3b_mean_score_global,0.05,183,16
2,8,offline3b_mean_score_global,0.05,1223,12
2,9,offline3b_mean_score_global,0.05,765,25
2,10,offline3b_mean_score_global,0.05,532,34
2,11,offline3b_mean_score_global,0.05,127,76
2,0,offline3b_top2_mean_global,0.05,534,69
2,1,offline3b_top2_mean_global,0.05,416,28
2,2,offline3b_top2_mean_global,0.05,456,24
2,3,offline3b_top2_mean_global,0.05,312,15
2,4,offline3b_top2_mean_global,0.05,964,17
2,5,offline3b_top2_mean_global,0.05,1173,10
2,6,offline3b_top2_mean_global,0.05,109,13
2,7,offline3b_top2_mean_global,0.05,183,15
2,8,offline3b_top2_mean_global,0.05,1223,11
2,9,offline3b_top2_mean_global,0.05,765,24
2,10,offline3b_top2_mean_global,0.05,532,40
2,11,offline3b_top2_mean_global,0.05,127,73
2,0,offline3b_freq_boundary0p02_global,0.05,534,43
2,1,offline3b_freq_boundary0p02_global,0.05,416,25
2,2,offline3b_freq_boundary0p02_global,0.05,456,26
2,3,offline3b_freq_boundary0p02_global,0.05,312,24
2,4,offline3b_freq_boundary0p02_global,0.05,964,24
2,5,offline3b_freq_boundary0p02_global,0.05,1173,22
2,6,offline3b_freq_boundary0p02_global,0.05,109,21
2,7,offline3b_freq_boundary0p02_global,0.05,183,21
2,8,offline3b_freq_boundary0p02_global,0.05,1223,23
2,9,offline3b_freq_boundary0p02_global,0.05,765,22
2,10,offline3b_freq_boundary0p02_global,0.05,532,26
2,11,offline3b_freq_boundary0p02_global,0.05,127,62
3,0,offline3b_mean_score_global,0.05,956,77
3,1,offline3b_mean_score_global,0.05,966,15
3,2,offline3b_mean_score_global,0.05,933,15
3,3,offline3b_mean_score_global,0.05,971,15
3,4,offline3b_mean_score_global,0.05,946,38
3,5,offline3b_mean_score_global,0.05,948,18
3,6,offline3b_mean_score_global,0.05,173,9
3,7,offline3b_mean_score_global,0.05,189,38
3,8,offline3b_mean_score_global,0.05,945,28
3,9,offline3b_mean_score_global,0.05,965,28
3,10,offline3b_mean_score_global,0.05,485,19
3,11,offline3b_mean_score_global,0.05,537,40
3,12,offline3b_mean_score_global,0.05,161,35
3,13,offline3b_mean_score_global,0.05,902,29
3,14,offline3b_mean_score_global,0.05,173,19
3,15,offline3b_mean_score_global,0.05,294,36
3,16,offline3b_mean_score_global,0.05,145,35
3,17,offline3b_mean_score_global,0.05,191,34
3,18,offline3b_mean_score_global,0.05,786,55
3,0,offline3b_top2_mean_global,0.05,956,108
