source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
raw,hidden_layer_input,0,0.0,0.0,1160.136709970654,1160.136709970654,1.0,0.0
raw,hidden_layer_input,1,0.06058663294780733,1045.0926576280467,17249.558306505452,17655.167696640106,0.9984769172537296,1.823194813344354e-07
raw,hidden_layer_input,2,0.0850164711546229,2184.405955690446,25693.91467351754,26383.173925937153,0.9968309358859511,7.965080830373459e-07
raw,hidden_layer_input,3,0.09304922837893302,2832.8043549918075,30444.146655956298,31294.172739867343,0.9961677189011827,1.3395429602137244e-06
raw,hidden_layer_input,4,0.10329142572949888,3689.8148154938276,35722.37278587643,36662.887144222565,0.9951400002900325,2.2726503501819274e-06
raw,hidden_layer_input,5,0.1036643832991841,4392.819689551258,42375.39982149136,43389.923888195946,0.9950323843102037,3.22114472618913e-06
raw,hidden_layer_input,6,0.11141712696884466,5475.716475062405,49146.09292154489,50081.1022010486,0.9940866048673914,5.00501506788272e-06
raw,hidden_layer_input,7,0.11426428264118639,6212.766352069819,54371.90177423331,55103.107824956205,0.9936477031303028,6.4430800289552805e-06
raw,hidden_layer_input,8,0.12138716715188623,7436.549081887005,61263.05816645338,61723.33600860577,0.9927155396357521,9.231374733698653e-06
raw,hidden_layer_input,9,0.11675125847757302,7984.040275165881,68385.04680186854,68734.92729182522,0.9932323005890019,1.0640668702939065e-05
raw,hidden_layer_input,10,0.11258490698510942,8663.310055483369,76949.12477592744,77049.45991739657,0.9936714314832312,1.2528272735442155e-05
raw,hidden_layer_input,11,0.11414280803292023,9325.093579399452,81696.72483184378,81798.0338455638,0.9934945511104515,1.4515429173208749e-05
raw,hidden_layer_input,12,0.11976170688698225,10057.942860019846,83982.96184532015,84086.50705560614,0.9928381625483379,1.688658426775158e-05
raw,hidden_layer_input,13,0.128213963843986,11162.125021416336,87058.57526562935,87170.35283766924,0.991791960102577,2.0797792865911053e-05
raw,hidden_layer_input,14,0.13153267497770768,11909.972878556715,90547.63677979812,90644.13517759298,0.9913593640199938,2.3678000670991812e-05
raw,hidden_layer_input,15,0.13399207824637233,12705.46843623118,94822.53430586793,95036.43403979338,0.9910458135239768,2.6946654049379596e-05
raw,hidden_layer_input,16,0.13932830908071525,13804.469504335999,99078.71268529381,99342.140810811,0.9903230816407409,3.180994563484961e-05
raw,hidden_layer_input,17,0.14372530304009093,14801.038563535503,102981.43924877919,103420.50775535285,0.9897244265945372,3.6568560409161364e-05
raw,hidden_layer_input,18,0.1523770759207946,16233.903856180517,106537.70429758659,107073.93715646912,0.9884613694273368,4.399156605125328e-05
raw,hidden_layer_input,19,0.16197870555281302,17761.408066869382,109652.73494594195,110095.85112868695,0.9869423883957031,5.265968635061511e-05
raw,hidden_layer_input,20,0.16891082719609132,18996.938034697127,112467.26068449876,113094.51742652028,0.9858291583215176,6.0240795156800836e-05
raw,hidden_layer_input,21,0.17730914013724772,20295.923947117743,114466.31533719866,115176.61422273403,0.9843968204607124,6.876083424887265e-05
raw,hidden_layer_input,22,0.18684435072338726,22094.917574608036,118253.06726730178,118745.29346909923,0.9826255905569917,8.149073877676046e-05
raw,hidden_layer_input,23,0.19871937832464195,23999.72491742098,120771.94041042811,120958.39011257136,0.9802869362602458,9.614706054505809e-05
raw,hidden_layer_input,24,0.20974777719552212,25610.725470554575,122102.48810732728,122055.90457757462,0.9779946259553834,0.00010948818215132418
raw,hidden_layer_input,25,0.21669844074310737,26999.766506265998,124596.03499535007,124236.67835979437,0.9764571604987664,0.00012168680832610875
raw,hidden_layer_input,26,0.2231150592130716,28365.294150388025,127133.03284158684,126385.52643944243,0.9749800238757053,0.0001343068201009032
raw,hidden_layer_input,27,0.22691839330670985,30274.185120400594,133414.4168713599,132106.54941230203,0.9740476676192797,0.00015299188936526188
raw,hidden_layer_input,28,0.2277134770948758,31588.53836945905,138720.54817509913,137069.14576957136,0.9738326457926793,0.0001665645385005864
raw,hidden_layer_input,29,0.22993526446997858,32677.793806401787,142117.36456226945,140376.84186770266,0.9733130566533953,0.00017824975422201233
raw,hidden_layer_input,30,0.23045529427831998,33848.46190891461,146876.47777809761,145149.5201684284,0.973199193236136,0.0001912499636756176
raw,hidden_layer_input,31,0.23188553739849813,33713.87706633386,145390.1672547872,143835.47284875522,0.9728817494394287,0.00018973212955796363
raw,hidden_layer_input,32,0.2339664135393298,33591.519416345705,143574.1092415342,142164.4095598473,0.9724071461512743,0.0001883574404306808
raw,hidden_layer_input,33,0.23023772578040894,32979.795371295804,143242.3607360965,142378.20187181042,0.9733527414017513,0.00018155967507555378
raw,hidden_layer_input,34,0.22649607173172662,33021.597579584304,145793.2463336351,145223.6522548927,0.9742568346218508,0.0001820202240396336
raw,hidden_layer_input,35,0.22915861026561324,33618.37412772514,146703.51722223635,146556.9552708093,0.9737174180653914,0.00018865872520180995
raw,hidden_layer_input,36,0.23864476183071645,34464.815142941916,144418.90481296068,145013.36649555792,0.9716495196524841,0.00019827839299809772
raw,hidden_layer_input,37,0.25286303396628085,35863.38434533604,141829.2890929973,142706.13879271277,0.9682455836667017,0.0002146970240178628
raw,hidden_layer_input,38,0.2593792688372036,35731.486638037575,137757.68124500354,138850.65097389714,0.9666572275229156,0.00021312071035142814
raw,hidden_layer_input,39,0.26482648182248,36462.954951574306,137686.21136618947,139042.99573782925,0.965323733489333,0.00022193571940639774
raw,hidden_layer_input,40,0.2753099232375803,38162.713443767505,138617.28264271378,139926.28908732627,0.9625009392467505,0.00024310952577156884
raw,hidden_layer_input,41,0.28042896375765103,39653.7340118527,141403.8460239855,143139.19521483275,0.9612309020943506,0.00026247724667295317
raw,hidden_layer_input,42,0.30165268948953744,43751.94571717857,145040.79440238528,146877.91882844406,0.9551511249572916,0.00031953484653173637
raw,hidden_layer_input,43,0.31356422165300496,46032.111078565205,146802.81709405308,147894.01155176974,0.9512288987433563,0.0003537083143621875
raw,hidden_layer_input,44,1.3953198938252733,511013.15077573195,366233.6880862409,491149.2741205315,0.3174983229686685,0.04359007707835252
raw,hidden_layer_input,45,1.388384336756205,517816.8194047165,372963.5992685814,499120.55391596025,0.32255295302095816,0.04475852737637788
