row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,rate=1 full recompute; no cache reuse; no selection,0.279614448081702,0.0,0.0,0.279614448081702,0.0,0.279614448081702,1313,2132,0.43003196408972144,0.27819108963012695,0.279614448081702,0.279614448081702,0.279614448081702,0.0,0.0,0.0,0.279614448081702,0.9949095675801447,-0.5116477502810968,1.5379461506369234,34.9782175672496,1.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,rate=1 full recompute; no cache reuse; no selection,0.2739203479140997,0.0,0.0,0.2739203479140997,0.0,0.2739203479140997,1295,2112,0.272709468845278,0.10704207420349121,0.2739203479140997,0.2739203479140997,0.2739203479140997,0.0,0.0,0.0,0.2739203479140997,0.3907781039948853,-155.89970107769614,0.9955794482664668,-0.44401797779476393,1.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,rate=1 full recompute; no cache reuse; no selection,0.29239220498129725,0.0,0.0,0.29239220498129725,0.0,0.29239220498129725,1441,2254,0.2910363469272852,0.11426496505737305,0.29239220498129725,0.29239220498129725,0.29239220498129725,0.0,0.0,0.0,0.29239220498129725,0.39079347229753253,-155.88963759319014,0.9953628789314038,-0.4658724136441972,1.0,0.0
3,True,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,rate=1 full recompute; no cache reuse; no selection,0.2575145778246224,0.0,0.0,0.2575145778246224,0.0,0.2575145778246224,1154,1972,0.25647369492799044,0.09419846534729004,0.2575145778246224,0.2575145778246224,0.2575145778246224,0.0,0.0,0.0,0.2575145778246224,0.36579857397992793,-173.37449381496822,0.9959579651551189,-0.4058439197533348,1.0,0.0
4,True,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,rate=1 full recompute; no cache reuse; no selection,0.2774579608812928,0.0,0.0,0.2774579608812928,0.0,0.2774579608812928,1353,2172,0.2768782409839332,0.10833072662353516,0.2774579608812928,0.2774579608812928,0.2774579608812928,0.0,0.0,0.0,0.2774579608812928,0.39044014552490425,-156.1212035856633,0.9979106027611598,-0.20937719601925586,1.0,0.0
5,True,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,rate=1 full recompute; no cache reuse; no selection,0.25841202307492495,0.0,0.0,0.25841202307492495,0.0,0.25841202307492495,1178,2002,0.2571092005819082,0.09446287155151367,0.25841202307492495,0.25841202307492495,0.25841202307492495,0.0,0.0,0.0,0.25841202307492495,0.3655513796435267,-173.55935599946744,0.9949583518695685,-0.5067195145362691,1.0,0.0
6,True,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,rate=1 full recompute; no cache reuse; no selection,0.3868411178700626,0.0,0.0,0.3868411178700626,0.0,0.3868411178700626,2075,2891,0.38594241021201015,0.1512916088104248,0.3868411178700626,0.3868411178700626,0.3868411178700626,0.0,0.0,0.0,0.3868411178700626,0.39109495299629105,-155.6923816936813,0.9976768042058178,-0.2328605600920408,1.0,0.0
7,True,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,rate=1 full recompute; no cache reuse; no selection,0.29192328825592995,0.0,0.0,0.29192328825592995,0.0,0.29192328825592995,1490,2303,0.29060277016833425,0.1047065258026123,0.29192328825592995,0.29192328825592995,0.29192328825592995,0.0,0.0,0.0,0.29192328825592995,0.3586782213511373,-178.80142714910593,0.9954764894041684,-0.45440657252882044,1.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,rate=1 full recompute; no cache reuse; no selection,0.3203317429870367,0.0,0.0,0.3203317429870367,0.0,0.3203317429870367,1587,2406,0.3192546828649938,0.11731362342834473,0.3203317429870367,0.3203317429870367,0.3203317429870367,0.0,0.0,0.0,0.3203317429870367,0.36622540849188406,-173.0558767394101,0.996637672832547,-0.3373670551602759,1.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,rate=1 full recompute; no cache reuse; no selection,0.29277627682313323,0.0,0.0,0.29277627682313323,0.0,0.29277627682313323,1466,2286,0.2915479727089405,0.11449146270751953,0.29277627682313323,0.29277627682313323,0.29277627682313323,0.0,0.0,0.0,0.29277627682313323,0.39105443907493936,-155.7188718700022,0.9958046323714447,-0.4213042892323493,1.0,0.0
