example_id,chunk_id,method,rate,chunk_len,selected_count
0,0,offline32b_mean_score_global,0.05,140,11
0,1,offline32b_mean_score_global,0.05,217,11
0,2,offline32b_mean_score_global,0.05,236,6
0,3,offline32b_mean_score_global,0.05,151,12
0,4,offline32b_mean_score_global,0.05,160,4
0,5,offline32b_mean_score_global,0.05,95,3
0,6,offline32b_mean_score_global,0.05,94,2
0,7,offline32b_mean_score_global,0.05,112,3
0,8,offline32b_mean_score_global,0.05,129,12
0,9,offline32b_mean_score_global,0.05,108,8
0,0,offline32b_top2_mean_global,0.05,140,11
0,1,offline32b_top2_mean_global,0.05,217,11
0,2,offline32b_top2_mean_global,0.05,236,6
0,3,offline32b_top2_mean_global,0.05,151,12
0,4,offline32b_top2_mean_global,0.05,160,4
0,5,offline32b_top2_mean_global,0.05,95,3
0,6,offline32b_top2_mean_global,0.05,94,1
0,7,offline32b_top2_mean_global,0.05,112,3
0,8,offline32b_top2_mean_global,0.05,129,12
0,9,offline32b_top2_mean_global,0.05,108,9
0,0,offline32b_freq_boundary0p02_global,0.05,140,10
0,1,offline32b_freq_boundary0p02_global,0.05,217,11
0,2,offline32b_freq_boundary0p02_global,0.05,236,6
0,3,offline32b_freq_boundary0p02_global,0.05,151,8
0,4,offline32b_freq_boundary0p02_global,0.05,160,5
0,5,offline32b_freq_boundary0p02_global,0.05,95,5
0,6,offline32b_freq_boundary0p02_global,0.05,94,4
0,7,offline32b_freq_boundary0p02_global,0.05,112,5
0,8,offline32b_freq_boundary0p02_global,0.05,129,11
0,9,offline32b_freq_boundary0p02_global,0.05,108,7
1,0,offline32b_mean_score_global,0.05,113,10
1,1,offline32b_mean_score_global,0.05,145,6
1,2,offline32b_mean_score_global,0.05,163,6
1,3,offline32b_mean_score_global,0.05,151,4
1,4,offline32b_mean_score_global,0.05,166,7
1,5,offline32b_mean_score_global,0.05,179,6
1,6,offline32b_mean_score_global,0.05,138,8
1,7,offline32b_mean_score_global,0.05,108,8
1,8,offline32b_mean_score_global,0.05,107,9
1,9,offline32b_mean_score_global,0.05,131,6
1,0,offline32b_top2_mean_global,0.05,113,10
1,1,offline32b_top2_mean_global,0.05,145,6
1,2,offline32b_top2_mean_global,0.05,163,6
1,3,offline32b_top2_mean_global,0.05,151,4
1,4,offline32b_top2_mean_global,0.05,166,9
1,5,offline32b_top2_mean_global,0.05,179,5
1,6,offline32b_top2_mean_global,0.05,138,8
1,7,offline32b_top2_mean_global,0.05,108,8
1,8,offline32b_top2_mean_global,0.05,107,8
1,9,offline32b_top2_mean_global,0.05,131,6
1,0,offline32b_freq_boundary0p02_global,0.05,113,7
1,1,offline32b_freq_boundary0p02_global,0.05,145,6
1,2,offline32b_freq_boundary0p02_global,0.05,163,8
1,3,offline32b_freq_boundary0p02_global,0.05,151,4
1,4,offline32b_freq_boundary0p02_global,0.05,166,8
1,5,offline32b_freq_boundary0p02_global,0.05,179,7
1,6,offline32b_freq_boundary0p02_global,0.05,138,9
1,7,offline32b_freq_boundary0p02_global,0.05,108,6
1,8,offline32b_freq_boundary0p02_global,0.05,107,7
1,9,offline32b_freq_boundary0p02_global,0.05,131,8
2,0,offline32b_mean_score_global,0.05,204,17
2,1,offline32b_mean_score_global,0.05,177,10
2,2,offline32b_mean_score_global,0.05,99,4
2,3,offline32b_mean_score_global,0.05,97,5
2,4,offline32b_mean_score_global,0.05,117,4
2,5,offline32b_mean_score_global,0.05,298,8
2,6,offline32b_mean_score_global,0.05,121,13
2,7,offline32b_mean_score_global,0.05,221,5
2,8,offline32b_mean_score_global,0.05,238,8
2,9,offline32b_mean_score_global,0.05,129,11
2,0,offline32b_top2_mean_global,0.05,204,17
2,1,offline32b_top2_mean_global,0.05,177,7
2,2,offline32b_top2_mean_global,0.05,99,2
2,3,offline32b_top2_mean_global,0.05,97,6
2,4,offline32b_top2_mean_global,0.05,117,2
2,5,offline32b_top2_mean_global,0.05,298,8
2,6,offline32b_top2_mean_global,0.05,121,16
2,7,offline32b_top2_mean_global,0.05,221,5
2,8,offline32b_top2_mean_global,0.05,238,9
2,9,offline32b_top2_mean_global,0.05,129,13
2,0,offline32b_freq_boundary0p02_global,0.05,204,12
2,1,offline32b_freq_boundary0p02_global,0.05,177,8
2,2,offline32b_freq_boundary0p02_global,0.05,99,6
2,3,offline32b_freq_boundary0p02_global,0.05,97,7
2,4,offline32b_freq_boundary0p02_global,0.05,117,6
2,5,offline32b_freq_boundary0p02_global,0.05,298,8
2,6,offline32b_freq_boundary0p02_global,0.05,121,9
2,7,offline32b_freq_boundary0p02_global,0.05,221,6
2,8,offline32b_freq_boundary0p02_global,0.05,238,11
2,9,offline32b_freq_boundary0p02_global,0.05,129,12
3,0,offline32b_mean_score_global,0.05,213,12
3,1,offline32b_mean_score_global,0.05,153,11
3,2,offline32b_mean_score_global,0.05,147,4
3,3,offline32b_mean_score_global,0.05,169,8
3,4,offline32b_mean_score_global,0.05,183,11
3,5,offline32b_mean_score_global,0.05,91,2
3,6,offline32b_mean_score_global,0.05,126,5
3,7,offline32b_mean_score_global,0.05,156,6
3,8,offline32b_mean_score_global,0.05,257,5
3,9,offline32b_mean_score_global,0.05,91,15
3,0,offline32b_top2_mean_global,0.05,213,11
3,1,offline32b_top2_mean_global,0.05,153,13
3,2,offline32b_top2_mean_global,0.05,147,4
3,3,offline32b_top2_mean_global,0.05,169,7
3,4,offline32b_top2_mean_global,0.05,183,10
3,5,offline32b_top2_mean_global,0.05,91,2
3,6,offline32b_top2_mean_global,0.05,126,6
3,7,offline32b_top2_mean_global,0.05,156,6
3,8,offline32b_top2_mean_global,0.05,257,5
3,9,offline32b_top2_mean_global,0.05,91,15
3,0,offline32b_freq_boundary0p02_global,0.05,213,9
3,1,offline32b_freq_boundary0p02_global,0.05,153,9
3,2,offline32b_freq_boundary0p02_global,0.05,147,7
3,3,offline32b_freq_boundary0p02_global,0.05,169,7
3,4,offline32b_freq_boundary0p02_global,0.05,183,11
3,5,offline32b_freq_boundary0p02_global,0.05,91,5
3,6,offline32b_freq_boundary0p02_global,0.05,126,8
3,7,offline32b_freq_boundary0p02_global,0.05,156,6
3,8,offline32b_freq_boundary0p02_global,0.05,257,7
3,9,offline32b_freq_boundary0p02_global,0.05,91,10
4,0,offline32b_mean_score_global,0.05,118,11
4,1,offline32b_mean_score_global,0.05,161,14
4,2,offline32b_mean_score_global,0.05,133,4
4,3,offline32b_mean_score_global,0.05,224,3
4,4,offline32b_mean_score_global,0.05,101,5
4,5,offline32b_mean_score_global,0.05,132,6
4,6,offline32b_mean_score_global,0.05,216,6
4,7,offline32b_mean_score_global,0.05,136,3
4,8,offline32b_mean_score_global,0.05,96,8
4,9,offline32b_mean_score_global,0.05,100,10
4,0,offline32b_top2_mean_global,0.05,118,12
4,1,offline32b_top2_mean_global,0.05,161,13
4,2,offline32b_top2_mean_global,0.05,133,4
4,3,offline32b_top2_mean_global,0.05,224,3
4,4,offline32b_top2_mean_global,0.05,101,5
4,5,offline32b_top2_mean_global,0.05,132,5
4,6,offline32b_top2_mean_global,0.05,216,6
4,7,offline32b_top2_mean_global,0.05,136,4
4,8,offline32b_top2_mean_global,0.05,96,8
4,9,offline32b_top2_mean_global,0.05,100,10
4,0,offline32b_freq_boundary0p02_global,0.05,118,9
4,1,offline32b_freq_boundary0p02_global,0.05,161,11
4,2,offline32b_freq_boundary0p02_global,0.05,133,5
4,3,offline32b_freq_boundary0p02_global,0.05,224,6
