/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:05<00:05,  5.24s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  3.80s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  4.01s/it]
teacher pair=187500 top=57 score_mean=0.144366
teacher pair=187501 top=57 score_mean=0.144366
teacher pair=187502 top=57 score_mean=0.144366
teacher pair=187503 top=57 score_mean=0.144366
teacher pair=187504 top=57 score_mean=0.144366
teacher pair=187505 top=57 score_mean=0.144366
teacher pair=187506 top=57 score_mean=0.144366
teacher pair=187507 top=57 score_mean=0.144366
teacher pair=187508 top=57 score_mean=0.144366
teacher pair=187509 top=57 score_mean=0.144366
teacher pair=187510 top=57 score_mean=0.144366
teacher pair=187511 top=57 score_mean=0.144366
teacher pair=187512 top=57 score_mean=0.144366
teacher pair=187513 top=57 score_mean=0.144366
teacher pair=187514 top=57 score_mean=0.144366
teacher pair=187515 top=57 score_mean=0.144366
teacher pair=187516 top=57 score_mean=0.144366
teacher pair=187517 top=57 score_mean=0.144366
teacher pair=187518 top=57 score_mean=0.144366
teacher pair=187519 top=57 score_mean=0.144366
teacher pair=187520 top=57 score_mean=0.144366
teacher pair=187521 top=57 score_mean=0.144366
teacher pair=187522 top=57 score_mean=0.144366
teacher pair=187523 top=57 score_mean=0.144366
teacher pair=187524 top=57 score_mean=0.144366
teacher pair=187525 top=57 score_mean=0.144366
teacher pair=187526 top=57 score_mean=0.144366
teacher pair=187527 top=57 score_mean=0.144366
teacher pair=187528 top=57 score_mean=0.144366
teacher pair=187529 top=57 score_mean=0.144366
teacher pair=187530 top=57 score_mean=0.144366
teacher pair=187531 top=57 score_mean=0.144366
teacher pair=187532 top=57 score_mean=0.144366
teacher pair=187533 top=57 score_mean=0.144366
teacher pair=187534 top=57 score_mean=0.144366
teacher pair=187535 top=57 score_mean=0.144366
teacher pair=187536 top=57 score_mean=0.144366
teacher pair=187537 top=57 score_mean=0.144366
teacher pair=187538 top=57 score_mean=0.144366
teacher pair=187539 top=57 score_mean=0.144366
teacher pair=187540 top=57 score_mean=0.144366
teacher pair=187541 top=57 score_mean=0.144366
teacher pair=187542 top=57 score_mean=0.144366
teacher pair=187543 top=57 score_mean=0.144366
teacher pair=187544 top=57 score_mean=0.144366
teacher pair=187545 top=57 score_mean=0.144366
teacher pair=187546 top=57 score_mean=0.144366
teacher pair=187547 top=57 score_mean=0.144366
teacher pair=187548 top=57 score_mean=0.144366
teacher pair=187549 top=57 score_mean=0.144366
teacher pair=187550 top=57 score_mean=0.144366
teacher pair=187551 top=57 score_mean=0.144366
teacher pair=187552 top=57 score_mean=0.144366
teacher pair=187553 top=57 score_mean=0.144366
teacher pair=187554 top=57 score_mean=0.144366
teacher pair=187555 top=57 score_mean=0.144366
teacher pair=187556 top=57 score_mean=0.144366
teacher pair=187557 top=57 score_mean=0.144366
teacher pair=187558 top=57 score_mean=0.144366
teacher pair=187559 top=57 score_mean=0.144366
teacher pair=187560 top=57 score_mean=0.144366
teacher pair=187561 top=57 score_mean=0.144366
teacher pair=187562 top=57 score_mean=0.144366
teacher pair=187563 top=57 score_mean=0.144366
teacher pair=187564 top=57 score_mean=0.144366
teacher pair=187565 top=57 score_mean=0.144366
teacher pair=187566 top=57 score_mean=0.144366
teacher pair=187567 top=57 score_mean=0.144366
teacher pair=187568 top=57 score_mean=0.144366
teacher pair=187569 top=57 score_mean=0.144366
teacher pair=187570 top=57 score_mean=0.144366
teacher pair=187571 top=57 score_mean=0.144366
teacher pair=187572 top=57 score_mean=0.144366
teacher pair=187573 top=57 score_mean=0.144366
teacher pair=187574 top=57 score_mean=0.144366
teacher pair=187575 top=57 score_mean=0.144366
teacher pair=187576 top=57 score_mean=0.144366
teacher pair=187577 top=57 score_mean=0.144366
teacher pair=187578 top=57 score_mean=0.144366
teacher pair=187579 top=57 score_mean=0.144366
teacher pair=187580 top=57 score_mean=0.144366
teacher pair=187581 top=57 score_mean=0.144366
teacher pair=187582 top=57 score_mean=0.144366
teacher pair=187583 top=57 score_mean=0.144366
teacher pair=187584 top=57 score_mean=0.144366
teacher pair=187585 top=57 score_mean=0.144366
teacher pair=187586 top=57 score_mean=0.144366
teacher pair=187587 top=57 score_mean=0.144366
teacher pair=187588 top=57 score_mean=0.144366
teacher pair=187589 top=57 score_mean=0.144366
teacher pair=187590 top=57 score_mean=0.144366
teacher pair=187591 top=57 score_mean=0.144366
teacher pair=187592 top=57 score_mean=0.144366
teacher pair=187593 top=57 score_mean=0.144366
teacher pair=187594 top=57 score_mean=0.144366
teacher pair=187595 top=57 score_mean=0.144366
teacher pair=187596 top=57 score_mean=0.144366
teacher pair=187597 top=57 score_mean=0.144366
teacher pair=187598 top=57 score_mean=0.144366
teacher pair=187599 top=57 score_mean=0.144366
teacher pair=187600 top=57 score_mean=0.144366
teacher pair=187601 top=57 score_mean=0.144366
teacher pair=187602 top=57 score_mean=0.144366
teacher pair=187603 top=57 score_mean=0.144366
teacher pair=187604 top=57 score_mean=0.144366
teacher pair=187605 top=57 score_mean=0.144366
teacher pair=187606 top=57 score_mean=0.144366
teacher pair=187607 top=57 score_mean=0.144366
teacher pair=187608 top=57 score_mean=0.144366
teacher pair=187609 top=57 score_mean=0.144366
teacher pair=187610 top=57 score_mean=0.144366
teacher pair=187611 top=57 score_mean=0.144366
teacher pair=187612 top=57 score_mean=0.144366
teacher pair=187613 top=57 score_mean=0.144366
teacher pair=187614 top=57 score_mean=0.144366
teacher pair=187615 top=57 score_mean=0.144366
teacher pair=187616 top=57 score_mean=0.144366
teacher pair=187617 top=57 score_mean=0.144366
teacher pair=187618 top=57 score_mean=0.144366
teacher pair=187619 top=57 score_mean=0.144366
teacher pair=187620 top=57 score_mean=0.144366
teacher pair=187621 top=57 score_mean=0.144366
teacher pair=187622 top=57 score_mean=0.144366
teacher pair=187623 top=57 score_mean=0.144366
teacher pair=187624 top=57 score_mean=0.144366
teacher pair=187625 top=57 score_mean=0.144366
teacher pair=187626 top=57 score_mean=0.144366
teacher pair=187627 top=57 score_mean=0.144366
teacher pair=187628 top=57 score_mean=0.144366
teacher pair=187629 top=57 score_mean=0.144366
teacher pair=187630 top=57 score_mean=0.144366
teacher pair=187631 top=57 score_mean=0.144366
teacher pair=187632 top=57 score_mean=0.144366
teacher pair=187633 top=57 score_mean=0.144366
teacher pair=187634 top=57 score_mean=0.144366
teacher pair=187635 top=57 score_mean=0.144366
teacher pair=187636 top=57 score_mean=0.144366
teacher pair=187637 top=57 score_mean=0.144366
teacher pair=187638 top=57 score_mean=0.144366
teacher pair=187639 top=57 score_mean=0.144366
teacher pair=187640 top=57 score_mean=0.144366
teacher pair=187641 top=57 score_mean=0.144366
teacher pair=187642 top=57 score_mean=0.144366
teacher pair=187643 top=57 score_mean=0.144366
teacher pair=187644 top=57 score_mean=0.144366
