row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,0.8152516987174749,0.0247925310395658,0.20993154495954514,0.20894715609028935,0.489393746946007,0.09113387577235699,919,946,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.6374540757387877,0.023498206865042448,0.13026853976771235,0.12910587759688497,0.41314490186050534,0.0705424272455275,906,931,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.7191094825975597,0.02415143372491002,0.1340728523209691,0.13314772909507155,0.4865618492476642,0.07432334730401635,1008,1029,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.5904285488650203,0.022437771316617727,0.12460073502734303,0.12371152825653553,0.3911872408352792,0.05220280168578029,807,833,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.6359334257431328,0.024159938097000122,0.12993126548826694,0.128953464794904,0.4193579680286348,0.062484254129230976,947,974,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.5967383156530559,0.021519622765481472,0.12548249773681164,0.12441313406452537,0.3933674730360508,0.056368722114712,824,856,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.9012740929611027,0.03396402904763818,0.17644755588844419,0.17506447527557611,0.6068205311894417,0.08404197683557868,1452,1476,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.7095056213438511,0.025524308905005455,0.13506536511704326,0.13404253404587507,0.4862994961440563,0.06261645117774606,1043,1064,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.7207167972810566,0.023494534194469452,0.13946617115288973,0.13837205106392503,0.48717793403193355,0.07057815790176392,1110,1137,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.7022632523439825,0.024633755907416344,0.13474131049588323,0.13376887561753392,0.48575572576373816,0.05713246017694473,1026,1054,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
