Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,Maria Bello,1.0,1.0,True,预测答案“Maria Bello”与标准答案完全一致，准确包含了问题所需的关键信息，语义上完全等价，正确回答了问题。
What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,Manhattan Project,1.0,1.0,True,预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的所有关键信息，在语义上完全等价，准确地回答了提出的问题。
In which borough was Callum McManaman born?,Knowsley,Merseyside,0.0,0.0,False,预测答案“Merseyside”是一个更大的地理范围（默西塞德郡），而标准答案“Knowsley”是一个具体的自治市。虽然Knowsley位于Merseyside内，但两者在地理层级和具体指代上并不等价，预测答案未能准确回答其出生的具体自治市。
Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,1.0,1.0,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。
Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Larry Smith,0.0,0.0,False,预测答案“Larry Smith”与标准答案“Sherry Boucher”完全不一致。问题询问的是扮演汉尼拔·史密斯的演员的配偶，标准答案明确为Sherry Boucher，而预测答案给出了一个完全不同的人名，未能包含标准答案的关键信息，因此判断为错误。
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,2003–04,0.0,0.3333333333333333,False,预测答案“2003–04”与标准答案“1 December 2010”在时间信息上完全不一致，且未包含标准答案的关键信息，因此预测答案未能正确回答问题。
Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: The child of the cast member of Green Ice is not mentioned in the provided information.,0.0,0.0,False,预测答案表示在提供的信息中没有提及该演员的孩子，未能给出具体的名字。它没有包含标准答案中的关键信息“Tatum O'Neal”，两者在语义上完全不一致，因此判断为错误。
How many times did plague occur in the birthplace of La Silvia's composer?,22,3,0.0,0.0,False,预测答案给出的数字是3，而标准答案为22。两者在数值上完全不一致，且不满足语义等价或包含关键信息的要求，因此预测答案未能正确回答问题。
When did military instruction start at the place where Larry Alcala was educated?,1912,1922,0.0,0.6666666666666666,False,预测答案给出的年份是1922年，而标准答案明确指出军事训练开始的年份是1912年。两者在具体时间信息上存在明显差异，且年份并非措辞上的细微差别，因此预测答案未能正确回答问题。
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,0.0,0.25,True,预测答案“ATS-6”包含了标准答案“ATS - 6 (Applications Technology Satellite - 6)”中的核心缩写名称，两者在语义上完全等价，仅存在空格和括号内全称展开的细微措辞差异，正确回答了问题。
Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,James Howard Meredith,1.0,1.0,True,预测答案“James Howard Meredith”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于该大学第一位非裔美国学生的问题。
Who gives out the prize named after the author of Lectures on Jurisprudence?,University of Cambridge,"The prize named after the author of *Lectures on Jurisprudence* is the **Adam Smith Prize**, which is awarded by the **Royal Society of Chemistry**.",0.0,0.07692307692307693,False,预测答案指出该奖项由“Royal Society of Chemistry”颁发，这与标准答案“University of Cambridge”不一致。预测答案未包含标准答案的关键信息，且两者在语义上不等价，因此判断为错误。
Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood,1.0,1.0,True,预测答案“Tom Hood”与标准答案完全一致，准确地给出了Frances Freeling Broderip的兄弟姐妹的名字，包含了标准答案的关键信息，语义完全等价，因此判断为正确。
Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,Jennifer Connelly,1.0,1.0,True,预测答案“Jennifer Connelly”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于钢铁侠中贾维斯配音者配偶的问题。
