source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
raw,hidden_layer_input,0,0.0,0.0,740.6878683172824,740.6878683172824,1.0,0.0
raw,hidden_layer_input,1,0.061203987157048334,678.3268756341274,11083.050421103333,11337.888388468771,0.998427553416043,1.9511855504159254e-07
raw,hidden_layer_input,2,0.08445521562369947,1395.0357224144975,16518.05293624789,16952.764764490665,0.9968625468187786,8.252607299869802e-07
raw,hidden_layer_input,3,0.09224850114367877,1810.156553807404,19622.61208979484,20152.64470954278,0.9962122373110621,1.3894815884912523e-06
raw,hidden_layer_input,4,0.10097650334926757,2322.922063032876,23004.58013482723,23585.633717570003,0.9953386111707528,2.288177971244237e-06
raw,hidden_layer_input,5,0.10072960977821908,2739.9088438742215,27200.629982651597,27817.59108179121,0.995290831613074,3.1834112797954294e-06
raw,hidden_layer_input,6,0.10771744354076478,3392.843824873486,31497.626692091817,32051.334178061137,0.994450557578145,4.88144343106556e-06
raw,hidden_layer_input,7,0.1095521044112064,3816.3775507303158,34836.18659122651,35252.97803422074,0.9941408572565228,6.176226115848707e-06
raw,hidden_layer_input,8,0.1176217517638845,4617.936349265736,39260.904382174514,39485.10020723007,0.9931380512746456,9.043080722715187e-06
raw,hidden_layer_input,9,0.11301420954329086,4950.140958283318,43801.04925113096,43944.15177920436,0.9936400111043866,1.0390959550730308e-05
raw,hidden_layer_input,10,0.10858691350016718,5339.501489850009,49172.605774836666,49168.82000948365,0.9941040015106617,1.208987878179417e-05
raw,hidden_layer_input,11,0.1095334295291946,5718.5615271036495,52208.36736039061,52196.68395896908,0.9939999102676991,1.3867370491757056e-05
raw,hidden_layer_input,12,0.11486430530332883,6160.561035187036,53633.38087422794,53619.85857229111,0.9934014713030311,1.6093890855741863e-05
raw,hidden_layer_input,13,0.12293659611078081,6831.076078560593,55565.84690538335,55555.37480523374,0.9924419049384802,1.978785716006504e-05
raw,hidden_layer_input,14,0.12663613890507544,7316.296647445541,57774.160762511296,57757.745348567754,0.9919794090676846,2.269881235354605e-05
raw,hidden_layer_input,15,0.12898553809252228,7806.0606034545945,60518.882340555494,60581.04214191103,0.991690431015997,2.583951511422779e-05
raw,hidden_layer_input,16,0.13382318922279937,8462.857838398222,63239.098451828046,63336.47627601728,0.9910606269892946,3.0370686823956628e-05
raw,hidden_layer_input,17,0.13780632005102683,9065.200736986219,65782.18425417326,65993.71910833636,0.9905403014481885,3.48478006170706e-05
raw,hidden_layer_input,18,0.1459103267961475,9935.331980593588,68092.04117865024,68349.66922835106,0.9894023499987038,4.185865687394214e-05
raw,hidden_layer_input,19,0.15434265763425994,10813.16470282599,70059.46942062864,70247.3447959067,0.9881246150192744,4.9582241755392134e-05
raw,hidden_layer_input,20,0.16045798795812388,11525.359514730402,71827.89502345171,72142.71254950149,0.987192365884575,5.632866845950882e-05
raw,hidden_layer_input,21,0.16811873850521872,12291.96981859707,73114.81116196635,73487.10756231326,0.9859525422843409,6.407129365617554e-05
raw,hidden_layer_input,22,0.17701968246525687,13374.333930911102,75552.80714920525,75805.15703433375,0.9843897367115427,7.58516176795107e-05
raw,hidden_layer_input,23,0.1875247786213705,14461.06196641845,77115.47280701844,77207.95686569487,0.9824390168451609,8.867902236080701e-05
raw,hidden_layer_input,24,0.19724731095916767,15367.522299443764,77909.92041774912,77853.94569400449,0.9805330366913324,0.00010014475914639886
raw,hidden_layer_input,25,0.20315668432129838,16145.475779515189,79473.02267436415,79248.84402863552,0.9793093029235469,0.00011054070175516238
raw,hidden_layer_input,26,0.20834062829997335,16909.358572007142,81162.07918726577,80697.89870637897,0.978188720890337,0.00012124805756211771
raw,hidden_layer_input,27,0.21080677830741634,17959.998399390337,85196.49388692589,84391.01438319722,0.9776133005699006,0.00013678331022354533
raw,hidden_layer_input,28,0.21059031119698435,18663.64464594777,88625.37188850042,87611.42214488931,0.9776354461572166,0.0001477112033811734
raw,hidden_layer_input,29,0.21210372613340753,19253.189223030364,90772.51764507251,89681.69426783819,0.9773054951147577,0.000157190349917788
raw,hidden_layer_input,30,0.21215481520045804,19906.53509684726,93830.22995748758,92715.14065674494,0.9772959716018219,0.00016803968945247903
raw,hidden_layer_input,31,0.21299396327771977,19782.510469128574,92878.26830723105,91856.10662198786,0.9771256184973001,0.00016595232102756393
raw,hidden_layer_input,32,0.21424904436872017,19635.774239885624,91649.29672261539,90746.5756385606,0.9768693542516058,0.00016349955795544018
raw,hidden_layer_input,33,0.20942409730907335,19158.43833399108,91481.53713045054,90887.99584928693,0.9779487624324481,0.0001556469924586034
raw,hidden_layer_input,34,0.20441525513075626,19017.98628578891,93036.04211742351,92625.22734789913,0.9790243524145386,0.00015337323649171897
raw,hidden_layer_input,35,0.20637660496067864,19297.146690844194,93504.52632225885,93318.18375322143,0.9786638233472337,0.00015790894022665972
raw,hidden_layer_input,36,0.21529281450550275,19825.879193790188,92087.97441441526,92327.2203740587,0.9768879332503966,0.00016668074521703912
raw,hidden_layer_input,37,0.22866407600804273,20703.585011387047,90541.48501515755,90898.61399795928,0.973966838201592,0.0001817655731887553
raw,hidden_layer_input,38,0.23509446625888936,20693.024751264504,88020.04181790077,88511.64299330908,0.972534310086108,0.0001815801944539731
raw,hidden_layer_input,39,0.24007201232788286,21143.707088818737,88072.35330681247,88708.48855380189,0.9714152703805067,0.0001895757530801425
raw,hidden_layer_input,40,0.2506133701922981,22212.57584578961,88632.84440389466,89254.50513139379,0.9688396331804663,0.0002092273092477039
raw,hidden_layer_input,41,0.25602358312112933,23155.8651982303,90444.26656303318,91317.67959779201,0.967585619063506,0.00022737491395837033
raw,hidden_layer_input,42,0.2779007469317278,25788.331670063406,92796.91384348404,93724.63601289684,0.9618172902839588,0.0002820116286688816
