Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
Which two islands are linked by the 33 and a half-mile-long Seikan rail tunnel?,Which two islands are linked by the 33 and a half-mile-long Seikan rail tunnel?,Honshu and Hokkaido,Honshu and Hokkaido,True,1.0,1.0,预测答案“Honshu and Hokkaido”与标准答案完全一致，准确包含了被青函铁路隧道连接的两个岛屿的关键信息，语义完全等价，正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
Which all-Pullman train ran between London and Brighton from 1931 to 1972?,Which all-Pullman train ran between London and Brighton from 1931 to 1972?,The Brighton Belle,Brighton Belle,True,1.0,1.0,预测答案“Brighton Belle”与标准答案“The Brighton Belle”在语义上完全等价，仅仅是省略了定冠词“The”，这属于措辞上的细微差异，不影响对问题核心信息的准确表达，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
How many events make up a pentathlon?,How many events make up a pentathlon?,five,5,True,1,0.0,预测答案“5”与标准答案“five”在语义上完全等价，仅仅是阿拉伯数字与英文单词的表达形式不同，准确包含了标准答案的关键信息，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Which US fashion designer directed the 2009 film ‘A Single Man’?,Which US fashion designer directed the 2009 film ‘A Single Man’?,Tom Ford,Tom Ford,True,1.0,1.0,预测答案与标准答案完全一致，均为“Tom Ford”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确回答了关于2009年电影《A Single Man》导演的美国时装设计师的问题。,N/A,N/A,N/A,N/A,N/A
"Played by Aaron Paul, who was Walter White’s co-protagonist in ‘Breaking Bad’?","Played by Aaron Paul, who was Walter White’s co-protagonist in ‘Breaking Bad’?",Jesse Pinkman,Jesse Pinkman,True,1.0,1.0,预测答案“Jesse Pinkman”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确回答了关于《绝命毒师》中由Aaron Paul饰演的联合主角的问题。,N/A,N/A,N/A,N/A,N/A
"In computing, how many bits are in one byte?","In computing, how many bits are in one byte?",8,8,True,1,1.0,预测答案明确给出了数字“8”，这与标准答案完全一致。预测答案准确且直接地回答了关于一个字节包含多少位的问题，包含了标准答案的所有关键信息，语义上完全等价。,N/A,N/A,N/A,N/A,N/A
Which band’s 2007 album is entitled ‘Send Away the Tigers’?,Which band’s 2007 album is entitled ‘Send Away the Tigers’?,Manic Street Preachers,"2007 album ""Send Away the Tigers"" is by Welsh alternative rock band Manic Street Preachers.",True,0.2608695652173913,0.0,预测答案明确指出了2007年的专辑《Send Away the Tigers》属于Manic Street Preachers乐队，包含了标准答案中的核心信息，且语义完全一致，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
Gallipoli is in which European country?,Gallipoli is in which European country?,Turkey,"Turkey is in Europe, so Gallipoli is in the European part of Turkey.",True,0.13333333333333333,0.0,预测答案明确指出了Gallipoli位于Turkey（土耳其），包含了标准答案的核心信息。尽管它附加了关于土耳其地理位置的说明，但最终给出的结论与标准答案在语义上完全一致，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who wrote the poem ‘ The Ballad of Reading Gaol’?,Who wrote the poem ‘ The Ballad of Reading Gaol’?,Oscar Wild,Oscar Wilde,True,0.4,0.0,预测答案“Oscar Wilde”与标准答案“Oscar Wild”仅相差一个字母“e”，这是标准答案本身存在的拼写遗漏。两者在语义上完全等价，指代的都是同一位著名作家，准确回答了关于该诗歌作者的问题。,N/A,N/A,N/A,N/A,N/A
Bulent Ecevit was Prime Minister of which country from 1999 to 2002?,Bulent Ecevit was Prime Minister of which country from 1999 to 2002?,Turkey,Turkey,True,1.0,1.0,预测答案“Turkey”与标准答案完全一致，准确包含了问题所要求的关键信息，即Bulent Ecevit在1999年至2002年间担任总理的国家名称，语义上完全等价。,N/A,N/A,N/A,N/A,N/A
