row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,0.7118594641797245,0.024561469443142414,0.13333095097914338,0.4828402861021459,0.07112675765529275,0.27929458813741803,65,92,0.4347603041678667,0.27791738510131836,0.27929458813741803,0.6407327065244317,0.7118594641797245,0.024561469443142414,0.13333095097914338,0.11955185700207949,0.4828402861021459,0.43374933458421966,-130.54790411576604,0.678536150473987,-47.37608295467479,0.39234512174288383,-154.87764332528943
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,0.2716226940974593,0.023191560991108418,0.10268497699871659,0.08072908269241452,0.06501707341521978,0.27372070401906967,64,89,0.2728787250816822,0.10689067840576172,0.27372070401906967,0.20660562068223953,0.2716226940974593,0.023191560991108418,0.10268497699871659,0.10194808105006814,0.08072908269241452,0.517365781496139,-93.28684574154866,1.320771062184078,24.28665128789531,1.0077239861292944,0.7664783448256052
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,0.27487825881689787,0.02552024694159627,0.10463159810751677,0.07986922701820731,0.06485718674957752,0.2926617590710521,72,93,0.29117595218122005,0.11430835723876953,0.2926617590710521,0.21002107206732035,0.27487825881689787,0.02552024694159627,0.10463159810751677,0.10384228127077222,0.07986922701820731,0.5442708967894851,-83.73203599507973,1.3864130361542306,27.87142259034877,1.0646959142228858,6.076468723006867
3,True,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,0.2532017710618675,0.022350842133164406,0.10270071821287274,0.07932247500866652,0.04882773570716381,0.2576947109773755,57,83,0.2564125773496926,0.09421873092651367,0.2576947109773755,0.20437403535470366,0.2532017710618675,0.022350842133164406,0.10270071821287274,0.1019481630064547,0.07932247500866652,0.4610112569485223,-116.91444296156578,1.254624037269083,20.294847675907622,1.0177445043005258,1.743512662121538
4,True,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,0.2682899129576981,0.024473231751471758,0.10354411322623491,0.07958822604268789,0.06068434193730354,0.27785319089889526,67,94,0.27700119698420167,0.10855436325073242,0.27785319089889526,0.20760557102039456,0.2682899129576981,0.024473231751471758,0.10354411322623491,0.10271678725257516,0.07958822604268789,0.5228875252103343,-91.24571763262941,1.3342666847653615,25.052464292334797,1.035645313071107,3.4418456416709042
5,True,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,0.25828502140939236,0.021827722899615765,0.10543379280716181,0.08087861677631736,0.050144888926297426,0.25878163892775774,58,90,0.2574395388364792,0.09454536437988281,0.25878163892775774,0.20814013248309493,0.25828502140939236,0.021827722899615765,0.10543379280716181,0.1046786648221314,0.08087861677631736,0.4542389939506825,-120.14842699932795,1.2368568029877098,19.149896933546916,1.0019227499746421,0.19190601018800324
6,True,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,0.28934202436357737,0.029709373135119677,0.10265548713505268,0.08113078912720084,0.07584637496620417,0.38730083405971527,103,127,0.3862758413888514,0.15159106254577637,0.38730083405971527,0.2134956493973732,0.28934202436357737,0.029709373135119677,0.10265548713505268,0.10179595509544015,0.08113078912720084,0.7100428649186399,-40.836567678852,1.8092913953009295,44.729743224491735,1.3385571449968368,25.292692677505137
7,True,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,0.26784903835505247,0.024509301874786615,0.1014608982950449,0.07986887497827411,0.06200996320694685,0.29269241774454713,74,95,0.2910335208289325,0.10479164123535156,0.29269241774454713,0.20583907514810562,0.26784903835505247,0.024509301874786615,0.1014608982950449,0.1006428450345993,0.07986887497827411,0.5090949867509448,-96.42699810933546,1.4138885953482236,29.27306979559362,1.0927514227494184,8.487879385784836
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,0.2743386160582304,0.024119987152516842,0.1024822317995131,0.08042071713134646,0.06731567997485399,0.3205276536755264,79,106,0.31925738882273436,0.1173250675201416,0.3205276536755264,0.2070229360833764,0.2743386160582304,0.024119987152516842,0.1024822317995131,0.10169281112030149,0.08042071713134646,0.5667249713475714,-76.45243293624023,1.5421353539984413,35.15484893027031,1.1683650602345097,14.41031283498978
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,0.2653165580704808,0.024852713104337454,0.1027134582400322,0.08044120203703642,0.057309184689074755,0.2925671082921326,73,101,0.2920494843274355,0.11426758766174316,0.2925671082921326,0.20800737338140607,0.2653165580704808,0.024852713104337454,0.1027134582400322,0.10192018607631326,0.08044120203703642,0.549343928554975,-82.03532396006557,1.404034287726562,28.776668152512265,1.1027095723683131,9.314290448002694
10,False,9,0,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?,1998,25,2815,FusionRAG cache reuse; selection; partial online update,0.29173330729827285,0.026507082860916853,0.10193687304854393,0.08100630203261971,0.08228304935619235,0.3656361401081085,99,124,0.36031623370945454,0.1324760913848877,0.3656361401081085,0.2094502579420805,0.29173330729827285,0.026507082860916853,0.10193687304854393,0.101045330055058,0.08100630203261971,0.6324942861685158,-58.10419506834399,1.720295010613418,41.87043537123189,1.253323261214998,20.212124760967185
11,False,9,1,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?,2722,33,3547,FusionRAG cache reuse; selection; partial online update,0.33991644624620676,0.03338443813845515,0.10399921610951424,0.09610229497775435,0.10643049702048302,0.4861024576239288,136,169,0.48522002529352903,0.1904432773590088,0.4861024576239288,0.23348594922572374,0.33991644624620676,0.03338443813845515,0.10399921610951424,0.10292852576822042,0.09610229497775435,0.8156519824449769,-22.60130809741017,2.0781551391104913,51.88039712819381,1.4300645437786121,30.073086256810953
12,False,10,0,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?,1505,25,2322,FusionRAG cache reuse; selection; partial online update,0.27125509222969413,0.02334310906007886,0.10306949215009809,0.08024356886744499,0.06459892215207219,0.319507768843323,75,100,0.3180156727321446,0.11718320846557617,0.319507768843323,0.20665617007762194,0.27125509222969413,0.02334310906007886,0.10306949215009809,0.10230069700628519,0.08024356886744499,0.5670443249846404,-76.35305670806018,1.5388636720243825,35.01698570319128,1.1778867125295083,15.10219197120385
13,False,10,1,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?,1738,24,2554,FusionRAG cache reuse; selection; partial online update,0.2834800570271909,0.027084218803793192,0.10315210931003094,0.08062338875606656,0.07262034015730023,0.33695362275466323,86,110,0.3357678563334048,0.12371611595153809,0.33695362275466323,0.2108597168698907,0.2834800570271909,0.027084218803793192,0.10315210931003094,0.10230626305565238,0.08062338875606656,0.5867223848539839,-70.43835821073496,1.5923755438815639,37.2007436410128,1.1886325489286296,15.869710878997301
14,False,11,0,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?,1230,27,2049,FusionRAG cache reuse; selection; partial online update,0.25823194719851017,0.022595089860260487,0.10298531875014305,0.0795904309488833,0.05306110763922334,0.27302825869992375,61,88,0.2715849638916552,0.10667896270751953,0.27302825869992375,0.20517083955928683,0.25823194719851017,0.022595089860260487,0.10298531875014305,0.10220826789736748,0.0795904309488833,0.5199518749188197,-92.32549169211677,1.3237015770614768,24.454271466539403,1.0572985320442914,5.419333358337719
15,False,11,1,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?,1205,26,2023,FusionRAG cache reuse; selection; partial online update,0.2572530163452029,0.02445357572287321,0.10221730638295412,0.07951479684561491,0.05106733739376068,0.25778490817174315,60,86,0.2566648731008172,0.0917518138885498,0.25778490817174315,0.20618567895144224,0.2572530163452029,0.02445357572287321,0.10221730638295412,0.10143992211669683,0.07951479684561491,0.4449960557646577,-124.72109292781322,1.2448239587059926,19.667355933644604,1.0020675824684073,0.20633163916091712
16,False,12,0,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?,2011,32,2835,FusionRAG cache reuse; selection; partial online update,0.3053970271721482,0.026575853116810322,0.1031438959762454,0.09679929167032242,0.07887798640877008,0.38607375510036945,100,132,0.38479665480554104,0.15108823776245117,0.38607375510036945,0.22651904076337814,0.3053970271721482,0.026575853116810322,0.1031438959762454,0.10228865873068571,0.09679929167032242,0.6670001658724928,-49.9250001972511,1.698738673396996,41.1327936627072,1.2641699844797272,20.896713869412675
17,False,12,1,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?,2101,30,2923,FusionRAG cache reuse; selection; partial online update,0.30485017877072096,0.02978489501401782,0.1034499448724091,0.09555207006633282,0.07606326881796122,0.3881520167924464,105,135,0.3865511962212622,0.1518239974975586,0.3881520167924464,0.22878690995275974,0.30485017877072096,0.02978489501401782,0.1034499448724091,0.1025295490399003,0.09555207006633282,0.6636043885942051,-50.69219209330775,1.6895686746286223,40.81329661134927,1.2732550079440073,21.461137497133965
