row_id,is_warmup,example_id,sub_q_idx,doc_tokens,query_tokens,full_tokens,end_to_end_ttft_s,kv_load_copy_s,draft_selection_s,draft_score_forward_s,online_update_query_prefill_s,extra_impl_overhead_s,selected_doc_tokens,reprocess_prefill_tokens,main_question,sub_question
0,True,0,0,1313,27,2132,0.6341630578972399,0.025083599146455526,0.20921760192140937,0.20830251090228558,0.31813344499096274,0.08172841183841228,393,420,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?
1,True,1,0,1295,25,2112,0.4586800280958414,0.023604214657098055,0.12966105015948415,0.12882115738466382,0.24183603702113032,0.06357872625812888,388,413,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?
2,True,2,0,1441,21,2254,0.4958097063936293,0.02405121410265565,0.13895451743155718,0.1382203157991171,0.262514456640929,0.0702895182184875,432,453,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?
3,True,3,0,1154,26,1972,0.4308064910583198,0.021682654973119497,0.12488049501553178,0.12400053488090634,0.23424838483333588,0.049994956236332655,346,372,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?
4,True,3,1,1353,27,2172,0.4537544068880379,0.024627679027616978,0.13083774410188198,0.1298295548185706,0.2412625551223755,0.05702642863616347,405,432,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?
5,True,4,0,1178,32,2002,0.4509457480162382,0.021796618588268757,0.12517729820683599,0.12439640797674656,0.24477494601160288,0.05919688520953059,353,385,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?"
6,True,4,1,2075,24,2891,0.5806716834194958,0.029475592076778412,0.1742799491621554,0.1732719400897622,0.2936276360414922,0.0832885061390698,622,646,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?
7,True,6,0,1490,21,2303,0.48615599563345313,0.02456482220441103,0.1342977466993034,0.13343734480440617,0.26419337885454297,0.06310004787519574,447,468,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?
8,False,7,0,1587,27,2406,0.4659364032559097,0.023772820830345154,0.1393008860759437,0.1383993080817163,0.24488246720284224,0.057980229146778584,476,503,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?
9,False,7,1,1466,28,2286,0.48269296158105135,0.02699509309604764,0.13483455264940858,0.13377359276637435,0.26440188055858016,0.05646143527701497,439,467,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?
10,False,9,0,1998,25,2815,0.5517705879174173,0.02651712391525507,0.16892102407291532,0.16780884703621268,0.2820618632249534,0.07427057670429349,599,624,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?
11,False,9,1,2722,33,3547,0.7439526957459748,0.033068432938307524,0.21244250377640128,0.21126531902700663,0.39457583939656615,0.10386591963469982,816,849,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?
12,False,10,0,1505,25,2322,0.4810277931392193,0.02330166008323431,0.13785004010424018,0.13700658408924937,0.2623936589807272,0.0574824339710176,451,476,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?
13,False,10,1,1738,24,2554,0.546410758048296,0.026849720161408186,0.15784491505473852,0.15694861486554146,0.2851354908198118,0.07658063201233745,521,545,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?
