Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
When was John's eldest son crowned?,Who is John's eldest son?,Henry III,"<think>

</think>

Henry III",True,0,0.0,预测答案与标准答案完全一致，均为“Henry III”，准确无误地回答了关于约翰长子是谁的问题，包含了标准答案的所有关键信息。,N/A,N/A,N/A,N/A,N/A
When was John's eldest son crowned?,When was John's eldest son crowned?,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.","Answer: May 11, 1284",True,0.6,0.0,"预测答案准确地给出了“May 11, 1284”这一关键加冕日期，与标准答案中的核心信息完全一致。虽然预测答案省略了关于人物身份的补充说明，但已经完整且正确地回答了问题所询问的时间，语义上与标准答案等价。",N/A,N/A,N/A,N/A,N/A
When was John's eldest son crowned?,When was John's eldest son crowned?,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.","Answer: May 11, 1284",True,0.6,0.0,"预测答案准确地给出了“May 11, 1284”这一关键加冕日期，与标准答案中的核心信息完全一致。虽然预测答案省略了关于人物身份的补充说明，但已经完整且正确地回答了问题所询问的时间，语义上与标准答案等价。",N/A,N/A,N/A,N/A,N/A
When was John's eldest son crowned?,When was John's eldest son crowned?,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.","Answer: May 11, 1284",True,0.6,0.0,"预测答案准确地给出了“May 11, 1284”这一关键加冕日期，与标准答案中的核心信息完全一致。虽然预测答案省略了关于人物身份的补充说明，但已经完整且正确地回答了问题所询问的时间，语义上与标准答案等价。",N/A,N/A,N/A,N/A,N/A
What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Who played Thelma in Thelma and Louise?,Geena Davis played Thelma in Thelma and Louise.,"<think>

</think>

Geena Davis played Thelma in *Thelma and Louise*.",True,0,0.0,预测答案“Geena Davis played Thelma in Thelma and Louise”与标准答案完全一致，准确无误地指出了在电影《末路狂花》中饰演Thelma的演员是Geena Davis，信息完整且语义等价。,N/A,N/A,N/A,N/A,N/A
What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,What character did Geena Davis play in the movie A League of Their Own?,Geena Davis played the character Dottie Hinson.,"<think>

</think>

Answer: Dottie Hinson",True,0,0.0,预测答案明确指出了“Dottie Hinson”这一角色名，与标准答案中的核心信息完全一致。虽然预测答案省略了主语“Geena Davis”，但结合问题语境，其语义与标准答案完全等价，准确地回答了问题。,N/A,N/A,N/A,N/A,N/A
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played Thelma in Thelma and Louise?,Geena Davis played Thelma in Thelma and Louise.,"<think>

</think>

Geena Davis played Thelma in *Thelma and Louise*.",True,0,0.0,预测答案“Geena Davis played Thelma in Thelma and Louise”与标准答案完全一致，准确无误地指出了在电影《末路狂花》中饰演Thelma的演员是Geena Davis，信息完整且语义等价。,N/A,N/A,N/A,N/A,N/A
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Which character did Geena Davis play in the film A League of Their Own?,Geena Davis played the character Dottie Hinson.,"<think>

</think>

Answer: Dottie Hinson",True,0,0.0,预测答案“Dottie Hinson”准确给出了问题所询问的角色名称，与标准答案中的核心信息完全一致，正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played the husband of Dottie Hinson in the film A League of Their Own?,"Bill Pullman played Bob, the husband of Dottie Hinson.","<think>

</think>

Bill Pullman",True,0,0.0,预测答案“Bill Pullman”准确给出了问题所询问的演员名字，与标准答案中的核心人物信息完全一致，因此正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
Who is the child of Chiang Hsiao-wen's father?,Who is Chiang Hsiao-wen's father?,Chiang Hsiao-wen's father is Chiang Ching-kuo.,"<think>

</think>

Chiang Ching-kuo",True,0,0.0,预测答案“Chiang Ching-kuo”直接且准确地给出了问题所问的人物，与标准答案“Chiang Ching-wen's father is Chiang Ching-kuo”中的核心信息完全一致，语义上完全等价，正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Who played Thelma in the movie 'Thelma and Louise'?,Geena Davis played Thelma in the movie 'Thelma & Louise'.,"<think>

</think>

Geena Davis played Thelma in the movie *Thelma and Louise*.",True,0,0.0,预测答案准确地指出了在电影《Thelma and Louise》中饰演Thelma的演员是Geena Davis。这与标准答案的核心信息完全一致，语义上等价，正确地回答了所提出的问题。,N/A,N/A,N/A,N/A,N/A
