Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
In what year was Twilight Princess from the game series on which The Legend of Neil was based originally planned for release?,2005,2005,1.0,1.0,True,预测答案“2005”与标准答案“2005”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题所询问的发布年份。
What is the mascot of the school that owns Goss Stadium at Coleman Field?,Benny Beaver,Benny Beaver,1.0,1.0,True,预测答案“Benny Beaver”与标准答案完全一致，包含了标准答案的关键信息，语义上完全等价，准确地回答了关于学校吉祥物的问题。
Who is the spouse of the actor that plays vision in avengers age of ultron?,Jennifer Connelly,Jennifer Connelly,1.0,1.0,True,预测答案“Jennifer Connelly”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于《复仇者联盟2：奥创纪元》中幻视扮演者配偶的问题。
Who was the spouse of the leading lady in Gone With the wind?,Laurence Olivier,Rhett Butler,0.0,0.0,False,预测答案“Rhett Butler”是电影《乱世佳人》中的虚构角色，而标准答案“Laurence Olivier”是饰演女主角的演员（费雯·丽）在现实生活中的配偶。两者在语义上完全不同，预测答案未能包含标准答案的关键信息。
Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,Lucy Mack Smith,1.0,1.0,True,预测答案“Lucy Mack Smith”与标准答案完全一致，包含了标准答案的所有关键信息，在语义上完全等价，准确地回答了关于找到成为《摩门经》的神圣著作的人的母亲是谁的问题。
Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,Jacek Majchrowski,0.0,0.0,False,预测答案“Jacek Majchrowski”与标准答案“Lance Bottoms”完全不同，两者在语义上没有任何关联，且预测答案未包含标准答案的关键信息，因此未能正确回答问题。
What county shares a border with the county where She Did It's performer was born?,Cabarrus County,Cabarrus County,1.0,1.0,True,预测答案“Cabarrus County”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了所提出的问题。
What is the experimental satellite which was the forerunner to the communication satellite of the operator of GSAT-7 called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,0.0,0.25,True,预测答案“ATS-6”包含了标准答案的核心关键信息，与标准答案“ATS - 6 (Applications Technology Satellite - 6)”在语义上完全等价，仅仅是省略了全称和空格的细微差异，不影响对问题的正确回答。
What watercourse is the river on which the Lostock Dam is located the mouth of?,Hunter River,Parramatta River,0.0,0.4,False,预测答案给出的河流名称是Parramatta River，而标准答案是Hunter River。两者是完全不同的河流，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
There is a state A where Storm of the Century was filmed based on the book by the author who wrote a short story featuring the author of This Is My God. What is the population of state A?,"1,335,907","1,362,359",0.0,0.6666666666666666,False,"预测答案给出的数值为1,362,359，而标准答案为1,335,907。两者在数值上完全不同，预测答案未能包含标准答案的关键信息，因此判断为错误。"
What is the capital of the county that shares a border with the county where KRSU is licensed to broadcast?,Green Bay,Potes,0.0,0.0,False,预测答案“Potes”与标准答案“Green Bay”完全不同，两者在语义上没有任何关联，也没有包含标准答案的关键信息，因此预测答案未能正确回答问题。
Kiwil's birth country participated in a Commission of Truth and Friendship. Who is the president of the other country that participated?,Francisco Guterres,Johan Henri Eliza Ferrier,0.0,0.0,False,预测答案给出的总统是Johan Henri Eliza Ferrier，而标准答案是Francisco Guterres。两者是完全不同的人物，预测答案未包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
Who is the child of the male star of the 1921 film Money?,Anthony Ainley,Aiden Lucas,0.0,0.0,False,预测答案“Aiden Lucas”与标准答案“Anthony Ainley”完全不一致，两者在语义上并不等价，且预测答案未包含标准答案的任何关键信息，因此判断为错误。
What is the symbol of the Saints from the headquarters location of Ten High's manufacturer called?,fleur - de-lis,fleur-de-lis,0.0,0.6666666666666666,True,预测答案“fleur-de-lis”与标准答案“fleur - de-lis”在语义上完全等价，仅仅是连字符前后的空格存在细微的排版差异，包含了相同的关键信息，正确回答了问题。
Which country has a body of water that was inspiration for the name of the Mara Region?,Tanzania,Tanzania,1.0,1.0,True,预测答案“Tanzania”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于Mara Region命名灵感来源的水域所在国家的问题。
"Along with the subject of The One That Got Away, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,Josh Groban,0.0,0.0,False,预测答案给出的名字是“Josh Groban”，而标准答案是“Michael Bublé”。两者是不同的歌手，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
