source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
raw,hidden_layer_input,0,0.0,0.0,754.9810270893922,754.9810270893922,1.0,0.0
raw,hidden_layer_input,1,0.06141559972880304,681.3958930311655,11094.834147025362,11363.720633306502,0.9984454226003454,1.8218956692671332e-07
raw,hidden_layer_input,2,0.08492171181264416,1398.9116998326765,16472.95691494045,16931.192947947435,0.9968681789470647,7.679007382326474e-07
raw,hidden_layer_input,3,0.09329855778614998,1806.5842013714703,19363.47403689079,19920.440147935988,0.9961714979991804,1.2806807930228646e-06
raw,hidden_layer_input,4,0.10286205247744622,2313.372030145482,22490.043455556337,23088.384515237038,0.9951915450462244,2.0999813662549177e-06
raw,hidden_layer_input,5,0.10221338553283409,2731.5336618021674,26723.83511770789,27365.94113126753,0.9951806761615474,2.9277742984739923e-06
raw,hidden_layer_input,6,0.11009252267803747,3405.8070379704864,30935.861538305144,31515.490641880184,0.9942235853403676,4.55160491230591e-06
raw,hidden_layer_input,7,0.11204057111914571,3832.4174547397365,34205.62227109931,34637.11634880908,0.9938802358643192,5.763285037836286e-06
raw,hidden_layer_input,8,0.11670581474466331,4527.188832457891,38791.45904051802,39069.791238924285,0.9932639551222383,8.042326481903294e-06
raw,hidden_layer_input,9,0.11147733027133776,4846.749373775699,43477.44390701344,43688.0204378872,0.9938280265510973,9.217764449606996e-06
raw,hidden_layer_input,10,0.10660071535048724,5229.359850246934,49055.57934628843,49091.65004324819,0.994322586592929,1.0730538981295949e-05
raw,hidden_layer_input,11,0.10795746279739363,5624.11727604539,52095.67852294108,52110.83846130884,0.9941743411310872,1.2411755636923501e-05
raw,hidden_layer_input,12,0.11363422337816997,6077.947996326264,53486.94975543684,53491.62010466569,0.9935442234253709,1.4495674889013995e-05
raw,hidden_layer_input,13,0.12194555474527764,6755.117743215208,55394.53863099345,55401.92110260596,0.9925656463020869,1.7905659716957616e-05
raw,hidden_layer_input,14,0.1259084683959658,7253.617401617096,57610.24253591435,57617.38149123275,0.9920745236403854,2.064589762320941e-05
raw,hidden_layer_input,15,0.12850594022975967,7753.536094038843,60336.01310706774,60428.239825742894,0.9917568869823965,2.3589791705662577e-05
raw,hidden_layer_input,16,0.13349178908744536,8417.242109498779,63054.38085023316,63175.55113605064,0.9911089154732845,2.7801236911400224e-05
raw,hidden_layer_input,17,0.13782664040919637,9028.960930349682,65509.54810727021,65745.33056423094,0.9905424331080956,3.198895314474544e-05
raw,hidden_layer_input,18,0.14625081830283823,9919.389885840052,67824.50861437368,68126.20070180415,0.989362564940795,3.8609519935780664e-05
raw,hidden_layer_input,19,0.1551617687444791,10832.05811079122,69811.38587450294,70052.76904903546,0.9880098561261319,4.604117967609416e-05
raw,hidden_layer_input,20,0.16139855065303502,11547.810558394433,71548.41547009445,71921.58351939631,0.9870563585163167,5.232675240286446e-05
raw,hidden_layer_input,21,0.1688739962937227,12305.14577074445,72865.8410460193,73292.13578592522,0.9858407389155661,5.9415260555071875e-05
raw,hidden_layer_input,22,0.1776121292515262,13382.881366303402,75348.91576774679,75633.69132618743,0.9842934773035723,7.027870277084078e-05
raw,hidden_layer_input,23,0.18839265486249618,14512.886152417184,77035.30778845827,77148.41474574347,0.9822812022809639,8.264794453646877e-05
raw,hidden_layer_input,24,0.19845352500887506,15463.18600512348,77918.42449980139,77927.79555259792,0.9803104824163499,9.382583546940545e-05
raw,hidden_layer_input,25,0.2044418621281913,16259.510104977066,79531.21702042538,79340.65083864638,0.9790544591235807,0.00010373836354733392
raw,hidden_layer_input,26,0.21013790891394793,17115.994492861795,81451.24590475888,80981.92712883536,0.9778097849764961,0.00011495523574593258
raw,hidden_layer_input,27,0.21364293689029115,18299.029711817562,85652.39730445377,84753.64479717819,0.9769919839079009,0.0001313955341851501
raw,hidden_layer_input,28,0.21484379086655647,19194.324589207405,89340.83927577578,88196.49178219902,0.9767047307909122,0.00014456732653929594
raw,hidden_layer_input,29,0.216869301763602,19867.69787036001,91611.3885588877,90378.87632834898,0.9762549052319766,0.0001548886427984905
raw,hidden_layer_input,30,0.2176381192381196,20672.976494129507,94987.84756318832,93708.06289715682,0.9760853885133758,0.0001676990112086019
raw,hidden_layer_input,31,0.21909790789264671,20666.77565955005,94326.6681929082,93154.65333385122,0.9757742535448568,0.00016759842406059423
raw,hidden_layer_input,32,0.2214962365073352,20621.81678018726,93102.33485391222,92155.53542890139,0.9752699362122804,0.0001668700238955996
raw,hidden_layer_input,33,0.21689612949934922,20186.245297850106,93068.72070260099,92449.57563923698,0.9763427901815366,0.00015989525391948221
raw,hidden_layer_input,34,0.21382271460872562,20215.45250238591,94543.05422778951,94121.6420074974,0.9770475613921332,0.00016035828920553586
raw,hidden_layer_input,35,0.21656806809770257,20597.78003043211,95109.95878274919,94978.140911475,0.9765175582348277,0.00016648124385412776
raw,hidden_layer_input,36,0.22565726889433504,21177.762744670832,93849.23804332403,94183.82823566369,0.9746361942620565,0.00017598864090818736
raw,hidden_layer_input,37,0.24036367354086363,22171.573965932843,92241.78362444403,92760.62801540586,0.9712899613306522,0.00019289347189530834
raw,hidden_layer_input,38,0.24784455967198707,22204.276685198598,89589.52625220065,90256.97469828856,0.9695412222708246,0.00019346292116158035
raw,hidden_layer_input,39,0.25368897592575224,22697.804817659977,89470.99390043262,90319.6194000091,0.9681678709438774,0.00020215858751428703
raw,hidden_layer_input,40,0.2642848073501016,23788.123854642334,90009.42616852693,90818.86226336741,0.9654281097705737,0.00022204697563885475
raw,hidden_layer_input,41,0.2692551423916079,24710.9910410274,91775.37268754347,92850.64379286769,0.964238472252918,0.00023960992695644197
raw,hidden_layer_input,42,0.2902552785126094,27303.97236640844,94068.82281805699,95199.42672194775,0.9584475777468291,0.0002925338667309076
raw,hidden_layer_input,43,0.3023886837744196,28801.012873407417,95245.00888694903,95883.79268579492,0.9546074787472544,0.0003254917631408222
raw,hidden_layer_input,44,1.43190164511743,336258.74669257976,234833.68975737382,327686.5898320375,0.32134002359012204,0.044368184697121504
raw,hidden_layer_input,45,1.4240790304570974,340524.5817857746,239119.16017503178,332920.75195870566,0.3269607587872532,0.04550104978969684
raw,hidden_layer_input,46,1.4080172522328565,342424.75608972216,243196.42074463185,336354.9933321936,0.33633401334334273,0.04601027091161978
raw,hidden_layer_input,47,1.3897493837328203,342850.8332220748,246699.75553519506,338599.87398181355,0.3469544539493125,0.04612484277282093
raw,hidden_layer_input,48,1.373456762612135,343657.18601433607,250213.3269639629,341643.8139033656,0.35811998504537396,0.04634206046193848
raw,hidden_layer_input,49,1.3461636276978577,343620.279810742,255258.92450265083,344429.92748271744,0.37372086637650376,0.04633210741715565
raw,hidden_layer_input,50,1.3171728870731572,345755.399147072,262498.1143632274,350755.54944683344,0.3931020969539505,0.046909674709906105
raw,hidden_layer_input,51,1.2616336794347547,346682.4549032837,274788.5226546953,359451.2100817717,0.42787564140964995,0.04716156483197858
raw,hidden_layer_input,52,1.2017881096753738,348317.653460758,289832.83380532474,370752.30532054685,0.46593480506003976,0.047607508342038564
raw,hidden_layer_input,53,1.1332941304333572,349924.0756787666,308767.2178668746,384852.35154991585,0.5091386258178416,0.04804764747384421
raw,hidden_layer_input,54,1.0505358349687284,352416.1920655982,335463.27534470893,406245.8046035676,0.5627145412606195,0.04873446342020278
raw,hidden_layer_input,55,0.963475820319401,355755.4969825303,369241.748967394,433768.73232979805,0.6179007868820818,0.049662401757943744
raw,hidden_layer_input,56,0.880479288740908,359692.8810432347,408519.4116917824,466882.24364661804,0.6697623702202506,0.050767779111071804
raw,hidden_layer_input,57,0.798349196637681,365013.35940528807,457210.1543316815,508338.3483281583,0.7189955917212559,0.052280772960675896
raw,hidden_layer_input,58,0.7324216247809112,370772.87897004856,506228.7436979453,551143.0143801153,0.7572525384489859,0.053943658662113474
raw,hidden_layer_input,59,0.6817282591048949,378904.8034201613,555800.3476600208,594749.6990743249,0.7851359885183652,0.05633583063432677
raw,hidden_layer_input,60,0.6224436921868864,388095.5455066667,623503.057992501,652884.7366342699,0.8160601300662614,0.05910194811194305
raw,hidden_layer_input,61,0.5743601734102055,398448.9294640786,693726.5985876569,716503.4526839351,0.8408204686536079,0.06229738382887594
raw,hidden_layer_input,62,0.5056568516839142,406524.79479384737,803953.8937128173,823468.4677994659,0.8754728578863441,0.06484829451385488
raw,hidden_layer_input,63,0.28470437142624916,292196.86384166795,1026316.7452536278,1007665.0330779569,0.9588897316776471,0.03350237387636433
preprocess,hidden_layer_input,0,0.0,0.0,754.9810270893922,754.9810270893922,1.0,0.0
preprocess,hidden_layer_input,1,0.03902388190972012,432.9634975614481,11094.834147025362,11070.507765347405,0.999239314763093,8.138462758540985e-08
preprocess,hidden_layer_input,2,0.056193504781074606,925.6731831581421,16472.95691494045,16360.407483476401,0.9984338079201344,3.720104834723277e-07
preprocess,hidden_layer_input,3,0.06373695941913678,1234.1689589028167,19363.47403689079,19180.0184166972,0.9979946977137122,6.61285579422919e-07
preprocess,hidden_layer_input,4,0.07944879824156899,1786.8069249446146,22490.043455556337,22209.799576197074,0.9968827508738933,1.3861016098291463e-06
