row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,0.8677226798608899,0.060132109094411135,0.2568186689168215,0.48129241168498993,0.06947949016466737,0.0,65,92,0.0,0.0,0.0,0.7982431896962225,0.8677226798608899,0.060132109094411135,0.2568186689168215,0.23310484597459435,0.48129241168498993,0.0,0.0,0.0,0.0,0.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,0.26766006276011467,0.023473729845136404,0.1018633283674717,0.07969147898256779,0.06263152556493878,0.0,64,89,0.0,0.0,0.0,0.2050285371951759,0.26766006276011467,0.023473729845136404,0.1018633283674717,0.10113891214132309,0.07969147898256779,0.0,0.0,0.0,0.0,0.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,0.2651911578141153,0.024286857340484858,0.10374849382787943,0.0794954146258533,0.0576603920198977,0.0,72,93,0.0,0.0,0.0,0.2075307657942176,0.2651911578141153,0.024286857340484858,0.10374849382787943,0.10301228100433946,0.0794954146258533,0.0,0.0,0.0,0.0,0.0,0.0
3,True,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,0.24964954378083348,0.02164228307083249,0.10194568522274494,0.07927307719364762,0.04678849829360843,0.0,57,83,0.0,0.0,0.0,0.20286104548722506,0.24964954378083348,0.02164228307083249,0.10194568522274494,0.10113911516964436,0.07927307719364762,0.0,0.0,0.0,0.0,0.0,0.0
4,True,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,0.2629963140934706,0.025407050736248493,0.10259828018024564,0.07954211300238967,0.05544887017458677,0.0,67,94,0.0,0.0,0.0,0.2075474439188838,0.2629963140934706,0.025407050736248493,0.10259828018024564,0.1018182230181992,0.07954211300238967,0.0,0.0,0.0,0.0,0.0,0.0
5,True,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,0.25421864492818713,0.021579367108643055,0.1033938298933208,0.07941292505711317,0.04983252286911011,0.0,58,90,0.0,0.0,0.0,0.20438612205907702,0.25421864492818713,0.021579367108643055,0.1033938298933208,0.10241706389933825,0.07941292505711317,0.0,0.0,0.0,0.0,0.0,0.0
6,True,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,0.29359568282961845,0.02959834923967719,0.10224605025723577,0.08063207101076841,0.08111921232193708,0.0,103,127,0.0,0.0,0.0,0.21247647050768137,0.29359568282961845,0.02959834923967719,0.10224605025723577,0.10132831195369363,0.08063207101076841,0.0,0.0,0.0,0.0,0.0,0.0
7,True,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,0.2674883808940649,0.02448816690593958,0.10075941309332848,0.07962210802361369,0.06261869287118316,0.0,74,95,0.0,0.0,0.0,0.20486968802288175,0.2674883808940649,0.02448816690593958,0.10075941309332848,0.09995223768055439,0.07962210802361369,0.0,0.0,0.0,0.0,0.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,0.2667055958881974,0.023853720165789127,0.10178622510284185,0.07988458499312401,0.06118106562644243,0.0,79,106,0.0,0.0,0.0,0.205524530261755,0.2667055958881974,0.023853720165789127,0.10178622510284185,0.10099810129031539,0.07988458499312401,0.0,0.0,0.0,0.0,0.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,0.26732337288558483,0.025144770741462708,0.10315501503646374,0.07974994229152799,0.0592736448161304,0.0,73,101,0.0,0.0,0.0,0.20804972806945443,0.26732337288558483,0.025144770741462708,0.10315501503646374,0.10216610739007592,0.07974994229152799,0.0,0.0,0.0,0.0,0.0,0.0
