/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:06<00:06,  6.01s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  3.92s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  4.24s/it]
teacher pair=62500 top=57 score_mean=0.144366
teacher pair=62501 top=57 score_mean=0.144366
teacher pair=62502 top=57 score_mean=0.144366
teacher pair=62503 top=57 score_mean=0.144366
teacher pair=62504 top=57 score_mean=0.144366
teacher pair=62505 top=57 score_mean=0.144366
teacher pair=62506 top=57 score_mean=0.144366
teacher pair=62507 top=57 score_mean=0.144366
teacher pair=62508 top=57 score_mean=0.144366
teacher pair=62509 top=57 score_mean=0.144366
teacher pair=62510 top=57 score_mean=0.144366
teacher pair=62511 top=57 score_mean=0.144366
teacher pair=62512 top=57 score_mean=0.144366
teacher pair=62513 top=57 score_mean=0.144366
teacher pair=62514 top=57 score_mean=0.144366
teacher pair=62515 top=57 score_mean=0.144366
teacher pair=62516 top=57 score_mean=0.144366
teacher pair=62517 top=57 score_mean=0.144366
teacher pair=62518 top=57 score_mean=0.144366
teacher pair=62519 top=57 score_mean=0.144366
teacher pair=62520 top=57 score_mean=0.144366
teacher pair=62521 top=57 score_mean=0.144366
teacher pair=62522 top=57 score_mean=0.144366
teacher pair=62523 top=57 score_mean=0.144366
teacher pair=62524 top=57 score_mean=0.144366
teacher pair=62525 top=57 score_mean=0.144366
teacher pair=62526 top=57 score_mean=0.144366
teacher pair=62527 top=57 score_mean=0.144366
teacher pair=62528 top=57 score_mean=0.144366
teacher pair=62529 top=57 score_mean=0.144366
teacher pair=62530 top=57 score_mean=0.144366
teacher pair=62531 top=57 score_mean=0.144366
teacher pair=62532 top=57 score_mean=0.144366
teacher pair=62533 top=57 score_mean=0.144366
teacher pair=62534 top=57 score_mean=0.144366
teacher pair=62535 top=57 score_mean=0.144366
teacher pair=62536 top=57 score_mean=0.144366
teacher pair=62537 top=57 score_mean=0.144366
teacher pair=62538 top=57 score_mean=0.144366
teacher pair=62539 top=57 score_mean=0.144366
teacher pair=62540 top=57 score_mean=0.144366
teacher pair=62541 top=57 score_mean=0.144366
teacher pair=62542 top=57 score_mean=0.144366
teacher pair=62543 top=57 score_mean=0.144366
teacher pair=62544 top=57 score_mean=0.144366
teacher pair=62545 top=57 score_mean=0.144366
teacher pair=62546 top=57 score_mean=0.144366
teacher pair=62547 top=57 score_mean=0.144366
teacher pair=62548 top=57 score_mean=0.144366
teacher pair=62549 top=57 score_mean=0.144366
teacher pair=62550 top=57 score_mean=0.144366
teacher pair=62551 top=57 score_mean=0.144366
teacher pair=62552 top=57 score_mean=0.144366
teacher pair=62553 top=57 score_mean=0.144366
teacher pair=62554 top=57 score_mean=0.144366
teacher pair=62555 top=57 score_mean=0.144366
teacher pair=62556 top=57 score_mean=0.144366
teacher pair=62557 top=57 score_mean=0.144366
teacher pair=62558 top=57 score_mean=0.144366
teacher pair=62559 top=57 score_mean=0.144366
teacher pair=62560 top=57 score_mean=0.144366
teacher pair=62561 top=57 score_mean=0.144366
teacher pair=62562 top=57 score_mean=0.144366
teacher pair=62563 top=57 score_mean=0.144366
teacher pair=62564 top=57 score_mean=0.144366
teacher pair=62565 top=57 score_mean=0.144366
teacher pair=62566 top=57 score_mean=0.144366
teacher pair=62567 top=57 score_mean=0.144366
teacher pair=62568 top=57 score_mean=0.144366
teacher pair=62569 top=57 score_mean=0.144366
teacher pair=62570 top=57 score_mean=0.144366
teacher pair=62571 top=57 score_mean=0.144366
teacher pair=62572 top=57 score_mean=0.144366
teacher pair=62573 top=57 score_mean=0.144366
teacher pair=62574 top=57 score_mean=0.144366
teacher pair=62575 top=57 score_mean=0.144366
teacher pair=62576 top=57 score_mean=0.144366
teacher pair=62577 top=57 score_mean=0.144366
teacher pair=62578 top=57 score_mean=0.144366
teacher pair=62579 top=57 score_mean=0.144366
teacher pair=62580 top=57 score_mean=0.144366
teacher pair=62581 top=57 score_mean=0.144366
teacher pair=62582 top=57 score_mean=0.144366
teacher pair=62583 top=57 score_mean=0.144366
teacher pair=62584 top=57 score_mean=0.144366
teacher pair=62585 top=57 score_mean=0.144366
teacher pair=62586 top=57 score_mean=0.144366
teacher pair=62587 top=57 score_mean=0.144366
teacher pair=62588 top=57 score_mean=0.144366
teacher pair=62589 top=57 score_mean=0.144366
teacher pair=62590 top=57 score_mean=0.144366
teacher pair=62591 top=57 score_mean=0.144366
teacher pair=62592 top=57 score_mean=0.144366
teacher pair=62593 top=57 score_mean=0.144366
teacher pair=62594 top=57 score_mean=0.144366
teacher pair=62595 top=57 score_mean=0.144366
teacher pair=62596 top=57 score_mean=0.144366
teacher pair=62597 top=57 score_mean=0.144366
teacher pair=62598 top=57 score_mean=0.144366
teacher pair=62599 top=57 score_mean=0.144366
teacher pair=62600 top=57 score_mean=0.144366
teacher pair=62601 top=57 score_mean=0.144366
teacher pair=62602 top=57 score_mean=0.144366
teacher pair=62603 top=57 score_mean=0.144366
teacher pair=62604 top=57 score_mean=0.144366
teacher pair=62605 top=57 score_mean=0.144366
teacher pair=62606 top=57 score_mean=0.144366
teacher pair=62607 top=57 score_mean=0.144366
teacher pair=62608 top=57 score_mean=0.144366
teacher pair=62609 top=57 score_mean=0.144366
teacher pair=62610 top=57 score_mean=0.144366
teacher pair=62611 top=57 score_mean=0.144366
teacher pair=62612 top=57 score_mean=0.144366
teacher pair=62613 top=57 score_mean=0.144366
teacher pair=62614 top=57 score_mean=0.144366
teacher pair=62615 top=57 score_mean=0.144366
teacher pair=62616 top=57 score_mean=0.144366
teacher pair=62617 top=57 score_mean=0.144366
teacher pair=62618 top=57 score_mean=0.144366
teacher pair=62619 top=57 score_mean=0.144366
teacher pair=62620 top=57 score_mean=0.144366
teacher pair=62621 top=57 score_mean=0.144366
teacher pair=62622 top=57 score_mean=0.144366
teacher pair=62623 top=57 score_mean=0.144366
teacher pair=62624 top=57 score_mean=0.144366
teacher pair=62625 top=57 score_mean=0.144366
teacher pair=62626 top=57 score_mean=0.144366
teacher pair=62627 top=57 score_mean=0.144366
teacher pair=62628 top=57 score_mean=0.144366
teacher pair=62629 top=57 score_mean=0.144366
teacher pair=62630 top=57 score_mean=0.144366
teacher pair=62631 top=57 score_mean=0.144366
teacher pair=62632 top=57 score_mean=0.144366
teacher pair=62633 top=57 score_mean=0.144366
teacher pair=62634 top=57 score_mean=0.144366
teacher pair=62635 top=57 score_mean=0.144366
teacher pair=62636 top=57 score_mean=0.144366
teacher pair=62637 top=57 score_mean=0.144366
teacher pair=62638 top=57 score_mean=0.144366
teacher pair=62639 top=57 score_mean=0.144366
teacher pair=62640 top=57 score_mean=0.144366
teacher pair=62641 top=57 score_mean=0.144366
teacher pair=62642 top=57 score_mean=0.144366
teacher pair=62643 top=57 score_mean=0.144366
teacher pair=62644 top=57 score_mean=0.144366
teacher pair=62645 top=57 score_mean=0.144366
teacher pair=62646 top=57 score_mean=0.144366
teacher pair=62647 top=57 score_mean=0.144366
teacher pair=62648 top=57 score_mean=0.144366
teacher pair=62649 top=57 score_mean=0.144366
teacher pair=62650 top=57 score_mean=0.144366
teacher pair=62651 top=57 score_mean=0.144366
teacher pair=62652 top=57 score_mean=0.144366
teacher pair=62653 top=57 score_mean=0.144366
teacher pair=62654 top=57 score_mean=0.144366
teacher pair=62655 top=57 score_mean=0.144366
teacher pair=62656 top=57 score_mean=0.144366
teacher pair=62657 top=57 score_mean=0.144366
teacher pair=62658 top=57 score_mean=0.144366
teacher pair=62659 top=57 score_mean=0.144366
teacher pair=62660 top=57 score_mean=0.144366
teacher pair=62661 top=57 score_mean=0.144366
teacher pair=62662 top=57 score_mean=0.144366
teacher pair=62663 top=57 score_mean=0.144366
teacher pair=62664 top=57 score_mean=0.144366
teacher pair=62665 top=57 score_mean=0.144366
teacher pair=62666 top=57 score_mean=0.144366
teacher pair=62667 top=57 score_mean=0.144366
teacher pair=62668 top=57 score_mean=0.144366
teacher pair=62669 top=57 score_mean=0.144366
teacher pair=62670 top=57 score_mean=0.144366
teacher pair=62671 top=57 score_mean=0.144366
teacher pair=62672 top=57 score_mean=0.144366
teacher pair=62673 top=57 score_mean=0.144366
teacher pair=62674 top=57 score_mean=0.144366
teacher pair=62675 top=57 score_mean=0.144366
teacher pair=62676 top=57 score_mean=0.144366
teacher pair=62677 top=57 score_mean=0.144366
teacher pair=62678 top=57 score_mean=0.144366
teacher pair=62679 top=57 score_mean=0.144366
teacher pair=62680 top=57 score_mean=0.144366
teacher pair=62681 top=57 score_mean=0.144366
teacher pair=62682 top=57 score_mean=0.144366
teacher pair=62683 top=57 score_mean=0.144366
teacher pair=62684 top=57 score_mean=0.144366
teacher pair=62685 top=57 score_mean=0.144366
teacher pair=62686 top=57 score_mean=0.144366
teacher pair=62687 top=57 score_mean=0.144366
teacher pair=62688 top=57 score_mean=0.144366
teacher pair=62689 top=57 score_mean=0.144366
teacher pair=62690 top=57 score_mean=0.144366
teacher pair=62691 top=57 score_mean=0.144366
teacher pair=62692 top=57 score_mean=0.144366
teacher pair=62693 top=57 score_mean=0.144366
teacher pair=62694 top=57 score_mean=0.144366
teacher pair=62695 top=57 score_mean=0.144366
teacher pair=62696 top=57 score_mean=0.144366
teacher pair=62697 top=57 score_mean=0.144366
teacher pair=62698 top=57 score_mean=0.144366
teacher pair=62699 top=57 score_mean=0.144366
teacher pair=62700 top=57 score_mean=0.144366
teacher pair=62701 top=57 score_mean=0.144366
teacher pair=62702 top=57 score_mean=0.144366
teacher pair=62703 top=57 score_mean=0.144366
teacher pair=62704 top=57 score_mean=0.144366
teacher pair=62705 top=57 score_mean=0.144366
teacher pair=62706 top=57 score_mean=0.144366
teacher pair=62707 top=57 score_mean=0.144366
teacher pair=62708 top=57 score_mean=0.144366
teacher pair=62709 top=57 score_mean=0.144366
teacher pair=62710 top=57 score_mean=0.144366
teacher pair=62711 top=57 score_mean=0.144366
teacher pair=62712 top=57 score_mean=0.144366
teacher pair=62713 top=57 score_mean=0.144366
teacher pair=62714 top=57 score_mean=0.144366
