/mnt/qjhs-sh-lab-01/wjh/FusionRAG/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that installed pynvml for you.
  import pynvml  # type: ignore[import]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:06<00:06,  6.13s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  4.03s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  4.34s/it]
teacher pair=312500 top=57 score_mean=0.144366
teacher pair=312501 top=57 score_mean=0.144366
teacher pair=312502 top=57 score_mean=0.144366
teacher pair=312503 top=57 score_mean=0.144366
teacher pair=312504 top=57 score_mean=0.144366
teacher pair=312505 top=57 score_mean=0.144366
teacher pair=312506 top=57 score_mean=0.144366
teacher pair=312507 top=57 score_mean=0.144366
teacher pair=312508 top=57 score_mean=0.144366
teacher pair=312509 top=57 score_mean=0.144366
teacher pair=312510 top=57 score_mean=0.144366
teacher pair=312511 top=57 score_mean=0.144366
teacher pair=312512 top=57 score_mean=0.144366
teacher pair=312513 top=57 score_mean=0.144366
teacher pair=312514 top=57 score_mean=0.144366
teacher pair=312515 top=57 score_mean=0.144366
teacher pair=312516 top=57 score_mean=0.144366
teacher pair=312517 top=57 score_mean=0.144366
teacher pair=312518 top=57 score_mean=0.144366
teacher pair=312519 top=57 score_mean=0.144366
teacher pair=312520 top=57 score_mean=0.144366
teacher pair=312521 top=57 score_mean=0.144366
teacher pair=312522 top=57 score_mean=0.144366
teacher pair=312523 top=57 score_mean=0.144366
teacher pair=312524 top=57 score_mean=0.144366
teacher pair=312525 top=57 score_mean=0.144366
teacher pair=312526 top=57 score_mean=0.144366
teacher pair=312527 top=57 score_mean=0.144366
teacher pair=312528 top=57 score_mean=0.144366
teacher pair=312529 top=57 score_mean=0.144366
teacher pair=312530 top=57 score_mean=0.144366
teacher pair=312531 top=57 score_mean=0.144366
teacher pair=312532 top=57 score_mean=0.144366
teacher pair=312533 top=57 score_mean=0.144366
teacher pair=312534 top=57 score_mean=0.144366
teacher pair=312535 top=57 score_mean=0.144366
teacher pair=312536 top=57 score_mean=0.144366
teacher pair=312537 top=57 score_mean=0.144366
teacher pair=312538 top=57 score_mean=0.144366
teacher pair=312539 top=57 score_mean=0.144366
teacher pair=312540 top=57 score_mean=0.144366
teacher pair=312541 top=57 score_mean=0.144366
teacher pair=312542 top=57 score_mean=0.144366
teacher pair=312543 top=57 score_mean=0.144366
teacher pair=312544 top=57 score_mean=0.144366
teacher pair=312545 top=57 score_mean=0.144366
teacher pair=312546 top=57 score_mean=0.144366
teacher pair=312547 top=57 score_mean=0.144366
teacher pair=312548 top=57 score_mean=0.144366
teacher pair=312549 top=57 score_mean=0.144366
teacher pair=312550 top=57 score_mean=0.144366
teacher pair=312551 top=57 score_mean=0.144366
teacher pair=312552 top=57 score_mean=0.144366
teacher pair=312553 top=57 score_mean=0.144366
teacher pair=312554 top=57 score_mean=0.144366
teacher pair=312555 top=57 score_mean=0.144366
teacher pair=312556 top=57 score_mean=0.144366
teacher pair=312557 top=57 score_mean=0.144366
teacher pair=312558 top=57 score_mean=0.144366
teacher pair=312559 top=57 score_mean=0.144366
teacher pair=312560 top=57 score_mean=0.144366
teacher pair=312561 top=57 score_mean=0.144366
teacher pair=312562 top=57 score_mean=0.144366
teacher pair=312563 top=57 score_mean=0.144366
teacher pair=312564 top=57 score_mean=0.144366
teacher pair=312565 top=57 score_mean=0.144366
teacher pair=312566 top=57 score_mean=0.144366
teacher pair=312567 top=57 score_mean=0.144366
teacher pair=312568 top=57 score_mean=0.144366
teacher pair=312569 top=57 score_mean=0.144366
teacher pair=312570 top=57 score_mean=0.144366
teacher pair=312571 top=57 score_mean=0.144366
teacher pair=312572 top=57 score_mean=0.144366
teacher pair=312573 top=57 score_mean=0.144366
teacher pair=312574 top=57 score_mean=0.144366
teacher pair=312575 top=57 score_mean=0.144366
teacher pair=312576 top=57 score_mean=0.144366
teacher pair=312577 top=57 score_mean=0.144366
teacher pair=312578 top=57 score_mean=0.144366
teacher pair=312579 top=57 score_mean=0.144366
teacher pair=312580 top=57 score_mean=0.144366
teacher pair=312581 top=57 score_mean=0.144366
teacher pair=312582 top=57 score_mean=0.144366
teacher pair=312583 top=57 score_mean=0.144366
teacher pair=312584 top=57 score_mean=0.144366
teacher pair=312585 top=57 score_mean=0.144366
teacher pair=312586 top=57 score_mean=0.144366
teacher pair=312587 top=57 score_mean=0.144366
teacher pair=312588 top=57 score_mean=0.144366
teacher pair=312589 top=57 score_mean=0.144366
teacher pair=312590 top=57 score_mean=0.144366
teacher pair=312591 top=57 score_mean=0.144366
