part,target,source,context_index,method,original_gap,final_kv_error,remaining_delta,explained_delta_energy
strict_t5,5,preprocess,40,mean,0.9274601560409604,0.3466234160656336,0.3737340238369499,0.8603228794266422
strict_t5,5,preprocess,40,position,0.9274601560409604,0.2933013388124944,0.3162414437990596,0.8999913492238862
strict_t5,5,preprocess,40,prefix_v,0.9274601560409604,0.26531829557239717,0.2860697506456327,0.9181640977655455
strict_t5,5,preprocess,40,prefix_v_position,0.9274601560409604,0.2584982852318383,0.27871632387453416,0.9223172108058658
strict_t5,5,preprocess,40,oracle_r8,0.9274601560409604,0.2453469224113575,0.2645363478024408,0.9300205206913461
strict_t5,5,preprocess,41,mean,0.9340281922439332,0.26081636540216446,0.2792382152572639,0.922026019139938
strict_t5,5,preprocess,41,position,0.9340281922439332,0.24069302661924594,0.25769353496814573,0.933594042035621
strict_t5,5,preprocess,41,prefix_v,0.9340281922439332,0.23083256258165896,0.24713661161244063,0.9389234952007217
strict_t5,5,preprocess,41,prefix_v_position,0.9340281922439332,0.23064245002200373,0.24693307111844492,0.9390240583880131
strict_t5,5,preprocess,41,oracle_r8,0.9340281922439332,0.21705453888332113,0.23238542549969904,0.9459970140153238
strict_t5,5,preprocess,42,mean,0.9300383559203605,0.23081971879151444,0.24818301021907488,0.9384051934385986
strict_t5,5,preprocess,42,position,0.9300383559203605,0.2964333063659188,0.31873234526179317,0.8984096920839171
strict_t5,5,preprocess,42,prefix_v,0.9300383559203605,0.24624718315386412,0.26477099743932536,0.9298963189149848
strict_t5,5,preprocess,42,prefix_v_position,0.9300383559203605,0.28451535654991,0.30591787396591325,0.9064142543881756
strict_t5,5,preprocess,42,oracle_r8,0.9300383559203605,0.21140558628277498,0.22730845984687295,0.9483308640820426
strict_t5,5,preprocess,43,mean,0.935724376146292,0.24043767650207,0.256953524596948,0.9339748861972057
strict_t5,5,preprocess,43,position,0.935724376146292,0.29252216566495165,0.3126157371999663,0.9022714008549215
strict_t5,5,preprocess,43,prefix_v,0.935724376146292,0.23729052488413988,0.2535901927247022,0.9356920141538484
strict_t5,5,preprocess,43,prefix_v_position,0.935724376146292,0.27483506890239506,0.2937137002183078,0.91373226230407
strict_t5,5,preprocess,43,oracle_r8,0.935724376146292,0.21093539941491438,0.2254247135076628,0.9491836985399882
strict_t5,5,preprocess,44,mean,0.9426891927354166,0.25355675900522306,0.2689717469545537,0.9276541993402155
strict_t5,5,preprocess,44,position,0.9426891927354166,0.24091731642140532,0.2555638892202971,0.9346870985265957
strict_t5,5,preprocess,44,prefix_v,0.9426891927354166,0.23597724203291198,0.2503234829161168,0.9373381539007446
strict_t5,5,preprocess,44,prefix_v_position,0.9426891927354166,0.23625583595789887,0.2506190139640314,0.9371901098396966
strict_t5,5,preprocess,44,oracle_r8,0.9426891927354166,0.2215755159314755,0.23504620360452655,0.9447532821710994
strict_t5,5,preprocess,45,mean,0.9345138943851006,0.23077618267943237,0.2469478346614423,0.939016766956025
strict_t5,5,preprocess,45,position,0.9345138943851006,0.2818861926771964,0.30163938104170646,0.9090136838047762
strict_t5,5,preprocess,45,prefix_v,0.9345138943851006,0.2449143364844571,0.2620767202670731,0.9313157926940543
strict_t5,5,preprocess,45,prefix_v_position,0.9345138943851006,0.27816098863325944,0.29765313314713865,0.9114026123276917
strict_t5,5,preprocess,45,oracle_r8,0.9345138943851006,0.20853465808262311,0.22314773417021963,0.950205088734697
strict_t5,5,preprocess,46,mean,0.931598732610434,0.22794841518316222,0.24468519245880432,0.9401291565913978
strict_t5,5,preprocess,46,position,0.931598732610434,0.2772476900751335,0.2976041941343752,0.9114317436336291
strict_t5,5,preprocess,46,prefix_v,0.931598732610434,0.24113667803017802,0.25884178411716885,0.933000930795041
strict_t5,5,preprocess,46,prefix_v_position,0.931598732610434,0.2713918354943836,0.29131838203978255,0.9151336002857233
strict_t5,5,preprocess,46,oracle_r8,0.931598732610434,0.20544303786175713,0.2205273908929491,0.9513676698659485
strict_t5,5,preprocess,47,mean,0.9345566512775029,0.22709378916291628,0.2429962794149374,0.9409528081904976
strict_t5,5,preprocess,47,position,0.9345566512775029,0.2917764617086813,0.3122084266479022,0.9025258983300415
strict_t5,5,preprocess,47,prefix_v,0.9345566512775029,0.2382805246523854,0.2549663782571823,0.9349921459584154
strict_t5,5,preprocess,47,prefix_v_position,0.9345566512775029,0.2780516485678708,0.29752251849878225,0.9114803509861418
strict_t5,5,preprocess,47,oracle_r8,0.9345566512775029,0.21063805685395606,0.22538821650460886,0.9492001518608716
strict_t5,5,preprocess,48,mean,0.9425885179815967,0.31507891651684994,0.334269843633934,0.8882636716369453
strict_t5,5,preprocess,48,position,0.9425885179815967,0.3803173984651143,0.403481891843435,0.8372023629544426
strict_t5,5,preprocess,48,prefix_v,0.9425885179815967,0.30708158177458644,0.3257854046770618,0.893863870099403
strict_t5,5,preprocess,48,prefix_v_position,0.9425885179815967,0.34843936351033733,0.36966221937061655,0.8633498435699902
strict_t5,5,preprocess,48,oracle_r8,0.9425885179815967,0.2816487751107352,0.29880352851511627,0.9107164513469161
strict_t5,5,preprocess,49,mean,0.9417510507896442,0.2942307612911742,0.3124294483605472,0.9023878397971242
strict_t5,5,preprocess,49,position,0.9417510507896442,0.3492056443632789,0.3708046240781735,0.8625039307622444
strict_t5,5,preprocess,49,prefix_v,0.9417510507896442,0.27652544515121463,0.29362902745832054,0.9137819942338808
strict_t5,5,preprocess,49,prefix_v_position,0.9417510507896442,0.3129844071277507,0.332343039984206,0.8895481037740565
strict_t5,5,preprocess,49,oracle_r8,0.9417510507896442,0.2517852163229544,0.26735857221697423,0.928519393862101
