part,target,source,kind,context_index,rank,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t5,5,raw,k,40,0,1474729.3516757488,17742613.515625,350983.39787334204,861525.1317678839,992635.5497355554,0.2883018079198658,0.4878509162195639,0.14064830114146326,0.7620014835437321,0.880642594190131
t5,5,raw,k,40,1,1474729.3516757488,17742613.515625,309459.0555559248,991341.0429126322,1078305.6742345542,0.2883018079198658,0.4580843299903629,0.13206654051598204,0.7901587466172802,0.8918137930796991
t5,5,raw,k,40,2,1474729.3516757488,17742613.515625,287858.51693828404,1052893.260047473,1119882.0600682572,0.2883018079198658,0.4418078007638073,0.12737398771330552,0.804805867184248,0.8987190607463738
t5,5,raw,k,40,4,1474729.3516757488,17742613.515625,255819.97985696793,1163498.566181481,1191203.9744661413,0.2883018079198658,0.41649622374374634,0.12007661429711902,0.8265308956071992,0.9093834486155884
t5,5,raw,k,40,8,1474729.3516757488,17742613.515625,209311.41393119097,1221539.8509258255,1243478.9087378308,0.2883018079198658,0.3767387510158634,0.10861446303134561,0.8580679134830073,0.9264637717796235
t5,5,raw,k,40,16,1474729.3516757488,17742613.515625,164752.52992980927,1283161.8241000175,1296569.341973342,0.2883018079198658,0.3342411247594617,0.09636232054932224,0.8882828705195299,0.9425380055208895
t5,5,raw,k,40,32,1474729.3516757488,17742613.515625,109345.19422017783,1349635.323107645,1357509.7502215058,0.2883018079198658,0.2722975213474204,0.07850386769655956,0.9258540598680511,0.9622293006427508
t5,5,raw,k,40,64,1474729.3516757488,17742613.515625,43881.3387842793,1424233.3400668055,1427540.6886790395,0.2883018079198658,0.17249788417452902,0.04973145186986833,0.9702444799553107,0.9850125402484142
t5,5,raw,k,41,0,1386489.9896113873,17742613.515625,368729.35724014044,861525.1317678839,939642.8895378206,0.27954361233062763,0.5156980497397556,0.14416009569611096,0.7340555214946125,0.8597466397729402
t5,5,raw,k,41,1,1386489.9896113873,17742613.515625,330020.63832627237,933069.1882940829,994769.274857685,0.27954361233062763,0.487879062727328,0.13638347557527813,0.761974020152304,0.874595159708275
t5,5,raw,k,41,2,1386489.9896113873,17742613.515625,261455.39246328175,1098961.2083254233,1111997.9071270302,0.27954361233062763,0.43425060539479154,0.12139198288882196,0.8114264117142571,0.9008540167338267
t5,5,raw,k,41,4,1386489.9896113873,17742613.515625,233613.5636563301,1104859.8662732244,1128868.1550443731,0.27954361233062763,0.41047873006527463,0.11474670698733548,0.8315072121639995,0.9120764738098438
t5,5,raw,k,41,8,1386489.9896113873,17742613.515625,201153.25339442492,1150112.128730677,1167724.4387451932,0.27954361233062763,0.38089490323028313,0.1064767371673182,0.8549190726931932,0.9247235299659177
t5,5,raw,k,41,16,1386489.9896113873,17742613.515625,156514.77302949876,1208773.6819348335,1219374.453394927,0.27954361233062763,0.3359845434795539,0.09392233297153134,0.8871143865428357,0.9419030973179926
