part,target,source,context_index,method,original_gap,final_kv_error,remaining_delta,explained_delta_energy
strict_t4,4,preprocess,40,mean,0.3603293988021128,0.24299768281524944,0.6743765111119893,0.545216321260421
strict_t4,4,preprocess,40,position,0.3603293988021128,0.23242371740507148,0.6450312358018694,0.583934704839913
strict_t4,4,preprocess,40,prefix_v,0.3603293988021128,0.23450733923172973,0.6508137831976276,0.5764414195999914
strict_t4,4,preprocess,40,prefix_v_position,0.3603293988021128,0.23149130210735494,0.6424435610220256,0.587266270901339
strict_t4,4,preprocess,40,oracle_r8,0.3603293988021128,0.19614091752826252,0.5443378147337349,0.7036963434509022
strict_t4,4,preprocess,41,mean,0.3528687464368837,0.3433331359245175,0.9729768912417075,0.05331596910962244
strict_t4,4,preprocess,41,position,0.3528687464368837,0.3717890169403726,1.0536184365845307,-0.1101118099108307
strict_t4,4,preprocess,41,prefix_v,0.3528687464368837,0.34104611308806115,0.966495663137633,0.065886133136147
strict_t4,4,preprocess,41,prefix_v_position,0.3528687464368837,0.3520956117488284,0.9978090020840268,0.004377195360078523
strict_t4,4,preprocess,41,oracle_r8,0.3528687464368837,0.3318447049014472,0.9404196553315413,0.11561087186610519
strict_t4,4,preprocess,42,mean,0.294716061102921,0.30974574979403946,1.050997182287496,-0.10459507717625605
strict_t4,4,preprocess,42,position,0.294716061102921,0.35606843268704597,1.2081745099148142,-0.4596856464079013
strict_t4,4,preprocess,42,prefix_v,0.294716061102921,0.30858943537580424,1.0470736960210607,-0.09636332489920485
strict_t4,4,preprocess,42,prefix_v_position,0.294716061102921,0.3336252974788017,1.1320227890881482,-0.28147559501491015
strict_t4,4,preprocess,42,oracle_r8,0.294716061102921,0.2982121684707555,1.0118626292532242,-0.023865980479247817
strict_t4,4,preprocess,43,mean,0.2753717469649562,0.29509063010117764,1.0716082290705404,-0.14834419661169984
strict_t4,4,preprocess,43,position,0.2753717469649562,0.8140057703392889,2.956025007325386,-7.7380838439330475
strict_t4,4,preprocess,43,prefix_v,0.2753717469649562,0.30100384386274154,1.093081796445324,-0.19482781372013713
strict_t4,4,preprocess,43,prefix_v_position,0.2753717469649562,0.5898407507532677,2.141979913532418,-3.588077949976345
strict_t4,4,preprocess,43,oracle_r8,0.2753717469649562,0.28787609614547444,1.0454089764775671,-0.09287992809987444
strict_t4,4,preprocess,44,mean,0.3449119899664114,0.2221464447030079,0.6440670407678237,0.5851776469965786
strict_t4,4,preprocess,44,position,0.3449119899664114,0.8576777156570078,2.4866567141969496,-5.18346161426077
strict_t4,4,preprocess,44,prefix_v,0.3449119899664114,0.22768950063283291,0.6601379692686415,0.5642178615298741
strict_t4,4,preprocess,44,prefix_v_position,0.3449119899664114,0.5782341061563098,1.6764685571314002,-1.810546823050239
strict_t4,4,preprocess,44,oracle_r8,0.3449119899664114,0.2100165380686487,0.6088989196609278,0.6292421056357549
strict_t4,4,preprocess,45,mean,0.30904016410576285,0.31590080230740575,1.0221998270726227,-0.04489248646729993
strict_t4,4,preprocess,45,position,0.30904016410576285,0.5854571592142704,1.8944371224638277,-2.588892010969028
strict_t4,4,preprocess,45,prefix_v,0.30904016410576285,0.3146517509507202,1.0181581150178165,-0.03664594717663339
strict_t4,4,preprocess,45,prefix_v_position,0.30904016410576285,0.47698497838923787,1.5434400889911488,-1.3822073083050057
strict_t4,4,preprocess,45,oracle_r8,0.30904016410576285,0.3059745586152765,0.9900802360128271,0.01974112625678448
strict_t4,4,preprocess,46,mean,0.36190039314492906,0.366498362370651,1.0127050683359733,-0.02557155543336842
strict_t4,4,preprocess,46,position,0.36190039314492906,0.36250176500196557,1.0016617054538421,-0.003326172172699593
strict_t4,4,preprocess,46,prefix_v,0.36190039314492906,0.3668300631437436,1.0136216210100673,-0.027428790579076434
strict_t4,4,preprocess,46,prefix_v_position,0.36190039314492906,0.35897107579084564,0.9919057359163732,0.016123011056198178
strict_t4,4,preprocess,46,oracle_r8,0.36190039314492906,0.3479563717348934,0.9614700020387887,0.07557543517953147
strict_t4,4,preprocess,47,mean,0.321736017499826,0.22074227951657305,0.6860975069932679,0.5292702108976227
strict_t4,4,preprocess,47,position,0.321736017499826,0.8945481609720514,2.7803792933209137,-6.730509014727703
strict_t4,4,preprocess,47,prefix_v,0.321736017499826,0.2238913154950471,0.6958851459494061,0.5157438636469738
strict_t4,4,preprocess,47,prefix_v_position,0.321736017499826,0.6295550239576853,1.9567440066234605,-2.828847107456833
strict_t4,4,preprocess,47,oracle_r8,0.321736017499826,0.2123907603032184,0.6601398312619234,0.5642154031814792
strict_t4,4,preprocess,48,mean,0.3292185171325853,0.3283590920362232,0.997389499521936,0.005214186243382102
strict_t4,4,preprocess,48,position,0.3292185171325853,0.8308538733315317,2.5237154962244244,-5.369139905883292
strict_t4,4,preprocess,48,prefix_v,0.3292185171325853,0.3306119920379357,1.0042326747519768,-0.008483265039509469
strict_t4,4,preprocess,48,prefix_v_position,0.3292185171325853,0.6013695525977897,1.8266577403834234,-2.3366785005026744
strict_t4,4,preprocess,48,oracle_r8,0.3292185171325853,0.323287556311976,0.9819847289506478,0.03570599210772285
strict_t4,4,preprocess,49,mean,0.32989165527020403,0.23317230434944902,0.706814800024162,0.5004128384668038
strict_t4,4,preprocess,49,position,0.32989165527020403,0.3766673289894878,1.1417910182692292,-0.30368672940028363
strict_t4,4,preprocess,49,prefix_v,0.32989165527020403,0.2277329167650173,0.6903263939140514,0.523449469865622
strict_t4,4,preprocess,49,prefix_v_position,0.32989165527020403,0.2851276092140107,0.8643068251619506,0.2529737119784694
strict_t4,4,preprocess,49,oracle_r8,0.32989165527020403,0.21030983244806487,0.637511828772409,0.5935786681752587
