part,target,source,context_index,method,original_gap,final_kv_error,remaining_delta,explained_delta_energy
strict_t3,3,raw,40,mean,0.36497108112781257,0.3029967463163926,0.8301938481813123,0.31077817444190425
strict_t3,3,raw,40,position,0.36497108112781257,0.24032264297307404,0.6584703703933005,0.5664167713141097
strict_t3,3,raw,40,prefix_v,0.36497108112781257,0.2519014446213692,0.6901956282206192,0.5236299947851448
strict_t3,3,raw,40,prefix_v_position,0.36497108112781257,0.2323890674927038,0.636732824898314,0.5945713096970131
strict_t3,3,raw,40,oracle_r8,0.36497108112781257,0.22396558467513838,0.6136529611690134,0.6234300432485014
strict_t3,3,raw,41,mean,0.3844102902242536,0.2642278254671887,0.6873588771857434,0.5275377739539542
strict_t3,3,raw,41,position,0.3844102902242536,0.2465410742942509,0.6413487894676964,0.5886717302483204
strict_t3,3,raw,41,prefix_v,0.3844102902242536,0.24459181687651424,0.6362780162149837,0.595150286081525
strict_t3,3,raw,41,prefix_v_position,0.3844102902242536,0.23620947001187134,0.6144722865615114,0.6224238090478678
strict_t3,3,raw,41,oracle_r8,0.3844102902242536,0.21536681844239614,0.5602524800175289,0.6861171586342084
strict_t3,3,raw,42,mean,0.389986009433507,0.2701240507713931,0.692650618835724,0.5202351202264885
strict_t3,3,raw,42,position,0.389986009433507,0.295427942894276,0.757534721113237,0.42614114630789013
strict_t3,3,raw,42,prefix_v,0.389986009433507,0.26592853766885544,0.6818925070033737,0.535022608892654
strict_t3,3,raw,42,prefix_v_position,0.389986009433507,0.30172260834480286,0.773675467956106,0.40142627028290045
strict_t3,3,raw,42,oracle_r8,0.389986009433507,0.2421959057935524,0.6210374216894748,0.6143125208612894
strict_t3,3,raw,43,mean,0.3756204308398035,0.23782789219637768,0.6331601602837407,0.5991082114294679
strict_t3,3,raw,43,position,0.3756204308398035,0.3258995532836298,0.8676299970025355,0.2472181883013802
strict_t3,3,raw,43,prefix_v,0.3756204308398035,0.23293443770426578,0.6201325023334762,0.6154356795496212
strict_t3,3,raw,43,prefix_v_position,0.3756204308398035,0.31203963219463043,0.830731255743942,0.3098855807300932
strict_t3,3,raw,43,oracle_r8,0.3756204308398035,0.20948785212257515,0.5577115484751642,0.6889578286974345
strict_t3,3,raw,44,mean,0.3782077927504323,0.25509394937771546,0.6744809447806489,0.5450754551278032
strict_t3,3,raw,44,position,0.3782077927504323,0.28931397674804965,0.764960379700476,0.4148356174885035
strict_t3,3,raw,44,prefix_v,0.3782077927504323,0.2500804930407667,0.6612251197208596,0.5627813410501349
strict_t3,3,raw,44,prefix_v_position,0.3782077927504323,0.285343957253603,0.7544634529566469,0.4307848981527336
strict_t3,3,raw,44,oracle_r8,0.3782077927504323,0.22633347542787055,0.5984368375434851,0.6418733514709525
strict_t3,3,raw,45,mean,0.3414399882510601,0.28996663300070186,0.8492462598946964,0.2787807900548699
strict_t3,3,raw,45,position,0.3414399882510601,0.2262323091569604,0.6625829338730302,0.5609838557402076
strict_t3,3,raw,45,prefix_v,0.3414399882510601,0.24040550771973931,0.7040930060686672,0.5042530388051878
strict_t3,3,raw,45,prefix_v_position,0.3414399882510601,0.2108910105613708,0.617651762588227,0.6185063001716564
strict_t3,3,raw,45,oracle_r8,0.3414399882510601,0.20151464228055418,0.5901905143353651,0.6516751567885573
strict_t3,3,raw,46,mean,0.39228281101983803,0.2736156760164388,0.6974959603891537,0.5134993852408121
strict_t3,3,raw,46,position,0.39228281101983803,0.26566063639458176,0.6772171222693393,0.5413769693052348
strict_t3,3,raw,46,prefix_v,0.39228281101983803,0.2718647262882276,0.693032472112267,0.5197059925979597
strict_t3,3,raw,46,prefix_v_position,0.39228281101983803,0.264222163533281,0.6735501941733539,0.5463301359290373
strict_t3,3,raw,46,oracle_r8,0.39228281101983803,0.24667755115236756,0.6288257966518265,0.6045781174651957
strict_t3,3,raw,47,mean,0.3783013806115959,0.24023519326634035,0.6350365226739448,0.5967286148701842
strict_t3,3,raw,47,position,0.3783013806115959,0.3219485284123752,0.8510371489839248,0.2757357710493129
strict_t3,3,raw,47,prefix_v,0.3783013806115959,0.23378127354269898,0.6179762631707747,0.6181053381574855
strict_t3,3,raw,47,prefix_v_position,0.3783013806115959,0.3086192970470572,0.8158027246639058,0.3344659144309474
strict_t3,3,raw,47,oracle_r8,0.3783013806115959,0.21238529960948713,0.561418251411417,0.6848095469821469
strict_t3,3,raw,48,mean,0.37789743529383796,0.24651338688032368,0.6523288169146867,0.5744671146226852
strict_t3,3,raw,48,position,0.37789743529383796,0.3308387851075689,0.8754724277245277,0.2335480282941217
strict_t3,3,raw,48,prefix_v,0.37789743529383796,0.24270647967192058,0.6422549004155101,0.5875086428922631
strict_t3,3,raw,48,prefix_v_position,0.37789743529383796,0.3293274537006023,0.8714731113338475,0.24053461622210337
strict_t3,3,raw,48,oracle_r8,0.37789743529383796,0.22145822459887612,0.5860273288880065,0.6565719697963883
strict_t3,3,raw,49,mean,0.38633713621774207,0.2581054282961545,0.6680834020333076,0.5536645679276019
strict_t3,3,raw,49,position,0.38633713621774207,0.27288178223002,0.7063307061328479,0.5010969335738724
strict_t3,3,raw,49,prefix_v,0.38633713621774207,0.24312889688857542,0.6293179559925774,0.6039589102653243
strict_t3,3,raw,49,prefix_v_position,0.38633713621774207,0.2723254704268325,0.7048907415241287,0.5031290425135639
strict_t3,3,raw,49,oracle_r8,0.38633713621774207,0.22553021277943425,0.5837652962575256,0.6592180788853634
