part,target,source,context_index,method,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t4,4,preprocess,40,mean,0.2777206279876659,0.6284420706892688,0.17453132652569286,0.6050605637877841,0.7786012332325484
t4,4,preprocess,40,oracle_r4,0.2777206279876659,0.504546780770646,0.140123048804779,0.7454325460139777,0.8635046171598123
t4,4,preprocess,40,oracle_r8,0.2777206279876659,0.483546045666417,0.1342907114634299,0.7661832217203713,0.8754296448994365
t4,4,preprocess,40,position_r4,0.2777206279876659,0.5819226164821236,0.16161191448964102,0.6613660684265993,0.8303319708580639
t4,4,preprocess,40,position_r8,0.2777206279876659,0.5859715349896546,0.16273638268022342,0.656637360181868,0.8309793881730586
t4,4,preprocess,40,cached_prefix_r4,0.2777206279876659,0.6217365972613373,0.1726690782343331,0.6134436036258937,0.7837942982842155
t4,4,preprocess,40,cached_prefix_r8,0.2777206279876659,0.618884256198068,0.17187692428300694,0.6169822774301641,0.7859919834994886
t4,4,preprocess,41,mean,0.2863654245057139,0.7352045895788802,0.21053717439330516,0.4594742114621503,0.6855598113223287
t4,4,preprocess,41,oracle_r4,0.2863654245057139,0.5941584366067935,0.17014643292255568,0.646975752208971,0.8051618758113394
t4,4,preprocess,41,oracle_r8,0.2863654245057139,0.5297308644562053,0.15169660387378003,0.7193852112424814,0.8485498853246215
t4,4,preprocess,41,position_r4,0.2863654245057139,0.6877823685769525,0.19695708994508435,0.526955413474677,0.733294672907016
t4,4,preprocess,41,position_r8,0.2863654245057139,0.6813572231849381,0.19511715045738923,0.5357523344137105,0.7393358143807204
t4,4,preprocess,41,cached_prefix_r4,0.2863654245057139,0.69492335260492,0.1990020208676418,0.5170815340043381,0.7225487971401191
t4,4,preprocess,41,cached_prefix_r8,0.2863654245057139,0.6913818364969496,0.19798785310398903,0.5219911561621053,0.7256476923753126
t4,4,preprocess,42,mean,0.29618079304074996,0.607454241040651,0.17991627884738692,0.6309993450417266,0.7950415910657428
t4,4,preprocess,42,oracle_r4,0.29618079304074996,0.5010372724305204,0.14839761669144583,0.7489616516353844,0.8654783572975177
t4,4,preprocess,42,oracle_r8,0.29618079304074996,0.45934475700372285,0.1360490944084732,0.7890023942131908,0.8882784461980935
t4,4,preprocess,42,position_r4,0.29618079304074996,0.557015433509524,0.16497727283278793,0.6897338068321971,0.8311826896904303
t4,4,preprocess,42,position_r8,0.29618079304074996,0.5560150303697654,0.16468097263749376,0.6908472860029089,0.8318711012386046
t4,4,preprocess,42,cached_prefix_r4,0.29618079304074996,0.6066310557587483,0.1796724671777735,0.6319987621890264,0.7957350983655112
t4,4,preprocess,42,cached_prefix_r8,0.29618079304074996,0.6043045779700162,0.1789834091413151,0.6348159770444806,0.7975725420442629
t4,4,preprocess,43,mean,0.36708849045885295,0.7890140899981184,0.2896379912481748,0.3774567657844412,0.6143752971847373
t4,4,preprocess,43,oracle_r4,0.36708849045885295,0.5861603427842365,0.21517271539950916,0.6564160525470664,0.8101953196117517
t4,4,preprocess,43,oracle_r8,0.36708849045885295,0.5684423066758526,0.20866862827058705,0.6768733439810359,0.8227233317828465
t4,4,preprocess,43,position_r4,0.36708849045885295,0.6080072157260248,0.22319245100895654,0.6303272256250871,0.7940776749007278
t4,4,preprocess,43,position_r8,0.36708849045885295,0.595109647795574,0.21845790226677686,0.6458445071006279,0.8038441779380114
t4,4,preprocess,43,cached_prefix_r4,0.36708849045885295,0.7677762803789641,0.28184183577442695,0.4105195832874423,0.6409675875876109
t4,4,preprocess,43,cached_prefix_r8,0.36708849045885295,0.759620402060827,0.2788479067142559,0.4229768447729475,0.6505024297111365
t4,4,preprocess,44,mean,0.336234659457329,0.6807206987773243,0.22888189233894868,0.5366193302561113,0.7353437520271028
t4,4,preprocess,44,oracle_r4,0.336234659457329,0.5297100563827656,0.17810688041898176,0.7194072561669673,0.8482720396825728
t4,4,preprocess,44,oracle_r8,0.336234659457329,0.4661884293439776,0.1567487077834194,0.7826683483457952,0.884792765439893
t4,4,preprocess,44,position_r4,0.336234659457329,0.741225711101461,0.24922577455321626,0.4505844452021336,0.6712647937600985
t4,4,preprocess,44,position_r8,0.336234659457329,0.7273736389719324,0.24456822779796586,0.4709275893287289,0.6863240162181876
