source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
raw,hidden_layer_input,0,0.0,0.0,1176.1659098583063,1176.1659098583063,1.0,0.0
raw,hidden_layer_input,1,0.06195483496183692,1088.1505247882055,17563.609449665822,17973.052560154552,0.9983900745491797,2.0319154392955507e-07
raw,hidden_layer_input,2,0.08534713421970114,2231.3344657050957,26144.22248743795,26842.534476263136,0.996800121758465,8.543917103273446e-07
raw,hidden_layer_input,3,0.09360238032322898,2896.9290917653866,30949.3100684157,31797.778488453896,0.9961019551864013,1.4401356747603019e-06
raw,hidden_layer_input,4,0.10369343766249721,3768.9207742209937,36346.762718853315,37290.70680121758,0.9950886337260407,2.437595813001224e-06
raw,hidden_layer_input,5,0.10369697882102015,4468.667583863333,43093.51761902537,44112.26782189536,0.9950206276963033,3.42676070016932e-06
raw,hidden_layer_input,6,0.11073543805954027,5534.451074298756,49979.04168061348,50904.588659354915,0.9941486716347167,5.25625932585037e-06
raw,hidden_layer_input,7,0.11335450072824035,6273.9763508862625,55348.2774003627,56060.32549670823,0.9937386973642331,6.754814597874175e-06
raw,hidden_layer_input,8,0.12107136770168653,7560.495950340921,62446.605616693654,62840.731883021144,0.9927366306093823,9.809079373971165e-06
raw,hidden_layer_input,9,0.1164190977023743,8114.824650811302,69703.55217454846,69959.18448705466,0.9932547780307885,1.1300195529108055e-05
raw,hidden_layer_input,10,0.11191612714592852,8774.038938928532,78398.3431403767,78393.81034957415,0.9937370449486809,1.3210729298584973e-05
raw,hidden_layer_input,11,0.11300431718110691,9408.54596826693,83258.28785097013,83242.99134724497,0.9936138593523535,1.5190522099135908e-05
raw,hidden_layer_input,12,0.11814544120704588,10112.80512120018,85596.23645128914,85577.75535313631,0.9930193482964718,1.7549750843212553e-05
raw,hidden_layer_input,13,0.12587746136329175,11158.12484888115,88642.75405648648,88630.08213566655,0.9920763209603662,2.1365354910143232e-05
raw,hidden_layer_input,14,0.12927072659606084,11910.403037292323,92135.34534008922,92106.84336766867,0.9916420080631168,2.4343364072667546e-05
raw,hidden_layer_input,15,0.13150191526229046,12684.802995322241,96460.97526428758,96545.45933101929,0.9913615813987073,2.761182625492471e-05
raw,hidden_layer_input,16,0.1364269703251121,13750.914593715786,100793.22703528992,100938.50423060816,0.99070828583322,3.244821776818153e-05
raw,hidden_layer_input,17,0.14032889049397837,14704.164416196109,104783.58636226143,105121.5353085418,0.9901907455978874,3.7102944691283735e-05
raw,hidden_layer_input,18,0.14858667222294084,16112.9330570779,108441.30779712129,108878.41767626631,0.9890134165385135,4.4552992956016546e-05
