example_id,chunk_id,method,rate,chunk_len,selected_count
0,0,draft_smart_frequency_global,0.2,50,36
0,1,draft_smart_frequency_global,0.2,92,20
0,2,draft_smart_frequency_global,0.2,76,14
0,3,draft_smart_frequency_global,0.2,98,9
0,4,draft_smart_frequency_global,0.2,52,10
0,5,draft_smart_frequency_global,0.2,214,13
0,6,draft_smart_frequency_global,0.2,121,18
0,7,draft_smart_frequency_global,0.2,301,21
0,8,draft_smart_frequency_global,0.2,84,25
0,9,draft_smart_frequency_global,0.2,83,68
0,0,draft_smart_mean_score_global,0.2,50,39
0,1,draft_smart_mean_score_global,0.2,92,18
0,2,draft_smart_mean_score_global,0.2,76,12
0,3,draft_smart_mean_score_global,0.2,98,8
0,4,draft_smart_mean_score_global,0.2,52,10
0,5,draft_smart_mean_score_global,0.2,214,11
0,6,draft_smart_mean_score_global,0.2,121,13
0,7,draft_smart_mean_score_global,0.2,301,23
0,8,draft_smart_mean_score_global,0.2,84,29
0,9,draft_smart_mean_score_global,0.2,83,71
0,0,draft_smart_max_score_global,0.2,50,38
0,1,draft_smart_max_score_global,0.2,92,20
0,2,draft_smart_max_score_global,0.2,76,13
0,3,draft_smart_max_score_global,0.2,98,7
0,4,draft_smart_max_score_global,0.2,52,10
0,5,draft_smart_max_score_global,0.2,214,11
0,6,draft_smart_max_score_global,0.2,121,13
0,7,draft_smart_max_score_global,0.2,301,26
0,8,draft_smart_max_score_global,0.2,84,31
0,9,draft_smart_max_score_global,0.2,83,65
0,0,draft_smart_top2_mean_global,0.2,50,37
0,1,draft_smart_top2_mean_global,0.2,92,20
0,2,draft_smart_top2_mean_global,0.2,76,12
0,3,draft_smart_top2_mean_global,0.2,98,6
0,4,draft_smart_top2_mean_global,0.2,52,10
0,5,draft_smart_top2_mean_global,0.2,214,11
0,6,draft_smart_top2_mean_global,0.2,121,13
0,7,draft_smart_top2_mean_global,0.2,301,26
0,8,draft_smart_top2_mean_global,0.2,84,30
0,9,draft_smart_top2_mean_global,0.2,83,69
1,0,draft_smart_frequency_global,0.2,90,34
1,1,draft_smart_frequency_global,0.2,85,8
1,2,draft_smart_frequency_global,0.2,130,21
1,3,draft_smart_frequency_global,0.2,86,14
1,4,draft_smart_frequency_global,0.2,135,11
1,5,draft_smart_frequency_global,0.2,217,23
1,6,draft_smart_frequency_global,0.2,56,12
1,7,draft_smart_frequency_global,0.2,216,20
1,8,draft_smart_frequency_global,0.2,113,23
1,9,draft_smart_frequency_global,0.2,77,75
1,0,draft_smart_mean_score_global,0.2,90,30
1,1,draft_smart_mean_score_global,0.2,85,14
1,2,draft_smart_mean_score_global,0.2,130,22
1,3,draft_smart_mean_score_global,0.2,86,12
1,4,draft_smart_mean_score_global,0.2,135,13
1,5,draft_smart_mean_score_global,0.2,217,19
1,6,draft_smart_mean_score_global,0.2,56,16
1,7,draft_smart_mean_score_global,0.2,216,26
1,8,draft_smart_mean_score_global,0.2,113,23
1,9,draft_smart_mean_score_global,0.2,77,66
1,0,draft_smart_max_score_global,0.2,90,32
1,1,draft_smart_max_score_global,0.2,85,11
1,2,draft_smart_max_score_global,0.2,130,30
1,3,draft_smart_max_score_global,0.2,86,11
1,4,draft_smart_max_score_global,0.2,135,10
1,5,draft_smart_max_score_global,0.2,217,22
1,6,draft_smart_max_score_global,0.2,56,12
1,7,draft_smart_max_score_global,0.2,216,29
1,8,draft_smart_max_score_global,0.2,113,18
1,9,draft_smart_max_score_global,0.2,77,66
1,0,draft_smart_top2_mean_global,0.2,90,31
1,1,draft_smart_top2_mean_global,0.2,85,12
1,2,draft_smart_top2_mean_global,0.2,130,31
1,3,draft_smart_top2_mean_global,0.2,86,12
1,4,draft_smart_top2_mean_global,0.2,135,11
1,5,draft_smart_top2_mean_global,0.2,217,20
1,6,draft_smart_top2_mean_global,0.2,56,12
1,7,draft_smart_top2_mean_global,0.2,216,26
1,8,draft_smart_top2_mean_global,0.2,113,20
1,9,draft_smart_top2_mean_global,0.2,77,66
2,0,draft_smart_frequency_global,0.2,64,37
2,1,draft_smart_frequency_global,0.2,122,16
2,2,draft_smart_frequency_global,0.2,88,14
2,3,draft_smart_frequency_global,0.2,48,11
2,4,draft_smart_frequency_global,0.2,185,20
