Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,National Cycle Route 57 is part of the United Kingdom's National Cycle Network (NCN).,National Cycle Network,True,0.23529411764705882,0.0,预测答案“National Cycle Network”直接包含了标准答案中的核心关键信息，准确指出了National Cycle Route 57所属的网络名称。虽然预测答案省略了关于“United Kingdom's”的修饰语，但在语义上与标准答案完全等价，正确回答了原问题。,N/A,N/A,N/A,N/A,N/A
What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,"Corfe Mullen, Dorset, England","Corfe Mullen, Dorset, England.",True,1.0,1.0,"预测答案包含了标准答案的所有关键信息，即“Corfe Mullen, Dorset, England”。两者在语义上完全等价，唯一的区别仅仅是预测答案在末尾多了一个句号，这属于标点符号上的细微差异，不影响对问题的正确回答。",N/A,N/A,N/A,N/A,N/A
What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,"Coffee Swamp is located on the northern edge of Washington Island, in Door County, Wisconsin.","Coffee Swamp is located on the northern edge of Washington Island, in Door County, Wisconsin.",True,1.0,1.0,预测答案与标准答案的文本完全一致，准确包含了关于Coffee Swamp地理位置的所有关键信息（华盛顿岛北端、威斯康星州多尔县），在语义上完全等价，因此正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,Johan Ludvig Heiberg is the child of Peter Andreas Heiberg.,"1. The question asks for the child of Peter Andreas Heiberg.  
2. From the document titled ""The Crisis and a Crisis in the Life of an Actress,"" it is mentioned that Johanne Luise Heiberg was the daughter of Johan Ludvig Heiberg and is noted as the niece of queen Margaret Leijonhufvud and the granddaughter of regent Christina Gyllenstierna.  
3. The document also states that Peter Andreas Heiberg was the father of Johan Ludvig Heiberg.  
4. Therefore, the child of Peter Andreas Heiberg is Johan Ludvig Heiberg.  

Answer: Johan Ludvig Heiberg",True,0.6153846153846153,0.0,预测答案明确指出了Peter Andreas Heiberg的孩子是Johan Ludvig Heiberg，这与标准答案的核心内容完全一致。尽管预测答案包含了额外的推理过程，但其最终得出的结论与标准答案在语义上等价，包含了标准答案的关键信息。,N/A,N/A,N/A,N/A,N/A
Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,Johanne Luise Heiberg,Johanne Luise Heiberg,True,1.0,1.0,预测答案与标准答案完全一致，均为“Johanne Luise Heiberg”。预测答案准确且完整地包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于 Johan Ludvig Heiberg 配偶的问题。,N/A,N/A,N/A,N/A,N/A
"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?","Alice de Lusignan had a uterine half-brother, King Henry III of England.","1. Hugh of Lusignan, 2. Count Raoul of Eu.",False,0.30303030303030304,0.0,预测答案列出的Hugh of Lusignan和Count Raoul of Eu并未出现在标准答案中。标准答案明确指出她的兄弟姐妹是同母异父的哥哥英格兰国王亨利三世。预测答案完全遗漏了这一关键信息，因此未能正确回答问题。,N/A,N/A,N/A,N/A,N/A
"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,Henry III was first crowned in 1216 at Gloucester Cathedral and had a second coronation on 17 May 1220 at Westminster Abbey.,1220,False,0.15384615384615385,0.0,预测答案“1220”仅包含了亨利三世第二次加冕的年份，遗漏了1216年首次加冕这一关键信息。此外，它也未能提供具体的加冕地点等细节，因此与标准答案在语义上并不等价，未能完整回答问题。,N/A,N/A,N/A,N/A,N/A
Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,Ernst Mach was employed at Charles University in Prague.,The document does not explicitly state which university employed Ernst Mach.,False,0.380952380952381,0.0,预测答案表示文档中没有明确说明哪所大学雇用了恩斯特·马赫，这与标准答案中明确指出的“布拉格查理大学”这一关键信息相矛盾。预测答案未能包含标准答案的核心内容，在语义上完全不一致，因此判定为错误。,N/A,N/A,N/A,N/A,N/A
Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,The Mach number is named after the Austrian physicist and philosopher Ernst Mach.,Ernst Mach,True,0.2857142857142857,0.0,预测答案“Ernst Mach”准确给出了问题所询问的物理学家的名字，包含了标准答案中的核心关键信息。虽然它没有包含标准答案中关于人物国籍和身份的修饰性描述，但在语义上已经完整且正确地回答了问题，符合评估标准。,N/A,N/A,N/A,N/A,N/A
Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,Ernst Mach was a professor at Charles University in Prague.,Charles University in Prague,True,0.625,0.0,预测答案“Charles University in Prague”直接提取了标准答案中的核心实体信息，准确回答了恩斯特·马赫职业生涯所在的学术机构。虽然缺少了完整的句子结构，但在语义上与标准答案完全等价，符合评估标准。,N/A,N/A,N/A,N/A,N/A
When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?,King Richard I of England,Richard I,True,0.5,0.0,预测答案“Richard I”与标准答案“King Richard I of England”在语义上完全等价。虽然预测答案省略了“King”和“of England”等限定词，但“Richard I”已经包含了标准答案的核心关键信息，准确指代了同一位英国君主，符合允许措辞细微差异的评判标准。,N/A,N/A,N/A,N/A,N/A
When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?,"King Richard I led a large fleet from Messina to Acre in April 1191, which was dispersed by a storm.",1191 expedition to Acre,True,0.3448275862068966,0.0,预测答案“1191 expedition to Acre”准确包含了标准答案中的关键信息，即时间“1191年”和目的地“阿卡”。虽然它省略了出发地“墨西拿”等细节，但在语义上与标准答案的核心事件完全一致，成功回答了问题所问的具体远征。,N/A,N/A,N/A,N/A,N/A
The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?,George Packer,George Packer,True,1.0,1.0,预测答案“George Packer”与标准答案完全一致，准确包含了问题所询问的《The Unwinding》一书作者的关键信息，语义上完全等价，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?,Peace Corps,"1. The document mentions that George Packer served with the Peace Corps in Togo from 1982–1983.  
2. Therefore, the organization he volunteered for is the Peace Corps.  

Answer: Peace Corps",True,0.07692307692307693,0.0,预测答案明确指出了George Packer志愿加入的组织是Peace Corps，这与标准答案完全一致。预测答案不仅包含了标准答案的关键信息，而且在语义上完全等价，符合所有的判断标准。,N/A,N/A,N/A,N/A,N/A
Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?,The song 'Bang Bang Rock & Roll' was performed by the British rock band Art Brut.,Art Brut,True,0.15384615384615385,0.0,预测答案“Art Brut”准确提取了标准答案中的核心实体信息，即演唱该歌曲的乐队名称。虽然缺少了“British rock band”等修饰性描述，但语义上与标准答案完全一致，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?,Eddie Argos,Eddie Argos,True,1.0,1.0,预测答案“Eddie Argos”与标准答案完全一致，准确包含了问题的关键信息，指出了乐队Art Brut的主唱名字，语义上完全等价，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,True,0.13333333333333333,0.0,预测答案“Compaq”准确提取了标准答案中的核心实体信息，直接回答了问题所问的公司名称。虽然缺少了完整的句子结构，但在语义上与标准答案完全一致，符合评估标准。,N/A,N/A,N/A,N/A,N/A
What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?,Hewlett Packard,Hewlett Packard,True,1.0,1.0,预测答案与标准答案完全一致，均为“Hewlett Packard”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确回答了关于康柏公司在2002年与哪家公司合并的问题。,N/A,N/A,N/A,N/A,N/A
What year was the father of Katherine of England crowned?,Who is Katherine of England?,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England (also called Eleanor Plantagenet and Eleanor of Leicester) (1215 – 13 April 1256) was the youngest child of John, King of England and Isabella of Angoulême.",False,0.39655172413793105,0.0,预测答案与标准答案描述的是完全不同的历史人物。标准答案指出Katherine of England是亨利三世和普罗旺斯的埃莉诺的第五个孩子，生于1253年，1257年早夭。而预测答案却将其描述为约翰国王和昂古莱姆的伊莎贝拉的小女儿（生于1215年），这属于张冠李戴，两者在人物身份、生卒年份和父母信息上均存在严重冲突，语义上完全不等价。,N/A,N/A,N/A,N/A,N/A
What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?,Henry III was first crowned in 1216 and had a second coronation in 1220.,1207,False,0.16,0.0,预测答案“1207”是亨利三世出生的年份，而不是他加冕的年份。标准答案明确指出他分别在1216年和1220年加冕，预测答案与标准答案的信息完全不符，因此是错误的。,N/A,N/A,N/A,N/A,N/A
Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?,"Natalie Wood played the little girl, Susan Walker, in the 1947 film Miracle on 34th Street.",Natalie Wood,True,0.16666666666666669,0.0,预测答案“Natalie Wood”准确包含了标准答案中的核心关键信息，即扮演小女孩的演员名字。虽然预测答案省略了关于角色名和电影名的补充描述，但针对问题所问的演员主体，两者在语义上完全等价，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?,Lana Wood is the sibling of actress Natalie Wood.,Lana Wood,True,0.33333333333333337,0.0,预测答案“Lana Wood”直接给出了问题所询问的对象，包含了标准答案中的核心关键信息。虽然预测答案省略了部分修饰性语句，但在语义上与标准答案完全等价，准确无误地回答了问题。,N/A,N/A,N/A,N/A,N/A
What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?,"Culberson County, Texas",Pine Springs is located in Columbia County.,False,0.18181818181818182,0.0,"预测答案指出Pine Springs位于Columbia County，而标准答案明确指出其位于Culberson County, Texas。两者所提到的县名完全不同，预测答案没有包含标准答案的关键信息，且语义上不一致，因此回答是错误的。",N/A,N/A,N/A,N/A,N/A
What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?",Van Horn,"The county seat of Culberson County, Texas is Van Horn.",True,0.18181818181818182,0.0,"预测答案明确指出了Culberson County, Texas的县治是Van Horn，包含了标准答案的所有关键信息，且在语义上与标准答案完全等价，只是增加了完整的句子结构，意思保持一致。",N/A,N/A,N/A,N/A,N/A
"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?,Compaq was the top PC manufacturer in 1994.,Compaq,True,0.16666666666666669,0.0,预测答案“Compaq”准确包含了标准答案中的核心关键信息，即1994年排名第一的个人电脑制造商名称。虽然预测答案省略了部分修饰性语句，但在回答该问题时，其语义与标准答案完全等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?,Compaq merged with Hewlett Packard (HP) in 2002.,"2002, when Compaq merged with Hewlett Packard.",True,0.7857142857142856,0.0,预测答案明确指出了康柏在2002年与惠普合并这一关键信息，虽然句式结构与标准答案不完全相同，但语义上完全等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?,George VI was the King of the United Kingdom in 1950.,George VI,True,0.2666666666666667,0.0,预测答案“George VI”准确给出了问题所问的君主名字，包含了标准答案的核心关键信息。虽然预测答案省略了完整的句子结构，但在语义上与标准答案完全等价，正确回答了1950年英格兰（英国）的国王是谁这一问题。,N/A,N/A,N/A,N/A,N/A
"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?,Colin Firth,Colin Firth,True,1.0,1.0,预测答案“Colin Firth”与标准答案完全一致，准确包含了问题所询问的在电影《国王的演讲》中饰演乔治六世的演员信息，语义完全等价，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?,Natalie Wood played Susan Walker in Miracle on 34th Street.,Natalie Wood,True,0.25,0.0,预测答案“Natalie Wood”准确给出了问题中询问的演员名字，包含了标准答案的核心关键信息。虽然标准答案中提到了角色的全名Susan Walker及电影名，但预测答案在语义上与标准答案完全一致，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,"1. The document titled ""Five Finger Exercise"" mentions that Lana Wood is the sister of Natalie Wood.
2. Therefore, Natalie Wood's brother is not mentioned in the provided documents, but her sister is Lana Wood.
3. Since the question asks for her brother and no information about a male sibling is provided, the answer is not available in the given documents. 

Answer: The provided documents do not mention Natalie Wood's brother.",True,0.41379310344827586,0.0,预测答案准确指出了文档中未提及娜塔利·伍德的兄弟，并补充说明了她有一个姐妹叫拉娜·伍德。这与标准答案的核心信息完全一致，语义上等价，符合评估标准。,N/A,N/A,N/A,N/A,N/A
What team was Anna Benson's husband on?,Who is Anna Benson's husband?,"Kris Benson, a former Major League Baseball pitcher.",Kris Benson,True,0.5454545454545454,0.0,预测答案“Kris Benson”准确包含了标准答案中的核心人物信息，直接且正确地回答了关于Anna Benson丈夫是谁的问题。虽然它省略了关于其职业背景的补充描述，但在核心语义上与标准答案完全一致。,N/A,N/A,N/A,N/A,N/A
What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.","Pittsburgh Pirates, New York Mets, and Baltimore Orioles",True,0.8125000000000001,0.0,"预测答案完整地列出了“Pittsburgh Pirates, New York Mets, and Baltimore Orioles”这三支球队，包含了标准答案中的所有关键信息。虽然缺少了主语和谓语等修饰性词汇，但在语义上与标准答案完全等价，准确地回答了问题。",N/A,N/A,N/A,N/A,N/A
What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?,Joni James,Sue Thompson,False,0,0.0,预测答案给出的歌手是Sue Thompson，而标准答案是Joni James。两者是完全不同的人，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此未能正确回答该问题。,N/A,N/A,N/A,N/A,N/A
What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,MGM Records,Mercury Records,False,0.5,0.0,预测答案给出的唱片公司是“Mercury Records”，而标准答案是“MGM Records”。两者是完全不同的唱片公司，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此回答错误。,N/A,N/A,N/A,N/A,N/A
When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?,Henry III,Henry III,True,1.0,1.0,预测答案“Henry III”与标准答案完全一致，准确包含了问题所要求的关键信息，正确回答了Chapter House是在谁统治下建造的问题，语义上完全等价。,N/A,N/A,N/A,N/A,N/A
