Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
Who played king whose regal Name did Albert Adopt in the king's speech?,What was the regnal name adopted by King George VI?,Albert assumed the regnal name 'George VI'.,Albert Frederick Arthur George,False,0.39999999999999997,0.0,预测答案“Albert Frederick Arthur George”仅列出了国王的出生名，而未明确指出其采用的尊号“George VI”。问题询问的是他采用的regnal name，预测答案未能包含这一关键信息，语义上不等价于标准答案。,N/A,N/A,N/A,N/A,N/A
Who played king whose regal Name did Albert Adopt in the king's speech?,Who played King George VI in the film 'The King's Speech'?,Colin Firth,Colin Firth,True,1.0,1.0,预测答案“Colin Firth”与标准答案完全一致，准确包含了问题所询问的在电影《国王的演讲》中饰演乔治六世的关键演员信息，语义上完全等价，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,Where is KPRM licensed to broadcast?,"Park Rapids, Minnesota","Park Rapids, Minnesota.",True,1.0,1.0,"预测答案“Park Rapids, Minnesota.”与标准答案“Park Rapids, Minnesota”在语义上完全等价，包含了所有关键信息。唯一的区别是预测答案末尾多了一个句号，这属于标点符号上的细微差异，不影响整体意思的表达，因此判断为正确。",N/A,N/A,N/A,N/A,N/A
What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?,The author of Prince Prigio is Andrew Lang.,Andrew Lang,True,0.3636363636363636,0.0,预测答案“Andrew Lang”直接包含了标准答案中的核心关键信息，即《Prince Prigio》的作者名字。虽然预测答案省略了标准答案中的部分陈述性修饰语，但两者在语义上完全等价，准确且直接地回答了问题。,N/A,N/A,N/A,N/A,N/A
What year did the author of Prince Prigio die?,What year did Andrew Lang die?,Andrew Lang died in 1912.,1912,True,0.5,0.0,预测答案“1912”直接提供了问题所询问的安德鲁·朗格去世的年份，包含了标准答案的核心信息。虽然它没有使用完整的句子结构，但在语义上与标准答案完全等价，准确无误地回答了问题。,N/A,N/A,N/A,N/A,N/A
In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?,"Greenfield, Indiana","100% English is a Channel 4 television programme shown in November 2006 in the United Kingdom. It looked at the genetic makeup of English people who considered themselves to be ethnically English and found that while all had an ethnic makeup similar to people of European descent, a minority discovered genetic markers from North Africa and the Middle East from several generations before they were born. The presenter was Andrew Graham-Dixon. The test results were interpreted by DNAPrint Genomics, based in Sarasota, Florida, United States.",False,0,0.0,"预测答案完全没有回答问题。它讨论的是一部名为《100% English》的英国电视节目及其关于基因构成的内容，完全没有提及Mark Dismore，也没有包含标准答案中的关键信息“Greenfield, Indiana”。因此，预测答案与标准答案在语义上毫无关联。",N/A,N/A,N/A,N/A,N/A
In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?","Greenfield, Indiana is located in Hancock County.",Hancock County,True,0.1818181818181818,0.0,预测答案“Hancock County”直接且准确地包含了标准答案中的核心关键信息。虽然它没有以完整的句子形式呈现，但其语义与标准答案完全等价，正确地回答了问题所询问的县名。,N/A,N/A,N/A,N/A,N/A
Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?,Nannina de' Medici's parents were Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,Piero di Cosimo de' Medici and Lucrezia Tornabuoni.,True,0.7368421052631579,0.0,预测答案准确地给出了南尼娜·德·美第奇的父母名字，即Piero di Cosimo de' Medici和Lucrezia Tornabuoni。虽然它省略了标准答案中的主语和谓语部分，但核心信息完全一致，语义上与标准答案等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",Nannina de' Medici's siblings were Lorenzo de' Medici and Giuliano de' Medici.,1. Lorenzo de' Medici.,False,0.4615384615384615,0.0,预测答案仅包含了标准答案中的部分信息。标准答案指出Nannina de' Medici的兄弟姐妹包括Lorenzo de' Medici和Giuliano de' Medici两人，而预测答案遗漏了Giuliano de' Medici，因此未能完整且正确地回答问题。,N/A,N/A,N/A,N/A,N/A
What county is the NRHEG High School located in?,Where is NRHEG High School located?,"NRHEG High School is located in New Richland, Minnesota.","New Richland, Minnesota.",True,0.5,0.0,"预测答案“New Richland, Minnesota.”准确包含了标准答案中的核心地理位置信息，且在语义上与标准答案完全等价，只是省略了主语和谓语等冗余的句子结构，不影响对问题的正确回答。",N/A,N/A,N/A,N/A,N/A
