example_id,sub_question_id,selector,rate,doc_len,selected_tokens,ideal_mass_all_layer,ideal_mass_last_layer,jaccard_with_oracle_all_layer,score_cosine_all_layer,score_js_all_layer,score_spearman_all_layer,full_attention_time_s,selector_time_s
0,0,oracle_full_attention,0.15,1313,196,0.43642672896385193,0.7182172536849976,1.0,0.9999999403953552,0.0,1.0,0.558377964887768,0.558377964887768
0,0,fusionrag_qk,0.15,1313,196,0.20762306451797485,0.01876932382583618,0.14285714285714285,0.2866208255290985,0.20520418086985415,0.26812995237173104,0.558377964887768,0.08074268465861678
0,0,draft_selected_set,0.15,1313,196,0.2964972257614136,0.05682462453842163,0.2980132450331126,0.5084791779518127,0.3837790927306897,0.08301268585826944,0.558377964887768,0.3637464330531657
0,0,random,0.15,1313,196,0.1513378620147705,0.18966448307037354,0.09497206703910614,0.6625954508781433,0.07077445300170213,-0.2638967101624193,0.558377964887768,0.0
1,0,oracle_full_attention,0.15,1295,194,0.42661094665527344,0.7752962112426758,1.0,0.9999997615814209,0.0,1.0,0.28094254387542605,0.28094254387542605
1,0,fusionrag_qk,0.15,1295,194,0.2038394659757614,0.06683959811925888,0.1513353115727003,0.29164788126945496,0.21053769820146762,0.2228674148704936,0.28094254387542605,0.0272406293079257
1,0,draft_selected_set,0.15,1295,194,0.22186414897441864,0.1285293847322464,0.1686746987951807,0.3725762963294983,0.4409251422648362,0.017680906002893775,0.28094254387542605,0.12832476012408733
1,0,random,0.15,1295,194,0.13091786205768585,0.11185021698474884,0.060109289617486336,0.6499712467193604,0.06868462204852319,-0.3187296893391652,0.28094254387542605,0.0
2,0,oracle_full_attention,0.15,1441,216,0.4491845369338989,0.9845908880233765,1.0,1.0000001192092896,0.0,1.0,0.2978825969621539,0.2978825969621539
2,0,fusionrag_qk,0.15,1441,216,0.22392427921295166,0.2576287090778351,0.13089005235602094,0.23898111283779144,0.25493219179713433,0.035223531008382415,0.2978825969621539,0.029579153284430504
2,0,draft_selected_set,0.15,1441,216,0.26072508096694946,0.09973398596048355,0.19008264462809918,0.4160788953304291,0.42108388204168684,-0.07233705452934522,0.2978825969621539,0.13256350299343467
2,0,random,0.15,1441,216,0.15484552085399628,0.14239110052585602,0.10204081632653061,0.6178569793701172,0.07640954924133425,-0.34268804169498557,0.2978825969621539,0.0
3,0,oracle_full_attention,0.15,1154,173,0.41595742106437683,0.8065276741981506,1.0,0.9999999403953552,0.0,1.0,0.26380528369918466,0.26380528369918466
3,0,fusionrag_qk,0.15,1154,173,0.190536767244339,0.14449256658554077,0.1270358306188925,0.3848382830619812,0.1973142671879172,0.2589531540620271,0.26380528369918466,0.026076100766658783
3,0,draft_selected_set,0.15,1154,173,0.15687038004398346,0.1316673457622528,0.08125,0.27274569869041443,0.49092704822819283,-0.14137596477932357,0.26380528369918466,0.12225150875747204
3,0,random,0.15,1154,173,0.16090908646583557,0.12972137331962585,0.0914826498422713,0.6731896996498108,0.06390593231498969,-0.3698653275633352,0.26380528369918466,0.0
3,1,oracle_full_attention,0.15,1353,202,0.43649569153785706,0.7850105166435242,1.0,0.9999999403953552,0.0,1.0,0.2821723478846252,0.2821723478846252
3,1,fusionrag_qk,0.15,1353,202,0.18962258100509644,0.09839421510696411,0.11911357340720222,0.3473023772239685,0.1970903108513399,0.31183152473793546,0.2821723478846252,0.026767094153910875
3,1,draft_selected_set,0.15,1353,202,0.2574002742767334,0.10264172405004501,0.27044025157232704,0.43854066729545593,0.4126546684941967,-0.017036371170504088,0.2821723478846252,0.12790854834020138
3,1,random,0.15,1353,202,0.15267422795295715,0.15452907979488373,0.0889487870619946,0.6583064198493958,0.07075534048727165,-0.3702043462413293,0.2821723478846252,0.0
4,0,oracle_full_attention,0.15,1178,176,0.399635910987854,0.7166944742202759,1.0,0.9999998807907104,0.0,1.0,0.2645604209974408,0.2645604209974408
4,0,fusionrag_qk,0.15,1178,176,0.18285159766674042,0.14663513004779816,0.13183279742765272,0.3677816390991211,0.19415731017789517,0.3304998969933571,0.2645604209974408,0.02598024206236005
4,0,draft_selected_set,0.15,1178,176,0.2046586126089096,0.09573310613632202,0.16943521594684385,0.3720797896385193,0.4469225559783037,-0.09854822883777264,0.2645604209974408,0.12266461458057165
4,0,random,0.15,1178,176,0.1576876938343048,0.20114438235759735,0.09316770186335403,0.7027318477630615,0.05828402253006695,-0.3526860244768214,0.2645604209974408,0.0
4,1,oracle_full_attention,0.15,2075,311,0.4659344255924225,0.9836651682853699,1.0,1.0,0.0,1.0,0.381902608089149,0.381902608089149
4,1,fusionrag_qk,0.15,2075,311,0.19405505061149597,0.11736264079809189,0.13296903460837886,0.2805144488811493,0.22967663466031182,0.24813612666619272,0.381902608089149,0.0268491068854928
4,1,draft_selected_set,0.15,2075,311,0.27206042408943176,0.25716686248779297,0.2196078431372549,0.42098215222358704,0.41174559983287484,-0.11115310598706288,0.381902608089149,0.17240891605615616
4,1,random,0.15,2075,311,0.13763929903507233,0.05680609494447708,0.05782312925170068,0.5990579128265381,0.08504231128653902,-0.49890931281635664,0.381902608089149,0.0
6,0,oracle_full_attention,0.15,1490,223,0.4465557932853699,0.9602071046829224,1.0,0.9999998807907104,0.0,1.0,0.29768221778795123,0.29768221778795123
6,0,fusionrag_qk,0.15,1490,223,0.20120951533317566,0.12038020044565201,0.14066496163682865,0.26325511932373047,0.256770358000935,0.31519608861717996,0.29768221778795123,0.026317525189369917
6,0,draft_selected_set,0.15,1490,223,0.3084615468978882,0.24653460085391998,0.27793696275071633,0.5019246339797974,0.3826555025076098,-0.06206400277348041,0.29768221778795123,0.13303067907691002
6,0,random,0.15,1490,223,0.1668993979692459,0.20497474074363708,0.07729468599033816,0.6295013427734375,0.07513048135893953,-0.4060541262834399,0.29768221778795123,0.0
7,0,oracle_full_attention,0.15,1587,238,0.43398216366767883,0.8098077178001404,1.0,1.0,0.0,1.0,0.32150929188355803,0.32150929188355803
7,0,fusionrag_qk,0.15,1587,238,0.15197038650512695,0.0503416508436203,0.07936507936507936,0.2471693754196167,0.2671935172246961,0.1114978990310958,0.32150929188355803,0.026291918009519577
7,0,draft_selected_set,0.15,1587,238,0.1945967823266983,0.04639071598649025,0.11475409836065574,0.32212895154953003,0.4626951050103362,-0.1126475546724113,0.32150929188355803,0.13741180719807744
7,0,random,0.15,1587,238,0.17959871888160706,0.10409969091415405,0.07692307692307693,0.641054093837738,0.07200007534302642,-0.4002024398850623,0.32150929188355803,0.0
7,1,oracle_full_attention,0.15,1466,219,0.43965885043144226,0.8540899753570557,1.0,1.0,0.0,1.0,0.29637879598885775,0.29637879598885775
7,1,fusionrag_qk,0.15,1466,219,0.19347235560417175,0.12625570595264435,0.13471502590673576,0.29430073499679565,0.2173858468818125,0.13550435620607626,0.29637879598885775,0.026212730910629034
7,1,draft_selected_set,0.15,1466,219,0.2798096835613251,0.15012885630130768,0.25862068965517243,0.45258215069770813,0.4042016278017402,-0.11976298094059408,0.29637879598885775,0.13253751350566745
7,1,random,0.15,1466,219,0.15694856643676758,0.16865387558937073,0.08955223880597014,0.6251585483551025,0.07342321548174693,-0.3852171935951022,0.29637879598885775,0.0
9,0,oracle_full_attention,0.15,1998,299,0.4636532664299011,0.9602032899856567,1.0,1.0,0.0,1.0,0.3597039612941444,0.3597039612941444
9,0,fusionrag_qk,0.15,1998,299,0.22163134813308716,0.08585807681083679,0.15,0.2554474174976349,0.23222428140226237,0.3362945930578805,0.3597039612941444,0.025847391225397587
9,0,draft_selected_set,0.15,1998,299,0.16747748851776123,0.22081656754016876,0.12830188679245283,0.2641942799091339,0.49167139528288006,-0.19493472595541164,0.3597039612941444,0.1669382811523974
