row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,0.878741895314306,0.05715853814035654,0.26123813493177295,0.4946783669292927,0.06566685531288385,0.0,196,223,0.0,0.0,0.0,0.8130750400014222,0.878741895314306,0.05715853814035654,0.26123813493177295,0.23745371121913195,0.4946783669292927,0.0,0.0,0.0,0.0,0.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,0.28290058905258775,0.02336970530450344,0.10147372912615538,0.09505476290360093,0.063002391718328,0.0,194,219,0.0,0.0,0.0,0.21989819733425975,0.28290058905258775,0.02336970530450344,0.10147372912615538,0.10070850001648068,0.09505476290360093,0.0,0.0,0.0,0.0,0.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,0.28132061613723636,0.02380870282649994,0.10337176499888301,0.09503701189532876,0.05910313641652465,0.0,216,237,0.0,0.0,0.0,0.2222174797207117,0.28132061613723636,0.02380870282649994,0.10337176499888301,0.1026252112351358,0.09503701189532876,0.0,0.0,0.0,0.0,0.0,0.0
3,True,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,0.2672438989393413,0.0213018162176013,0.10314797982573509,0.09493024135008454,0.04786386154592037,0.0,173,199,0.0,0.0,0.0,0.21938003739342093,0.2672438989393413,0.0213018162176013,0.10314797982573509,0.10134023102000356,0.09493024135008454,0.0,0.0,0.0,0.0,0.0,0.0
4,True,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,0.2738939500413835,0.02418852923437953,0.10166536085307598,0.09494428243488073,0.05309577751904726,0.0,202,229,0.0,0.0,0.0,0.22079817252233624,0.2738939500413835,0.02418852923437953,0.10166536085307598,0.10091069620102644,0.09494428243488073,0.0,0.0,0.0,0.0,0.0,0.0
5,True,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,0.27446303982287645,0.02223112713545561,0.10224429983645678,0.09521570662036538,0.05477190623059869,0.0,176,208,0.0,0.0,0.0,0.21969113359227777,0.27446303982287645,0.02223112713545561,0.10224429983645678,0.1015013949945569,0.09521570662036538,0.0,0.0,0.0,0.0,0.0,0.0
6,True,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,0.3255072799511254,0.02923917816951871,0.1017908719368279,0.11769674625247717,0.07678048359230161,0.0,311,335,0.0,0.0,0.0,0.24872679635882378,0.3255072799511254,0.02923917816951871,0.1017908719368279,0.10092478105798364,0.11769674625247717,0.0,0.0,0.0,0.0,0.0,0.0
7,True,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,0.2790671312250197,0.02433356735855341,0.10075312992557883,0.09548892127349973,0.058491512667387724,0.0,223,244,0.0,0.0,0.0,0.22057561855763197,0.2790671312250197,0.02433356735855341,0.10075312992557883,0.09996877098456025,0.09548892127349973,0.0,0.0,0.0,0.0,0.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,0.29292321810498834,0.023597517050802708,0.10159900179132819,0.11340329004451632,0.05432340921834111,0.0,238,265,0.0,0.0,0.0,0.23859980888664722,0.29292321810498834,0.023597517050802708,0.10159900179132819,0.10079167084768414,0.11340329004451632,0.0,0.0,0.0,0.0,0.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,0.2781173759140074,0.02487213769927621,0.10203282907605171,0.09510481217876077,0.05610759695991874,0.0,219,247,0.0,0.0,0.0,0.2220097789540887,0.2781173759140074,0.02487213769927621,0.10203282907605171,0.10127972578629851,0.09510481217876077,0.0,0.0,0.0,0.0,0.0,0.0
