Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,Answer: Salma Hayek,0.0,0.0,False,预测答案“Salma Hayek”与标准答案“Maria Bello”不一致。在电影《Grown Ups》中，Salma Hayek饰演的是主角的妻子，而制片人Kevin James角色的妻子是由Maria Bello饰演的，因此预测答案未能正确回答问题。
What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,the Manhattan Project,1.0,1.0,True,预测答案“the Manhattan Project”包含了标准答案“Manhattan Project”的所有关键信息，两者在语义上完全等价。预测答案仅仅多了一个定冠词“the”，属于措辞上的细微差异，不影响整体意思的表达，因此判断为正确。
In which borough was Callum McManaman born?,Knowsley,Whiston,0.0,0.0,False,预测答案“Whiston”与标准答案“Knowsley”在语义上并不等价，且预测答案未包含标准答案的关键信息。两者是不同的地名，因此预测答案未能正确回答问题。
Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,1.0,1.0,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。
Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Patricia Smith,0.0,0.0,False,预测答案“Patricia Smith”与标准答案“Sherry Boucher”在语义上完全不同，且未包含标准答案的关键信息。在《天龙特攻队》中饰演 Hannibal Smith 的演员是乔治·佩帕德，其配偶为 Sherry Boucher，因此预测答案给出了错误的人物信息。
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,2005–06 season,0.0,0.30769230769230765,False,预测答案给出的时间是“2005–06 season”，而标准答案明确指出时间为“1 December 2010”。两者在时间信息上完全不一致，且语义上不等价，因此预测答案未能正确回答问题。
Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: Maria Muldaur,0.0,0.0,False,预测答案给出的名字是Maria Muldaur，与标准答案Tatum O'Neal完全不一致，既没有包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。
How many times did plague occur in the birthplace of La Silvia's composer?,22,3,0.0,0.0,False,预测答案给出的数字是3，而标准答案为22。两者在数值上完全不一致，且不满足语义等价或包含关键信息的要求，因此预测答案未能正确回答问题。
When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,True,预测答案“1912”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于Larry Alcala受教育地点开始军事教学的具体年份。
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,0.0,0.25,True,预测答案“ATS-6”包含了标准答案“ATS - 6 (Applications Technology Satellite - 6)”中的核心关键信息。两者在语义上完全等价，预测答案仅仅是省略了全称和连字符，属于措辞上的细微差异，不影响对问题的正确回答。
