source_file,example_id,query_idx,n_doc_tokens,total_mass,gini,top0.05_tokens,top0.05_mass,top0.05_incremental_mass,top0.05_incremental_mass_per_token,top0.1_tokens,top0.1_mass,top0.1_incremental_mass,top0.1_incremental_mass_per_token,top0.15_tokens,top0.15_mass,top0.15_incremental_mass,top0.15_incremental_mass_per_token,top0.2_tokens,top0.2_mass,top0.2_incremental_mass,top0.2_incremental_mass_per_token,top0.3_tokens,top0.3_mass,top0.3_incremental_mass,top0.3_incremental_mass_per_token,top0.5_tokens,top0.5_mass,top0.5_incremental_mass,top0.5_incremental_mass_per_token,top0.8_tokens,top0.8_mass,top0.8_incremental_mass,top0.8_incremental_mass_per_token
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,0,7110,10710.718786530197,0.5410572817118187,355,0.3670055935730824,0.3670055935730824,0.0010338185734453025,711,0.4713913176932317,0.10438572412014935,0.0002932183261801948,1066,0.5443280800425431,0.07293676234931135,0.00020545566858960943,1422,0.6023597573310296,0.05803167728848657,0.00016301032946204093,2133,0.6936899504105595,0.09133019307952983,0.00012845315482353,3555,0.823962904303686,0.13027295389312654,9.161248515691036e-05,5688,0.9511665485975059,0.12720364429381992,5.9636026391851815e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,1,7110,12248.563068047166,0.536823784038545,355,0.365857628921853,0.365857628921853,0.0010305848702024027,711,0.46955799053884606,0.10370036161699309,0.0002912931506095311,1066,0.5418713587438496,0.07231336820500356,0.0002036996287464889,1422,0.5990699706260737,0.05719861188222408,0.00016067025809613506,2133,0.6899800678210752,0.09091009719500154,0.00012786230266526236,3555,0.8209468648497209,0.13096679702864567,9.210041985136826e-05,5688,0.9500477886245551,0.12910092377483418,6.052551513119277e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,2,7110,12693.89928638935,0.5350311380871899,355,0.3605035891319513,0.3605035891319513,0.0010155030679773276,711,0.4655287710402284,0.10502518190827709,0.00029501455592212666,1066,0.5388769587943625,0.0733481877541341,0.00020661461339192702,1422,0.5968273429376094,0.057950384143246936,0.00016278197793046892,2133,0.6890992709914192,0.09227192805380979,0.00012977767658763683,3555,0.8210929361529384,0.13199366516151922,9.282254934002758e-05,5688,0.9500395755137616,0.12894663936082318,6.0453183010231215e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,3,7110,11900.43204908073,0.5410112736525781,355,0.37157478453817294,0.37157478453817294,0.0010466895339103462,711,0.47368060678930834,0.1021058222511354,0.00028681410744700955,1066,0.5453942466271161,0.07171363983780776,0.0002020102530642472,1422,0.602550607855896,0.05715636122877987,0.00016055157648533672,2133,0.6927580919036876,0.09020748404779166,0.0001268740985201008,3555,0.8228138247385204,0.13005573283483274,9.145972773194989e-05,5688,0.9505625980253495,0.1277487732868291,5.989159554000427e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,4,7110,12510.981268167496,0.5369303756452288,355,0.3657614049723277,0.3657614049723277,0.0010303138168234582,711,0.4690377610656452,0.10327635609331753,0.00029010212385763355,1066,0.5416837168594483,0.07264595579380306,0.00020463649519381145,1422,0.5991361516018053,0.05745243474235706,0.00016138324365830636,2133,0.6899861402746582,0.09084998867285288,0.00012777776184648787,3555,0.8210402958127432,0.13105415553808497,9.216185340231011e-05,5688,0.9501041058704554,0.12906381005771217,6.05081153575772e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,5,7110,12111.764441534877,0.5421988929006802,355,0.37623166593724877,0.37623166593724877,0.001059807509682391,711,0.47806063866705073,0.10182897272980196,0.0002860364402522527,1066,0.5482608333602765,0.0702001946932258,0.00019774702730486143,1422,0.6041195601840762,0.055858726823799665,0.00015690653602190918,2133,0.693072192380112,0.08895263219603577,0.0001251091873361966,3555,0.8223827564692467,0.12931056408913477,9.093569907815385e-05,5688,0.9502729772404216,0.12789022077117485,5.995790940983349e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,6,7110,12538.393025010824,0.5401463069835046,355,0.37301676729345357,0.37301676729345357,0.0010507514571646579,711,0.4747586790023651,0.10174191170891156,0.00028579188682278527,1066,0.5456367068062496,0.07087802780388452,0.0001996564163489705,1422,0.601929436282275,0.05629272947602537,0.00015812564459557687,2133,0.6916910188986757,0.08976158261640066,0.00012624695164050725,3555,0.8216261615344697,0.12993514263579398,9.137492449774542e-05,5688,0.9500621443712276,0.12843598283675794,6.021377535712984e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,7,7110,12125.653090924025,0.5389809674652495,355,0.37085406717502156,0.37085406717502156,0.0010446593441549904,711,0.47233169801038144,0.10147763083535988,0.0002850495248184266,1066,0.5435608107103658,0.07122911269998433,0.0002006453878872798,1422,0.6004166252515603,0.05685581454119448,0.00015970734421683844,2133,0.6908380323137948,0.09042140706223456,0.00012717497477107533,3555,0.8215723677445537,0.13073433543075885,9.193694474736909e-05,5688,0.9502041987854634,0.1286318310409097,6.030559354941852e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,8,7110,12285.365640804172,0.5419292331938514,355,0.37258980189862045,0.37258980189862045,0.001049548737742593,711,0.4750126916198641,0.10242288972124364,0.0002877047464079877,1066,0.54703071044527,0.07201801882540587,0.00020286765866311512,1422,0.6036301506221992,0.056599440176929194,0.00015898719150822809,2133,0.6936248863495105,0.08999473572731131,0.0001265748744406629,3555,0.8230220182432567,0.12939713189374624,9.099657657788062e-05,5688,0.9505470909764411,0.12752507273318436,5.9786719518604955e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,9,7110,12696.424644038081,0.5410987736563289,355,0.3741398598435591,0.3741398598435591,0.0010539150981508706,711,0.47580904822186404,0.10166918837830496,0.00028558760780422743,1066,0.5464749011196764,0.07066585289781241,0.00019905874055721806,1422,0.6027476072473311,0.05627270612765467,0.00015806939923498502,2133,0.6923864572103144,0.08963884996298332,0.00012607433187480073,3555,0.8221399340371421,0.1297534768268277,9.124717076429515e-05,5688,0.95031159900025,0.12817166496310783,6.0089856991611736e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,10,7110,11863.286340996623,0.5411049329695001,355,0.3713428865574443,0.3713428865574443,0.0010460363001618149,711,0.4743755762379822,0.10303268968053791,0.0002894176676419604,1066,0.5461029436582895,0.07172736742030728,0.00020204892231072473,1422,0.6028539667896845,0.05675102313139502,0.00015941298632414332,2133,0.692779367766867,0.08992540097718249,0.00012647735721122713,3555,0.8227246711729618,0.12994530340609478,9.138206990583318e-05,5688,0.950559047298979,0.12783437612601722,5.9931728141592695e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,11,7110,10442.104826055467,0.5191240422948649,355,0.35345393240214656,0.35345393240214656,0.0009956448800060467,711,0.44949357945041857,0.096039647048272,0.0002697742894614382,1066,0.5200810444363745,0.07058746498595592,0.000198837929537904,1422,0.5785517321376354,0.05847068770126096,0.0001642435047788229,2133,0.6734668630003291,0.09491513086269365,0.0001334952614102583,3555,0.81211140847904,0.13864454547871086,9.749968036477557e-05,5688,0.9487334702881085,0.13662206180906855,6.405159953542829e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,12,7110,8540.64323361218,0.5478460800760132,355,0.39534460861554505,0.39534460861554505,0.0011136467848325213,711,0.48781688666667905,0.092472278051134,0.0002597535900312753,1066,0.5540692906990626,0.06625240403238358,0.00018662649023206643,1422,0.6080733980800856,0.054004107381023014,0.00015169693084557027,2133,0.6942808408912959,0.08620744281121029,0.00012124816147849548,3555,0.8219395874871886,0.1276587465958927,8.977408340076844e-05,5688,0.9503804354127408,0.1284408479255521,6.021605622388753e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,13,7110,11752.771633803844,0.5033660840897396,355,0.3515032020122801,0.3515032020122801,0.0009901498648233241,711,0.4410328893599405,0.08952968734766042,0.0002514878858080349,1066,0.5086697392820355,0.06763684992209501,0.00019052633780871833,1422,0.5655642457894421,0.05689450650740657,0.000159816029515187,2133,0.6598878987971745,0.09432365300773238,0.00013266336569301318,3555,0.801151772311612,0.1412638735144376,9.934168320283938e-05,5688,0.9441461400132974,0.1429943677016854,6.703908471715208e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,14,7110,9874.735108286142,0.524630208058265,355,0.3652273045750033,0.3652273045750033,0.001028809308661981,711,0.4596722538765686,0.09444494930156533,0.00026529480140889135,1066,0.5284029041929418,0.06873065031637315,0.00019360746567992438,1422,0.5850122012810874,0.05660929708814566,0.00015901487946108332,2133,0.6772209477993667,0.09220874651827926,0.00012968881366846592,3555,0.8133019121087524,0.13608096430938565,9.569688066764111e-05,5688,0.9479984472433726,0.1346965351346202,6.314886785495556e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,15,7110,11718.272642374039,0.5340558807988744,355,0.3674653448662634,0.3674653448662634,0.0010351136475106012,711,0.46558095848144926,0.09811561361518584,0.00027560565622243214,1066,0.5365608703013709,0.07097991181992164,0.00019994341357724405,1422,0.5938808171503932,0.05731994684902231,0.00016101108665455703,2133,0.6860664141441095,0.09218559699371631,0.0001296562545621889,3555,0.8193823341497789,0.13331592000566939,9.375240506727805e-05,5688,0.9498532498988738,0.13047091574909486,6.116779922601728e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,16,7110,9227.629391536117,0.526380397436444,355,0.36485992251309124,0.36485992251309124,0.0010277744296143415,711,0.46023366346666333,0.0953737409535721,0.00026790376672351714,1066,0.5296871289908625,0.06945346552419912,0.00019564356485689892,1422,0.5867570845182586,0.05706995552739613,0.00016030886384100037,2133,0.6789376928428297,0.09218060832457109,0.00012964923814988902,3555,0.814309506031974,0.13537181318914437,9.519818086437719e-05,5688,0.948486793433004,0.13417728740102997,6.290543244305202e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,17,7110,9659.913350246847,0.5323432497072633,355,0.37701763046838466,0.37701763046838466,0.0010620214942771398,711,0.47024609354169333,0.09322846307330868,0.00026187770526210304,1066,0.537011497089621,0.0667654035479277,0.0001880715592899372,1422,0.5920716433495031,0.05506014625988209,0.00015466333219068003,2133,0.6821563320812398,0.0900846887317367,0.0001267013906212893,3555,0.8156785251612042,0.13352219307996438,9.389746348801996e-05,5688,0.9487849800465681,0.13310645488536388,6.240340125896103e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,18,7110,9822.805517598987,0.5295505436572667,355,0.3644156376749514,0.3644156376749514,0.001026522923028032,711,0.46193951376270237,0.09752387608775098,0.00027394347215660387,1066,0.532379554819992,0.07044004105728963,0.00019842265086560457,1422,0.5901591123708709,0.057779557550878935,0.00016230212795190712,2133,0.6822865295860769,0.09212741721520601,0.0001295744264630183,3555,0.8165944954505978,0.13430796586452087,9.445004631822846e-05,5688,0.949271215680372,0.13267672022977417,6.220193165952844e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,19,7110,9901.292661689222,0.5346002467575905,355,0.38103892600942424,0.38103892600942424,0.001073349087350491,711,0.4720652219546517,0.09102629594522749,0.00025569184254277383,1066,0.5388121033044005,0.06674688134974882,0.0001880193840837995,1422,0.5940840090467162,0.05527190574231566,0.0001552581621975159,2133,0.6835749040609388,0.08949089501422258,0.00012586623771339322,3555,0.8164065305135182,0.1328316264525794,9.341183294836807e-05,5688,0.9491335060754603,0.13272697556194213,6.222549252786785e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,20,7110,9779.003732651472,0.5236054683944709,355,0.36869571603057544,0.36869571603057544,0.0010385794817762688,711,0.4598659634845161,0.09117024745394064,0.0002560962007133164,1066,0.5272584964460528,0.06739253296153674,0.00018983812101841337,1422,0.5832188437645167,0.05596034731846389,0.00015719198684961767,2133,0.6751148041091899,0.09189596034467318,0.0001292488893736613,3555,0.8116499751781133,0.13653517106892343,9.601629470388427e-05,5688,0.9479152089670784,0.13626523378896505,6.388431026205581e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,21,7110,10089.658723302186,0.5310320405356626,355,0.3705254802836887,0.3705254802836887,0.0010437337472779962,711,0.46545334515411463,0.09492786487042593,0.00026665130581580315,1066,0.5345073342922625,0.06905398913814786,0.00019451827926238836,1422,0.5912989091124414,0.056791574820178936,0.00015952689556230037,2133,0.6822620042432013,0.09096309513075984,0.00012793684265929655,3555,0.8160914093843551,0.13382940514115382,9.411350572514333e-05,5688,0.9493717949462163,0.13328038556186117,6.248494400462315e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,22,7110,8173.874178119004,0.5385638591214426,355,0.39093769514242954,0.39093769514242954,0.0011012329440631817,711,0.4791052738356798,0.08816757869325026,0.0002476617379023884,1066,0.5443213378750235,0.06521606403934366,0.00018370722264603848,1422,0.5981530559810778,0.05383171810605436,0.00015121269130914146,2133,0.6859715996983358,0.08781854371725795,0.00012351412618461034,3555,0.81657105295044,0.1305994532521042,9.184209089458805e-05,5688,0.9488956124570106,0.13232455950657063,6.203683052347428e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,23,7110,9172.815851785243,0.5294288148575665,355,0.3738036907656194,0.3738036907656194,0.0010529681430017448,711,0.46684430824287476,0.09304061747725534,0.0002613500490934139,1066,0.5342680928145677,0.0674237845716929,0.0001899261537230786,1422,0.5902028672923534,0.05593477447778572,0.00015712015302748797,2133,0.680558545500025,0.09035567820767165,0.000127082529124714,3555,0.8141671300348206,0.13360858453479552,9.395821697243004e-05,5688,0.9483714542807729,0.1342043242459523,6.291810794465649e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,24,7110,9704.980536222458,0.5415110503593978,355,0.38649709799469256,0.38649709799469256,0.0010887242197033594,711,0.4809960034155399,0.09449890542084732,0.000265446363541706,1066,0.5470043507829562,0.06600834736741629,0.00018593900666877828,1422,0.6016011404392291,0.054596789656272904,0.0001533617686973958,2133,0.6896319467092342,0.08803080627000515,0.00012381266704642073,3555,0.8196088014811901,0.12997685477195586,9.140425792683253e-05,5688,0.9496697626659372,0.13006096118474708,6.09756029933179e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,25,7110,11166.444923467934,0.5352583285964734,355,0.3753316728898593,0.3753316728898593,0.0010572723179996036,711,0.4705527425493551,0.09522106965949578,0.00026747491477386453,1066,0.5387498315867775,0.06819708903742239,0.0001921044761617532,1422,0.5947231818764738,0.0559733502896963,0.0001572285120497087,2133,0.6854028803383325,0.09067969846185875,0.00012753825381414734,3555,0.8184390150038632,0.13303613466553066,9.355565025705391e-05,5688,0.9495264864445635,0.13108747144070032,6.145685487140193e-05
MOTIVATION_EXPERIMENTS/query_recompute_overlap_32q_preprocess/details/20260626_212157/preprocesskv_example000_10passages_scores.npz,0,26,7110,12239.705336034298,0.5145896158799523,355,0.3580838069893842,0.3580838069893842,0.0010086867802517865,711,0.4494844849881435,0.09140067799875928,0.00025674347752460474,1066,0.5179341783741697,0.06844969338602619,0.00019281603770711603,1422,0.575150312613168,0.057216134238998295,0.00016071947819943342,2133,0.6686555366837804,0.09350522407061246,0.0001315122701415084,3555,0.8078020486728803,0.13914651198909989,9.785268072369894e-05,5688,0.9466034927001832,0.13880144402730288,6.507334459789165e-05
