source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
raw,hidden_layer_input,0,0.0,0.0,746.1548403593091,746.1548403593091,1.0,0.0
raw,hidden_layer_input,1,0.06181208463934921,683.273462281092,11054.043335825696,11321.98983122142,0.9984216830668636,2.0996666359040106e-07
raw,hidden_layer_input,2,0.08524631248704237,1400.7510185803192,16431.807754654918,16890.746917691355,0.9968447083434625,8.824358311896862e-07
raw,hidden_layer_input,3,0.09285671396556316,1806.2790335739967,19452.325593213143,20009.239338521842,0.996207247958925,1.467340559016611e-06
raw,hidden_layer_input,4,0.10267585063263625,2332.7881422375012,22719.930030908436,23325.667447578002,0.9952119000575119,2.4474387875251344e-06
raw,hidden_layer_input,5,0.10319900844018921,2785.8622332427735,26995.048453952626,27654.968912701745,0.9950937376154514,3.490442693111345e-06
raw,hidden_layer_input,6,0.1102296150412958,3447.3579815656435,31274.335669902724,31874.09925884181,0.9942194758549694,5.34483137514796e-06
raw,hidden_layer_input,7,0.11170602985913823,3862.428185116678,34576.720612013654,35032.93323922149,0.9939280501815648,6.709375145620258e-06
raw,hidden_layer_input,8,0.11684787755485446,4546.519472048821,38909.73090131182,39196.085765194715,0.9932500478658965,9.29649738052351e-06
raw,hidden_layer_input,9,0.11168933476183812,4856.342471997034,43480.80756638497,43677.433953358566,0.9938010126833792,1.0606689415402435e-05
raw,hidden_layer_input,10,0.1071553699843063,5255.940242439243,49049.713917361434,49067.98185107576,0.9942610782970246,1.2424018176054383e-05
raw,hidden_layer_input,11,0.1085347054065332,5656.726493975095,52119.056966957876,52116.04098547778,0.9941097764039345,1.4391020839512987e-05
raw,hidden_layer_input,12,0.11424860122023675,6119.688717015275,53564.670828821494,53562.583187800046,0.9934733869726575,1.6843017671121413e-05
raw,hidden_layer_input,13,0.12225042936654613,6791.451516993412,55553.60052462846,55563.81641635139,0.9925288122816416,2.0743710832850333e-05
raw,hidden_layer_input,14,0.12579776434965267,7277.796511955215,57853.146672199255,57847.06175662684,0.9920866496313844,2.3821058593536565e-05
raw,hidden_layer_input,15,0.12840740890278432,7777.03959097294,60565.34944070743,60616.70442831745,0.9917631214502627,2.7201312514323623e-05
raw,hidden_layer_input,16,0.13368446341979012,8453.753059145914,63236.615855649645,63324.68395499499,0.9910776300689781,3.2141071842796194e-05
raw,hidden_layer_input,17,0.13829164564158622,9085.710967269524,65699.6373505973,65896.10506983702,0.9904706808890451,3.7126078139403805e-05
raw,hidden_layer_input,18,0.1468052976783486,9979.06994580386,67974.86264881305,68227.24248604805,0.9892708505066475,4.4785906986717575e-05
raw,hidden_layer_input,19,0.15604458013919287,10915.659907372043,69952.18864785433,70135.04733726213,0.9878601951330559,5.358722066692983e-05
raw,hidden_layer_input,20,0.162692209667798,11676.212650667892,71768.72620090174,72054.91338555615,0.9868261104563669,6.131478816226083e-05
raw,hidden_layer_input,21,0.1705039099269736,12455.71418126927,73052.36687301788,73375.12929801214,0.9855378745782034,6.977478523029154e-05
raw,hidden_layer_input,22,0.17978116833615185,13572.120167364119,75492.44613867006,75701.60903177685,0.9838878589821174,8.284315549818973e-05
raw,hidden_layer_input,23,0.1911510772910317,14742.538577451362,77125.06142461087,77155.84091953117,0.9817380148399271,9.774752869636272e-05
raw,hidden_layer_input,24,0.20128238579773558,15698.354750774508,77991.69653399008,77878.42983939777,0.9797143131152266,0.0001108331096493797
raw,hidden_layer_input,25,0.20764916222727495,16520.875805434804,79561.48547978475,79274.69523277903,0.978369451341418,0.0001227516598123306
raw,hidden_layer_input,26,0.2139157599021226,17393.078635392045,81308.07493262892,80755.68309568064,0.9769867669578097,0.00013605489178989362
raw,hidden_layer_input,27,0.21745307921350898,18529.219323725003,85210.19518666765,84331.8457731123,0.9761645276466479,0.00015441002178382716
raw,hidden_layer_input,28,0.21837642418467362,19382.61239402104,88757.80646371338,87649.9544509294,0.9759333859219983,0.00016896076311490716
raw,hidden_layer_input,29,0.2201431150519192,20024.057134514016,90959.2704263837,89781.3254120811,0.9755355561875705,0.00018032892424859354
raw,hidden_layer_input,30,0.22063580316571682,20769.970045537015,94136.89776331064,92928.48183011492,0.9754268858507155,0.00019401396029620498
raw,hidden_layer_input,31,0.22142314731322443,20683.32451134964,93410.85050196256,92298.32383228853,0.9752621920668402,0.00019239861089007703
raw,hidden_layer_input,32,0.22252623140399416,20617.754144767077,92653.14032724417,91642.7827613828,0.9750281910371188,0.00019118065868432393
raw,hidden_layer_input,33,0.21796554061763582,20140.733691782694,92403.29289992862,91632.83601144297,0.9760808455671722,0.00018243653476051645
raw,hidden_layer_input,34,0.21390831510746988,20084.96080788399,93895.18494310557,93252.28821321223,0.9769874933611525,0.0001814275423655476
raw,hidden_layer_input,35,0.21618187127397137,20418.189836686557,94449.13080065904,94058.24738160924,0.9765442026107745,0.0001874976008434045
raw,hidden_layer_input,36,0.22475699840281235,20973.068698589203,93314.41889520611,93390.31987310034,0.9747630163886862,0.00019782683333638892
raw,hidden_layer_input,37,0.23786193093859015,21815.374607694634,91714.44342359605,92004.37701816148,0.9718049838650009,0.00021403588380368308
raw,hidden_layer_input,38,0.2439751342175061,21755.991098095263,89172.98546785343,89585.79994619683,0.9703858898365041,0.0002128722179942461
raw,hidden_layer_input,39,0.24961162253570104,22237.82300573835,89089.6937403536,89632.4383105804,0.9690541101591078,0.00022240563108978556
raw,hidden_layer_input,40,0.26060269677129316,23339.61263150214,89560.13472103534,90085.6854847095,0.9662583501696221,0.0002449900960147893
raw,hidden_layer_input,41,0.26582601048072335,24279.995980884905,91337.92414435529,92127.76625697597,0.9650082580132059,0.0002651297494443205
raw,hidden_layer_input,42,0.2874571985158538,26889.92722293628,93544.10799858,94418.17206316801,0.959109914637278,0.00032519247994143374
raw,hidden_layer_input,43,0.3001901409958574,28398.275784245536,94600.9608777839,94990.7110853477,0.9551362768850028,0.0003626980204257205
raw,hidden_layer_input,44,1.2942988849299915,309528.1716468325,239147.367930843,310096.8527081499,0.3879768488277386,0.043088522767615337
raw,hidden_layer_input,45,1.2881493528653314,313703.99910096615,243530.7663689539,315315.5667858788,0.39277048867970016,0.044258974877376706
raw,hidden_layer_input,46,1.2756531433356673,315598.7789823623,247401.71780325213,318678.6173647363,0.400556635170036,0.04479524012556308
raw,hidden_layer_input,47,1.2608493552487523,316133.5908461149,250730.65987629036,320938.5700122377,0.4096413950533215,0.044947188270956895
raw,hidden_layer_input,48,1.2466939745808594,316966.13353590004,254245.34007430697,324093.97236758354,0.4199671402734906,0.045184238225637954
raw,hidden_layer_input,49,1.2242221246622353,317055.773657261,258985.4955813163,326905.63034689386,0.43357612011674995,0.045209798642971505
raw,hidden_layer_input,50,1.1989268361993892,319102.2284952462,266156.5483902284,333368.72710258834,0.4516474076224636,0.04579530066568529
raw,hidden_layer_input,51,1.1519671249159076,320071.1215381031,277847.44426753325,342218.963415238,0.4830826191252822,0.04607382024905719
raw,hidden_layer_input,52,1.0998753170413953,321726.76886059163,292512.036478843,353913.46807659074,0.5182854835996771,0.046551709604066065
raw,hidden_layer_input,53,1.04024841878064,323418.6454860862,310905.20268725,368475.97255723475,0.5579423158039513,0.04704260340230033
raw,hidden_layer_input,54,0.9694601454146378,325993.2226683468,336262.6346325146,390182.1212203347,0.6060923035989637,0.04779455065592037
raw,hidden_layer_input,55,0.893627448057764,329601.9807875495,368836.0082313005,418274.6196938083,0.6558306233718716,0.048858582882755686
raw,hidden_layer_input,56,0.8212955747565757,334137.2657367204,406841.673091634,451846.45480516943,0.7018378399500995,0.05021241033751802
raw,hidden_layer_input,57,0.7491649876548353,340418.6271029312,454397.4060621385,494324.27554794436,0.7455906669071455,0.05211801567251124
raw,hidden_layer_input,58,0.6904306652440528,346870.88020634564,502397.8477023961,537877.4074824114,0.7797037928018263,0.05411241605707356
raw,hidden_layer_input,59,0.6463181505045591,355473.75919878256,549998.1068476508,581221.0428399852,0.8038812872577409,0.05682982704157385
raw,hidden_layer_input,60,0.5944489341816495,365504.021345696,614861.934017711,638820.1604082326,0.8306722747958735,0.06008216302920051
raw,hidden_layer_input,61,0.5520328203848966,377196.85570752126,683287.0108058546,702173.9730294765,0.8521000573377329,0.06398782789314354
raw,hidden_layer_input,62,0.4893504854617121,387950.4759779873,792786.5354255205,810631.7476141679,0.8831515917587176,0.06768833297651199
raw,hidden_layer_input,63,0.2987936905859192,300774.47621827055,1006629.2752985083,998515.6841792722,0.9550311897645366,0.04068583174057014
preprocess,hidden_layer_input,0,0.0,0.0,746.1548403593091,746.1548403593091,1.0,0.0
preprocess,hidden_layer_input,1,0.03888997484358571,429.89146725016764,11054.043335825696,11033.924200470055,0.9992440813103777,6.171846151948107e-08
preprocess,hidden_layer_input,2,0.058682938626672815,964.2667659917009,16431.807754654918,16314.697379299592,0.9982913947940981,3.1052161712192197e-07
preprocess,hidden_layer_input,3,0.06649615879335215,1293.5049315462893,19452.325593213143,19241.831646019305,0.9978241480161346,5.587706923871259e-07
preprocess,hidden_layer_input,4,0.08358811719501845,1899.1161740861935,22719.930030908436,22389.76703694681,0.9965621548357352,1.204482533641863e-06
preprocess,hidden_layer_input,5,0.0873078457418457,2356.879526211346,26995.048453952626,26472.645800075406,0.9963044188353439,1.8551208610414542e-06
preprocess,hidden_layer_input,6,0.10820387202603501,3384.0042145254165,31274.335669902724,30579.23459637275,0.9942655206122771,3.8243640941513366e-06
preprocess,hidden_layer_input,7,0.11776725657088839,4072.0055276949374,34576.720612013654,33821.76561402435,0.9931543435786256,5.537505356553281e-06
preprocess,hidden_layer_input,8,0.11772121121983031,4580.500649940087,38909.73090131182,38173.94124268543,0.9931195555652301,7.006858379907513e-06
preprocess,hidden_layer_input,9,0.11290538586577827,4909.217356038345,43480.80756638497,42700.01456966965,0.9936738142713346,8.048630007254785e-06
preprocess,hidden_layer_input,10,0.10948660495661645,5370.286650905204,49049.713917361434,48283.83659996894,0.9940351120011421,9.63146558293184e-06
preprocess,hidden_layer_input,11,0.11170791559761156,5822.111216692038,52119.056966957876,51233.45634324313,0.9937996763200074,1.1320313029428555e-05
preprocess,hidden_layer_input,12,0.11789940803240098,6315.242982168471,53564.670828821494,52574.81693620055,0.9930929835986932,1.3319182552795355e-05
preprocess,hidden_layer_input,13,0.12895569048618477,7163.95291464714,55553.60052462846,54568.43404157755,0.9916951889422729,1.713968701645093e-05
preprocess,hidden_layer_input,14,0.1303942326084583,7543.716664306005,57853.146672199255,56786.75940855403,0.9915121068823315,1.9005013313477902e-05
preprocess,hidden_layer_input,15,0.13568645650653116,8217.897652689411,60565.34944070743,59514.867555300836,0.9907851943537875,2.2553757051797965e-05
preprocess,hidden_layer_input,16,0.14591603015350207,9227.2359459984,63236.615855649645,62345.30205135749,0.9893028209095223,2.8434179022828706e-05
preprocess,hidden_layer_input,17,0.15731852420237924,10335.76998862748,65699.6373505973,65058.67639581211,0.9875515904907034,3.567657161110555e-05
preprocess,hidden_layer_input,18,0.1683570011106985,11444.044026465797,67974.86264881305,67375.94309729549,0.985741149544859,4.373775438386193e-05
preprocess,hidden_layer_input,19,0.18676062781358685,13064.314668807736,69952.18864785433,69512.76682290096,0.9824698453995562,5.6999455399958284e-05
preprocess,hidden_layer_input,20,0.2136714260230806,15334.9260712067,71768.72620090174,71757.90779158071,0.9771688321474574,7.853455998516554e-05
preprocess,hidden_layer_input,21,0.23725095516953698,17331.743818018935,73052.36687301788,73520.4948381742,0.9720555998369365,0.00010031871572568718
preprocess,hidden_layer_input,22,0.2573570843122834,19428.51582585022,75492.44613867006,76365.96242600495,0.9673286515667412,0.00012605982284554795
preprocess,hidden_layer_input,23,0.2813308483475588,21697.658959443354,77125.06142461087,78149.4047482129,0.9610322529967046,0.00015722557766756443
preprocess,hidden_layer_input,24,0.3048305481772941,23774.251607733364,77991.69653399008,79097.56891175607,0.9542878785719895,0.00018876051380515465
preprocess,hidden_layer_input,25,0.32181017172046045,25603.695304584453,79561.48547978475,80867.53433393403,0.9491879612151158,0.00021892872211147968
preprocess,hidden_layer_input,26,0.33653819407643254,27363.272701658192,81308.07493262892,82204.82041826988,0.9440489408802745,0.0002500538345801423
preprocess,hidden_layer_input,27,0.34416515258172675,29326.37982793819,85210.19518666765,85318.20748673755,0.9408509657050935,0.0002872197844031681
preprocess,hidden_layer_input,28,0.3476619344286283,30857.710690816402,88757.80646371338,88013.41403161225,0.9390899298361802,0.0003179983360359645
preprocess,hidden_layer_input,29,0.3520572381293021,32022.869528568954,90959.2704263837,89821.60873921153,0.9373221507013498,0.0003424663723090628
preprocess,hidden_layer_input,30,0.3546118585184864,33382.060271012335,94136.89776331064,92351.62815023892,0.9360930832034466,0.0003721548776210298
