Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,Maggie Gyllenhaal,0.0,0.0,False,预测答案给出的演员是Maggie Gyllenhaal，而标准答案为Maria Bello。两者是完全不同的人，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。
What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,Manhattan Project,1.0,1.0,True,预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了提出的问题。
In which borough was Callum McManaman born?,Knowsley,Whiston,0.0,0.0,False,预测答案“Whiston”与标准答案“Knowsley”是两个不同的地名，在语义上并不等价。预测答案未能包含标准答案的关键信息，因此没有正确回答问题。
Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,1.0,1.0,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了问题。
Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Joy Patricia Harmon,0.0,0.0,False,预测答案“Joy Patricia Harmon”与标准答案“Sherry Boucher”完全不一致，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此预测答案未能正确回答问题。
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,2010,0.0,0.6666666666666666,False,预测答案“2010”仅提供了年份，而标准答案明确指出了具体的日期“1 December 2010”。预测答案缺失了月份和日期等关键信息，在语义上不够准确和完整，因此不能被视为正确回答了该问题。
Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: Stuart Epps,0.0,0.0,False,预测答案“Stuart Epps”与标准答案“Tatum O'Neal”完全不同，两者在语义上没有任何关联，且预测答案未包含标准答案的任何关键信息，因此未能正确回答问题。
How many times did plague occur in the birthplace of La Silvia's composer?,22,3,0.0,0.0,False,预测答案给出的数字是3，而标准答案明确指出瘟疫发生的次数是22。两者在数值上完全不一致，且不满足语义等价的要求，因此预测答案未能正确回答问题。
When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,True,预测答案“1912”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于军事教学开始时间的问题。
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,0.0,0.25,True,预测答案“ATS-6”包含了标准答案“ATS - 6 (Applications Technology Satellite - 6)”中的核心关键信息。两者在语义上完全等价，预测答案仅仅是省略了标准答案中括号内的全称补充说明，这属于措辞上的细微差异，不影响对问题的正确回答。
Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,Answer: Robert Robinson Taylor was the first African American student at the university Robert Khayat was educated at.,0.0,0.0,False,预测答案给出的第一个非裔美国学生是Robert Robinson Taylor，而标准答案是James Howard Meredith。两者在核心人物信息上完全不一致，因此预测答案未能正确回答问题。
Who gives out the prize named after the author of Lectures on Jurisprudence?,University of Cambridge,The Royal Society of Chemistry gives out the prize named after the author of *Lectures on Jurisprudence*.,0.0,0.1,False,预测答案给出的颁发机构是“The Royal Society of Chemistry”（英国皇家化学学会），而标准答案是“University of Cambridge”（剑桥大学）。两者在语义上完全不同，预测答案未能包含标准答案的关键信息，因此判断为错误。
Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood,1.0,1.0,True,预测答案“Tom Hood”与标准答案完全一致，准确包含了问题所需的关键信息，语义上完全等价，正确回答了关于Frances Freeling Broderip兄弟姐妹的问题。
Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,LaTanya Richardson Jackson,0.0,0.0,False,预测答案给出的配偶是LaTanya Richardson Jackson，而标准答案为Jennifer Connelly。两者是完全不同的人，预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。
What is the source of the river that is the mouth of the Caledon River?,Thaba Putsoa,The source of the river that is the mouth of the Caledon River is the Great Ruaha River.,0.0,0.0,False,预测答案给出的河流源头是“Great Ruaha River”，而标准答案为“Thaba Putsoa”。两者在关键信息上完全不一致，且语义上不等价，因此预测答案未能正确回答问题。
What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Rialto Bridge,Royal Albert Bridge,0.0,0.3333333333333333,False,预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”完全不同。问题询问的是位于《Nulla in mundo pax sincera》作曲家（维瓦尔第）出生地（威尼斯）的著名桥梁，正确答案应为里亚托桥，预测答案给出了一个不相关的桥梁名称，未包含任何关键信息。
When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,1946,0.0,0.0,False,预测答案“1946”仅是中期选举发生的时间，而问题询问的是该政党何时正式掌控决定众议院规则的政府分支（即众议院规则委员会）。标准答案“January 2015”才是共和党真正掌控该委员会的时间，两者在语义上完全不等价。
Where did the producer of Julius Caesar study or work?,Clifton College,"John Houseman, the producer of Julius Caesar (1953), studied at Clifton College in England and worked in the grain trade in London before emigrating to the United States in 1925.",0.0,0.09302325581395349,True,预测答案明确指出了《凯撒大帝》的制片人John Houseman在Clifton College学习，并在伦敦从事粮食贸易工作。这不仅包含了标准答案的关键信息，而且在语义上完全符合问题的要求，因此判断为正确。
Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Tirnova,0.0,0.0,False,预测答案给出的“Tirnova”与标准答案“Malko Tarnovo Municipality”在名称和语义上均不一致，未能包含标准答案的关键信息，因此判定为错误。
What is the performer of Heartbeat named after?,Natalie Albino,Nina Sky,0.0,0.0,False,预测答案“Nina Sky”是一个音乐组合名称，而标准答案“Natalie Albino”是该组合中的具体成员。两者在语义上并不等价，预测答案未包含标准答案的关键信息。
The author of Elizabeth and After attended which university?,University of Toronto,University of Toronto,1.0,1.0,True,预测答案“University of Toronto”与标准答案完全一致，包含了标准答案中的所有关键信息，在语义上完全等价，准确地回答了问题。
What year did the publisher of Labyrinth end?,1986,1999,0.0,0.3333333333333333,False,预测答案给出的年份是1999年，而标准答案明确指出该出版商结束的年份是1986年。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。
The food safety system of the agency that has the authority to decide if a drug is marketed otc or prescription is known as?,Food Safety Modernization Act (FSMA),FSMA,0.0,0.2857142857142857,True,预测答案“FSMA”是标准答案“Food Safety Modernization Act (FSMA)”的首字母缩写，两者在语义上完全等价，包含了标准答案的核心关键信息，因此预测答案正确回答了问题。
Who is the president of the newly declared independent country that has a Commission of Truth and Friendship with the country where Ambelau is located?,Francisco Guterres,José Ramos-Horta,0.0,0.0,False,预测答案“José Ramos-Horta”与标准答案“Francisco Guterres”是两个不同的人名，预测答案没有包含标准答案的关键信息，两者在语义上并不等价，因此判断为错误。
Who was the British general in the battle named after the birth city of the person who recorded Mother-in-Law?,General Edward Pakenham,Edward Pakenham,0.0,0.888888888888889,True,预测答案“Edward Pakenham”与标准答案“General Edward Pakenham”在语义上完全等价。预测答案包含了标准答案的核心关键信息，仅仅是省略了“General”这一头衔，不影响对问题中具体历史人物的准确指代，因此判断为正确。
