Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
with what movie did Mary Philips' husband win his only oscar?,The African Queen,The African Queen,1.0,1.0,True,预测答案“The African Queen”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了关于Mary Philips丈夫获得唯一奥斯卡奖的电影名称的问题。
The all time top goal scorer in premier league in one season is a member of what team?,Egypt national football team,Answer: Manchester United,0.0,0.0,False,预测答案“Manchester United”与标准答案“Egypt national football team”完全不一致。英超单赛季进球纪录保持者是穆罕默德·萨拉赫，他是埃及国家足球队的成员，而不是曼联的成员，因此预测答案未能包含标准答案的关键信息。
Where is the province of Gonbad-e Qabus County located?,in the north-east of the country south of the Caspian Sea,"Gonbad-e Qabus County is located in Golestan province, Iran.",0.0,0.0,False,预测答案指出该县位于伊朗的Golestan省，而标准答案强调其位于该国东北部、里海以南。两者提供的信息侧重点不同，预测答案未包含标准答案的关键地理位置信息，因此判断为错误。
Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,John D. Loudermilk,Billy Currington,0.0,0.0,False,预测答案给出的作者是Billy Currington，而标准答案明确指出该歌曲的作者是John D. Loudermilk。两者信息不一致，因此预测答案未能正确回答问题。
What institute did the actor playing the voice of John Smith in Pocahontas attend?,National Institute of Dramatic Art,National Institute of Dramatic Art (NIDA),0.0,0.8,True,预测答案“National Institute of Dramatic Art (NIDA)”包含了标准答案“National Institute of Dramatic Art”的所有关键信息，括号内的缩写只是对原机构的补充说明，两者在语义上完全等价，正确回答了问题。
Who led the muslim forces to retake the proposed embassy destination?,Abu Ubaidah,Abu Ubayda,0.0,0.5,True,预测答案“Abu Ubayda”与标准答案“Abu Ubaidah”指的是同一位历史人物，仅存在拼写上的细微差异，语义完全等价，因此判断为正确。
Which is the body of water near George Mills' place of birth?,River Thames,River Ravensbourne,0.0,0.0,False,预测答案给出的水体是“River Ravensbourne”，而标准答案是“River Thames”。两者指代的是完全不同的河流，在语义上并不等价，且预测答案未包含标准答案的关键信息，因此判断为错误。
When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,January 2015,"The Republicans took control of the determiner of rules of the US House and US Senate in the 114th Congress, which started in January 2015.",0.0,0.3157894736842105,True,预测答案明确指出了共和党在2015年1月开始的第114届国会上取得了控制权，这与标准答案“January 2015”在语义上完全等价，包含了关键信息，准确回答了问题。
Who does the Nothing Suits Me Like a Suit artist play in Batman Under the Red Hood?,Nightwing / Dick Grayson,Stephen Stills,0.0,0.0,False,预测答案给出的角色是“Stephen Stills”，而标准答案明确指出该艺术家在《蝙蝠侠：红头罩之下》中扮演的角色是“Nightwing / Dick Grayson”。两者完全不一致，且预测答案未包含标准答案的任何关键信息，因此判断为错误。
When was the death penalty abolished in the country near the country where the writer of The Book Thief is a citizen of?,1989,1989,1.0,1.0,True,预测答案“1989”与标准答案“1989”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了所提出的问题。
What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,Green Bay,Pécs,0.0,0.0,False,预测答案“Pécs”与标准答案“Green Bay”完全不一致，两者在语义上没有任何关联，且未包含标准答案的关键信息，因此预测答案未能正确回答问题。
Who is the brother of the Nothin' My Love Can't Fix performer?,Matthew Lawrence,Alan Silvestri,0.0,0.0,False,预测答案“Alan Silvestri”与标准答案“Matthew Lawrence”完全不一致。Alan Silvestri是作曲家，而Matthew Lawrence才是该曲表演者的兄弟，预测答案未包含正确信息。
Who is the brother of the Melissa and Joey Theme Song singer?,Matthew Lawrence,Joey Lawrence,0.0,0.6666666666666666,False,预测答案“Joey Lawrence”与标准答案“Matthew Lawrence”是两个不同的人。虽然两人是兄弟关系，但问题询问的是演唱者的兄弟，正确答案应为Matthew Lawrence，预测答案未能包含标准答案的关键信息，因此判断为错误。
When was the last time the team that Arthur James was a member of beat the 1894-95 FA cup winner?,1 December 2010,1982,0.0,0.2222222222222222,False,预测答案给出的年份是1982，而标准答案是1 December 2010。两者在时间信息上完全不一致，且语义上无法等价，因此预测答案未能正确回答问题。
Who started the foundation that developed the Free Software Directory?,Richard Stallman,Richard Stallman,1.0,1.0,True,预测答案“Richard Stallman”与标准答案完全一致，准确地包含了问题所需的关键信息，语义上完全等价，正确地回答了是谁创立了开发Free Software Directory的基金会。
What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,the Egyptian pantheon,0.0,0.20000000000000004,True,预测答案“the Egyptian pantheon”与标准答案“ancient Egyptian religion”在语义上完全等价，均指代古埃及的神话与宗教体系，包含了标准答案的关键信息，措辞上的细微差异不影响核心意思的表达。
Where was the president born on the fourth of July born?,Plymouth Notch,"Answer: East Hampton, New York",0.0,0.0,False,"预测答案给出的出生地是“East Hampton, New York”，而标准答案是“Plymouth Notch”。两者在地理位置和语义上完全不同，预测答案没有包含标准答案的关键信息，因此判断为错误。"
Who play's Marty's girlfriend in back to the future?,Claudia Wells,Elisabeth Shue,0.0,0.0,False,预测答案给出的演员是Elisabeth Shue，而标准答案是Claudia Wells。虽然Elisabeth Shue在《回到未来2》和《回到未来3》中接替扮演了该角色，但她与标准答案的Claudia Wells并非同一人，不满足语义等价的要求。
What is the record label for the band which performed Pythons?,Kanine Records,Sire Records,0.0,0.5,False,预测答案给出的唱片公司是“Sire Records”，而标准答案为“Kanine Records”。两者在语义上并不等价，且预测答案未包含标准答案的任何关键信息，因此判断为错误。
Who is the employer of the person Mach's principle was named after?,Charles University,The employer of the person Mach's principle was named after is the Royal Aircraft Establishment.,0.0,0.0,False,预测答案给出的雇主是“Royal Aircraft Establishment”，而标准答案为“Charles University”。两者在语义上完全不同，预测答案未包含标准答案的关键信息，因此判断为错误。
What is the life expectancy of the type of retriever named after the body of water the Patuxent River turns into?,average lifespan at 9.4 years,12 to 13 years,0.0,0.3333333333333333,False,预测答案给出的寿命是“12 to 13 years”，而标准答案明确指出该寻回犬的平均寿命为“9.4 years”。两者在数值上完全不同，语义上也不等价，因此预测答案未能正确回答问题。
