Question,Real Answer,Pred Answer,em,f1,glm_correct,glm_reason
Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,no one,0.0,0.0,False,预测答案“no one”与标准答案“Maria Bello”完全不符。问题询问的是具体扮演该角色的演员，标准答案明确给出了演员名字，而预测答案否认了任何演员的存在，未包含任何关键信息，语义上也不等价。
What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,the Manhattan Project,1.0,1.0,True,预测答案“the Manhattan Project”与标准答案“Manhattan Project”在语义上完全等价，仅仅多了一个定冠词“the”，属于措辞上的细微差异，不影响核心意思的表达，且包含了标准答案的关键信息。
In which borough was Callum McManaman born?,Knowsley,Merseyside,0.0,0.0,False,预测答案“Merseyside”是一个更大的地理范围（郡），而标准答案“Knowsley”是一个具体的自治镇。虽然Knowsley位于Merseyside内，但问题明确询问的是出生的borough，预测答案未能提供与标准答案等价的具体信息。
Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,1.0,1.0,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题。
Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,George Peppard,0.0,0.0,False,预测答案“George Peppard”回答的是在《天龙特攻队》中扮演汉尼拔·史密斯的演员是谁，而问题询问的是该演员的配偶。标准答案为“Sherry Boucher”，预测答案未包含此关键信息，答非所问。
When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,2010,0.0,0.6666666666666666,False,预测答案“2010”仅给出了年份，而问题询问的是“最后一次”的具体时间，标准答案明确为“1 December 2010”。预测答案缺失了关键的月份和日期信息，未能完整且准确地回答问题，因此判断为错误。
Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: Stuart Epps,0.0,0.0,False,预测答案“Stuart Epps”与标准答案“Tatum O'Neal”完全不同，两者不是同一个人。预测答案没有包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。
How many times did plague occur in the birthplace of La Silvia's composer?,22,3,0.0,0.0,False,预测答案给出的数字是3，而标准答案明确指出瘟疫发生的次数是22。两者在数值上完全不一致，且不满足语义等价的条件，因此预测答案未能正确回答问题。
When did military instruction start at the place where Larry Alcala was educated?,1912,1912,1.0,1.0,True,预测答案“1912”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题所问的时间，因此判断为正确。
What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,0.0,0.25,True,预测答案“ATS-6”包含了标准答案“ATS - 6 (Applications Technology Satellite - 6)”的核心关键信息，两者在语义上完全等价，仅存在连字符和括号内全称展开的细微格式差异，符合评估标准。
