row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,6.871529767289758,0.8200797829777002,2.569641671143472,3.217528146225959,0.26428016694262624,0.0,196,223,0.0,0.0,0.0,6.6072496003471315,6.871529767289758,0.8200797829777002,2.569641671143472,2.56590767391026,3.217528146225959,0.0,0.0,0.0,0.0,0.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,5.764029001351446,0.4625872438773513,1.8241270310245454,3.277902394067496,0.19941233238205314,0.0,194,219,0.0,0.0,0.0,5.564616668969393,5.764029001351446,0.4625872438773513,1.8241270310245454,1.8232573783025146,3.277902394067496,0.0,0.0,0.0,0.0,0.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,5.846392223145813,0.467789301648736,1.8710363917052746,3.317837085109204,0.18972944468259811,0.0,216,237,0.0,0.0,0.0,5.656662778463215,5.846392223145813,0.467789301648736,1.8710363917052746,1.8702128012664616,3.317837085109204,0.0,0.0,0.0,0.0,0.0,0.0
3,False,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,5.503130830358714,0.4206204400397837,1.806848136242479,3.1242724168114364,0.15138983726501465,0.0,173,199,0.0,0.0,0.0,5.351740993093699,5.503130830358714,0.4206204400397837,1.806848136242479,1.8059984319843352,3.1242724168114364,0.0,0.0,0.0,0.0,0.0,0.0
4,False,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,5.686335247009993,0.5103692207485437,1.8340704976581037,3.1854616911150515,0.15643383748829365,0.0,202,229,0.0,0.0,0.0,5.529901409521699,5.686335247009993,0.5103692207485437,1.8340704976581037,1.8332693129777908,3.1854616911150515,0.0,0.0,0.0,0.0,0.0,0.0
5,False,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,5.50680626090616,0.42990574100986123,1.9202279443852603,3.013100214768201,0.1435723607428372,0.0,176,208,0.0,0.0,0.0,5.363233900163323,5.50680626090616,0.42990574100986123,1.9202279443852603,1.9194246549159288,3.013100214768201,0.0,0.0,0.0,0.0,0.0,0.0
6,False,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,6.297977393958718,0.5692025418393314,1.8207442979328334,3.5984190441668034,0.3096115100197494,0.0,311,335,0.0,0.0,0.0,5.988365883938968,6.297977393958718,0.5692025418393314,1.8207442979328334,1.81974346190691,3.5984190441668034,0.0,0.0,0.0,0.0,0.0,0.0
7,False,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,5.814949047751725,0.4678692417219281,1.762058551888913,3.441095076035708,0.1439261781051755,0.0,223,244,0.0,0.0,0.0,5.671022869646549,5.814949047751725,0.4678692417219281,1.762058551888913,1.7610608916729689,3.441095076035708,0.0,0.0,0.0,0.0,0.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,6.203638940118253,0.4350205580703914,1.870542299002409,3.7312618321739137,0.16681425087153912,0.0,238,265,0.0,0.0,0.0,6.036824689246714,6.203638940118253,0.4350205580703914,1.870542299002409,1.8695849101059139,3.7312618321739137,0.0,0.0,0.0,0.0,0.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,5.976540537085384,0.5031759440898895,1.9145432021468878,3.4213364450260997,0.13748494582250714,0.0,219,247,0.0,0.0,0.0,5.839055591262877,5.976540537085384,0.5031759440898895,1.9145432021468878,1.9135606582276523,3.4213364450260997,0.0,0.0,0.0,0.0,0.0,0.0
