row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,4.305178142152727,0.835593638010323,0.0,3.119015200994909,0.3505693031474948,0.0,0,27,0.0,0.0,0.0,3.954608839005232,4.305178142152727,0.835593638010323,0.0,0.0,3.119015200994909,0.0,0.0,0.0,0.0,0.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,3.0243707029148936,0.48044636799022555,0.0,2.2349354377947748,0.3089888971298933,0.0,0,25,0.0,0.0,0.0,2.7153818057850003,3.0243707029148936,0.48044636799022555,0.0,0.0,2.2349354377947748,0.0,0.0,0.0,0.0,0.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,2.583156832959503,0.48389360262081027,0.0,1.783799795433879,0.31546343490481377,0.0,0,21,0.0,0.0,0.0,2.267693398054689,2.583156832959503,0.48389360262081027,0.0,0.0,1.783799795433879,0.0,0.0,0.0,0.0,0.0,0.0
3,False,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,2.587677374947816,0.4422526229172945,0.0,1.8842482501640916,0.26117650186643004,0.0,0,26,0.0,0.0,0.0,2.326500873081386,2.587677374947816,0.4422526229172945,0.0,0.0,1.8842482501640916,0.0,0.0,0.0,0.0,0.0,0.0
4,False,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,2.5497053610160947,0.5140671888366342,0.0,1.8844536649994552,0.1511845071800053,0.0,0,27,0.0,0.0,0.0,2.3985208538360894,2.5497053610160947,0.5140671888366342,0.0,0.0,1.8844536649994552,0.0,0.0,0.0,0.0,0.0,0.0
5,False,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,2.665205425117165,0.4346403400413692,0.0,1.9934772890992463,0.2370877959765494,0.0,0,32,0.0,0.0,0.0,2.4281176291406155,2.665205425117165,0.4346403400413692,0.0,0.0,1.9934772890992463,0.0,0.0,0.0,0.0,0.0,0.0
6,False,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,2.7337799170054495,0.569747359957546,0.0,1.8632078408263624,0.30082471622154117,0.0,0,24,0.0,0.0,0.0,2.4329552007839084,2.7337799170054495,0.569747359957546,0.0,0.0,1.8632078408263624,0.0,0.0,0.0,0.0,0.0,0.0
7,False,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,2.6404739059507847,0.4776469520293176,0.0,1.8300434742122889,0.3327834797091782,0.0,0,21,0.0,0.0,0.0,2.3076904262416065,2.6404739059507847,0.4776469520293176,0.0,0.0,1.8300434742122889,0.0,0.0,0.0,0.0,0.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,3.1229621078819036,0.4467738470993936,0.0,2.3305514845997095,0.34563677618280053,0.0,0,27,0.0,0.0,0.0,2.777325331699103,3.1229621078819036,0.4467738470993936,0.0,0.0,2.3305514845997095,0.0,0.0,0.0,0.0,0.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,3.0054997289553285,0.515709191095084,0.0,2.1454472010955215,0.34434333676472306,0.0,0,28,0.0,0.0,0.0,2.6611563921906054,3.0054997289553285,0.515709191095084,0.0,0.0,2.1454472010955215,0.0,0.0,0.0,0.0,0.0,0.0
10,False,9,0,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?,1998,25,2815,FusionRAG cache reuse; selection; partial online update,2.748862562235445,0.46063359128311276,0.0,1.9170799269340932,0.3711490440182388,0.0,0,25,0.0,0.0,0.0,2.377713518217206,2.748862562235445,0.46063359128311276,0.0,0.0,1.9170799269340932,0.0,0.0,0.0,0.0,0.0,0.0
11,False,9,1,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?,2722,33,3547,FusionRAG cache reuse; selection; partial online update,2.9420045129954815,0.5986657282337546,0.0,2.064380697440356,0.27895808732137084,0.0,0,33,0.0,0.0,0.0,2.6630464256741107,2.9420045129954815,0.5986657282337546,0.0,0.0,2.064380697440356,0.0,0.0,0.0,0.0,0.0,0.0
12,False,10,0,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?,1505,25,2322,FusionRAG cache reuse; selection; partial online update,2.6785043831914663,0.5083422060124576,0.0,1.8847955050878227,0.28536667209118605,0.0,0,25,0.0,0.0,0.0,2.3931377111002803,2.6785043831914663,0.5083422060124576,0.0,0.0,1.8847955050878227,0.0,0.0,0.0,0.0,0.0,0.0
13,False,10,1,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?,1738,24,2554,FusionRAG cache reuse; selection; partial online update,2.6370037640444934,0.5258524138480425,0.0,1.8980267271399498,0.21312462305650115,0.0,0,24,0.0,0.0,0.0,2.4238791409879923,2.6370037640444934,0.5258524138480425,0.0,0.0,1.8980267271399498,0.0,0.0,0.0,0.0,0.0,0.0
14,False,11,0,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?,1230,27,2049,FusionRAG cache reuse; selection; partial online update,2.623328219167888,0.44876706087961793,0.0,1.9236483559943736,0.2509128022938967,0.0,0,27,0.0,0.0,0.0,2.3724154168739915,2.623328219167888,0.44876706087961793,0.0,0.0,1.9236483559943736,0.0,0.0,0.0,0.0,0.0,0.0
15,False,11,1,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?,1205,26,2023,FusionRAG cache reuse; selection; partial online update,2.563961777370423,0.5098415557295084,0.0,1.860648235771805,0.19347198586910963,0.0,0,26,0.0,0.0,0.0,2.3704897915013134,2.563961777370423,0.5098415557295084,0.0,0.0,1.860648235771805,0.0,0.0,0.0,0.0,0.0,0.0
