row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,9.133100369945168,0.7172874389216304,2.866563051007688,5.317943995818496,0.23130588419735432,0.0,919,946,0.0,0.0,0.0,8.901794485747814,9.133100369945168,0.7172874389216304,2.866563051007688,2.863651647698134,5.317943995818496,0.0,0.0,0.0,0.0,0.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,7.719163508154452,0.4673669789917767,1.8150224089622498,5.248429696075618,0.18834442412480712,0.0,906,931,0.0,0.0,0.0,7.530819084029645,7.719163508154452,0.4673669789917767,1.8150224089622498,1.8141938713379204,5.248429696075618,0.0,0.0,0.0,0.0,0.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,7.941496840678155,0.47472803900018334,1.712341914884746,5.572297346312553,0.1821295404806733,0.0,1008,1029,0.0,0.0,0.0,7.759367300197482,7.941496840678155,0.47472803900018334,1.712341914884746,1.7115317666903138,5.572297346312553,0.0,0.0,0.0,0.0,0.0,0.0
3,False,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,7.36973746214062,0.43105247896164656,1.8764400850050151,4.912562629207969,0.14968226896598935,0.0,807,833,0.0,0.0,0.0,7.22005519317463,7.36973746214062,0.43105247896164656,1.8764400850050151,1.8756013037636876,4.912562629207969,0.0,0.0,0.0,0.0,0.0,0.0
4,False,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,7.808135336730629,0.5027427030727267,1.8382537658326328,5.306549657136202,0.16058921068906784,0.0,947,974,0.0,0.0,0.0,7.647546126041561,7.808135336730629,0.5027427030727267,1.8382537658326328,1.8374377130530775,5.306549657136202,0.0,0.0,0.0,0.0,0.0,0.0
5,False,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,7.27445460902527,0.42644087225198746,1.9206784069538116,4.784485757816583,0.14284957200288773,0.0,824,856,0.0,0.0,0.0,7.131605037022382,7.27445460902527,0.42644087225198746,1.9206784069538116,1.9198467480018735,4.784485757816583,0.0,0.0,0.0,0.0,0.0,0.0
6,False,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,9.09132256777957,0.5709028970450163,1.8065657843835652,6.471777876839042,0.24207600951194763,0.0,1452,1476,0.0,0.0,0.0,8.849246558267623,9.09132256777957,0.5709028970450163,1.8065657843835652,1.805466708727181,6.471777876839042,0.0,0.0,0.0,0.0,0.0,0.0
7,False,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,8.166206111200154,0.4856842262670398,1.7994962856173515,5.7001928221434355,0.18083277717232704,0.0,1043,1064,0.0,0.0,0.0,7.985373334027827,8.166206111200154,0.4856842262670398,1.7994962856173515,1.7986478642560542,5.7001928221434355,0.0,0.0,0.0,0.0,0.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,8.294558958150446,0.4394617029465735,1.8663999610580504,5.769297406077385,0.21939988806843758,0.0,1110,1137,0.0,0.0,0.0,8.075159070082009,8.294558958150446,0.4394617029465735,1.8663999610580504,1.8653994407504797,5.769297406077385,0.0,0.0,0.0,0.0,0.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,8.11568375909701,0.5138748553581536,1.912221847102046,5.578232646919787,0.11135440971702337,0.0,1026,1054,0.0,0.0,0.0,8.004329349379987,8.11568375909701,0.5138748553581536,1.912221847102046,1.911311365198344,5.578232646919787,0.0,0.0,0.0,0.0,0.0,0.0
