row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,6.611821053083986,1.122630637139082,2.627956729847938,2.583340125158429,0.2778935609385371,0.0,65,92,0.0,0.0,0.0,6.333927492145449,6.611821053083986,1.122630637139082,2.627956729847938,2.624769522808492,2.583340125158429,0.0,0.0,0.0,0.0,0.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,5.176460197195411,0.46795368380844593,1.8123122244141996,2.6687551541253924,0.22743913484737277,0.0,64,89,0.0,0.0,0.0,4.949021062348038,5.176460197195411,0.46795368380844593,1.8123122244141996,1.8115722849033773,2.6687551541253924,0.0,0.0,0.0,0.0,0.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,4.976847560144961,0.474638260435313,1.7211433830671012,2.5723655950278044,0.20870032161474228,0.0,72,93,0.0,0.0,0.0,4.768147238530219,4.976847560144961,0.474638260435313,1.7211433830671012,1.7203802089206874,2.5723655950278044,0.0,0.0,0.0,0.0,0.0,0.0
3,False,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,4.953587078023702,0.42593717481940985,1.8019906799308956,2.5412847977131605,0.18437442556023598,0.0,57,83,0.0,0.0,0.0,4.769212652463466,4.953587078023702,0.42593717481940985,1.8019906799308956,1.801285863853991,2.5412847977131605,0.0,0.0,0.0,0.0,0.0,0.0
4,False,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,5.047095838934183,0.5035744719207287,1.8326980886049569,2.5269477711990476,0.18387550720945,0.0,67,94,0.0,0.0,0.0,4.863220331724733,5.047095838934183,0.5035744719207287,1.8326980886049569,1.831959431990981,2.5269477711990476,0.0,0.0,0.0,0.0,0.0,0.0
5,False,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,4.9526441800408065,0.42901966301724315,1.9144416418857872,2.439803523942828,0.16937935119494796,0.0,58,90,0.0,0.0,0.0,4.783264828845859,4.9526441800408065,0.42901966301724315,1.9144416418857872,1.9136549150571227,2.439803523942828,0.0,0.0,0.0,0.0,0.0,0.0
6,False,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,5.407634931150824,0.5754867326468229,1.8039392922073603,2.75433716410771,0.2738717421889305,0.0,103,127,0.0,0.0,0.0,5.133763188961893,5.407634931150824,0.5754867326468229,1.8039392922073603,1.8030188232660294,2.75433716410771,0.0,0.0,0.0,0.0,0.0,0.0
7,False,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,5.240182381123304,0.4873741730116308,1.7759285341016948,2.807655073236674,0.1692246007733047,0.0,74,95,0.0,0.0,0.0,5.07095778035,5.240182381123304,0.4873741730116308,1.7759285341016948,1.7751571009866893,2.807655073236674,0.0,0.0,0.0,0.0,0.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,5.4128089509904385,0.45242429664358497,1.8767797001637518,2.9110585879534483,0.17254636622965336,0.0,79,106,0.0,0.0,0.0,5.240262584760785,5.4128089509904385,0.45242429664358497,1.8767797001637518,1.8759744856506586,2.9110585879534483,0.0,0.0,0.0,0.0,0.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,5.3819446018897,0.515882717911154,1.904293772764504,2.7771990140900016,0.18456909712404013,0.0,73,101,0.0,0.0,0.0,5.19737550476566,5.3819446018897,0.515882717911154,1.904293772764504,1.903504743706435,2.7771990140900016,0.0,0.0,0.0,0.0,0.0,0.0
10,False,9,0,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?,1998,25,2815,FusionRAG cache reuse; selection; partial online update,5.248227459844202,0.46334907319396734,1.872631574049592,2.6549319601617754,0.2573148524388671,0.0,99,124,0.0,0.0,0.0,4.990912607405335,5.248227459844202,0.46334907319396734,1.872631574049592,1.8717253543436527,2.6549319601617754,0.0,0.0,0.0,0.0,0.0,0.0
11,False,9,1,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?,2722,33,3547,FusionRAG cache reuse; selection; partial online update,6.037349509075284,0.6074422528035939,2.1411649119108915,2.9978152671828866,0.290927077177912,0.0,136,169,0.0,0.0,0.0,5.746422431897372,6.037349509075284,0.6074422528035939,2.1411649119108915,2.1399899469688535,2.9978152671828866,0.0,0.0,0.0,0.0,0.0,0.0
12,False,10,0,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?,1505,25,2322,FusionRAG cache reuse; selection; partial online update,5.0810844618827105,0.44628058187663555,1.8200979479588568,2.685934165958315,0.12877176608890295,0.0,75,100,0.0,0.0,0.0,4.9523126957938075,5.0810844618827105,0.44628058187663555,1.8200979479588568,1.819239643868059,2.685934165958315,0.0,0.0,0.0,0.0,0.0,0.0
13,False,10,1,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?,1738,24,2554,FusionRAG cache reuse; selection; partial online update,5.318638163153082,0.52909668488428,1.8436064696870744,2.7579234251752496,0.18801158340647817,0.0,86,110,0.0,0.0,0.0,5.130626579746604,5.318638163153082,0.52909668488428,1.8436064696870744,1.8427359238266945,2.7579234251752496,0.0,0.0,0.0,0.0,0.0,0.0
14,False,11,0,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?,1230,27,2049,FusionRAG cache reuse; selection; partial online update,5.042637520935386,0.4316082769073546,1.8760205986909568,2.6007732888683677,0.13423535646870732,0.0,61,88,0.0,0.0,0.0,4.908402164466679,5.042637520935386,0.4316082769073546,1.8760205986909568,1.8751354832202196,2.6007732888683677,0.0,0.0,0.0,0.0,0.0,0.0
15,False,11,1,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?,1205,26,2023,FusionRAG cache reuse; selection; partial online update,4.9895422221161425,0.5043883160687983,1.8136555636301637,2.536206538323313,0.13529180409386754,0.0,60,86,0.0,0.0,0.0,4.854250418022275,4.9895422221161425,0.5043883160687983,1.8136555636301637,1.8126931670121849,2.536206538323313,0.0,0.0,0.0,0.0,0.0,0.0
16,False,12,0,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?,2011,32,2835,FusionRAG cache reuse; selection; partial online update,5.883049791213125,0.46188131580129266,2.0562649872153997,3.13607459096238,0.22882889723405242,0.0,100,132,0.0,0.0,0.0,5.654220893979073,5.883049791213125,0.46188131580129266,2.0562649872153997,2.0553208431228995,3.13607459096238,0.0,0.0,0.0,0.0,0.0,0.0
