row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,8.579629451967776,1.1591278072446585,2.566310867667198,4.620307201053947,0.23388357600197196,0.0,656,683,0.0,0.0,0.0,8.345745875965804,8.579629451967776,1.1591278072446585,2.566310867667198,2.563345273025334,4.620307201053947,0.0,0.0,0.0,0.0,0.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,7.500471199862659,0.7313115452416241,2.0101374201476574,4.568830278236419,0.1901919562369585,0.0,647,672,0.0,0.0,0.0,7.3102792436257005,7.500471199862659,0.7313115452416241,2.0101374201476574,2.0092778080143034,4.568830278236419,0.0,0.0,0.0,0.0,0.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,7.088869038969278,0.47915459936484694,1.7248778720386326,4.713007071055472,0.17182949651032686,0.0,720,741,0.0,0.0,0.0,6.9170395424589515,7.088869038969278,0.47915459936484694,1.7248778720386326,1.724011633079499,4.713007071055472,0.0,0.0,0.0,0.0,0.0,0.0
3,False,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,6.701573612168431,0.42512402683496475,1.7900797352194786,4.338870937004685,0.14749891310930252,0.0,577,603,0.0,0.0,0.0,6.554074699059129,6.701573612168431,0.42512402683496475,1.7900797352194786,1.7892620479688048,4.338870937004685,0.0,0.0,0.0,0.0,0.0,0.0
4,False,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,7.056363812182099,0.5063052321784198,1.8395630228333175,4.556209531147033,0.1542860260233283,0.0,676,703,0.0,0.0,0.0,6.90207778615877,7.056363812182099,0.5063052321784198,1.8395630228333175,1.8387702801264822,4.556209531147033,0.0,0.0,0.0,0.0,0.0,0.0
5,False,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,6.737368945032358,0.43001416930928826,1.917707686778158,4.248515974264592,0.14113111468032002,0.0,589,621,0.0,0.0,0.0,6.596237830352038,6.737368945032358,0.43001416930928826,1.917707686778158,1.9168968829326332,4.248515974264592,0.0,0.0,0.0,0.0,0.0,0.0
6,False,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,8.188238502945751,0.7158330283127725,1.809140500612557,5.373160899151117,0.2901040748693049,0.0,1037,1061,0.0,0.0,0.0,7.898134428076446,8.188238502945751,0.7158330283127725,1.809140500612557,1.808029707055539,5.373160899151117,0.0,0.0,0.0,0.0,0.0,0.0
7,False,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,7.166451816447079,0.47882817685604095,1.75620620790869,4.8056562398560345,0.12576119182631373,0.0,745,766,0.0,0.0,0.0,7.0406906246207654,7.166451816447079,0.47882817685604095,1.75620620790869,1.7552929469384253,4.8056562398560345,0.0,0.0,0.0,0.0,0.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,7.590185943059623,0.44671490602195263,1.8736460101790726,5.073681141715497,0.19614388514310122,0.0,793,820,0.0,0.0,0.0,7.394042057916522,7.590185943059623,0.44671490602195263,1.8736460101790726,1.872696554288268,5.073681141715497,0.0,0.0,0.0,0.0,0.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,7.354891566094011,0.5101315439678729,1.8977504861541092,4.7967873071320355,0.15022222883999348,0.0,733,761,0.0,0.0,0.0,7.204669337254018,7.354891566094011,0.5101315439678729,1.8977504861541092,1.8967719469219446,4.7967873071320355,0.0,0.0,0.0,0.0,0.0,0.0
10,False,9,0,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?,1998,25,2815,FusionRAG cache reuse; selection; partial online update,7.962024092674255,0.47046483401209116,1.883359104860574,5.396842964924872,0.21135718887671828,0.0,999,1024,0.0,0.0,0.0,7.750666903797537,7.962024092674255,0.47046483401209116,1.883359104860574,1.8824102221988142,5.396842964924872,0.0,0.0,0.0,0.0,0.0,0.0
11,False,9,1,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?,2722,33,3547,FusionRAG cache reuse; selection; partial online update,9.249616645742208,0.5927342949435115,2.031301931012422,6.369132947176695,0.25644747260957956,0.0,1361,1394,0.0,0.0,0.0,8.993169173132628,9.249616645742208,0.5927342949435115,2.031301931012422,2.030108481179923,6.369132947176695,0.0,0.0,0.0,0.0,0.0,0.0
12,False,10,0,The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?,1505,25,2322,FusionRAG cache reuse; selection; partial online update,7.323816890828311,0.44017067085951567,1.8151086941361427,4.982542458921671,0.08599506691098213,0.0,752,777,0.0,0.0,0.0,7.237821823917329,7.323816890828311,0.44017067085951567,1.8151086941361427,1.8141044271178544,4.982542458921671,0.0,0.0,0.0,0.0,0.0,0.0
13,False,10,1,The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?,1738,24,2554,FusionRAG cache reuse; selection; partial online update,7.641629756893963,0.5305192759260535,1.8732798914425075,5.129019326996058,0.10881126252934337,0.0,869,893,0.0,0.0,0.0,7.532818494364619,7.641629756893963,0.5305192759260535,1.8732798914425075,1.872138547245413,5.129019326996058,0.0,0.0,0.0,0.0,0.0,0.0
14,False,11,0,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?,1230,27,2049,FusionRAG cache reuse; selection; partial online update,7.026018272154033,0.44508581701666117,1.898105377331376,4.601123223081231,0.08170385472476482,0.0,615,642,0.0,0.0,0.0,6.944314417429268,7.026018272154033,0.44508581701666117,1.898105377331376,1.8971385504119098,4.601123223081231,0.0,0.0,0.0,0.0,0.0,0.0
15,False,11,1,Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?,1205,26,2023,FusionRAG cache reuse; selection; partial online update,6.8171475399285555,0.49817993491888046,1.8138951268047094,4.4261462446302176,0.07892623357474804,0.0,602,628,0.0,0.0,0.0,6.7382213063538074,6.8171475399285555,0.49817993491888046,1.8138951268047094,1.8129474222660065,4.4261462446302176,0.0,0.0,0.0,0.0,0.0,0.0
16,False,12,0,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?,2011,32,2835,FusionRAG cache reuse; selection; partial online update,8.157356700859964,0.4527451773174107,2.0573677951470017,5.546125295106322,0.10111843328922987,0.0,1005,1037,0.0,0.0,0.0,8.056238267570734,8.157356700859964,0.4527451773174107,2.0573677951470017,2.0563123198226094,5.546125295106322,0.0,0.0,0.0,0.0,0.0,0.0
17,False,12,1,What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?,2101,30,2923,FusionRAG cache reuse; selection; partial online update,8.290991735178977,0.5919047701172531,2.059171357192099,5.527725643012673,0.11218996485695243,0.0,1050,1080,0.0,0.0,0.0,8.178801770322025,8.290991735178977,0.5919047701172531,2.059171357192099,2.058067366015166,5.527725643012673,0.0,0.0,0.0,0.0,0.0,0.0
18,False,13,0,What year was the father of Katherine of England crowned?,Who is Katherine of England?,1142,21,1955,FusionRAG cache reuse; selection; partial online update,6.554089319892228,0.43195952428504825,1.6867100722156465,4.359616767149419,0.0758029562421143,0.0,571,592,0.0,0.0,0.0,6.478286363650113,6.554089319892228,0.43195952428504825,1.6867100722156465,1.6857769088819623,4.359616767149419,0.0,0.0,0.0,0.0,0.0,0.0
19,False,13,1,What year was the father of Katherine of England crowned?,What year was King Henry III of England crowned?,2083,25,2900,FusionRAG cache reuse; selection; partial online update,7.923778270371258,0.5715226321481168,1.8323486861772835,5.412337827961892,0.10756912408396602,0.0,1041,1066,0.0,0.0,0.0,7.816209146287292,7.923778270371258,0.5715226321481168,1.8323486861772835,1.8312684651464224,5.412337827961892,0.0,0.0,0.0,0.0,0.0,0.0
20,False,14,0,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who played the little girl in the 1947 film Miracle on 34th Street?,1057,36,1885,FusionRAG cache reuse; selection; partial online update,6.750583856366575,0.4286566390655935,2.0605620541609824,4.18880907818675,0.0725560849532485,0.0,528,564,0.0,0.0,0.0,6.678027771413326,6.750583856366575,0.4286566390655935,2.0605620541609824,2.059706636238843,4.18880907818675,0.0,0.0,0.0,0.0,0.0,0.0
21,False,14,1,Who is the sibling of the actress that played the little girl in Miracle on 34th street 1947?,Who is the sibling of actress Natalie Wood?,1681,24,2497,FusionRAG cache reuse; selection; partial online update,7.450078796129674,0.5597543912008405,1.802187291905284,4.994709024205804,0.09342808881774545,0.0,840,864,0.0,0.0,0.0,7.356650707311928,7.450078796129674,0.5597543912008405,1.802187291905284,1.8011600347235799,4.994709024205804,0.0,0.0,0.0,0.0,0.0,0.0
22,False,15,0,What is the capital of the county that Pine Springs is located in?,In which county is Pine Springs located?,678,23,1493,FusionRAG cache reuse; selection; partial online update,5.789832386188209,0.41239801701158285,1.7741987989284098,3.5430951439775527,0.06014042627066374,0.0,339,362,0.0,0.0,0.0,5.729691959917545,5.789832386188209,0.41239801701158285,1.7741987989284098,1.7733168173581362,3.5430951439775527,0.0,0.0,0.0,0.0,0.0,0.0
23,False,15,1,What is the capital of the county that Pine Springs is located in?,"What is the county seat of Culberson County, Texas?",1121,28,1941,FusionRAG cache reuse; selection; partial online update,7.099735924042761,0.5300623010843992,2.0134619111195207,4.469943352974951,0.08626835886389017,0.0,560,588,0.0,0.0,0.0,7.013467565178871,7.099735924042761,0.5300623010843992,2.0134619111195207,2.0123651172034442,4.469943352974951,0.0,0.0,0.0,0.0,0.0,0.0
24,False,16,0,"In 2002, what company merged with the top PC manufacturer from 1994?",Who was the top PC manufacturer in 1994?,1515,28,2335,FusionRAG cache reuse; selection; partial online update,7.594322840217501,0.45404907735064626,2.0049950359389186,4.946647804696113,0.1886309222318232,0.0,757,785,0.0,0.0,0.0,7.405691917985678,7.594322840217501,0.45404907735064626,2.0049950359389186,2.003740208223462,4.946647804696113,0.0,0.0,0.0,0.0,0.0,0.0
25,False,16,1,"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?,2189,30,3011,FusionRAG cache reuse; selection; partial online update,8.470786450896412,0.5812403638847172,2.0093564866110682,5.735112678259611,0.14507692214101553,0.0,1094,1124,0.0,0.0,0.0,8.325709528755397,8.470786450896412,0.5812403638847172,2.0093564866110682,2.0082063148729503,5.735112678259611,0.0,0.0,0.0,0.0,0.0,0.0
26,False,17,0,"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?,1415,28,2235,FusionRAG cache reuse; selection; partial online update,7.031452285591513,0.4477349682711065,1.8599081211723387,4.624729496892542,0.09907969925552607,0.0,707,735,0.0,0.0,0.0,6.932372586335987,7.031452285591513,0.4477349682711065,1.8599081211723387,1.8589235227555037,4.624729496892542,0.0,0.0,0.0,0.0,0.0,0.0
27,False,17,1,"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?,1936,30,2758,FusionRAG cache reuse; selection; partial online update,8.16697316011414,0.608070105779916,1.9213693691417575,5.516521104145795,0.12101258104667068,0.0,968,998,0.0,0.0,0.0,8.045960579067469,8.16697316011414,0.608070105779916,1.9213693691417575,1.920239323284477,5.516521104145795,0.0,0.0,0.0,0.0,0.0,0.0
28,False,18,0,Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?,1020,28,1840,FusionRAG cache reuse; selection; partial online update,6.6914008730091155,0.4254740569740534,1.9411091832444072,4.1736867586150765,0.15113087417557836,0.0,510,538,0.0,0.0,0.0,6.540269998833537,6.6914008730091155,0.4254740569740534,1.9411091832444072,1.940092186909169,4.1736867586150765,0.0,0.0,0.0,0.0,0.0,0.0
29,False,18,1,Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?,1206,22,2020,FusionRAG cache reuse; selection; partial online update,6.823382412083447,0.5862287669442594,1.7103191032074392,4.422235121019185,0.1045994209125638,0.0,603,625,0.0,0.0,0.0,6.718782991170883,6.823382412083447,0.5862287669442594,1.7103191032074392,1.7093950137495995,4.422235121019185,0.0,0.0,0.0,0.0,0.0,0.0
30,False,19,0,What team was Anna Benson's husband on?,Who is Anna Benson's husband?,1034,22,1848,FusionRAG cache reuse; selection; partial online update,6.399899851065129,0.42314729699864984,1.7090744278393686,4.177177942823619,0.09050018340349197,0.0,517,539,0.0,0.0,0.0,6.309399667661637,6.399899851065129,0.42314729699864984,1.7090744278393686,1.7081325580365956,4.177177942823619,0.0,0.0,0.0,0.0,0.0,0.0
