row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,rate=1 full recompute; no cache reuse; no selection,4.30487852031365,0.0,0.0,4.30487852031365,0.0,4.30487852031365,1313,2132,5.50958746066317,4.295634508132935,4.30487852031365,4.30487852031365,4.30487852031365,0.0,0.0,0.0,4.30487852031365,0.9978526659609335,-0.2151955005299966,1.279847371921135,21.865683210417952,1.0,0.0
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,rate=1 full recompute; no cache reuse; no selection,4.267267905175686,0.0,0.0,4.267267905175686,0.0,4.267267905175686,1295,2112,4.006249193102121,4.258211135864258,4.267267905175686,4.267267905175686,4.267267905175686,0.0,0.0,0.0,4.267267905175686,0.9978776187685701,-0.21268953141257985,0.938832358812771,-6.515288977105604,1.0,0.0
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,rate=1 full recompute; no cache reuse; no selection,4.156917925924063,0.0,0.0,4.156917925924063,0.0,4.156917925924063,1441,2254,4.304201661143452,4.149402379989624,4.156917925924063,4.156917925924063,4.156917925924063,0.0,0.0,0.0,4.156917925924063,0.9981920388931499,-0.18112357506425703,1.03543099427123,3.421859541317629,1.0,0.0
3,False,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,rate=1 full recompute; no cache reuse; no selection,4.156208322849125,0.0,0.0,4.156208322849125,0.0,4.156208322849125,1154,1972,3.8748735757544637,4.148792266845703,4.156208322849125,4.156208322849125,4.156208322849125,0.0,0.0,0.0,4.156208322849125,0.9982156678810705,-0.1787521651225088,0.9323097580195877,-7.260488415802913,1.0,0.0
4,False,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,rate=1 full recompute; no cache reuse; no selection,4.069687134120613,0.0,0.0,4.069687134120613,0.0,4.069687134120613,1353,2172,4.159651619847864,4.063760757446289,4.069687134120613,4.069687134120613,4.069687134120613,0.0,0.0,0.0,4.069687134120613,0.9985437758532746,-0.14583478280469908,1.022105995562406,2.162788953237893,1.0,0.0
5,False,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,rate=1 full recompute; no cache reuse; no selection,3.9392383079975843,0.0,0.0,3.9392383079975843,0.0,3.9392383079975843,1178,2002,3.9461401659063995,3.8451879024505615,3.9392383079975843,3.9392383079975843,3.9392383079975843,0.0,0.0,0.0,3.9392383079975843,0.976124723057227,-2.4459248269007583,1.0017520793029462,0.17490148901565528,1.0,0.0
6,False,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,rate=1 full recompute; no cache reuse; no selection,4.638292099814862,0.0,0.0,4.638292099814862,0.0,4.638292099814862,2075,2891,4.691856354940683,4.631872892379761,4.638292099814862,4.638292099814862,4.638292099814862,0.0,0.0,0.0,4.638292099814862,0.9986160407113305,-0.13858772864130398,1.0115482712112847,1.1416431167892815,1.0,0.0
7,False,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,rate=1 full recompute; no cache reuse; no selection,4.25898955995217,0.0,0.0,4.25898955995217,0.0,4.25898955995217,1490,2303,4.398439717013389,4.2551589012146,4.25898955995217,4.25898955995217,4.25898955995217,0.0,0.0,0.0,4.25898955995217,0.9991005709960902,-0.09002387047112315,1.032742544938942,3.1704460225251863,1.0,0.0
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,rate=1 full recompute; no cache reuse; no selection,4.497040065936744,0.0,0.0,4.497040065936744,0.0,4.497040065936744,1587,2406,4.300900681409985,4.49285888671875,4.497040065936744,4.497040065936744,4.497040065936744,0.0,0.0,0.0,4.497040065936744,0.9990702374991798,-0.09306277636171867,0.9563847816228199,-4.560425805100388,1.0,0.0
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,rate=1 full recompute; no cache reuse; no selection,4.202007768210024,0.0,0.0,4.202007768210024,0.0,4.202007768210024,1466,2286,4.3285223338752985,4.198056221008301,4.202007768210024,4.202007768210024,4.202007768210024,0.0,0.0,0.0,4.202007768210024,0.9990596049746462,-0.09412802005719367,1.0301081227460862,2.9228118953011695,1.0,0.0
10,False,9,0,When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?,1998,25,2815,rate=1 full recompute; no cache reuse; no selection,4.578396883327514,0.0,0.0,4.578396883327514,0.0,4.578396883327514,1998,2815,4.547701980918646,4.56514048576355,4.578396883327514,4.578396883327514,4.578396883327514,0.0,0.0,0.0,4.578396883327514,0.9971045765795801,-0.29038312414051415,0.9932957095701674,-0.6749541315077101,1.0,0.0
