Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,National Cycle Route 57 is part of the United Kingdom's National Cycle Network (NCN).,National Cycle Network,True,0.23529411764705882,0.0,预测答案“National Cycle Network”直接包含了标准答案中的核心信息，即国家自行车网络，虽然省略了“United Kingdom's”这一限定语，但问题本身已隐含了英国背景，且预测答案在语义上与标准答案等价，都准确指出了路线57所属的网络体系，符合允许措辞细微差异的判断标准。,N/A,N/A,N/A,N/A,N/A
What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,"Corfe Mullen, Dorset, England","Corfe Mullen, Dorset, England",True,1.0,1.0,"预测答案“Corfe Mullen, Dorset, England”与标准答案完全一致，不仅包含了地点“Corfe Mullen”、行政区划“Dorset”和国家“England”等所有关键信息，而且在语义上完全等价，没有任何歧义或遗漏。这种精确的匹配表明预测答案准确地回答了关于Julia's House总部位置的问题，符合所有判断标准。",N/A,N/A,N/A,N/A,N/A
What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,"Coffee Swamp is located on the northern edge of Washington Island, in Door County, Wisconsin.","Washington Island, in Door County Wisconsin",True,0.5714285714285714,0.0,"预测答案“Washington Island, in Door County Wisconsin”包含了标准答案中的关键地理信息，即华盛顿岛和威斯康星州多尔县。虽然预测答案省略了“Coffee Swamp is located on the northern edge of”这一具体方位描述，但问题主要询问的是地点位置，预测答案已准确指出核心区域，语义上与标准答案在主要信息上等价，且措辞差异不影响整体意思的一致性。",N/A,N/A,N/A,N/A,N/A
Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,Johan Ludvig Heiberg is the child of Peter Andreas Heiberg.,Sigrid Sture,False,0,0.0,预测答案“Sigrid Sture”与标准答案“Johan Ludvig Heiberg”在关键信息上完全不一致，两者并非同一个人，也不存在语义上的等价关系。标准答案明确指出彼得·安德烈亚斯·海贝尔格的孩子是约翰·路德维格·海贝尔格，而预测答案提供了另一个无关的名字，这直接违背了评估标准中关于包含关键信息和语义一致性的要求，因此无法被视为正确回答。,N/A,N/A,N/A,N/A,N/A
Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,Johanne Luise Heiberg,Johanne Luise Heiberg,True,1.0,1.0,预测答案“Johanne Luise Heiberg”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价。两者在措辞上没有任何差异，准确无误地指出了约翰·路德维格·海贝尔的配偶身份，因此预测答案正确回答了问题。,N/A,N/A,N/A,N/A,N/A
"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?","Alice de Lusignan had a uterine half-brother, King Henry III of England.",Alice de Lusignan's siblings were Sir Piers de Geneville and Joan of Lusignan.,False,0.3,0.0,预测答案与标准答案在关键信息上存在根本性矛盾。标准答案明确指出Alice de Lusignan的兄弟姐妹是异父同母的兄弟英格兰国王亨利三世，而预测答案却声称其兄弟姐妹是Sir Piers de Geneville和Joan of Lusignan。这两组人物关系完全不同，预测答案既未包含标准答案的关键信息，也未在语义上与之等价，属于完全错误的人物关系陈述。,N/A,N/A,N/A,N/A,N/A
"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,Henry III was first crowned in 1216 at Gloucester Cathedral and had a second coronation on 17 May 1220 at Westminster Abbey.,1220,False,0.15384615384615385,0.0,预测答案“1220”仅提供了亨利三世第二次加冕的年份，但问题询问的是他加冕的时间，而标准答案明确指出他分别在1216年和1220年两次加冕。预测答案遗漏了第一次加冕的关键信息，导致回答不完整，无法全面覆盖标准答案的核心内容，因此在语义上不等价，未能正确回答问题。,N/A,N/A,N/A,N/A,N/A
Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,Ernst Mach was employed at Charles University in Prague.,Charles University in Prague,True,0.625,0.0,预测答案“Charles University in Prague”直接提供了标准答案中的核心信息，即雇佣恩斯特·马赫的大学名称和地点。虽然预测答案省略了“Ernst Mach was employed at”这一表述，但其内容与标准答案在语义上完全等价，都明确指出了同一所大学，且没有引入任何矛盾或错误信息。这种措辞上的简化并不影响答案的准确性和完整性，因此可以视为正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,The Mach number is named after the Austrian physicist and philosopher Ernst Mach.,Ernst Mach,True,0.2857142857142857,0.0,预测答案“Ernst Mach”直接提供了标准答案中的核心信息，即马赫数命名的物理学家姓名。虽然预测答案省略了“奥地利物理学家和哲学家”这一描述性细节，但关键人物名称完全一致，且语义上与标准答案等价。在评估中，只要预测答案准确包含核心关键信息，即使措辞更为简洁，仍可视为正确回答，因为问题主要关注的是人物身份而非附加背景。,N/A,N/A,N/A,N/A,N/A
Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,Ernst Mach was a professor at Charles University in Prague.,Charles University in Prague,True,0.625,0.0,预测答案“Charles University in Prague”直接提供了标准答案中的关键信息，即恩斯特·马赫的雇主或学术机构。虽然预测答案省略了“Ernst Mach was a professor at”这一部分，但核心内容与标准答案在语义上完全等价，都准确指出了他职业生涯中的主要学术机构。这种措辞差异不影响答案的正确性，因为问题仅要求指明雇主或机构，预测答案已满足这一要求。,N/A,N/A,N/A,N/A,N/A
When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,Which English king trusted William de Longchamp?,King Richard I of England,Richard I,True,0.5,0.0,预测答案“Richard I”与标准答案“King Richard I of England”在语义上完全等价，都指向同一位历史人物。虽然预测答案省略了“King”和“of England”等修饰词，但“Richard I”在历史语境中通常特指英格兰国王理查一世，这已足够明确地回答问题。预测答案包含了标准答案的核心关键信息，且没有引入歧义或错误，符合语义一致性的要求。,N/A,N/A,N/A,N/A,N/A
When did a storm disperse the fleet led by the English king who trusted William de Longchamp?,What specific naval expedition or fleet did King Richard I lead that was dispersed by a storm?,"King Richard I led a large fleet from Messina to Acre in April 1191, which was dispersed by a storm.",Richard's fleet in April 1191,True,0.5,0.0,事件主体（理查德一世）、时间（1191年4月）以及核心事件（舰队）。尽管省略了具体出发地（墨西拿）和目的地（阿卡），但“舰队”一词已明确指向标准答案所述的“大型舰队”，且时间完全一致，语义上与标准答案等价，均指代同一历史事件。措辞差异不影响核心事实的准确性，因此可以判定为正确回答。,N/A,N/A,N/A,N/A,N/A
The Unwinding author volunteered for which organisation?,Who is the author of The Unwinding?,George Packer,George Packer,True,1.0,1.0,预测答案“George Packer”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。该答案直接、准确地指出了《The Unwinding》的作者，符合所有判断标准，即关键信息匹配、语义等价且意思保持一致，因此可以明确判定为正确回答了问题。,N/A,N/A,N/A,N/A,N/A
The Unwinding author volunteered for which organisation?,Which organization did George Packer volunteer for?,Peace Corps,Peace Corps,True,1.0,1.0,预测答案“Peace Corps”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞上的差异。这表明预测答案准确地回答了问题，即乔治·帕克曾志愿服务的组织是和平队，符合所有判断标准。,N/A,N/A,N/A,N/A,N/A
Who is the lead singer of the band performing Bang Bang Rock & Roll?,Which band performed the song 'Bang Bang Rock & Roll'?,The song 'Bang Bang Rock & Roll' was performed by the British rock band Art Brut.,Art Brut,True,0.15384615384615385,0.0,预测答案“Art Brut”直接提供了标准答案中的核心信息，即演唱歌曲“Bang Bang Rock & Roll”的乐队名称。虽然预测答案省略了“British rock band”这一描述性细节，但关键实体“Art Brut”完全匹配，且在语义上与标准答案等价，准确回答了问题所询问的表演者身份。这种简洁的表述在信息准确的前提下是允许的，不影响答案的正确性。,N/A,N/A,N/A,N/A,N/A
Who is the lead singer of the band performing Bang Bang Rock & Roll?,Who is the lead singer of the band Art Brut?,Eddie Argos,"Gene ""Sxip"" Shirey",False,0,0.0,预测答案“Gene 'Sxip' Shirey”与标准答案“Eddie Argos”在关键信息上完全不一致，两者并非同一个人，也不存在语义上的等价关系。Eddie Argos是Art Brut乐队公认的主唱，而Gene Shirey并非该乐队的成员，因此预测答案未能正确回答关于乐队主唱身份的问题，属于事实性错误。,N/A,N/A,N/A,N/A,N/A
What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company initiated a successful price war among PC manufacturers in 1994?,Compaq initiated a successful price war among PC manufacturers in 1994.,Compaq,True,0.13333333333333333,0.0,预测答案“Compaq”直接提供了标准答案中的核心实体，即发起价格战的公司名称。虽然预测答案比标准答案更简洁，但它在语义上完全等价，因为标准答案的关键信息就是“Compaq”这一主体。预测答案没有包含额外细节（如时间“1994年”和事件“发起价格战”），但问题本身已明确询问“哪家公司”，因此仅回答公司名称已足够准确且完整地回应了问题，符合语义等价和措辞差异允许的原则。,N/A,N/A,N/A,N/A,N/A
What company did the company that initiated a successful price war among PC manufacturers in 1994 merge with in 2002?,Which company did Compaq merge with in 2002?,Hewlett Packard,Hewlett-Packard,True,0.4444444444444445,0.0,预测答案“Hewlett-Packard”与标准答案“Hewlett Packard”在语义上完全等价，两者均指代同一家公司（惠普）。尽管存在连字符使用上的细微差异，但这属于常见的拼写变体，不影响核心信息的准确性。预测答案准确回答了康柏公司在2002年合并的对象，关键信息完整且无误。,N/A,N/A,N/A,N/A,N/A
What year was the father of Katherine of England crowned?,Who is Katherine of England?,"Katherine of England was the fifth child of King Henry III and Eleanor of Provence. She was born on 25 November 1253, was either deaf-mute or deaf and mentally challenged, was very sickly, possibly had a degenerative disease, and died at Windsor on 3 May 1257 before reaching her fourth year.","Katherine of England was the fifth child of Henry III and his wife, Eleanor of Provence, and she was born in 1253. She died in 1257 at the age of three and is noted for being either deaf-mute or having some form of mental challenge, possibly due to a degenerative disease.",True,0.6461538461538462,0.0,Katherine of England 是亨利三世和埃莉诺的第五个孩子，出生于 1253 年，于 1257 年去世，年仅三岁，并且被描述为聋哑或存在智力障碍，可能患有退行性疾病。尽管措辞略有不同（例如“mentally challenged”与“mentally challenged”同义），但语义完全一致，没有遗漏或歪曲核心事实，因此预测答案正确回答了问题。,N/A,N/A,N/A,N/A,N/A
