Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
Where was the founder of the National Women's Party born?,Who is the founder of the National Women's Party?,Alice Paul,Alice Paul,True,1.0,1.0,预测答案与标准答案完全一致，均为“Alice Paul”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确且直接地回答了关于全国妇女党创始人是谁的问题。,N/A,N/A,N/A,N/A,N/A
Where was the founder of the National Women's Party born?,Where was Alice Paul born?,"Mount Laurel Township, New Jersey.","Paulsdale, in Mount Laurel Township, New Jersey",True,0.7142857142857143,0.0,"预测答案不仅包含了标准答案中的关键信息“Mount Laurel Township, New Jersey”，还额外补充了具体的出生地名称“Paulsdale”。两者在语义上完全等价，均准确回答了Alice Paul的出生地，符合评估标准。",N/A,N/A,N/A,N/A,N/A
What administrative territorial entity is the owner of Ciudad Deportiva located?,Where is Ciudad Deportiva located?,"Ciudad Deportiva is located in Nuevo Laredo, Mexico.","Ciudad Deportiva is located in Nuevo Laredo, Mexico.",True,1.0,1.0,"预测答案与标准答案完全一致，都明确指出了Ciudad Deportiva位于墨西哥的新拉雷多（Nuevo Laredo, Mexico）。预测答案准确包含了标准答案的所有关键信息，语义完全等价，因此判断为正确。",N/A,N/A,N/A,N/A,N/A
What administrative territorial entity is the owner of Ciudad Deportiva located?,"What administrative territorial entity owns the Ciudad Deportiva sports complex in Nuevo Laredo, Mexico?",The Ciudad Deportiva sports complex is owned by the Nuevo Laredo Municipality.,Nuevo Laredo Municipality,True,0.4444444444444444,0.0,预测答案“Nuevo Laredo Municipality”准确包含了标准答案中的核心实体信息，直接回答了问题所问的行政领土实体。虽然缺少了标准答案中的部分修饰性描述，但在语义上与标准答案完全等价，符合评估标准。,N/A,N/A,N/A,N/A,N/A
Who founded the company that distributed the film UHF?,Which company distributed the film UHF?,Orion Pictures,Orion Pictures,True,1.0,1.0,预测答案“Orion Pictures”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于电影《UHF》发行公司的问题。,N/A,N/A,N/A,N/A,N/A
Who founded the company that distributed the film UHF?,Who founded Orion Pictures?,Morris Mike Medavoy was a co-founder of Orion Pictures.,Morris Mike Medavoy,True,0.5882352941176471,0.0,预测答案“Morris Mike Medavoy”准确给出了标准答案中的核心人物信息。虽然预测答案省略了“was a co-founder of Orion Pictures”这部分陈述，但在问答场景中，它已经正确且直接地回答了“谁创立了Orion Pictures”的问题，语义上与标准答案完全一致。,N/A,N/A,N/A,N/A,N/A
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Who submitted the first version of the Equal Rights Amendment to Congress in 1923?,"Alice Paul, the head of the National Women's Party, revised the proposed Equal Rights Amendment in 1923.",Alice Paul,True,0.1111111111111111,0.0,预测答案“Alice Paul”准确提取了标准答案中的核心人物信息，直接且正确地回答了关于谁在1923年向国会提交了第一版平等权利修正案的问题，符合语义等价的判断标准。,N/A,N/A,N/A,N/A,N/A
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,What is the place of birth of Alice Paul?,"Paulsdale, Mount Laurel Township, New Jersey","Paulsdale, in Mount Laurel Township, New Jersey",True,0.9411764705882353,0.0,预测答案包含了标准答案中的所有关键信息，即“Paulsdale”、“Mount Laurel Township”和“New Jersey”。两者在语义上完全等价，预测答案仅增加了介词“in”使语句更通顺，属于允许的措辞细微差异，意思保持完全一致。,N/A,N/A,N/A,N/A,N/A
"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",What is the location of the devolved body responsible for non-reserved matters since 2004?,"The devolved body is the Scottish Parliament, located in the Holyrood area of Edinburgh since September 2004.",Holyrood area of Edinburgh,True,0.4,0.0,预测答案“Holyrood area of Edinburgh”准确提取了标准答案中的核心地理位置信息，直接且正确地回答了问题中关于该机构所在地的询问，语义上与标准答案完全一致。,N/A,N/A,N/A,N/A,N/A
When did the person who first brought a postal service into Umayyad lands become caliph?,Who first introduced the postal service in the Umayyad Caliphate?,Mu'awiyah introduced the postal service in the Umayyad Caliphate.,"Mu'awiyah introduced postal service, and Abd al-Malik extended it throughout his empire. Walid made full use of it.",True,0.3157894736842105,0.0,预测答案明确指出了“Mu'awiyah introduced postal service”，这与标准答案的核心信息完全一致，准确回答了谁首先在倭马亚哈里发国引入邮政服务的问题。虽然预测答案还额外补充了Abd al-Malik和Walid对邮政系统的发展与使用情况，但这并不影响对原问题核心事实的正确回答，语义上与标准答案保持一致。,N/A,N/A,N/A,N/A,N/A
