row_id,is_warmup,example_id,sub_q_idx,main_question,sub_question,doc_tokens,query_tokens,full_tokens,semantic,end_to_end_ttft_s,kv_load_copy_s,selection_s,online_update_query_prefill_s,extra_impl_overhead_s,rate1_baseline_candidate_s,fusion_selected_doc_tokens,fusion_reprocess_prefill_tokens,full_exact_cache_ttft_s,full_ttft_compute_s,full_ttft_wall_s,fusion_ttft_compute_s,fusion_ttft_wall_s,fusion_storage_time_s,fusion_selection_time_s,fusion_selection_score_forward_time_s,fusion_reprocess_prefill_time_s,speedup_full_over_fusion_compute,ttft_reduction_pct_compute,speedup_full_exact_over_fusion_compute,ttft_reduction_pct_full_exact_vs_fusion_compute,speedup_full_over_fusion_wall,ttft_reduction_pct_wall
0,True,0,0,What is the network which National Cycle Route 57 is part of an example of?,What network is National Cycle Route 57 part of?,1313,27,2132,FusionRAG cache reuse; selection; partial online update,0.5751080675981939,0.02441951772198081,0.0,0.4841728871688247,0.0665156627073884,0.28157143015414476,0,27,0.4257917129434645,0.2801094055175781,0.28157143015414476,0.5085924048908055,0.5751080675981939,0.02441951772198081,0.0,0.0,0.4841728871688247,0.5507542047894275,-81.56919934589237,0.8371963655943344,-19.446290153217483,0.4895974270193476,-104.24943939921536
1,True,1,0,What district is the headquarter of Julia's House located?,Where is the headquarters of Julia's House located?,1295,25,2112,FusionRAG cache reuse; selection; partial online update,0.1609169621951878,0.023072784766554832,0.0,0.07280860096216202,0.06503557646647096,0.2755268611945212,0,25,0.2745551448315382,0.10760951042175293,0.2755268611945212,0.09588138572871685,0.1609169621951878,0.023072784766554832,0.0,0.0,0.07280860096216202,1.1223190987896148,10.898780829937937,2.8634874511341972,65.07754907031598,1.7122300684517942,41.596633628551785
2,True,2,0,What body of water includes the terrain feature where Coffee Swamp is located?,Where is Coffee Swamp located?,1441,21,2254,FusionRAG cache reuse; selection; partial online update,0.15569831104949117,0.024272990878671408,0.0,0.07362850895151496,0.0577968112193048,0.29383103223517537,0,21,0.2930573942139745,0.1149146556854248,0.29383103223517537,0.09790149983018637,0.15569831104949117,0.024272990878671408,0.0,0.0,0.07362850895151496,1.1737782963973826,14.805035749148832,2.9933902414395384,66.59306273681528,1.8871818856260845,47.01093690986527
3,True,3,0,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the child of Peter Andreas Heiberg?,1154,26,1972,FusionRAG cache reuse; selection; partial online update,0.15517035592347383,0.02186189964413643,0.0,0.07594677712768316,0.05736167915165424,0.2592867761850357,0,26,0.25825009075924754,0.0947427749633789,0.2592867761850357,0.09780867677181959,0.15517035592347383,0.02186189964413643,0.0,0.0,0.07594677712768316,0.9686540917469602,-3.2360270317454365,2.6403597235215224,62.12637274036767,1.6709813845687735,40.154928760138894
4,True,3,1,Who is the spouse of the child of Peter Andreas Heiberg?,Who is the spouse of Johan Ludvig Heiberg?,1353,27,2172,FusionRAG cache reuse; selection; partial online update,0.15811974788084626,0.024181557819247246,0.0,0.07274179579690099,0.06119639426469803,0.279593903105706,0,27,0.2792933857999742,0.10927557945251465,0.279593903105706,0.09692335361614823,0.15811974788084626,0.024181557819247246,0.0,0.0,0.07274179579690099,1.1274432360779192,11.30373858299606,2.8815901986437416,65.29693915287945,1.7682415185508553,43.44663952809229
5,True,4,0,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?","Who were the siblings of Alice de Lusignan, Countess of Surrey?",1178,32,2002,FusionRAG cache reuse; selection; partial online update,0.15911098010838032,0.0215330608189106,0.0,0.07805997598916292,0.0595179433003068,0.2601839881390333,0,32,0.25879581179469824,0.09517049789428711,0.2601839881390333,0.09959303680807352,0.15911098010838032,0.0215330608189106,0.0,0.0,0.07805997598916292,0.9555938943572017,-4.64696414502197,2.598533191566651,61.51675094066812,1.6352359086833979,38.846744088127004
6,True,4,1,"When was the sibling of Alice de Lusignan, Countess of Surrey crowned?",When was King Henry III of England crowned?,2075,24,2891,FusionRAG cache reuse; selection; partial online update,0.18436422292143106,0.029538937844336033,0.0,0.07593572605401278,0.07888955902308226,0.3907751441001892,0,24,0.3887537051923573,0.15244746208190918,0.3907751441001892,0.10547466389834881,0.18436422292143106,0.029538937844336033,0.0,0.0,0.07593572605401278,1.4453467443975967,30.812450100561296,3.6857543871106206,72.86851225092262,2.1195823024010605,52.820893113364775
7,True,6,0,Which university employed the person that Mach bands are named after?,Which university employed Ernst Mach?,1490,21,2303,FusionRAG cache reuse; selection; partial online update,0.16144394176080823,0.024093355983495712,0.0,0.07291017286479473,0.06444041291251779,0.29395847814157605,0,21,0.29278545593842864,0.10543489456176758,0.29395847814157605,0.09700352884829044,0.16144394176080823,0.024093355983495712,0.0,0.0,0.07291017286479473,1.0869181339440077,7.996750742267533,3.018296956972907,66.86873378413652,1.8208083557393464,45.07933814956896
8,False,7,0,Who is the employer of the physicist who Mach number is named after?,Who is the physicist that the Mach number is named after?,1587,27,2406,FusionRAG cache reuse; selection; partial online update,0.16818286292254925,0.02399524673819542,0.0,0.07328008720651269,0.07090752897784114,0.3227652832865715,0,27,0.3223248850554228,0.11800241470336914,0.3227652832865715,0.09727533394470811,0.16818286292254925,0.02399524673819542,0.0,0.0,0.07328008720651269,1.2130764287115419,17.564963234662724,3.3135315190861663,69.82071864293633,1.9191330060495508,47.893137325669
9,False,7,1,Who is the employer of the physicist who Mach number is named after?,Who was Ernst Mach's employer or academic institution during his career?,1466,28,2286,FusionRAG cache reuse; selection; partial online update,0.1537117068655789,0.024993761908262968,0.0,0.07333703059703112,0.055380914360284805,0.29457011818885803,0,28,0.29334947280585766,0.11513423919677734,0.29457011818885803,0.09833079250529408,0.1537117068655789,0.024993761908262968,0.0,0.0,0.07333703059703112,1.1708869242620878,14.594656471186019,2.9832920627591184,66.47998322111503,1.9163805034476653,47.81829609511527
