Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
Where was the founder of the National Women's Party born?,Who is the founder of the National Women's Party?,Alice Paul,"<think>

</think>

Alice Paul",True,0,0.0,预测答案“Alice Paul”与标准答案完全一致，准确给出了美国全国妇女党的创始人，正确且直接地回答了所提出的问题。,N/A,N/A,N/A,N/A,N/A
Where was the founder of the National Women's Party born?,Where was Alice Paul born?,"Mount Laurel Township, New Jersey.","Answer: Paulsdale, in Mount Laurel Township, New Jersey.",True,0.7142857142857143,0.0,"预测答案不仅包含了标准答案中的关键信息“Mount Laurel Township, New Jersey”，还额外补充了具体的出生地名称“Paulsdale”。两者在语义上完全等价，预测答案准确且更详细地回答了问题。",N/A,N/A,N/A,N/A,N/A
What administrative territorial entity is the owner of Ciudad Deportiva located?,Where is Ciudad Deportiva located?,"Ciudad Deportiva is located in Nuevo Laredo, Mexico.","<think>

</think>

Ciudad Deportiva is located in Nuevo Laredo, Mexico.",True,0,0.0,"预测答案与标准答案完全一致，都准确指出了Ciudad Deportiva位于墨西哥的新拉雷多（Nuevo Laredo, Mexico）。预测答案包含了标准答案的所有关键信息，语义完全等价，因此正确地回答了问题。",N/A,N/A,N/A,N/A,N/A
What administrative territorial entity is the owner of Ciudad Deportiva located?,"What administrative territorial entity owns the Ciudad Deportiva sports complex in Nuevo Laredo, Mexico?",The Ciudad Deportiva sports complex is owned by the Nuevo Laredo Municipality.,"<think>

</think>

Answer: The Ciudad Deportiva sports complex in Nuevo Laredo, Mexico, is owned by the Municipality of Nuevo Laredo.",True,0,0.0,预测答案明确指出了该体育综合体归“Municipality of Nuevo Laredo”所有，这与标准答案中的“Nuevo Laredo Municipality”在语义上完全等价，准确回答了关于行政领土实体的问题。,N/A,N/A,N/A,N/A,N/A
Who founded the company that distributed the film UHF?,Which company distributed the film UHF?,Orion Pictures,"<think>

</think>

The provided documents do not specify the distribution company for the film *UHF*.",False,0,0.0,预测答案表示提供的文档中没有指定电影《UHF》的发行公司，未能给出“Orion Pictures”这一标准答案。预测答案没有包含标准答案的关键信息，未能正确回答问题。,N/A,N/A,N/A,N/A,N/A
Who founded the company that distributed the film UHF?,Who founded Orion Pictures?,Morris Mike Medavoy was a co-founder of Orion Pictures.,Answer: Morris Mike Medavoy founded Orion Pictures.,True,0.7272727272727272,0.0,预测答案包含了标准答案中的关键人物信息“Morris Mike Medavoy”，并且语义上与标准答案等价。虽然预测答案使用了“founded”而标准答案使用了“co-founder”，但在回答“谁创立了Orion Pictures”这一问题时，两者表达的核心意思完全一致，符合允许措辞细微差异的评判标准。,N/A,N/A,N/A,N/A,N/A
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Who submitted the first version of the Equal Rights Amendment to Congress in 1923?,"Alice Paul, the head of the National Women's Party, revised the proposed Equal Rights Amendment in 1923.",Answer: Alice Paul,True,0.10526315789473684,0.0,预测答案准确地给出了“Alice Paul”这一核心人物，包含了标准答案中最关键的信息。虽然预测答案省略了关于她修订修正案的具体背景细节，但就问题所问的“是谁提交了第一版”而言，已经给出了正确且语义等价的回答。,N/A,N/A,N/A,N/A,N/A
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,What is the place of birth of Alice Paul?,"Paulsdale, Mount Laurel Township, New Jersey","</think>

Answer: Paulsdale, in Mount Laurel Township, New Jersey.",True,0,0.0,"预测答案包含了标准答案中的所有关键信息，即“Paulsdale”和“Mount Laurel Township, New Jersey”。两者在语义上完全等价，预测答案仅增加了介词“in”使语句更通顺，属于允许的措辞细微差异，意思保持完全一致。",N/A,N/A,N/A,N/A,N/A
"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",What is the location of the devolved body responsible for non-reserved matters since 2004?,"The devolved body is the Scottish Parliament, located in the Holyrood area of Edinburgh since September 2004.",Answer: The devolved body responsible for non-reserved matters since 2004 is located in the Holyrood area of Edinburgh.,True,0.7659574468085107,0.0,预测答案准确包含了标准答案中的核心地理位置信息，即“the Holyrood area of Edinburgh”。虽然预测答案省略了该机构的名称，但问题仅询问该机构的“位置”，因此预测答案在语义上与标准答案完全一致，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
When did the person who first brought a postal service into Umayyad lands become caliph?,Who first introduced the postal service in the Umayyad Caliphate?,Mu'awiyah introduced the postal service in the Umayyad Caliphate.,"<think>

</think>

Answer: Mu'awiyah",True,0,0.0,预测答案“Mu'awiyah”直接给出了问题的核心人物，与标准答案中的关键信息完全一致，准确回答了谁在倭马亚哈里发国首先引入邮政服务的问题，语义上完全等价。,N/A,N/A,N/A,N/A,N/A
When did the person who first brought a postal service into Umayyad lands become caliph?,When did Mu'awiyah become caliph of the Umayyad Caliphate?,Mu'awiyah became caliph in 661 CE.,"661
</think>

Answer: 661",True,0.2857142857142857,0.0,预测答案“661”准确提供了问题所询问的年份，与标准答案“661 CE”在核心语义上完全一致。虽然预测答案省略了“CE”和完整的句子结构，但关键的时间信息已经正确且无歧义地表达出来了。,N/A,N/A,N/A,N/A,N/A
This is an instance of who was named commander in chief of texas forces by the new national government of texas National Forest?,Who was named commander in chief of Texas forces by the new national government of Texas?,Sam Houston was named commander in chief of the Texas forces by the new national government of Texas.,"<think>

</think>

Sam Houston",True,0,0.0,预测答案“Sam Houston”准确提供了标准答案中的核心人物信息，直接回答了问题所问的“Who（谁）”，与标准答案在语义上完全等价，因此判断为正确。,N/A,N/A,N/A,N/A,N/A
What university did the author of The Secret World of Og go to?,Who is the author of The Secret World of Og?,Pierre Berton,Answer: Pierre Berton,True,0.5714285714285715,0.0,预测答案明确指出了《The Secret World of Og》的作者是Pierre Berton，这与标准答案完全一致。虽然预测答案多包含了“Answer:”这样的前缀词，但这属于无关紧要的措辞差异，不影响核心语义的准确传达。,N/A,N/A,N/A,N/A,N/A
What university did the author of The Secret World of Og go to?,Which university did Pierre Berton attend?,Pierre Berton attended the University of British Columbia.,"<think>

</think>

University of British Columbia",True,0,0.0,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学名称。虽然它省略了主语和谓语，但在问答语境下，其语义与标准答案完全等价，正确回答了问题。,N/A,N/A,N/A,N/A,N/A
Who is the child of Caroline LeRoy's spouse?,Who is Caroline LeRoy's spouse?,Daniel Webster,"<think>

</think>

Caroline LeRoy's spouse is Daniel Webster.",True,0,0.0,预测答案明确指出了Caroline LeRoy的配偶是Daniel Webster，这与标准答案完全一致。预测答案准确包含了标准答案的关键信息，语义上完全等价，正确地回答了问题。,N/A,N/A,N/A,N/A,N/A
