source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
raw,hidden_layer_input,0,0.0,0.0,1167.9101194931518,1167.9101194931518,1.0,0.0
raw,hidden_layer_input,1,0.06143060968082638,1066.8420341403407,17366.619665396574,17776.237932647222,0.9984283861062757,1.915034935094847e-07
raw,hidden_layer_input,2,0.08451927579142535,2187.74096414553,25884.520941050007,26577.996858671107,0.9968709712198733,8.053195848945971e-07
raw,hidden_layer_input,3,0.09257975663816158,2834.8758266431287,30620.903851831757,31464.80907262211,0.9961990304191369,1.3522112498027217e-06
raw,hidden_layer_input,4,0.10189228288615503,3649.3344111337897,35815.61142575652,36732.158357568216,0.9952577907571609,2.2408035714352256e-06
raw,hidden_layer_input,5,0.10143757968210344,4316.899916053136,42557.205422112056,43531.558997467575,0.9952266043581548,3.1355983224437116e-06
raw,hidden_layer_input,6,0.10826389161925762,5341.939633877071,49341.84014614587,50202.77324876772,0.9943895923404985,4.80147216416101e-06
raw,hidden_layer_input,7,0.11042447557193116,6033.146155276029,54635.95026399742,55266.09997484613,0.9940384937320719,6.124408579685258e-06
raw,hidden_layer_input,8,0.11770471464019865,7240.209223431327,61511.633119907696,61825.260486840045,0.9931208801344735,8.820205345656119e-06
raw,hidden_layer_input,9,0.11319716232406102,7774.874082753385,68684.35500613932,68857.35663742655,0.9936124762600422,1.0170989168056449e-05
raw,hidden_layer_input,10,0.10856137318102849,8400.422989440458,77379.48354275667,77278.71955491288,0.9941003870929902,1.1873500449550672e-05
raw,hidden_layer_input,11,0.1096131586948959,9013.339030298243,82228.6223443896,82084.57358772185,0.9939834822652025,1.3669350437216174e-05
raw,hidden_layer_input,12,0.11503424544148791,9724.152227387864,84532.67277120575,84350.14177262834,0.9933715880159353,1.5910358345221913e-05
raw,hidden_layer_input,13,0.12290817267094019,10760.35007388349,87547.88099154299,87371.25289077137,0.9924335710960718,1.9481808271471582e-05
raw,hidden_layer_input,14,0.12659873455455378,11525.649480244803,91040.79531915212,90837.15192619427,0.9919709287404636,2.235153113201226e-05
raw,hidden_layer_input,15,0.12890047837077662,12276.116303368726,95237.1663668851,95143.84392887697,0.9916846713553095,2.5357033941697334e-05
raw,hidden_layer_input,16,0.1336808395741615,13300.789349001756,99496.60244034404,99471.1596541304,0.9910624679009616,2.9766741378022083e-05
raw,hidden_layer_input,17,0.1377559661118014,14247.971592876425,103429.07095082117,103599.33637380961,0.990528599198195,3.4157222174129766e-05
raw,hidden_layer_input,18,0.14588917206413243,15613.004376690764,107019.62425167054,107284.12246125356,0.9893874648467498,4.101563374369494e-05
raw,hidden_layer_input,19,0.15434912086386005,16994.13922071631,110101.95021263248,110282.55378061844,0.9881090330989731,4.859312251551203e-05
raw,hidden_layer_input,20,0.16033730728824427,18097.787636731686,112873.21673798993,113270.35366877778,0.9871972194666206,5.510962287018691e-05
raw,hidden_layer_input,21,0.16793467357782824,19293.177140641605,114885.01290175974,115371.88139582583,0.9859674328695112,6.263022429743398e-05
raw,hidden_layer_input,22,0.17684197747049832,20983.884476431307,118658.95629860816,118957.73072818764,0.9844059038450805,7.408806235820175e-05
raw,hidden_layer_input,23,0.18727002347051483,22696.270836419953,121195.42901639793,121253.84883414526,0.9824735508024295,8.66733283002068e-05
raw,hidden_layer_input,24,0.19686469311744623,24116.241973169188,122501.6105797185,122351.6644091428,0.9805991588294236,9.785786332956834e-05
raw,hidden_layer_input,25,0.2026676698443497,25333.163914856977,124998.54532453568,124574.49586341901,0.9793987789795254,0.00010798298529291504
